,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
83,,,,,,LS,negativ,31623,CATMA_CF4C4262-C859-4C5C-BD37-5B8200A96FA3_3,13,Emotionen der Ablehnung,negativ,31553,Abscheu,"Dürfen sie dir diesen Gehorsam erst lehren, Undankbarer? Sind nicht –
","['Dürfen', 'sie', 'dir', 'diesen', 'Gehorsam', 'erst', 'lehren', ',', 'Undankbarer', '?', 'Sind', 'nicht', '–']"
84,,,,,,LS,negativ,32117,CATMA_CF4C4262-C859-4C5C-BD37-5B8200A96FA3_4,22,Emotionen der Ablehnung,negativ,31989,Abscheu,"Geh! Bösewicht, und die Rache des Himmels und meine Flüche werden dich auf jedem
              deiner Wege zu begleiten wissen!
","['Geh', '!', 'Bösewicht', ',', 'und', 'die', 'Rache', 'des', 'Himmels', 'und', 'meine', 'Flüche', 'werden', 'dich', 'auf', 'jedem', 'deiner', 'Wege', 'zu', 'begleiten', 'wissen', '!']"
85,,,,,,LS,negativ,32580,CATMA_CF4C4262-C859-4C5C-BD37-5B8200A96FA3_5,59,Emotionen der Ablehnung,negativ,32270,Abscheu,"Erinnere mich nicht an das, was ich bin. Soll ich mich vor demjenigen bücken, um
              seine Gnade flehen, der mich verachtet und doch am  wenigsten Recht darzu
              hat? Und doch kann ich mich fragen, ob ich es tun soll, ich, die ich nichts weiter als
              dieses zu tun übrig habe? ","['Erinnere', 'mich', 'nicht', 'an', 'das', ',', 'was', 'ich', 'bin', '.', 'Soll', 'ich', 'mich', 'vor', 'demjenigen', 'bücken', ',', 'um', 'seine', 'Gnade', 'flehen', ',', 'der', 'mich', 'verachtet', 'und', 'doch', 'am', 'wenigsten', 'Recht', 'darzu', 'hat', '?', 'Und', 'doch', 'kann', 'ich', 'mich', 'fragen', ',', 'ob', 'ich', 'es', 'tun', 'soll', ',', 'ich', ',', 'die', 'ich', 'nichts', 'weiter', 'als', 'dieses', 'zu', 'tun', 'übrig', 'habe', '?']"
86,,,,,,LS,Emotionale Bewegtheit,29654,CATMA_2FCD2943-600E-492B-A35F-C38B2173877F_0,4,Emotionale Bewegtheit,Emotionale Bewegtheit,29637,Emotionale Bewegtheit,"Ich kann nicht –
","['Ich', 'kann', 'nicht', '–']"
87,,,,,,LS,Emotionale Bewegtheit,30403,CATMA_2FCD2943-600E-492B-A35F-C38B2173877F_1,4,Emotionale Bewegtheit,Emotionale Bewegtheit,30376,Emotionale Bewegtheit,"Beleidigungen sind nicht –
","['Beleidigungen', 'sind', 'nicht', '–']"
88,,,,,,LS,Emotionale Bewegtheit,31545,CATMA_2FCD2943-600E-492B-A35F-C38B2173877F_2,26,Emotionale Bewegtheit,Emotionale Bewegtheit,31384,Emotionale Bewegtheit,"Erinnern Sie sich, Lucie, eine erzürnte Liebe gebiert leicht Haß, und Ihre
              Schmähungen werden mich gegen den Willen meines Vaters Gehorsam lehren.
","['Erinnern', 'Sie', 'sich', ',', 'Lucie', ',', 'eine', 'erzürnte', 'Liebe', 'gebiert', 'leicht', 'Haß', ',', 'und', 'Ihre', 'Schmähungen', 'werden', 'mich', 'gegen', 'den', 'Willen', 'meines', 'Vaters', 'Gehorsam', 'lehren', '.']"
89,,,,,,LS,Emotionale Bewegtheit,31970,CATMA_7B37046B-1C29-4B78-83AB-B50B979A6E6A,18,Emotionale Bewegtheit,Emotionale Bewegtheit,31850,Emotionale Bewegtheit,"Rechnen Sie die Gleichgültigkeit, mit der ich Sie Ihrem
              Schicksale überlasse, Ihrer eigenen Heftigkeit zu.","['Rechnen', 'Sie', 'die', 'Gleichgültigkeit', ',', 'mit', 'der', 'ich', 'Sie', 'Ihrem', 'Schicksale', 'überlasse', ',', 'Ihrer', 'eigenen', 'Heftigkeit', 'zu', '.']"
90,betty,,,,,LS,negativ,32262,CATMA_90261C85-8E32-4051-A5E3-3C1D6D30DA33,27,Emotionen der Angst,negativ,32125,Angst,"Wahrhaftig, Fräulein, Sie sind zu heftig. Erwägen Sie Ihren Zustand! Erwägen Sie, was
              Sie sind, wenn Sie Sir Karl verläßt.
","['Wahrhaftig', ',', 'Fräulein', ',', 'Sie', 'sind', 'zu', 'heftig', '.', 'Erwägen', 'Sie', 'Ihren', 'Zustand', '!', 'Erwägen', 'Sie', ',', 'was', 'Sie', 'sind', ',', 'wenn', 'Sie', 'Sir', 'Karl', 'verläßt', '.']"
91,lucie,,,,,LS,negativ,32667,CATMA_E9FAD640-6C00-411C-87C2-4E186FCCF0C3,16,Emotionen der Angst,negativ,32580,Angst,"Betty! mein Stolz, meine Tugend, meine Vernunft selbst,
              alles ist dahin.
","['Betty', '!', 'mein', 'Stolz', ',', 'meine', 'Tugend', ',', 'meine', 'Vernunft', 'selbst', ',', 'alles', 'ist', 'dahin', '.']"
92,,,,,,LS,negativ,32905,CATMA_099EADA9-24EB-4B36-A955-156067575E07,34,Emotionen der Angst,negativ,32722,Angst,"Was für Unruhe haben Sie mir gemachet! meine liebe Lucie. Mit wieviel Angst habe ich
              Sie seit der Zeit gesuchet, da Sie sich so voll Schmerz aus meinen Armen losrissen.
","['Was', 'für', 'Unruhe', 'haben', 'Sie', 'mir', 'gemachet', '!', 'meine', 'liebe', 'Lucie', '.', 'Mit', 'wieviel', 'Angst', 'habe', 'ich', 'Sie', 'seit', 'der', 'Zeit', 'gesuchet', ',', 'da', 'Sie', 'sich', 'so', 'voll', 'Schmerz', 'aus', 'meinen', 'Armen', 'losrissen', '.']"
93,,,,,,LS,negativ,33101,CATMA_1B8202DA-FD63-48B1-A469-C83C610A21AC,32,Emotionen des Leids,negativ,32919,Mitleid,"Aber mit was für vermehrterer Qual in Ihrem Gesichte finde ich Sie wieder. Wie lange,
              meine teure Freundin, soll doch mein Herz noch über Ihre Betrübnis seufzen müssen!","['Aber', 'mit', 'was', 'für', 'vermehrterer', 'Qual', 'in', 'Ihrem', 'Gesichte', 'finde', 'ich', 'Sie', 'wieder', '.', 'Wie', 'lange', ',', 'meine', 'teure', 'Freundin', ',', 'soll', 'doch', 'mein', 'Herz', 'noch', 'über', 'Ihre', 'Betrübnis', 'seufzen', 'müssen', '!']"
94,,,,,,LS,positiv,33181,CATMA_2F86273A-C10C-46B5-BDE0-10D6964E834B,14,Emotionen der Zuneigung,positiv,33110,Liebe,"Warum lieben Sie mich doch, Amalie? Ihre Liebe vermehret meine Martern.","['Warum', 'lieben', 'Sie', 'mich', 'doch', ',', 'Amalie', '?', 'Ihre', 'Liebe', 'vermehret', 'meine', 'Martern', '.']"
95,,,,,,LS,negativ,33222,CATMA_65A4A88C-D82E-49C9-A2E5-DC785416331C,5,Emotionen der Ablehnung,negativ,33182,Abscheu,"Verachten,
              hassen Sie mich","['Verachten', ',', 'hassen', 'Sie', 'mich']"
96,,,,,,LS,Emotionale Bewegtheit,34068,CATMA_1841A92F-6AC4-4FF7-8BD1-A65538595FE4,118,Emotionale Bewegtheit,Emotionale Bewegtheit,33342,Emotionale Bewegtheit,"Sie haben die Schwäche meines Herzens entdecket.
              Kann ich aus der Tiefe, worein ich gesunken bin, zu der Höhe hinauf sehen, auf der ich
              Sie erblicke? Mein Stolz durfte es sonst wagen, sich mit Ihnen zu vergleichen. Kann er
              ohne Qual empfinden, daß Sie nunmehr über diese Vergleichung erhaben sind? Daß diese
              Liebe vielleicht nicht mehr Freundschaft, sondern Mitleiden, ein erniedrigendes
              Mitleiden ist? Wie will meine Seele diesen Gedanken ausstehen! Treten Sie zu meinen
              Feinden. Verachten Sie mich mit ihnen. Meine Seele wird eine Art von Erleichterung
              fühlen, wenn sie von niemand mehr geliebet wird, der besser als sie ist.
","['Sie', 'haben', 'die', 'Schwäche', 'meines', 'Herzens', 'entdecket', '.', 'Kann', 'ich', 'aus', 'der', 'Tiefe', ',', 'worein', 'ich', 'gesunken', 'bin', ',', 'zu', 'der', 'Höhe', 'hinauf', 'sehen', ',', 'auf', 'der', 'ich', 'Sie', 'erblicke', '?', 'Mein', 'Stolz', 'durfte', 'es', 'sonst', 'wagen', ',', 'sich', 'mit', 'Ihnen', 'zu', 'vergleichen', '.', 'Kann', 'er', 'ohne', 'Qual', 'empfinden', ',', 'daß', 'Sie', 'nunmehr', 'über', 'diese', 'Vergleichung', 'erhaben', 'sind', '?', 'Daß', 'diese', 'Liebe', 'vielleicht', 'nicht', 'mehr', 'Freundschaft', ',', 'sondern', 'Mitleiden', ',', 'ein', 'erniedrigendes', 'Mitleiden', 'ist', '?', 'Wie', 'will', 'meine', 'Seele', 'diesen', 'Gedanken', 'ausstehen', '!', 'Treten', 'Sie', 'zu', 'meinen', 'Feinden', '.', 'Verachten', 'Sie', 'mich', 'mit', 'ihnen', '.', 'Meine', 'Seele', 'wird', 'eine', 'Art', 'von', 'Erleichterung', 'fühlen', ',', 'wenn', 'sie', 'von', 'niemand', 'mehr', 'geliebet', 'wird', ',', 'der', 'besser', 'als', 'sie', 'ist', '.']"
97,,,,,,LS,Emotionale Bewegtheit,34126,CATMA_A82CD491-A874-49D2-BDAC-ED85F065A348_0,8,Emotionale Bewegtheit,Emotionale Bewegtheit,34077,Emotionale Bewegtheit,"Lucie, Ihre plötzliche, Ihre ausschweifende Hitze","['Lucie', ',', 'Ihre', 'plötzliche', ',', 'Ihre', 'ausschweifende', 'Hitze']"
98,,,,,,LS,Emotionale Bewegtheit,34309,CATMA_A82CD491-A874-49D2-BDAC-ED85F065A348_1,28,Emotionale Bewegtheit,Emotionale Bewegtheit,34127,Emotionale Bewegtheit," Oh, daß Sie dieselbe bändigen
              könnten! Was für eine liebenswürdige Freundin würden Sie für Ihre Amalie, was für eine
              zärtliche Gemahlin für Ihren Karl –
","['Oh', ',', 'daß', 'Sie', 'dieselbe', 'bändigen', 'könnten', '!', 'Was', 'für', 'eine', 'liebenswürdige', 'Freundin', 'würden', 'Sie', 'für', 'Ihre', 'Amalie', ',', 'was', 'für', 'eine', 'zärtliche', 'Gemahlin', 'für', 'Ihren', 'Karl', '–']"
99,,,,,,LS,negativ,34624,CATMA_02061C76-7E21-422B-9AC7-7B7A814158FC,54,Emotionen der Ablehnung,negativ,34317,Abscheu,"Nichts von Karln! Er ist ein Betrüger, ein Bösewicht! Ich hasse ihn, ich hasse mich
              selbst! Meine Kräfte reichen nicht zu, Ihnen mein Unglück zu erzählen. Karl ist
              undankbar. Er verläßt mich und ist bereit, eine neue Gemahlin von der Hand seines
              Vaters anzunehmen.
","['Nichts', 'von', 'Karln', '!', 'Er', 'ist', 'ein', 'Betrüger', ',', 'ein', 'Bösewicht', '!', 'Ich', 'hasse', 'ihn', ',', 'ich', 'hasse', 'mich', 'selbst', '!', 'Meine', 'Kräfte', 'reichen', 'nicht', 'zu', ',', 'Ihnen', 'mein', 'Unglück', 'zu', 'erzählen', '.', 'Karl', 'ist', 'undankbar', '.', 'Er', 'verläßt', 'mich', 'und', 'ist', 'bereit', ',', 'eine', 'neue', 'Gemahlin', 'von', 'der', 'Hand', 'seines', 'Vaters', 'anzunehmen', '.']"
100,,,,,,LS,negativ,34904,CATMA_6640EDE2-789A-43D7-8B5B-01FDC5DE3BA4,15,Emotionen der Ablehnung,negativ,34807,Abscheu,"Der Bösewicht und der Mund seines Vaters, beide
              haben mir mein Unglück bekräftiget.","['Der', 'Bösewicht', 'und', 'der', 'Mund', 'seines', 'Vaters', ',', 'beide', 'haben', 'mir', 'mein', 'Unglück', 'bekräftiget', '.']"
101,,,,,,LS,negativ,35386,CATMA_C38603D3-0D5A-4A34-9537-295463A2097F,12,Emotionen des Leids,negativ,35325,Mitleid,"beiseite.
Unglückliche Freundin! du siehst sie hier vor dich.","['beiseite', '.', 'Unglückliche', 'Freundin', '!', 'du', 'siehst', 'sie', 'hier', 'vor', 'dich', '.']"
102,lucie,,,,,LS,negativ,36320,CATMA_E9C525D1-339B-467A-9F9C-42B9E9328529,18,Emotionen der Ablehnung,negativ,36207,Abscheu,"Wäre Karl der beste unter dem
              männlichen Geschlechte, was konnte er weniger sein als ein Betrüger?
","['Wäre', 'Karl', 'der', 'beste', 'unter', 'dem', 'männlichen', 'Geschlechte', ',', 'was', 'konnte', 'er', 'weniger', 'sein', 'als', 'ein', 'Betrüger', '?']"
103,,amalie,karl,,,LS,negativ,36370,CATMA_DF86E22F-0CC8-4DBA-8BA7-E71595483E10,8,Emotionen der Ablehnung,negativ,36329,Ärger,"Ihre Hitze verführet Sie, meine Freundin,","['Ihre', 'Hitze', 'verführet', 'Sie', ',', 'meine', 'Freundin', ',']"
104,,,,,,LS,negativ,36798,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_0,7,Emotionen der Angst,negativ,36741,Verzweiflung,              derselben empfinde. Weibliches Herz! warum ,"['derselben', 'empfinde', '.', 'Weibliches', 'Herz', '!', 'warum']"
105,,,,,,LS,negativ,36803,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_1,5,Emotionen der Angst,negativ,36775,Verzweiflung,Weibliches Herz! warum kann ,"['Weibliches', 'Herz', '!', 'warum', 'kann']"
106,,,,,,LS,negativ,36806,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_2,2,Emotionen der Angst,negativ,36798,Verzweiflung,kann ich,"['kann', 'ich']"
107,,,,,,LS,negativ,36838,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_3,5,Emotionen der Angst,negativ,36803,Verzweiflung,"ich doch deine Schwachheiten nicht
","['ich', 'doch', 'deine', 'Schwachheiten', 'nicht']"
108,,,,,,LS,negativ,37370,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_4,84,Emotionen der Angst,negativ,36806,Verzweiflung," doch deine Schwachheiten nicht
              verbergen. Sie haben in sein Innerstes hineingeschaut. Sie erblicken nur allzu gewiß
              in demselben das Bild – wessen? meines ärgsten Feindes – von mir geliebt. Elende
              Schwachheit! warum erlaubest du mir nicht, ihn auszurotten? Warum zwingst du mich, zu
              wünschen, ihn zärtlich zu sehen? Warum nennest du meine gerechten Vorwürfe
              Beleidigungen? Doch ich habe ihn verloren. Meine Schmähungen haben den noch übrigen
              Funken seiner Liebe völlig ersticket.","['doch', 'deine', 'Schwachheiten', 'nicht', 'verbergen', '.', 'Sie', 'haben', 'in', 'sein', 'Innerstes', 'hineingeschaut', '.', 'Sie', 'erblicken', 'nur', 'allzu', 'gewiß', 'in', 'demselben', 'das', 'Bild', '–', 'wessen', '?', 'meines', 'ärgsten', 'Feindes', '–', 'von', 'mir', 'geliebt', '.', 'Elende', 'Schwachheit', '!', 'warum', 'erlaubest', 'du', 'mir', 'nicht', ',', 'ihn', 'auszurotten', '?', 'Warum', 'zwingst', 'du', 'mich', ',', 'zu', 'wünschen', ',', 'ihn', 'zärtlich', 'zu', 'sehen', '?', 'Warum', 'nennest', 'du', 'meine', 'gerechten', 'Vorwürfe', 'Beleidigungen', '?', 'Doch', 'ich', 'habe', 'ihn', 'verloren', '.', 'Meine', 'Schmähungen', 'haben', 'den', 'noch', 'übrigen', 'Funken', 'seiner', 'Liebe', 'völlig', 'ersticket', '.']"
109,,,,,,LS,negativ,37475,CATMA_CED82C49-14CA-4C57-8D8D-8ECE3A776C34_5,10,Emotionen der Angst,negativ,37405,Verzweiflung,"und von seiner
              Verachtung gequält, muß ich verzweifeln!
","['und', 'von', 'seiner', 'Verachtung', 'gequält', ',', 'muß', 'ich', 'verzweifeln', '!']"
110,,,,,,LS,negativ,37389,CATMA_DF00D24C-0AE2-452F-B8BF-8C6A1BB1C2AC,4,Emotionen der Ablehnung,negativ,37371,Abscheu,Er verachtet mich!,"['Er', 'verachtet', 'mich', '!']"
111,,,,,,LS,positiv,37403,CATMA_E683ECF7-B7E8-47D2-9E67-ECD43CED7465,3,Emotionen der Zuneigung,positiv,37390,Liebe,Ich liebe ihn,"['Ich', 'liebe', 'ihn']"
112,amalie,,,,,LS,negativ,37600,CATMA_7FCFB940-2E86-46DF-B60E-98B17B322260,18,Emotionen der Angst,negativ,37484,Angst,"Sie erfüllen meine Seele mit Schauer und Schrecken. Lernen  Sie doch
              dies allzu hitzige Herz bändigen.","['Sie', 'erfüllen', 'meine', 'Seele', 'mit', 'Schauer', 'und', 'Schrecken', '.', 'Lernen', 'Sie', 'doch', 'dies', 'allzu', 'hitzige', 'Herz', 'bändigen', '.']"
113,,,,,,LS,negativ,39603,CATMA_F026F1F0-75C1-4821-B14D-E8C341E7DE1F,100,Emotionen des Leids,negativ,38909,Mitleid,"Verschonen Sie doch Ihre Einbildung mit allen den fürchterlichen Einfällen! Die
              weibliche Zärtlichkeit für die Ehre muß niemals, auch selbst bei unsern Fehlern, dem
              männlichen Geschlechte preisgegeben werden. Karl soll Sie auf das demütigste und
              zärtlichste um Verzeihung bitten. Trauen Sie meinen Versprechungen. Sie werden ihm
              denn erlauben, daß er eben der glückliche und bald vollkommen mit Ihnen zu
              vereinigende Liebhaber sein darf, der er zuvor war. Suchen Sie sich indessen in Ihrem
              Kabinette wieder zu beruhigen. Ich befürchte, es möchte Sie jemand hier in dieser
              Zerstreuung überfallen.
","['Verschonen', 'Sie', 'doch', 'Ihre', 'Einbildung', 'mit', 'allen', 'den', 'fürchterlichen', 'Einfällen', '!', 'Die', 'weibliche', 'Zärtlichkeit', 'für', 'die', 'Ehre', 'muß', 'niemals', ',', 'auch', 'selbst', 'bei', 'unsern', 'Fehlern', ',', 'dem', 'männlichen', 'Geschlechte', 'preisgegeben', 'werden', '.', 'Karl', 'soll', 'Sie', 'auf', 'das', 'demütigste', 'und', 'zärtlichste', 'um', 'Verzeihung', 'bitten', '.', 'Trauen', 'Sie', 'meinen', 'Versprechungen', '.', 'Sie', 'werden', 'ihm', 'denn', 'erlauben', ',', 'daß', 'er', 'eben', 'der', 'glückliche', 'und', 'bald', 'vollkommen', 'mit', 'Ihnen', 'zu', 'vereinigende', 'Liebhaber', 'sein', 'darf', ',', 'der', 'er', 'zuvor', 'war', '.', 'Suchen', 'Sie', 'sich', 'indessen', 'in', 'Ihrem', 'Kabinette', 'wieder', 'zu', 'beruhigen', '.', 'Ich', 'befürchte', ',', 'es', 'möchte', 'Sie', 'jemand', 'hier', 'in', 'dieser', 'Zerstreuung', 'überfallen', '.']"
114,,,,,,LS,negativ,39879,CATMA_46197AFB-005F-4B7E-9ABF-C9CD029CB429,43,Emotionen des Leids,negativ,39611,Leid,"Schmeicheln Sie mir nicht mit zuviel Hoffnung. Sollte es möglich sein, daß ich noch
              glück lich werden könnte? Und Ihnen würde ich sodann diese Glückseligkeit zu danken
              haben? Warum kann ich doch nicht ebenso hochachtungswürdig als Sie sein?","['Schmeicheln', 'Sie', 'mir', 'nicht', 'mit', 'zuviel', 'Hoffnung', '.', 'Sollte', 'es', 'möglich', 'sein', ',', 'daß', 'ich', 'noch', 'glück', 'lich', 'werden', 'könnte', '?', 'Und', 'Ihnen', 'würde', 'ich', 'sodann', 'diese', 'Glückseligkeit', 'zu', 'danken', 'haben', '?', 'Warum', 'kann', 'ich', 'doch', 'nicht', 'ebenso', 'hochachtungswürdig', 'als', 'Sie', 'sein', '?']"
115,,,,,,LS,negativ,40611,CATMA_20E78E97-1BA0-4750-B966-9D085A5EA8DD_0,60,Emotionen des Leids,negativ,40219,Mitleid,"Kannst du endlich einmal deine Tränen unbemerkt fließen lassen, o Herz? Die
              unglückliche Lucie! Meine ganze Seele zerfließt in Mitleiden gegen sie! Ihr Herz war
              edel. Stolz, Hitze der Leidenschaften, Nachsicht gegen diese Hitze beförderten ihren
              Fall – Tadelsüchtiges Herz! würdest du nicht gefallen sein, wenn du Lucie gewesen
              wärest? ","['Kannst', 'du', 'endlich', 'einmal', 'deine', 'Tränen', 'unbemerkt', 'fließen', 'lassen', ',', 'o', 'Herz', '?', 'Die', 'unglückliche', 'Lucie', '!', 'Meine', 'ganze', 'Seele', 'zerfließt', 'in', 'Mitleiden', 'gegen', 'sie', '!', 'Ihr', 'Herz', 'war', 'edel', '.', 'Stolz', ',', 'Hitze', 'der', 'Leidenschaften', ',', 'Nachsicht', 'gegen', 'diese', 'Hitze', 'beförderten', 'ihren', 'Fall', '–', 'Tadelsüchtiges', 'Herz', '!', 'würdest', 'du', 'nicht', 'gefallen', 'sein', ',', 'wenn', 'du', 'Lucie', 'gewesen', 'wärest', '?']"
116,,,,,,LS,negativ,42225,CATMA_20E78E97-1BA0-4750-B966-9D085A5EA8DD_1,212,Emotionen des Leids,negativ,40969,Mitleid,"Sieh auf
              die Tränen der armen Lucie und lerne deine Pflicht, lerne Karln vergessen. Gedenke,
              wie kostbar sie ihn sich erkauft hat, würdest du ihr ihn rauben können? Nein!
              wahrhaftig, er selbst ist deiner unwürdig. Verzeihe mir diesen Stolz, meine Freundin.
              Weiß mein Vater und Karls Vater, wie hoch er der armen Lucie zu stehen kömmt? Wäre es
              möglich, daß sie es wissen dürften, sie würden mich nicht länger nötigen, Karls Hand
              anzunehmen. Doch dies Geheimnis muß vor ihnen, so lange es sein kann, verborgen
              bleiben. Ich glaube, daß ich Gewalt über Karls Herz habe. Ich will sie nutzen, ihn zu
              Lucien zurückzuführen. Die unglückselige Seele! bat sie nicht selbst ihre
              Nebenbuhlerin darum? Ich weiß, Karl liebt sie, nur die Hoffnung zu mir machet ihn
              wankend. Ich muß sie gänzlich aus seinem Herzen ausrotten. Der elende Mensch! was für
              eine Genugtuung ist alle seine Zärtlichkeit gegen die Schande, welche er Lucien
              aufgelegt hat? Gott! schütze die Tugend deiner Amalie (deiner kann ich vielleicht noch
              sagen), daß sie niemals nach einer so elenden Genugtuung seufzen darf!
","['Sieh', 'auf', 'die', 'Tränen', 'der', 'armen', 'Lucie', 'und', 'lerne', 'deine', 'Pflicht', ',', 'lerne', 'Karln', 'vergessen', '.', 'Gedenke', ',', 'wie', 'kostbar', 'sie', 'ihn', 'sich', 'erkauft', 'hat', ',', 'würdest', 'du', 'ihr', 'ihn', 'rauben', 'können', '?', 'Nein', '!', 'wahrhaftig', ',', 'er', 'selbst', 'ist', 'deiner', 'unwürdig', '.', 'Verzeihe', 'mir', 'diesen', 'Stolz', ',', 'meine', 'Freundin', '.', 'Weiß', 'mein', 'Vater', 'und', 'Karls', 'Vater', ',', 'wie', 'hoch', 'er', 'der', 'armen', 'Lucie', 'zu', 'stehen', 'kömmt', '?', 'Wäre', 'es', 'möglich', ',', 'daß', 'sie', 'es', 'wissen', 'dürften', ',', 'sie', 'würden', 'mich', 'nicht', 'länger', 'nötigen', ',', 'Karls', 'Hand', 'anzunehmen', '.', 'Doch', 'dies', 'Geheimnis', 'muß', 'vor', 'ihnen', ',', 'so', 'lange', 'es', 'sein', 'kann', ',', 'verborgen', 'bleiben', '.', 'Ich', 'glaube', ',', 'daß', 'ich', 'Gewalt', 'über', 'Karls', 'Herz', 'habe', '.', 'Ich', 'will', 'sie', 'nutzen', ',', 'ihn', 'zu', 'Lucien', 'zurückzuführen', '.', 'Die', 'unglückselige', 'Seele', '!', 'bat', 'sie', 'nicht', 'selbst', 'ihre', 'Nebenbuhlerin', 'darum', '?', 'Ich', 'weiß', ',', 'Karl', 'liebt', 'sie', ',', 'nur', 'die', 'Hoffnung', 'zu', 'mir', 'machet', 'ihn', 'wankend', '.', 'Ich', 'muß', 'sie', 'gänzlich', 'aus', 'seinem', 'Herzen', 'ausrotten', '.', 'Der', 'elende', 'Mensch', '!', 'was', 'für', 'eine', 'Genugtuung', 'ist', 'alle', 'seine', 'Zärtlichkeit', 'gegen', 'die', 'Schande', ',', 'welche', 'er', 'Lucien', 'aufgelegt', 'hat', '?', 'Gott', '!', 'schütze', 'die', 'Tugend', 'deiner', 'Amalie', '(', 'deiner', 'kann', 'ich', 'vielleicht', 'noch', 'sagen', ')', ',', 'daß', 'sie', 'niemals', 'nach', 'einer', 'so', 'elenden', 'Genugtuung', 'seufzen', 'darf', '!']"
117,,,,,,LS,positiv,40772,CATMA_709ACB7F-A03A-4099-9EDB-EA3FC9A409DD,3,Emotionen der Zuneigung,positiv,40758,Liebe,Er liebet mich,"['Er', 'liebet', 'mich']"
118,amalie,,,,,LS,negativ,40967,CATMA_16C281D8-C878-48B9-BB59-BF687DD27D90,8,Emotionen der Ablehnung,negativ,40917,Abscheu,Boshaftes Herz! welcher niedriger Gedanke für dich,"['Boshaftes', 'Herz', '!', 'welcher', 'niedriger', 'Gedanke', 'für', 'dich']"
119,,,,,,LS,negativ,42349,CATMA_832BAAA0-D9CE-4A09-9D38-CFC8DC799532,12,Emotionen der Angst,negativ,42296,Angst,"Was sagst du, Jakob? daß ich Lucien verlieren würde?
","['Was', 'sagst', 'du', ',', 'Jakob', '?', 'daß', 'ich', 'Lucien', 'verlieren', 'würde', '?']"
120,,,,,,LS,negativ,42789,CATMA_2D4B1986-C640-496B-A6CB-014637CA4B94_0,5,Emotionen des Leids,negativ,42772,Leid,"Und daß Lucie? –
","['Und', 'daß', 'Lucie', '?', '–']"
121,,,,,,LS,negativ,43274,CATMA_2D4B1986-C640-496B-A6CB-014637CA4B94_1,56,Emotionen des Leids,negativ,42881,Leid,"Liebe! elende Liebe! Mit was für grausamen Freuden quälst du deine Vasallen. Tyranne!
              Was hat nicht schon mein törichtes Herz unter deinen Martern gelitten? Habe ich nicht
              bisweilen in einem meiner vernünftigen Augenblicke deine Fesseln verfluchet, in
              welchen ich soviel meiner schönsten Tage töricht und geduldig genug dahineilen
              sehe?
","['Liebe', '!', 'elende', 'Liebe', '!', 'Mit', 'was', 'für', 'grausamen', 'Freuden', 'quälst', 'du', 'deine', 'Vasallen', '.', 'Tyranne', '!', 'Was', 'hat', 'nicht', 'schon', 'mein', 'törichtes', 'Herz', 'unter', 'deinen', 'Martern', 'gelitten', '?', 'Habe', 'ich', 'nicht', 'bisweilen', 'in', 'einem', 'meiner', 'vernünftigen', 'Augenblicke', 'deine', 'Fesseln', 'verfluchet', ',', 'in', 'welchen', 'ich', 'soviel', 'meiner', 'schönsten', 'Tage', 'töricht', 'und', 'geduldig', 'genug', 'dahineilen', 'sehe', '?']"
122,,,,,,LS,negativ,43384,CATMA_9C2C1CD8-8ADD-4777-A7D1-07FB889A8867,16,Emotionen der Ablehnung,negativ,43282,Ärger,"Diesen Zorn, diese Vorwürfe gegen die Liebe hätte ich nicht so leicht von Ihnen
              vermutet","['Diesen', 'Zorn', ',', 'diese', 'Vorwürfe', 'gegen', 'die', 'Liebe', 'hätte', 'ich', 'nicht', 'so', 'leicht', 'von', 'Ihnen', 'vermutet']"
123,,,,,,LS,negativ,43806,CATMA_54EFB54E-8137-4EB6-B235-CE07065C86FB_0,17,Emotionen des Leids,negativ,43701,Leid,"Mein Herz leidet mehr bei
              dieser verstellten Zärtlichkeit, als du glaubst, und ich, Elender","['Mein', 'Herz', 'leidet', 'mehr', 'bei', 'dieser', 'verstellten', 'Zärtlichkeit', ',', 'als', 'du', 'glaubst', ',', 'und', 'ich', ',', 'Elender']"
