,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
136,blumenkranz,,,,,LS,negativ,39034,CATMA_71F87A10-DD08-4471-B6CD-D399AB29E6A0,5,Emotionen des Leids,negativ,39013,Leid,"Immer mehr und mehr.
","['Immer', 'mehr', 'und', 'mehr', '.']"
137,,,,,,LS,negativ,39171,CATMA_EC5E069B-39D3-4723-B56F-04AEAC974672,22,Emotionen des Leids,negativ,39045,Mitleid,"Wahrhaftig, ich bin Wehmuth außer mir. Wollen Sie schauerischen Balsam nehmen? ich
              hab ihn so echt als möglich.
","['Wahrhaftig', ',', 'ich', 'bin', 'Wehmuth', 'außer', 'mir', '.', 'Wollen', 'Sie', 'schauerischen', 'Balsam', 'nehmen', '?', 'ich', 'hab', 'ihn', 'so', 'echt', 'als', 'möglich', '.']"
138,blumenkranz,,,,,LS,positiv,39595,CATMA_672F814F-D120-4F47-B29B-1693705B64A3,16,Emotionen der Zuneigung,positiv,39495,Verehrung,"Das Fräulein Braut ist recht charmante
 – und angezogen – pour se
                mettre à genoux
. ","['Das', 'Fräulein', 'Braut', 'ist', 'recht', 'charmante', '–', 'und', 'angezogen', '–', 'pour', 'se', 'mettre', 'à', 'genoux', '.']"
139,blumenkranz,,,,,LS,negativ,39951,CATMA_1ACF9822-EF11-4D3D-B664-1947F1317C66,12,Emotionen der Ablehnung,negativ,39882,Abscheu,"spöttisch.
Sie zeigen ungemein viel Geschmack und Kenntniß der Welt.
","['spöttisch', '.', 'Sie', 'zeigen', 'ungemein', 'viel', 'Geschmack', 'und', 'Kenntniß', 'der', 'Welt', '.']"
140,,,,,,LS,positiv,40248,CATMA_D2003790-1F1E-4948-9551-AF959B543CAB,15,Emotionen der Zuneigung,positiv,40165,Freundschaft,"Sie
              müssen wissen, daß der Graf von Reitbahn nahe mit mir alirt ist. ","['Sie', 'müssen', 'wissen', ',', 'daß', 'der', 'Graf', 'von', 'Reitbahn', 'nahe', 'mit', 'mir', 'alirt', 'ist', '.']"
141,der_hauptmann,,,,,LS,negativ,40403,CATMA_AAA2AC09-97DD-4956-9A10-5238E2354F0E,10,Emotionen der Ablehnung,negativ,40351,Abscheu,"zu Lenoren.
Der Mensch ist ein unerträglicher Geck.
","['zu', 'Lenoren', '.', 'Der', 'Mensch', 'ist', 'ein', 'unerträglicher', 'Geck', '.']"
142,der_hauptmann,,,,,LS,negativ,41192,CATMA_9E028D0F-2E64-42A6-922F-8EBEB92BC882,25,Emotionen der Ablehnung,negativ,41052,Abscheu,"Sie hätten sich heut auch Ehre erworben, da Sie aus
              dem Pirutsch fielen. Das Fallen scheint ihrer Familie ganz eigen zu seyn.
","['Sie', 'hätten', 'sich', 'heut', 'auch', 'Ehre', 'erworben', ',', 'da', 'Sie', 'aus', 'dem', 'Pirutsch', 'fielen', '.', 'Das', 'Fallen', 'scheint', 'ihrer', 'Familie', 'ganz', 'eigen', 'zu', 'seyn', '.']"
143,,,,,,LS,positiv,41752,CATMA_AE4F36FB-1259-468B-BB33-EC9707545150,19,Emotionen der Zuneigung,positiv,41672,Verehrung,"O Himmel! erinnern Sie mich nicht daran! – Das ist der einzige Ort in der Welt.
","['O', 'Himmel', '!', 'erinnern', 'Sie', 'mich', 'nicht', 'daran', '!', '–', 'Das', 'ist', 'der', 'einzige', 'Ort', 'in', 'der', 'Welt', '.']"
144,blumenkranz,,,,,LS,negativ,42137,CATMA_45D22A97-775A-4564-9215-FF804B2090C0,47,Emotionen der Ablehnung,negativ,41895,Abscheu,"Ein grobes, unwissendes Volk, das da glaubt, ein Mensch sey so gut wie der andere;
              und das aus unser Einem, wenn er auch noch so viel Geld verzehrt, weniger macht, als
              wir hier aus – aus einem französischen Koche.
","['Ein', 'grobes', ',', 'unwissendes', 'Volk', ',', 'das', 'da', 'glaubt', ',', 'ein', 'Mensch', 'sey', 'so', 'gut', 'wie', 'der', 'andere', ';', 'und', 'das', 'aus', 'unser', 'Einem', ',', 'wenn', 'er', 'auch', 'noch', 'so', 'viel', 'Geld', 'verzehrt', ',', 'weniger', 'macht', ',', 'als', 'wir', 'hier', 'aus', '–', 'aus', 'einem', 'französischen', 'Koche', '.']"
145,,,,,,LS,negativ,42217,CATMA_E2ACC044-17CF-439B-BF5A-A7B1322A667A,16,Emotionen der Ablehnung,negativ,42148,Abscheu,"Pfui! ich hätte nie geglaubt, daß man in London so dumm seyn könnte.
","['Pfui', '!', 'ich', 'hätte', 'nie', 'geglaubt', ',', 'daß', 'man', 'in', 'London', 'so', 'dumm', 'seyn', 'könnte', '.']"
146,,,,,,LS,negativ,42342,CATMA_41B0B5CC-A0AC-414D-A2A7-884E76D983D4_0,5,Emotionen der Ablehnung,negativ,42321,Abscheu,Die sind die ärgsten.,"['Die', 'sind', 'die', 'ärgsten', '.']"
147,,,,,,LS,negativ,43492,CATMA_41B0B5CC-A0AC-414D-A2A7-884E76D983D4_1,158,Emotionen der Ablehnung,negativ,42569,Abscheu,"Die Passage
              war ein wenig eng, wo mir diese feinen Herren begegneten; und ein vierschröttiger
              Rathsherr, anstatt mir Platz zu machen, befahl meinem Kutscher anzuhalten. Ich schrie
              aus der Kutsche, ich müßte nothwendig passiren: – Nur Geduld! war die Antwort. Mir
              verging aber die Geduld, wie Sie leicht denken können; und ich sagte mit allem Ernste:
              ich fey der Graf von Blumenkranz. Was denken Sie, was man mir geantwortet? – Herrchen!
              weder als Graf, noch als Blumenkranz bist du berechtigt, den Magistrat von Bern auf
              der Straße anzuhalten. Du sollst aber doch passiren, wenn du uns sagst, warum du ein
              Graf bist. Diese Frage sürprenirte mich; ich wußte nicht gleich, was ich antworten
              sollte; und mußte, so wahr ich ein Cavalier bin, warten, bis der ganze Magistrat
              vorüber war.
","['Die', 'Passage', 'war', 'ein', 'wenig', 'eng', ',', 'wo', 'mir', 'diese', 'feinen', 'Herren', 'begegneten', ';', 'und', 'ein', 'vierschröttiger', 'Rathsherr', ',', 'anstatt', 'mir', 'Platz', 'zu', 'machen', ',', 'befahl', 'meinem', 'Kutscher', 'anzuhalten', '.', 'Ich', 'schrie', 'aus', 'der', 'Kutsche', ',', 'ich', 'müßte', 'nothwendig', 'passiren', ':', '–', 'Nur', 'Geduld', '!', 'war', 'die', 'Antwort', '.', 'Mir', 'verging', 'aber', 'die', 'Geduld', ',', 'wie', 'Sie', 'leicht', 'denken', 'können', ';', 'und', 'ich', 'sagte', 'mit', 'allem', 'Ernste', ':', 'ich', 'fey', 'der', 'Graf', 'von', 'Blumenkranz', '.', 'Was', 'denken', 'Sie', ',', 'was', 'man', 'mir', 'geantwortet', '?', '–', 'Herrchen', '!', 'weder', 'als', 'Graf', ',', 'noch', 'als', 'Blumenkranz', 'bist', 'du', 'berechtigt', ',', 'den', 'Magistrat', 'von', 'Bern', 'auf', 'der', 'Straße', 'anzuhalten', '.', 'Du', 'sollst', 'aber', 'doch', 'passiren', ',', 'wenn', 'du', 'uns', 'sagst', ',', 'warum', 'du', 'ein', 'Graf', 'bist', '.', 'Diese', 'Frage', 'sürprenirte', 'mich', ';', 'ich', 'wußte', 'nicht', 'gleich', ',', 'was', 'ich', 'antworten', 'sollte', ';', 'und', 'mußte', ',', 'so', 'wahr', 'ich', 'ein', 'Cavalier', 'bin', ',', 'warten', ',', 'bis', 'der', 'ganze', 'Magistrat', 'vorüber', 'war', '.']"
148,blumenkranz,,,,,LS,negativ,43647,CATMA_F9E2C4C3-2CB8-4E40-9FAF-ADACEEF6773B,12,Emotionen der Ablehnung,negativ,43585,Ärger,"Natürlich! wer Teufel kann das Warum von allen Dingen wissen?
","['Natürlich', '!', 'wer', 'Teufel', 'kann', 'das', 'Warum', 'von', 'allen', 'Dingen', 'wissen', '?']"
149,,,,,,LS,positiv,44057,CATMA_94BCC8D7-F444-4958-9B0E-C6782412CB30,16,Emotionen der Zuneigung,positiv,43979,Verehrung," Glauben Sie mir Madam, es ist kein Ort in der
              Welt, wie Paris.
","['Glauben', 'Sie', 'mir', 'Madam', ',', 'es', 'ist', 'kein', 'Ort', 'in', 'der', 'Welt', ',', 'wie', 'Paris', '.']"
150,,,,,,LS,positiv,44215,CATMA_E2DE6498-A709-4D8F-A9C0-5CAAC04BB3A0,14,Emotionen der Zuneigung,positiv,44150,Verehrung,"Ha meine liebste Schwiegermama! Er küßt ihr die Hand.
 Wie gehts?","['Ha', 'meine', 'liebste', 'Schwiegermama', '!', 'Er', 'küßt', 'ihr', 'die', 'Hand', '.', 'Wie', 'gehts', '?']"
151,die_baroninn,,blumenkranz,,,LS,negativ,44367,CATMA_434A035F-20B4-415F-83C9-FEBE183AF922,12,Emotionen des Leids,negativ,44310,Mitleid,"Das haben Sie aber nicht gut gemacht, Graf von Reitbahn.
","['Das', 'haben', 'Sie', 'aber', 'nicht', 'gut', 'gemacht', ',', 'Graf', 'von', 'Reitbahn', '.']"
152,,,,,,LS,positiv,44665,CATMA_1EBCC850-1763-46C0-ABA7-03D9C696244A,49,Emotionen der Zuneigung,positiv,44409,Verehrung,"Und Sie meine schöne Braut! Er küßt ihr die
                Hand.
 Da sehen Sie nun, daß es mit uns Beyden Ernst wird. Sie haben es nicht
              glauben wollen. Wahrhaftig! – schön wie ein Engel – was für Vergnügen – Sie nur zu
              sehen!
","['Und', 'Sie', 'meine', 'schöne', 'Braut', '!', 'Er', 'küßt', 'ihr', 'die', 'Hand', '.', 'Da', 'sehen', 'Sie', 'nun', ',', 'daß', 'es', 'mit', 'uns', 'Beyden', 'Ernst', 'wird', '.', 'Sie', 'haben', 'es', 'nicht', 'glauben', 'wollen', '.', 'Wahrhaftig', '!', '–', 'schön', 'wie', 'ein', 'Engel', '–', 'was', 'für', 'Vergnügen', '–', 'Sie', 'nur', 'zu', 'sehen', '!']"
153,,,,,,LS,negativ,44742,CATMA_716B1460-CF9D-4839-BC80-A15DBC472A15_0,11,Emotionen der Ablehnung,negativ,44675,Ärger,"Sie hätten dieses Vergnügen eine halbe Stunde früher haben können.
","['Sie', 'hätten', 'dieses', 'Vergnügen', 'eine', 'halbe', 'Stunde', 'früher', 'haben', 'können', '.']"
154,,,,,,LS,negativ,45228,CATMA_716B1460-CF9D-4839-BC80-A15DBC472A15_1,8,Emotionen der Ablehnung,negativ,45184,Ärger,"Sie sagen mir ja die verbindlichsten Dinge.
","['Sie', 'sagen', 'mir', 'ja', 'die', 'verbindlichsten', 'Dinge', '.']"
155,,,,,,LS,positiv,44959,CATMA_AF967652-428B-46DB-869D-5363FEC8CB38,34,Emotionen der Zuneigung,positiv,44753,Verehrung,"Nicht doch! ich war kaum eine Viertelstund'im Stalle – und wäre gewiß länger
              geblieben, wenn ich nicht meine schöne Braut dort vermißt hätte. Er küßt ihr
                noch einmal die Hand.
","['Nicht', 'doch', '!', 'ich', 'war', 'kaum', 'eine', ""Viertelstund'im"", 'Stalle', '–', 'und', 'wäre', 'gewiß', 'länger', 'geblieben', ',', 'wenn', 'ich', 'nicht', 'meine', 'schöne', 'Braut', 'dort', 'vermißt', 'hätte', '.', 'Er', 'küßt', 'ihr', 'noch', 'einmal', 'die', 'Hand', '.']"
156,,,,,,LS,Emotionale Bewegtheit,45174,CATMA_A46CDE61-9C59-47B0-83A3-1BC7F452E967,12,Emotionale Bewegtheit,Emotionale Bewegtheit,45117,Emotionale Bewegtheit,"Leonore, der Hauptmann, und der Major sehen einander an.
","['Leonore', ',', 'der', 'Hauptmann', ',', 'und', 'der', 'Major', 'sehen', 'einander', 'an', '.']"
157,reitbahn,,,,,LS,negativ,45460,CATMA_3D5FC88E-A35E-40B4-8222-37BB4474B639,14,Emotionen der Ablehnung,negativ,45387,Abscheu,"o das ist ein närrischer Gedanke, die alten Ritter dahinunter zu hängen.
","['o', 'das', 'ist', 'ein', 'närrischer', 'Gedanke', ',', 'die', 'alten', 'Ritter', 'dahinunter', 'zu', 'hängen', '.']"
158,baron,,,,,LS,negativ,45548,CATMA_FEFB2DE9-085B-4A44-BB1D-AF69CD7AE745,13,Emotionen der Ablehnung,negativ,45479,Ärger,"Wer Geyer mein Schatz, hat alle meine Vorältern im Stall aufgehängt?
","['Wer', 'Geyer', 'mein', 'Schatz', ',', 'hat', 'alle', 'meine', 'Vorältern', 'im', 'Stall', 'aufgehängt', '?']"
159,,,,,,LS,positiv,45830,CATMA_F360961C-4065-4516-BF84-8E5E71593845,34,Emotionen der Zuneigung,positiv,45631,Verehrung,"Des Herrn Major seine Schäcken, die im andern Stalle stehen, haben mich so lang'
              aufgehalten. Der Teufel das sind schöne Thiere! – aber sinds wirklich Böhmen, Herr
              Major?
","['Des', 'Herrn', 'Major', 'seine', 'Schäcken', ',', 'die', 'im', 'andern', 'Stalle', 'stehen', ',', 'haben', 'mich', 'so', ""lang'"", 'aufgehalten', '.', 'Der', 'Teufel', 'das', 'sind', 'schöne', 'Thiere', '!', '–', 'aber', 'sinds', 'wirklich', 'Böhmen', ',', 'Herr', 'Major', '?']"
160,,,,,,LS,positiv,46000,CATMA_370193A2-8D0B-4C89-BB1F-BF73B09A0F38_0,24,Emotionen der Zuneigung,positiv,45873,Verehrung,"Parbleu! Für Böhmen sind sie schön. Und sechsjährig! – aber probieren möcht' ich sie
              einmal, wenn Sie erlaubten.
","['Parbleu', '!', 'Für', 'Böhmen', 'sind', 'sie', 'schön', '.', 'Und', 'sechsjährig', '!', '–', 'aber', 'probieren', 'möcht', ""'"", 'ich', 'sie', 'einmal', ',', 'wenn', 'Sie', 'erlaubten', '.']"
161,,,,,,LS,positiv,46181,CATMA_370193A2-8D0B-4C89-BB1F-BF73B09A0F38_1,28,Emotionen der Zuneigung,positiv,46053,Verehrung,"Parola! nach dem Essen. Wenn sie so gut, als schön sind, so ist das der erste von
              allen Postzügen, die ich kenne.
","['Parola', '!', 'nach', 'dem', 'Essen', '.', 'Wenn', 'sie', 'so', 'gut', ',', 'als', 'schön', 'sind', ',', 'so', 'ist', 'das', 'der', 'erste', 'von', 'allen', 'Postzügen', ',', 'die', 'ich', 'kenne', '.']"
162,,,,,,LS,positiv,46430,CATMA_963641B6-B352-42F1-B519-B1ABAD577744,43,Emotionen der Zuneigung,positiv,46189,Verehrung,"Der Herr Major hat lauter schöne und gute Sachen. Er hat mir heute zween ungarische
              Windhunde geschenkt; es sind keine in Europa. Müd und matt, denn sie kamen erst
              gestern an, hat jeder sechs Hasen solo gefangen.
","['Der', 'Herr', 'Major', 'hat', 'lauter', 'schöne', 'und', 'gute', 'Sachen', '.', 'Er', 'hat', 'mir', 'heute', 'zween', 'ungarische', 'Windhunde', 'geschenkt', ';', 'es', 'sind', 'keine', 'in', 'Europa', '.', 'Müd', 'und', 'matt', ',', 'denn', 'sie', 'kamen', 'erst', 'gestern', 'an', ',', 'hat', 'jeder', 'sechs', 'Hasen', 'solo', 'gefangen', '.']"
163,,,,,,LS,negativ,46665,CATMA_66A7FBCF-40D8-42E4-A58C-2FCF6ECAC50E_0,12,Emotionen des Leids,negativ,46602,Leid,"Der schöne Falbe – mein bestes Reitpferd – ich möchte weinen –
","['Der', 'schöne', 'Falbe', '–', 'mein', 'bestes', 'Reitpferd', '–', 'ich', 'möchte', 'weinen', '–']"
164,,,,,,LS,negativ,46723,CATMA_66A7FBCF-40D8-42E4-A58C-2FCF6ECAC50E_1,4,Emotionen des Leids,negativ,46710,Leid,"Der ist hin.
","['Der', 'ist', 'hin', '.']"
165,,,,,,LS,negativ,46967,CATMA_66A7FBCF-40D8-42E4-A58C-2FCF6ECAC50E_2,38,Emotionen des Leids,negativ,46768,Leid,"Hin! hin! ich muß ihn etwas zu viel angespornet haben; er wurde mir noch eben die
              Nacht krank, und krepirte den folgenden Tag. Ich war drey Tage fast närrisch um den
              Gaul.","['Hin', '!', 'hin', '!', 'ich', 'muß', 'ihn', 'etwas', 'zu', 'viel', 'angespornet', 'haben', ';', 'er', 'wurde', 'mir', 'noch', 'eben', 'die', 'Nacht', 'krank', ',', 'und', 'krepirte', 'den', 'folgenden', 'Tag', '.', 'Ich', 'war', 'drey', 'Tage', 'fast', 'närrisch', 'um', 'den', 'Gaul', '.']"
166,reitbahn,,,,,LS,negativ,47068,CATMA_44218AC8-77A3-4F0D-9A42-C9288AD90091,17,Emotionen der Ablehnung,negativ,46968,Ärger,"Daran sind Sie Schuld Fräulein Braut: sehen Sie, was man ihrer Liebe alles
              aufopfert!
","['Daran', 'sind', 'Sie', 'Schuld', 'Fräulein', 'Braut', ':', 'sehen', 'Sie', ',', 'was', 'man', 'ihrer', 'Liebe', 'alles', 'aufopfert', '!']"
167,,,,,,LS,negativ,47104,CATMA_265A70F4-D8F5-4CD5-BD63-ECC4E451C57D,5,Emotionen des Leids,negativ,47078,Mitleid,Ich betaure Sie recht sehr,"['Ich', 'betaure', 'Sie', 'recht', 'sehr']"
168,leonore,,,,,LS,negativ,47108,CATMA_A1B5EF1C-6F2D-45EE-BA4F-E30D2EB677E6_0,1,Emotionen des Leids,negativ,47106,Mitleid,ab,['ab']
169,leonore,,,,,LS,negativ,47138,CATMA_A1B5EF1C-6F2D-45EE-BA4F-E30D2EB677E6_1,7,Emotionen des Leids,negativ,47107,Mitleid,ber noch mehr den armen Falben.,"['ber', 'noch', 'mehr', 'den', 'armen', 'Falben', '.']"
170,,,,,,LS,positiv,47261,CATMA_5096AE4E-6817-4F09-908C-AAA1ED4092DE,20,Emotionen der Zuneigung,positiv,47150,Verehrung,"Er war der beste Grabensetzer, den ich in meinem Leben gesehen habe: auch in England
              ist keiner.
","['Er', 'war', 'der', 'beste', 'Grabensetzer', ',', 'den', 'ich', 'in', 'meinem', 'Leben', 'gesehen', 'habe', ':', 'auch', 'in', 'England', 'ist', 'keiner', '.']"
171,baron,,,,,LS,negativ,47323,CATMA_43942BEA-183A-45F8-AE59-0E9EAF27C0C3,12,Emotionen des Leids,negativ,47269,Mitleid,"Der Geyer! das wär' ein Gaul zum Hasenhetzen gewesen?
","['Der', 'Geyer', '!', 'das', 'wär', ""'"", 'ein', 'Gaul', 'zum', 'Hasenhetzen', 'gewesen', '?']"
172,reitbahn,,,,,LS,positiv,47440,CATMA_A83B9DD4-8BCE-40D7-8809-FDC7D5A095BA,19,Emotionen der Zuneigung,positiv,47334,Verehrung,"Zu jedem Gebrauch; aber in England, beym Wettrennen, hätte man ihn am besten nützen
              können.
","['Zu', 'jedem', 'Gebrauch', ';', 'aber', 'in', 'England', ',', 'beym', 'Wettrennen', ',', 'hätte', 'man', 'ihn', 'am', 'besten', 'nützen', 'können', '.']"
173,,die_baroninn,,,,LS,negativ,47622,CATMA_79E4F993-0A5D-45B7-8548-ADCDBB3747CB,21,Emotionen der Ablehnung,negativ,47500,Abscheu,"Graf von Blumenkranz hat uns eben
              erzählt, welch ein schlechter Ort London, in Vergleichung mit Paris, ist.
","['Graf', 'von', 'Blumenkranz', 'hat', 'uns', 'eben', 'erzählt', ',', 'welch', 'ein', 'schlechter', 'Ort', 'London', ',', 'in', 'Vergleichung', 'mit', 'Paris', ',', 'ist', '.']"
174,reitbahn,,,,,LS,negativ,47696,CATMA_3E952302-CF7E-4899-98E9-DE91D575983D,12,Emotionen der Ablehnung,negativ,47633,Ärger,Blumenkranz weiß den Teufel. Er wußte London nicht zu genießen.,"['Blumenkranz', 'weiß', 'den', 'Teufel', '.', 'Er', 'wußte', 'London', 'nicht', 'zu', 'genießen', '.']"
175,,,,,,LS,positiv,47895,CATMA_D625D817-3511-4632-9C7C-B845D703D96E,33,Emotionen der Zuneigung,positiv,47706,Verehrung,"ich kam dort
              manchen Tag auf das achte, neunte Pferd; und gewann öfters meine vier, fünf hundert
              Guineen in einem einzigen Rennen. Wer kann das von Paris sagen?
","['ich', 'kam', 'dort', 'manchen', 'Tag', 'auf', 'das', 'achte', ',', 'neunte', 'Pferd', ';', 'und', 'gewann', 'öfters', 'meine', 'vier', ',', 'fünf', 'hundert', 'Guineen', 'in', 'einem', 'einzigen', 'Rennen', '.', 'Wer', 'kann', 'das', 'von', 'Paris', 'sagen', '?']"
176,reitbahn,,,,,LS,positiv,48311,CATMA_D353B6F1-C776-4E2D-BFE0-A54F1C97342A,29,Emotionen der Zuneigung,positiv,48161,Verehrung,"Aber Fräulein Braut! Sie sprechen gewiß von den schönen Schäcken so viel mit dem
              Herrn Major? nicht wahr, das wär' ein Postzug für uns?
","['Aber', 'Fräulein', 'Braut', '!', 'Sie', 'sprechen', 'gewiß', 'von', 'den', 'schönen', 'Schäcken', 'so', 'viel', 'mit', 'dem', 'Herrn', 'Major', '?', 'nicht', 'wahr', ',', 'das', 'wär', ""'"", 'ein', 'Postzug', 'für', 'uns', '?']"
177,,,,,,LS,positiv,48346,CATMA_B164B33D-0313-4764-ADAF-28D4BC80D0D7,5,Emotionen der Zuneigung,positiv,48321,Verehrung,"Er gefällt mir ungemein.
","['Er', 'gefällt', 'mir', 'ungemein', '.']"
178,die_baroninn,,,,,LS,negativ,48391,CATMA_DB88B96D-CB15-4B0E-B9E2-76CD15CAF33B,7,Emotionen der Ablehnung,negativ,48357,Ärger,Dir hat kein Postzug zu gefallen! ,"['Dir', 'hat', 'kein', 'Postzug', 'zu', 'gefallen', '!']"
179,,,,,,LS,positiv,48790,CATMA_684CE040-D437-4C47-AB70-4E3BB6FA0E1B,55,Emotionen der Zuneigung,positiv,48472,Verehrung,"mich freut es, wenn sie Pferde liebt. Das sicherste
              Merkmahl eines nobeln Gemüths. Geduld Fräulein Braut! wer weiß, ob sie uns der Major
              nicht zukommen läßt? Ein paar hundert Dukaten – Die Herren Offiziers brauchen öfters
              Geld. Sie nehmen mirs nicht übel; ich rede gern frey.
","['mich', 'freut', 'es', ',', 'wenn', 'sie', 'Pferde', 'liebt', '.', 'Das', 'sicherste', 'Merkmahl', 'eines', 'nobeln', 'Gemüths', '.', 'Geduld', 'Fräulein', 'Braut', '!', 'wer', 'weiß', ',', 'ob', 'sie', 'uns', 'der', 'Major', 'nicht', 'zukommen', 'läßt', '?', 'Ein', 'paar', 'hundert', 'Dukaten', '–', 'Die', 'Herren', 'Offiziers', 'brauchen', 'öfters', 'Geld', '.', 'Sie', 'nehmen', 'mirs', 'nicht', 'übel', ';', 'ich', 'rede', 'gern', 'frey', '.']"
180,,,,,,LS,negativ,49269,CATMA_7173EB0C-F3BC-4B95-916A-CC858A55CD6A,42,Emotionen der Ablehnung,negativ,49027,Abscheu,"Wirthschaftet wie wir! reiset nicht so oft nach Paris! äffet weniger die Windbürschel
              nach, die euch läppische Moden aus Frankreich bringen; so wird es euch nicht immer am
              Gelde mangeln! – Auch ich rede gern frey.
","['Wirthschaftet', 'wie', 'wir', '!', 'reiset', 'nicht', 'so', 'oft', 'nach', 'Paris', '!', 'äffet', 'weniger', 'die', 'Windbürschel', 'nach', ',', 'die', 'euch', 'läppische', 'Moden', 'aus', 'Frankreich', 'bringen', ';', 'so', 'wird', 'es', 'euch', 'nicht', 'immer', 'am', 'Gelde', 'mangeln', '!', '–', 'Auch', 'ich', 'rede', 'gern', 'frey', '.']"
181,,,,,,LS,negativ,49346,CATMA_D288A572-55C4-4BBC-90E0-D06F2D1D39A7_0,13,Emotionen der Ablehnung,negativ,49283,Abscheu,"Gar zu frey, Herr Baron! Sie führen eine insüportable Sprache.
","['Gar', 'zu', 'frey', ',', 'Herr', 'Baron', '!', 'Sie', 'führen', 'eine', 'insüportable', 'Sprache', '.']"
182,,,,,,LS,negativ,50160,CATMA_D288A572-55C4-4BBC-90E0-D06F2D1D39A7_1,8,Emotionen der Ablehnung,negativ,50113,Abscheu,"Ich kann den ungehobelten Baron nicht ansehen.
","['Ich', 'kann', 'den', 'ungehobelten', 'Baron', 'nicht', 'ansehen', '.']"
183,,,,,,LS,negativ,49923,CATMA_26FC30CE-21C6-4291-8362-3BE3BE135F21,23,Emotionen der Ablehnung,negativ,49782,Abscheu,"Ich habe den Geyer von beyden! die Parforcejagd ausgenommen, versteht man weder in
              Frankreich noch England etwas von der Jagd. ","['Ich', 'habe', 'den', 'Geyer', 'von', 'beyden', '!', 'die', 'Parforcejagd', 'ausgenommen', ',', 'versteht', 'man', 'weder', 'in', 'Frankreich', 'noch', 'England', 'etwas', 'von', 'der', 'Jagd', '.']"
184,,,,,,LS,positiv,50071,CATMA_4C81F343-E0F3-47F0-8783-2598BD214B47,19,Emotionen der Zuneigung,positiv,49922,Verehrung," Meine zween Windhunde –  der
              Sultan allein, ist mir lieber als alle hochgepriesenen Londner und Pariser
              Herrlichkeiten.
","['Meine', 'zween', 'Windhunde', '–', 'der', 'Sultan', 'allein', ',', 'ist', 'mir', 'lieber', 'als', 'alle', 'hochgepriesenen', 'Londner', 'und', 'Pariser', 'Herrlichkeiten', '.']"
185,baron,,,Objekt,,LS,positiv,50342,CATMA_A933799B-FC67-4C14-8D80-1A1CD1418F7E,7,Emotionen der Freude,positiv,50315,Freude,"Bravo! so gehen wir essen.
","['Bravo', '!', 'so', 'gehen', 'wir', 'essen', '.']"
186,reitbahn,,leonore,,,LS,positiv,50644,CATMA_2100049D-70AA-4E79-90A0-ED5C33586295,8,Emotionen der Zuneigung,positiv,50599,Liebe,"die Herzen haben wir schon lange gewechselt.
","['die', 'Herzen', 'haben', 'wir', 'schon', 'lange', 'gewechselt', '.']"
187,,,,,,LS,negativ,50703,CATMA_78BC4E8C-92FE-49EC-8308-71E5EBF24C70,10,Emotionen des Leids,negativ,50658,Leid,"O Ciel!
 wie schwer fällt mir das Aufstehen!
","['O', 'Ciel', '!', 'wie', 'schwer', 'fällt', 'mir', 'das', 'Aufstehen', '!']"
188,,,,,,LS,negativ,51043,CATMA_09AD6651-3714-4FC5-9CA8-070C7646AADB,27,Emotionen des Leids,negativ,50889,Mitleid,"Herr Hauptmann! ich muß von Herzen lachen
              über den armen Major. Warum hab' ich ihn nicht um sechs Wochen eher so gut
              gekannt!
","['Herr', 'Hauptmann', '!', 'ich', 'muß', 'von', 'Herzen', 'lachen', 'über', 'den', 'armen', 'Major', '.', 'Warum', 'hab', ""'"", 'ich', 'ihn', 'nicht', 'um', 'sechs', 'Wochen', 'eher', 'so', 'gut', 'gekannt', '!']"
189,der_hauptmann,,,,,LS,positiv,51128,CATMA_268AA527-3AB5-4AE9-8EF4-20AD9C7CC40A,12,Emotionen der Zuneigung,positiv,51055,Verehrung,"Wer hätte vermuthet, daß er so vortreffliche Windhunde auftreiben würde.
","['Wer', 'hätte', 'vermuthet', ',', 'daß', 'er', 'so', 'vortreffliche', 'Windhunde', 'auftreiben', 'würde', '.']"
190,,,,,,LS,negativ,51180,CATMA_D3D986AB-BBF3-4FF3-AEA2-C85C06A68EA1,8,Emotionen des Leids,negativ,51136,Mitleid,"Wahrhaftig! ich betaure den ehrlichen Mann.
","['Wahrhaftig', '!', 'ich', 'betaure', 'den', 'ehrlichen', 'Mann', '.']"
191,der_verwalter,,,,,LS,positiv,51907,CATMA_BA314457-F970-4D23-A301-7AF66F735270,11,Emotionen der Freude,positiv,51853,Freude,"Ha, beym Geyer! das sind wirklich schöne Koffetücher!
","['Ha', ',', 'beym', 'Geyer', '!', 'das', 'sind', 'wirklich', 'schöne', 'Koffetücher', '!']"
192,,,,,,LS,negativ,52825,CATMA_FFC3BC7F-3066-4244-BAD2-AD62EFE572D1,19,Emotionen der Ablehnung,negativ,52716,Ärger,"Unser Fräulein, däucht mich, hat
              sich nicht am besten nach dem Sinne der Frau Mama aufgeführt.
","['Unser', 'Fräulein', ',', 'däucht', 'mich', ',', 'hat', 'sich', 'nicht', 'am', 'besten', 'nach', 'dem', 'Sinne', 'der', 'Frau', 'Mama', 'aufgeführt', '.']"
