,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
373,,,,,,CE,Emotionale Bewegtheit,93037,CATMA_D6B8939C-CE09-48BD-A3E0-3B71704A9AC8,57,Emotionale Bewegtheit,Emotionale Bewegtheit,92692,Emotionale Bewegtheit,"Ich fühle es, meine Standhaftigkeit ermattet. Wie schwer ist es, Ihnen zu
              widerstehen, Miß! Ihre Reden haben einen Kampf in mir entzündet, den ich nicht länger
              aushalten kann. Ich würde treulos handeln, wo ich Sie nicht flöhe. Entschuldigen Sie
              mich, eine gebieterische Nothwendigkeit zwingt mich dazu.
","['Ich', 'fühle', 'es', ',', 'meine', 'Standhaftigkeit', 'ermattet', '.', 'Wie', 'schwer', 'ist', 'es', ',', 'Ihnen', 'zu', 'widerstehen', ',', 'Miß', '!', 'Ihre', 'Reden', 'haben', 'einen', 'Kampf', 'in', 'mir', 'entzündet', ',', 'den', 'ich', 'nicht', 'länger', 'aushalten', 'kann', '.', 'Ich', 'würde', 'treulos', 'handeln', ',', 'wo', 'ich', 'Sie', 'nicht', 'flöhe', '.', 'Entschuldigen', 'Sie', 'mich', ',', 'eine', 'gebieterische', 'Nothwendigkeit', 'zwingt', 'mich', 'dazu', '.']"
374,,,,,,CE,negativ,93268,CATMA_FF44B659-CC39-4DB5-B04D-6146E7B3C629,29,Emotionen des Leids,negativ,93096,Leid,"Er verläßt uns in einer solchen Bewegung, – in einer so qualvollen Ungewißheit –
              Traurige Anzeichen! wie wird mir das Vergnügen ihn wieder zu sehn vergiftet!
","['Er', 'verläßt', 'uns', 'in', 'einer', 'solchen', 'Bewegung', ',', '–', 'in', 'einer', 'so', 'qualvollen', 'Ungewißheit', '–', 'Traurige', 'Anzeichen', '!', 'wie', 'wird', 'mir', 'das', 'Vergnügen', 'ihn', 'wieder', 'zu', 'sehn', 'vergiftet', '!']"
375,,,,,,CE,Emotionale Bewegtheit,94789,CATMA_10E36759-D5AA-417B-8E0A-2A407C3DF04B,121,Emotionale Bewegtheit,Emotionale Bewegtheit,94069,Emotionale Bewegtheit,"Bald wäre ich überwunden worden! – Bald hätte diese schmeichelnde, diese zärtliche
              Stimme, an deren sanfte Herrschaft mein Herz so gewöhnt ist, alle meine Anschläge
              triumphirend zernichtet! – wäre nicht Granville dabey gewesen. Dank sey dem verhaßten
              Anblicke dieses Treulosen: ich empfieng von ihm Wut genug, der gebieterischen Macht so
              vieler Reizungen zu widerstehn. – Doch, warum führte er sie zu mir? Sollte er – –
              nein, er kann nicht unschuldig seyn! der Brief des Unbekannten, – sein eigner, – diese
              mißtrauische Verhehlung, – Henley, (den in Verdacht eines Betruges zu haben, ein
              Frevel wäre,) alles ist wider ihn!","['Bald', 'wäre', 'ich', 'überwunden', 'worden', '!', '–', 'Bald', 'hätte', 'diese', 'schmeichelnde', ',', 'diese', 'zärtliche', 'Stimme', ',', 'an', 'deren', 'sanfte', 'Herrschaft', 'mein', 'Herz', 'so', 'gewöhnt', 'ist', ',', 'alle', 'meine', 'Anschläge', 'triumphirend', 'zernichtet', '!', '–', 'wäre', 'nicht', 'Granville', 'dabey', 'gewesen', '.', 'Dank', 'sey', 'dem', 'verhaßten', 'Anblicke', 'dieses', 'Treulosen', ':', 'ich', 'empfieng', 'von', 'ihm', 'Wut', 'genug', ',', 'der', 'gebieterischen', 'Macht', 'so', 'vieler', 'Reizungen', 'zu', 'widerstehn', '.', '–', 'Doch', ',', 'warum', 'führte', 'er', 'sie', 'zu', 'mir', '?', 'Sollte', 'er', '–', '–', 'nein', ',', 'er', 'kann', 'nicht', 'unschuldig', 'seyn', '!', 'der', 'Brief', 'des', 'Unbekannten', ',', '–', 'sein', 'eigner', ',', '–', 'diese', 'mißtrauische', 'Verhehlung', ',', '–', 'Henley', ',', '(', 'den', 'in', 'Verdacht', 'eines', 'Betruges', 'zu', 'haben', ',', 'ein', 'Frevel', 'wäre', ',', ')', 'alles', 'ist', 'wider', 'ihn', '!']"
376,klerdon,,,,,CE,negativ,94387,CATMA_0330C616-A8C5-4148-A065-E18BDBA6994E,7,Emotionen der Ablehnung,negativ,94325,Abscheu,"Dank sey dem verhaßten
              Anblicke dieses Treulosen","['Dank', 'sey', 'dem', 'verhaßten', 'Anblicke', 'dieses', 'Treulosen']"
377,,,,,,CE,negativ,94494,CATMA_7B137D64-63C5-44FB-B0BA-371987BA5C86,16,Emotionen der Ablehnung,negativ,94389,Ärger,"ich empfieng von ihm Wut genug, der gebieterischen Macht so
              vieler Reizungen zu widerstehn.","['ich', 'empfieng', 'von', 'ihm', 'Wut', 'genug', ',', 'der', 'gebieterischen', 'Macht', 'so', 'vieler', 'Reizungen', 'zu', 'widerstehn', '.']"
378,,,,,,CE,negativ,96151,CATMA_EBEEDFAB-B3A5-4167-801E-DBF511808A38,239,Emotionen der Angst,negativ,94792,Verzweiflung,"Und ich muß mich also rächen? – in seinem Blute –
              Blut meines Freundes, dich soll ich vergießen? Er soll sterben, er, für den ich mein
              Leben einst  mit Freuden würde hingegeben haben? er, der Bruder
              derjenigen, die ich anbete? Und werde ich nicht ihr zugleich den Dolch in die Brust
              stoßen? Werde ich stark – – unmenschlich genug seyn, den Anblick auszuhalten? Werden
              mich ihre bangen, angstvollen Blicke, ihr liebenswürdiges, Gesicht, mit einer Flut von
              Thränen überschwemmt, ihre Seufzer, ihre rührenden Klagen, ihre Verzweiflung, wenn sie
              das Blut des Bruders von den Händen des Geliebten fodern soll – – des Geliebten? – sie
              liebt mich ja nicht mehr; sie ist ja für einen andern bestimmt. – Für einen andern? –
              Und ich bin bestimmt, verworfen, verachtet, mit Schmach überhäuft, ein niedriges
              Denkmaal des Triumphs eines Bösewichts zu seyn? Und ich bin noch zweifelhaft? – Nein,
              es ist entschieden; ich fühle es, nie empfundne Bewegungen ergreifen mich. Ich höre
              dich, Stimme der Rache, der Wut, der Verzweiflung! du forderst Blut! – dir soll
              gehorcht werden! – ich wage den Streich! – vielleicht verfluche ich ihn,
              wenn er gewagt ist: – es sey, ich wage ihn!
","['Und', 'ich', 'muß', 'mich', 'also', 'rächen', '?', '–', 'in', 'seinem', 'Blute', '–', 'Blut', 'meines', 'Freundes', ',', 'dich', 'soll', 'ich', 'vergießen', '?', 'Er', 'soll', 'sterben', ',', 'er', ',', 'für', 'den', 'ich', 'mein', 'Leben', 'einst', 'mit', 'Freuden', 'würde', 'hingegeben', 'haben', '?', 'er', ',', 'der', 'Bruder', 'derjenigen', ',', 'die', 'ich', 'anbete', '?', 'Und', 'werde', 'ich', 'nicht', 'ihr', 'zugleich', 'den', 'Dolch', 'in', 'die', 'Brust', 'stoßen', '?', 'Werde', 'ich', 'stark', '–', '–', 'unmenschlich', 'genug', 'seyn', ',', 'den', 'Anblick', 'auszuhalten', '?', 'Werden', 'mich', 'ihre', 'bangen', ',', 'angstvollen', 'Blicke', ',', 'ihr', 'liebenswürdiges', ',', 'Gesicht', ',', 'mit', 'einer', 'Flut', 'von', 'Thränen', 'überschwemmt', ',', 'ihre', 'Seufzer', ',', 'ihre', 'rührenden', 'Klagen', ',', 'ihre', 'Verzweiflung', ',', 'wenn', 'sie', 'das', 'Blut', 'des', 'Bruders', 'von', 'den', 'Händen', 'des', 'Geliebten', 'fodern', 'soll', '–', '–', 'des', 'Geliebten', '?', '–', 'sie', 'liebt', 'mich', 'ja', 'nicht', 'mehr', ';', 'sie', 'ist', 'ja', 'für', 'einen', 'andern', 'bestimmt', '.', '–', 'Für', 'einen', 'andern', '?', '–', 'Und', 'ich', 'bin', 'bestimmt', ',', 'verworfen', ',', 'verachtet', ',', 'mit', 'Schmach', 'überhäuft', ',', 'ein', 'niedriges', 'Denkmaal', 'des', 'Triumphs', 'eines', 'Bösewichts', 'zu', 'seyn', '?', 'Und', 'ich', 'bin', 'noch', 'zweifelhaft', '?', '–', 'Nein', ',', 'es', 'ist', 'entschieden', ';', 'ich', 'fühle', 'es', ',', 'nie', 'empfundne', 'Bewegungen', 'ergreifen', 'mich.', 'Ich', 'höre', 'dich', ',', 'Stimme', 'der', 'Rache', ',', 'der', 'Wut', ',', 'der', 'Verzweiflung', '!', 'du', 'forderst', 'Blut', '!', '–', 'dir', 'soll', 'gehorcht', 'werden', '!', '–', 'ich', 'wage', 'den', 'Streich', '!', '–', 'vielleicht', 'verfluche', 'ich', 'ihn', ',', 'wenn', 'er', 'gewagt', 'ist', ':', '–', 'es', 'sey', ',', 'ich', 'wage', 'ihn', '!']"
379,,,,,,CE,positiv,95004,CATMA_823AAAD7-B900-471E-BCD7-38EFA7D157A9,27,Emotionen der Zuneigung,positiv,94855,Freundschaft," Blut meines Freundes, dich soll ich vergießen? Er soll sterben, er, für den ich mein
              Leben einst  mit Freuden würde hingegeben haben? ","['Blut', 'meines', 'Freundes', ',', 'dich', 'soll', 'ich', 'vergießen', '?', 'Er', 'soll', 'sterben', ',', 'er', ',', 'für', 'den', 'ich', 'mein', 'Leben', 'einst', 'mit', 'Freuden', 'würde', 'hingegeben', 'haben', '?']"
380,,,,,,CE,positiv,95060,CATMA_53F5B0A5-8595-4948-82B4-A86BA0C52C5A,10,Emotionen der Zuneigung,positiv,95004,Verehrung,"er, der Bruder
              derjenigen, die ich anbete?","['er', ',', 'der', 'Bruder', 'derjenigen', ',', 'die', 'ich', 'anbete', '?']"
381,,,,,,CE,negativ,95493,CATMA_3505F62E-5CA9-4DE6-BBEC-712EF82C5FEF,43,Emotionen der Angst,negativ,95209,Angst,"Werden
              mich ihre bangen, angstvollen Blicke, ihr liebenswürdiges, Gesicht, mit einer Flut von
              Thränen überschwemmt, ihre Seufzer, ihre rührenden Klagen, ihre Verzweiflung, wenn sie
              das Blut des Bruders von den Händen des Geliebten fodern soll","['Werden', 'mich', 'ihre', 'bangen', ',', 'angstvollen', 'Blicke', ',', 'ihr', 'liebenswürdiges', ',', 'Gesicht', ',', 'mit', 'einer', 'Flut', 'von', 'Thränen', 'überschwemmt', ',', 'ihre', 'Seufzer', ',', 'ihre', 'rührenden', 'Klagen', ',', 'ihre', 'Verzweiflung', ',', 'wenn', 'sie', 'das', 'Blut', 'des', 'Bruders', 'von', 'den', 'Händen', 'des', 'Geliebten', 'fodern', 'soll']"
382,,,,,,CE,negativ,95493,CATMA_AEA4FDF7-12A5-47D0-BF85-D260D6044EA4,43,Emotionen des Leids,negativ,95209,Leid,"Werden
              mich ihre bangen, angstvollen Blicke, ihr liebenswürdiges, Gesicht, mit einer Flut von
              Thränen überschwemmt, ihre Seufzer, ihre rührenden Klagen, ihre Verzweiflung, wenn sie
              das Blut des Bruders von den Händen des Geliebten fodern soll","['Werden', 'mich', 'ihre', 'bangen', ',', 'angstvollen', 'Blicke', ',', 'ihr', 'liebenswürdiges', ',', 'Gesicht', ',', 'mit', 'einer', 'Flut', 'von', 'Thränen', 'überschwemmt', ',', 'ihre', 'Seufzer', ',', 'ihre', 'rührenden', 'Klagen', ',', 'ihre', 'Verzweiflung', ',', 'wenn', 'sie', 'das', 'Blut', 'des', 'Bruders', 'von', 'den', 'Händen', 'des', 'Geliebten', 'fodern', 'soll']"
383,,,,,,CE,positiv,95557,CATMA_8E2F13E4-DFD4-4C7B-A89D-D01EF44C41DE,10,Emotionen der Zuneigung,positiv,95497,Liebe," des Geliebten? – sie
              liebt mich ja nicht mehr","['des', 'Geliebten', '?', '–', 'sie', 'liebt', 'mich', 'ja', 'nicht', 'mehr']"
384,,,granville,,,CE,negativ,96151,CATMA_8F9EDCCE-2FD2-4BC9-998A-2E5633EEBAF4,64,Emotionen der Ablehnung,negativ,95808,Ärger,"Nein,
              es ist entschieden; ich fühle es, nie empfundne Bewegungen ergreifen mich. Ich höre
              dich, Stimme der Rache, der Wut, der Verzweiflung! du forderst Blut! – dir soll
              gehorcht werden! – ich wage den Streich! – vielleicht verfluche ich ihn,
              wenn er gewagt ist: – es sey, ich wage ihn!
","['Nein', ',', 'es', 'ist', 'entschieden', ';', 'ich', 'fühle', 'es', ',', 'nie', 'empfundne', 'Bewegungen', 'ergreifen', 'mich.', 'Ich', 'höre', 'dich', ',', 'Stimme', 'der', 'Rache', ',', 'der', 'Wut', ',', 'der', 'Verzweiflung', '!', 'du', 'forderst', 'Blut', '!', '–', 'dir', 'soll', 'gehorcht', 'werden', '!', '–', 'ich', 'wage', 'den', 'Streich', '!', '–', 'vielleicht', 'verfluche', 'ich', 'ihn', ',', 'wenn', 'er', 'gewagt', 'ist', ':', '–', 'es', 'sey', ',', 'ich', 'wage', 'ihn', '!']"
385,,,,,,CE,negativ,96412,CATMA_B706A048-15A6-4A7C-9B98-769061D095FB,37,Emotionen der Ablehnung,negativ,96195,Ärger,"heftig.
Diese Treulosigkeit geht zu weit! dieser entsetzliche Frevel übersteigt alles! – Sie
              erblicken mich, Klerdon, ganz zerrüttet. – Der Zorn, das Erstaunen, vergönnt mir kaum
              zu reden.
","['heftig', '.', 'Diese', 'Treulosigkeit', 'geht', 'zu', 'weit', '!', 'dieser', 'entsetzliche', 'Frevel', 'übersteigt', 'alles', '!', '–', 'Sie', 'erblicken', 'mich', ',', 'Klerdon', ',', 'ganz', 'zerrüttet', '.', '–', 'Der', 'Zorn', ',', 'das', 'Erstaunen', ',', 'vergönnt', 'mir', 'kaum', 'zu', 'reden', '.']"
386,klerdon,,,,,CE,Emotionale Bewegtheit,96473,CATMA_34C8A9C1-31CA-4B75-944B-CEC3A8FF8B13,11,Emotionale Bewegtheit,Emotionale Bewegtheit,96422,Emotionale Bewegtheit,"Ihr Schrecken wird das meinige; wo kommen Sie her?
","['Ihr', 'Schrecken', 'wird', 'das', 'meinige', ';', 'wo', 'kommen', 'Sie', 'her', '?']"
387,,,granville,,,CE,negativ,96593,CATMA_15F93240-2C7D-4218-95EF-2596184AD842,21,Emotionen der Ablehnung,negativ,96482,Abscheu,"Von einer Scene voll Abscheu, voll Entsetzen. – Alles empört sich in mir, wenn ich
              ihrer gedenke.","['Von', 'einer', 'Scene', 'voll', 'Abscheu', ',', 'voll', 'Entsetzen', '.', '–', 'Alles', 'empört', 'sich', 'in', 'mir', ',', 'wenn', 'ich', 'ihrer', 'gedenke', '.']"
388,klerdon,henley,,,,CE,negativ,96718,CATMA_4CE4FFF1-78BF-4A4B-A0BA-C48712AD863D,11,Emotionen der Ablehnung,negativ,96643,Ärger,"die Wut funkelt in
              Ihren Augen bey dem Namen dieses Treulosen","['die', 'Wut', 'funkelt', 'in', 'Ihren', 'Augen', 'bey', 'dem', 'Namen', 'dieses', 'Treulosen']"
389,henley,,granville,,,CE,negativ,96799,CATMA_CAFB06FB-73B2-46E3-A412-503DE781F770,11,Emotionen der Ablehnung,negativ,96720,Abscheu,"o möchte sie bald verdientes Verderben auf
              sein Haupt schleudern!","['o', 'möchte', 'sie', 'bald', 'verdientes', 'Verderben', 'auf', 'sein', 'Haupt', 'schleudern', '!']"
390,granville,henley,klerdon,,,CE,positiv,97481,CATMA_E5CA153B-629B-4916-AE30-CA1FC45155FA,13,Emotionen der Freude,positiv,97391,Schadenfreude,"Nach vielen Reden, die so voll
              bittrer Spöttereyen über Ihr jetziges Unglück","['Nach', 'vielen', 'Reden', ',', 'die', 'so', 'voll', 'bittrer', 'Spöttereyen', 'über', 'Ihr', 'jetziges', 'Unglück']"
391,granville,henley,,,,CE,negativ,97517,CATMA_030B8210-D2AB-45A4-AD90-645FF5553504,5,Emotionen der Ablehnung,negativ,97482,Abscheu,"und unbändiger Rachsucht gegen Sie
","['und', 'unbändiger', 'Rachsucht', 'gegen', 'Sie']"
392,,henley,klerdon,,,CE,positiv,98108,CATMA_CC57185F-EDDE-466F-8A84-EB4C451E0799,4,Emotionen der Freude,positiv,98084,Schadenfreude,"Er frohlockte bereits –
","['Er', 'frohlockte', 'bereits', '–']"
393,klerdon,,,,,CE,Emotionale Bewegtheit,98153,CATMA_6BDE434E-D03C-4F6C-A0BB-1C32FF6B0D87,5,Emotionale Bewegtheit,Emotionale Bewegtheit,98134,Emotionale Bewegtheit,"Wo verließ er Sie?
","['Wo', 'verließ', 'er', 'Sie', '?']"
394,,impliziter Autor,granville,,,CE,negativ,98285,CATMA_0F1F9614-84EC-4F25-9E7A-531140BE0F89,4,Emotionen der Ablehnung,negativ,98263,Ärger,Klerdon eilt wütend ab,"['Klerdon', 'eilt', 'wütend', 'ab']"
395,,,,,,CE,positiv,98980,CATMA_7A12945A-63BF-446D-8142-E81A4B20FF1E,105,Emotionen der Freude,positiv,98315,Schadenfreude,"Mein Triumph ist gewiß. Grimm und Blutdurst brannten in seinen Augen. Trunken von
              Rache, nicht mehr Meister übee sich, weiß er nicht, zu welchem Frevel er eilt. Bald
              werde ich ihn mit dem Blute seines treuesten Freundes überdeckt erblicken. O Wollust!
              wenn nun alle betrügerischen Nebel für seinen Blicken zerfließen, wenn er nun erkennen
              wird, wessen Brust er durchbohrt hat! wenn Schmerz, Reue, Verzweiflung seine Seele
              gleich aufrührischen Wogen durchstürmen, wenn er nun alles verloren, und ich dann der
              Urheber seines Elends mit triumphirendem Hohn auf seine Ruinen herabsehe!","['Mein', 'Triumph', 'ist', 'gewiß', '.', 'Grimm', 'und', 'Blutdurst', 'brannten', 'in', 'seinen', 'Augen', '.', 'Trunken', 'von', 'Rache', ',', 'nicht', 'mehr', 'Meister', 'übee', 'sich', ',', 'weiß', 'er', 'nicht', ',', 'zu', 'welchem', 'Frevel', 'er', 'eilt', '.', 'Bald', 'werde', 'ich', 'ihn', 'mit', 'dem', 'Blute', 'seines', 'treuesten', 'Freundes', 'überdeckt', 'erblicken', '.', 'O', 'Wollust', '!', 'wenn', 'nun', 'alle', 'betrügerischen', 'Nebel', 'für', 'seinen', 'Blicken', 'zerfließen', ',', 'wenn', 'er', 'nun', 'erkennen', 'wird', ',', 'wessen', 'Brust', 'er', 'durchbohrt', 'hat', '!', 'wenn', 'Schmerz', ',', 'Reue', ',', 'Verzweiflung', 'seine', 'Seele', 'gleich', 'aufrührischen', 'Wogen', 'durchstürmen', ',', 'wenn', 'er', 'nun', 'alles', 'verloren', ',', 'und', 'ich', 'dann', 'der', 'Urheber', 'seines', 'Elends', 'mit', 'triumphirendem', 'Hohn', 'auf', 'seine', 'Ruinen', 'herabsehe', '!']"
396,klerdon,henley,granville,,,CE,negativ,98383,CATMA_C4890A73-2E3E-40E8-988C-A9F5CB6819A3,7,Emotionen der Ablehnung,negativ,98339,Abscheu,Grimm und Blutdurst brannten in seinen Augen,"['Grimm', 'und', 'Blutdurst', 'brannten', 'in', 'seinen', 'Augen']"
397,,,,,,CE,negativ,98980,CATMA_2F6C8319-A51A-4364-8178-019E12CAE94C,56,Emotionen der Angst,negativ,98608,Verzweiflung," wenn nun alle betrügerischen Nebel für seinen Blicken zerfließen, wenn er nun erkennen
              wird, wessen Brust er durchbohrt hat! wenn Schmerz, Reue, Verzweiflung seine Seele
              gleich aufrührischen Wogen durchstürmen, wenn er nun alles verloren, und ich dann der
              Urheber seines Elends mit triumphirendem Hohn auf seine Ruinen herabsehe!","['wenn', 'nun', 'alle', 'betrügerischen', 'Nebel', 'für', 'seinen', 'Blicken', 'zerfließen', ',', 'wenn', 'er', 'nun', 'erkennen', 'wird', ',', 'wessen', 'Brust', 'er', 'durchbohrt', 'hat', '!', 'wenn', 'Schmerz', ',', 'Reue', ',', 'Verzweiflung', 'seine', 'Seele', 'gleich', 'aufrührischen', 'Wogen', 'durchstürmen', ',', 'wenn', 'er', 'nun', 'alles', 'verloren', ',', 'und', 'ich', 'dann', 'der', 'Urheber', 'seines', 'Elends', 'mit', 'triumphirendem', 'Hohn', 'auf', 'seine', 'Ruinen', 'herabsehe', '!']"
398,,,,,,CE,negativ,99047,CATMA_B11D5CD0-F769-46D0-8E52-FEA53607B1B4,8,Emotionen der Ablehnung,negativ,98983,Abscheu,"Doch den
              treulosen Widston muß ich zuvor entfernen","['Doch', 'den', 'treulosen', 'Widston', 'muß', 'ich', 'zuvor', 'entfernen']"
399,,,,,,CE,positiv,99570,CATMA_DA7CE84A-2690-43B7-8A34-9544359A2685,26,Emotionen der Freude,positiv,99416,Schadenfreude,"Ja, Widston, vereinige deine Freude mit der meinigen, wünsche mir Glück. Bald ist
              meine Rache vollführt, bald ist Klerdon der Unglücklichste","['Ja', ',', 'Widston', ',', 'vereinige', 'deine', 'Freude', 'mit', 'der', 'meinigen', ',', 'wünsche', 'mir', 'Glück', '.', 'Bald', 'ist', 'meine', 'Rache', 'vollführt', ',', 'bald', 'ist', 'Klerdon', 'der', 'Unglücklichste']"
400,,henley,,,,CE,Emotionale Bewegtheit,99659,CATMA_D5EB831E-9366-4E05-8F16-E5648949BEBE,14,Emotionale Bewegtheit,Emotionale Bewegtheit,99574,Emotionale Bewegtheit," du entfärbest dich?
              Wie? welchen Theil nimmst du an seinem Schicksal?
","['du', 'entfärbest', 'dich', '?', 'Wie', '?', 'welchen', 'Theil', 'nimmst', 'du', 'an', 'seinem', 'Schicksal', '?']"
401,,,,,,CE,negativ,99813,CATMA_42CEBB1C-7559-466A-99E7-B38E6F20167D,20,Emotionen der Ablehnung,negativ,99697,Ärger,"Ha! Verräther! die Verstellung ist fruchtlos. Ich kenne deine Treulosigkeit! – der
              Brief an Klerdon –
","['Ha', '!', 'Verräther', '!', 'die', 'Verstellung', 'ist', 'fruchtlos', '.', 'Ich', 'kenne', 'deine', 'Treulosigkeit', '!', '–', 'der', 'Brief', 'an', 'Klerdon', '–']"
402,,,,,,CE,negativ,100143,CATMA_380B5EDB-300E-4E25-8BD6-E1FE159999F7,7,Emotionen der Ablehnung,negativ,100109,Ärger,so sättigen Sie Ihren Grimm an mir,"['so', 'sättigen', 'Sie', 'Ihren', 'Grimm', 'an', 'mir']"
403,widston,,,,,CE,negativ,100206,CATMA_86CF18A8-DDE6-442E-8B10-6CD67682294F_0,6,Emotionen des Leids,negativ,100145,Mitleid,"und verschonen Sie Ihres unglücklichen
              Freundes","['und', 'verschonen', 'Sie', 'Ihres', 'unglücklichen', 'Freundes']"
404,widston,,,,,CE,negativ,101120,CATMA_86CF18A8-DDE6-442E-8B10-6CD67682294F_1,71,Emotionen des Leids,negativ,100683,Mitleid,"Beruhigen Sie Sich, Sie haben ihn von diesem schimmernden Gipfel herabgestürzt: kann
              Ihnen das nicht genug seyn? Sie haben ihn seines Vermögens, und was das wichtigste
              ist, seiner Tugend beraubt; itzt wollen Sie ihm noch alle Mittel, sich zu retten,
              entwenden, und da er hier nichts mehr zu verlieren hat, den rächenden Arm selbst über
              seine künftigen Hoffnungen verwegen erheben? ","['Beruhigen', 'Sie', 'Sich', ',', 'Sie', 'haben', 'ihn', 'von', 'diesem', 'schimmernden', 'Gipfel', 'herabgestürzt', ':', 'kann', 'Ihnen', 'das', 'nicht', 'genug', 'seyn', '?', 'Sie', 'haben', 'ihn', 'seines', 'Vermögens', ',', 'und', 'was', 'das', 'wichtigste', 'ist', ',', 'seiner', 'Tugend', 'beraubt', ';', 'itzt', 'wollen', 'Sie', 'ihm', 'noch', 'alle', 'Mittel', ',', 'sich', 'zu', 'retten', ',', 'entwenden', ',', 'und', 'da', 'er', 'hier', 'nichts', 'mehr', 'zu', 'verlieren', 'hat', ',', 'den', 'rächenden', 'Arm', 'selbst', 'über', 'seine', 'künftigen', 'Hoffnungen', 'verwegen', 'erheben', '?']"
405,,widston,,,,CE,positiv,100572,CATMA_04E80D93-C379-4D71-B28B-444354B2DF0E,63,Emotionen der Zuneigung,positiv,100208,Freundschaft,"Er wirft sich in Ihre Arme, sein Herz weiß nicht, wie es etwas vor Ihnen
              verbergen soll; die feurigste Zärtlichkeit spricht aus ihm, wenn er Ihrer gedenkt, er
              hält Sie für seine einzige Zuflucht, für den Trost seiner Bedrängnisse – und Sie
              könnten ein Vergnügen finden, ein Herz zu peinigen, das Sie unaussprechlich liebt?","['Er', 'wirft', 'sich', 'in', 'Ihre', 'Arme', ',', 'sein', 'Herz', 'weiß', 'nicht', ',', 'wie', 'es', 'etwas', 'vor', 'Ihnen', 'verbergen', 'soll', ';', 'die', 'feurigste', 'Zärtlichkeit', 'spricht', 'aus', 'ihm', ',', 'wenn', 'er', 'Ihrer', 'gedenkt', ',', 'er', 'hält', 'Sie', 'für', 'seine', 'einzige', 'Zuflucht', ',', 'für', 'den', 'Trost', 'seiner', 'Bedrängnisse', '–', 'und', 'Sie', 'könnten', 'ein', 'Vergnügen', 'finden', ',', 'ein', 'Herz', 'zu', 'peinigen', ',', 'das', 'Sie', 'unaussprechlich', 'liebt', '?']"
406,,widston,klerdon,,,CE,positiv,100572,CATMA_81F54FDE-7368-4A48-AFCB-0A7E78CA61D6,17,Emotionen der Freude,positiv,100468,Schadenfreude,"und Sie
              könnten ein Vergnügen finden, ein Herz zu peinigen, das Sie unaussprechlich liebt?","['und', 'Sie', 'könnten', 'ein', 'Vergnügen', 'finden', ',', 'ein', 'Herz', 'zu', 'peinigen', ',', 'das', 'Sie', 'unaussprechlich', 'liebt', '?']"
407,,,,,,CE,positiv,101540,CATMA_96FAFA67-8AF2-42B2-8733-13246AC2B525,13,Emotionen der Freude,positiv,101475,Freude,In welches Entzücken setzen Sie mich. Wie? so dürfte ich hoffen? ,"['In', 'welches', 'Entzücken', 'setzen', 'Sie', 'mich.', 'Wie', '?', 'so', 'dürfte', 'ich', 'hoffen', '?']"
408,,,henley,,,CE,positiv,101731,CATMA_0A7ABFEB-D288-49E4-B8C2-25B0ECA49F3B,12,Emotionen der Zuneigung,positiv,101621,Freundschaft,"die Freundschaft
              und Zärtlichkeit dieses Unglücklichen machten bereits meinen Entschluß wankend.","['die', 'Freundschaft', 'und', 'Zärtlichkeit', 'dieses', 'Unglücklichen', 'machten', 'bereits', 'meinen', 'Entschluß', 'wankend', '.']"
409,,,,,,CE,positiv,102269,CATMA_7F0D436E-721C-4695-AAD7-EACD1ED42715,32,Emotionen der Zuneigung,positiv,102066,Freundschaft," ich schenke dem Klerdon meine Freundschaft wieder, und ich werde eben
              die Bemühungen anwenden, seine Leiden zu enden, die ich vorhin verschwendete, ihn in
              neue zu verwickeln.","['ich', 'schenke', 'dem', 'Klerdon', 'meine', 'Freundschaft', 'wieder', ',', 'und', 'ich', 'werde', 'eben', 'die', 'Bemühungen', 'anwenden', ',', 'seine', 'Leiden', 'zu', 'enden', ',', 'die', 'ich', 'vorhin', 'verschwendete', ',', 'ihn', 'in', 'neue', 'zu', 'verwickeln', '.']"
410,,,,,,CE,negativ,102268,CATMA_58A174FE-DB0E-4321-9B79-70A9742FBA66,23,Emotionen des Leids,negativ,102118,Leid,"und ich werde eben
              die Bemühungen anwenden, seine Leiden zu enden, die ich vorhin verschwendete, ihn in
              neue zu verwickeln","['und', 'ich', 'werde', 'eben', 'die', 'Bemühungen', 'anwenden', ',', 'seine', 'Leiden', 'zu', 'enden', ',', 'die', 'ich', 'vorhin', 'verschwendete', ',', 'ihn', 'in', 'neue', 'zu', 'verwickeln']"
