,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
162,,,,,,LS,negativ,69741,CATMA_FE942BAE-3EF3-44FC-90BA-594B21768158,45,Emotionen des Leids,negativ,69483,Mitleid,"Zuviel! Zuviel! Das ist wider die Abrede, Lady. Sie sollten sich von Anklagen
              reinigen, und machen mich zu einem Verbrecher. Schonen Sie – ich beschwöre Sie –
              schonen Sie meines Herzens, das Beschämung und wütende Reue zerreißen –","['Zuviel', '!', 'Zuviel', '!', 'Das', 'ist', 'wider', 'die', 'Abrede', ',', 'Lady', '.', 'Sie', 'sollten', 'sich', 'von', 'Anklagen', 'reinigen', ',', 'und', 'machen', 'mich', 'zu', 'einem', 'Verbrecher', '.', 'Schonen', 'Sie', '–', 'ich', 'beschwöre', 'Sie', '–', 'schonen', 'Sie', 'meines', 'Herzens', ',', 'das', 'Beschämung', 'und', 'wütende', 'Reue', 'zerreißen', '–']"
163,,,,,,LS,positiv,70765,CATMA_26F2F338-267B-4711-BE1D-A82586687B17,124,Emotionen der Zuneigung,positiv,69914,Liebe,"Höre, Walter –
              wenn eine Unglückliche – unwiderstehlich allmächtig an dich gezogen – sich an dich
              preßt mit einem Busen voll glühender, unerschöpflicher Liebe, – Walter – und du jetzt
              noch das kalte Wort Ehre sprichst – Wenn diese Unglückliche – niedergedrückt vom
              Gefühl ihrer Schande – des Lasters überdrüssig – heldenmäßig emporgehoben vom Rufe der
              Tugend – sich so
 – in deine Arme wirft Sie umfaßt ihn, beschwörend
                und feierlich.
 – durch dich gerettet
 – durch dich

              dem Himmel wieder geschenkt sein will, oder Das Gesicht von ihm abgewandt, mit
                hohler, bebender Stimme.
deinem Bild zu entfliehen
, dem fürchterlichen Ruf der Verzweiflung
              gehorsam, in noch abscheulichere Tiefen des Lasters wieder hinuntertaumelt –","['Höre', ',', 'Walter', '–', 'wenn', 'eine', 'Unglückliche', '–', 'unwiderstehlich', 'allmächtig', 'an', 'dich', 'gezogen', '–', 'sich', 'an', 'dich', 'preßt', 'mit', 'einem', 'Busen', 'voll', 'glühender', ',', 'unerschöpflicher', 'Liebe', ',', '–', 'Walter', '–', 'und', 'du', 'jetzt', 'noch', 'das', 'kalte', 'Wort', 'Ehre', 'sprichst', '–', 'Wenn', 'diese', 'Unglückliche', '–', 'niedergedrückt', 'vom', 'Gefühl', 'ihrer', 'Schande', '–', 'des', 'Lasters', 'überdrüssig', '–', 'heldenmäßig', 'emporgehoben', 'vom', 'Rufe', 'der', 'Tugend', '–', 'sich', 'so', '–', 'in', 'deine', 'Arme', 'wirft', 'Sie', 'umfaßt', 'ihn', ',', 'beschwörend', 'und', 'feierlich', '.', '–', 'durch', 'dich', 'gerettet', '–', 'durch', 'dich', 'dem', 'Himmel', 'wieder', 'geschenkt', 'sein', 'will', ',', 'oder', 'Das', 'Gesicht', 'von', 'ihm', 'abgewandt', ',', 'mit', 'hohler', ',', 'bebender', 'Stimme', '.', 'deinem', 'Bild', 'zu', 'entfliehen', ',', 'dem', 'fürchterlichen', 'Ruf', 'der', 'Verzweiflung', 'gehorsam', ',', 'in', 'noch', 'abscheulichere', 'Tiefen', 'des', 'Lasters', 'wieder', 'hinuntertaumelt', '–']"
164,,,,,,LS,negativ,70990,CATMA_56C7E2CD-E571-47A1-AA1C-DC86751AC85F,33,Emotionen des Leids,negativ,70832,Leid,"Nein, beim großen Gott! Ich kann das nicht aushalten – Lady, ich muß – Himmel und
              Erde liegen auf mir – ich muß Ihnen ein Geständnis tun, Lady.
","['Nein', ',', 'beim', 'großen', 'Gott', '!', 'Ich', 'kann', 'das', 'nicht', 'aushalten', '–', 'Lady', ',', 'ich', 'muß', '–', 'Himmel', 'und', 'Erde', 'liegen', 'auf', 'mir', '–', 'ich', 'muß', 'Ihnen', 'ein', 'Geständnis', 'tun', ',', 'Lady', '.']"
165,,,,,,LS,negativ,71266,CATMA_9A6AA46F-2DED-443C-8796-3F6A2277D013,31,Emotionen des Leids,negativ,71071,Leid,"In diesem entsetzlichen
              Augenblick nicht, wo mein zerrissenes Herz an tausend Dolchstichen blutet – Seis Tod
              oder Leben – ich darf es nicht – ich will es nicht hören.
","['In', 'diesem', 'entsetzlichen', 'Augenblick', 'nicht', ',', 'wo', 'mein', 'zerrissenes', 'Herz', 'an', 'tausend', 'Dolchstichen', 'blutet', '–', 'Seis', 'Tod', 'oder', 'Leben', '–', 'ich', 'darf', 'es', 'nicht', '–', 'ich', 'will', 'es', 'nicht', 'hören', '.']"
166,,,,,,LS,positiv,71912,CATMA_F8CC957F-0489-4AF4-8261-E646374E1CA9,17,Emotionen der Zuneigung,positiv,71801,Liebe," Ich liebe
, Mylady – liebe ein
                bürgerliches
 Mädchen – Luisen Millerin, eines Musikus Tochter.","['Ich', 'liebe', ',', 'Mylady', '–', 'liebe', 'ein', 'bürgerliches', 'Mädchen', '–', 'Luisen', 'Millerin', ',', 'eines', 'Musikus', 'Tochter', '.']"
167,,,,,,LS,positiv,72716,CATMA_740133D6-6ED4-4EE7-A56B-1DCC1EDBC255,85,Emotionen der Zuneigung,positiv,72188,Liebe,"Ich zuerst
 zerriß ihrer Unschuld goldenen Frieden – wiegte
              ihr Herz mit vermessenen Hoffnungen, und gab es verräterisch der wilden Leidenschaft
              preis. – Sie werden mich an Stand – an Geburt – an die Grundsätze meines Vaters  erinnern – aber ich liebe – Meine Hoffnung steigt um so höher, je tiefer
              die Natur mit Konvenienzen zerfallen ist. – Mein Entschluß und das Vorurteil! – Wir
              wollen sehen, ob die Mode
 oder die Menschheit
 auf dem Platz
              bleiben wird.","['Ich', 'zuerst', 'zerriß', 'ihrer', 'Unschuld', 'goldenen', 'Frieden', '–', 'wiegte', 'ihr', 'Herz', 'mit', 'vermessenen', 'Hoffnungen', ',', 'und', 'gab', 'es', 'verräterisch', 'der', 'wilden', 'Leidenschaft', 'preis', '.', '–', 'Sie', 'werden', 'mich', 'an', 'Stand', '–', 'an', 'Geburt', '–', 'an', 'die', 'Grundsätze', 'meines', 'Vaters', 'erinnern', '–', 'aber', 'ich', 'liebe', '–', 'Meine', 'Hoffnung', 'steigt', 'um', 'so', 'höher', ',', 'je', 'tiefer', 'die', 'Natur', 'mit', 'Konvenienzen', 'zerfallen', 'ist', '.', '–', 'Mein', 'Entschluß', 'und', 'das', 'Vorurteil', '!', '–', 'Wir', 'wollen', 'sehen', ',', 'ob', 'die', 'Mode', 'oder', 'die', 'Menschheit', 'auf', 'dem', 'Platz', 'bleiben', 'wird', '.']"
168,,,,,,LS,negativ,73085,CATMA_C26674E7-C5C8-40C6-8A24-A0488133B707,21,Emotionen der Angst,negativ,72971,Verzweiflung,"Nichts, Herr von Walter! Nichts, als das Sie sich
 und mich

              und noch eine Dritte
 zugrund richten.
","['Nichts', ',', 'Herr', 'von', 'Walter', '!', 'Nichts', ',', 'als', 'das', 'Sie', 'sich', 'und', 'mich', 'und', 'noch', 'eine', 'Dritte', 'zugrund', 'richten', '.']"
169,,,,,,LS,negativ,73349,CATMA_8C75F842-EE3F-4BE0-8319-19880FE3DEBF,35,Emotionen der Angst,negativ,73122,Verzweiflung,"Wir können miteinander nicht
 glücklich werden. Wir müssen doch der
              Voreiligkeit Ihres Vaters zum Opfer werden. Nimmermehr werd ich das Herz eines Mannes
              haben, der mir seine Hand nur gezwungen gab.
","['Wir', 'können', 'miteinander', 'nicht', 'glücklich', 'werden', '.', 'Wir', 'müssen', 'doch', 'der', 'Voreiligkeit', 'Ihres', 'Vaters', 'zum', 'Opfer', 'werden', '.', 'Nimmermehr', 'werd', 'ich', 'das', 'Herz', 'eines', 'Mannes', 'haben', ',', 'der', 'mir', 'seine', 'Hand', 'nur', 'gezwungen', 'gab', '.']"
170,,,,,,LS,negativ,74259,CATMA_E48A4609-8DE7-4974-A4D3-CDF3753F4A96,73,Emotionen der Angst,negativ,73803,Verzweiflung,"Meine
              Leidenschaft, Walter, weicht meiner Zärtlichkeit für Sie. Meine Ehre

              kanns nicht mehr – Unsre Verbindung ist das Gespräch des ganzen Landes. Alle Augen,
              alle Pfeile des Spotts sind auf mich gespannt. Die Beschimpfung ist unauslöschlich,
              wenn ein Untertan des Fürsten mich ausschlägt. Rechten Sie mit Ihrem Vater. Wehren Sie
              sich, so gut Sie können. – Ich laß alle Minen sprengen.","['Meine', 'Leidenschaft', ',', 'Walter', ',', 'weicht', 'meiner', 'Zärtlichkeit', 'für', 'Sie', '.', 'Meine', 'Ehre', 'kanns', 'nicht', 'mehr', '–', 'Unsre', 'Verbindung', 'ist', 'das', 'Gespräch', 'des', 'ganzen', 'Landes', '.', 'Alle', 'Augen', ',', 'alle', 'Pfeile', 'des', 'Spotts', 'sind', 'auf', 'mich', 'gespannt', '.', 'Die', 'Beschimpfung', 'ist', 'unauslöschlich', ',', 'wenn', 'ein', 'Untertan', 'des', 'Fürsten', 'mich', 'ausschlägt', '.', 'Rechten', 'Sie', 'mit', 'Ihrem', 'Vater', '.', 'Wehren', 'Sie', 'sich', ',', 'so', 'gut', 'Sie', 'können', '.', '–', 'Ich', 'laß', 'alle', 'Minen', 'sprengen', '.']"
171,,,,,,LS,Emotionale Bewegtheit,74776,CATMA_313E906C-521B-456A-9E9B-8A6EF4CF59BB,24,Emotionale Bewegtheit,Emotionale Bewegtheit,74634,Emotionale Bewegtheit,"Meinen Staatsrock her – hurtig – ich muß ihm zuvorkommen – und ein weißes
              Manschettenhemd! – Das hab ich mir gleich eingebildet!","['Meinen', 'Staatsrock', 'her', '–', 'hurtig', '–', 'ich', 'muß', 'ihm', 'zuvorkommen', '–', 'und', 'ein', 'weißes', 'Manschettenhemd', '!', '–', 'Das', 'hab', 'ich', 'mir', 'gleich', 'eingebildet', '!']"
172,miller,,,,,LS,Emotionale Bewegtheit,74932,CATMA_411E114C-47B6-47F0-9674-57B1AB63D02E_0,11,Emotionale Bewegtheit,Emotionale Bewegtheit,74891,Emotionale Bewegtheit,ur gleich zum Friseur das! – Was es gibt?,"['ur', 'gleich', 'zum', 'Friseur', 'das', '!', '–', 'Was', 'es', 'gibt', '?']"
173,miller,,,,,LS,Emotionale Bewegtheit,75136,CATMA_411E114C-47B6-47F0-9674-57B1AB63D02E_1,33,Emotionale Bewegtheit,Emotionale Bewegtheit,74976,Emotionale Bewegtheit,"Und mein Bart ist auch wieder fingerslang – Was es gibt? – Was wirds geben, du
              Rabenaas? – Der Teufel ist los, und dich soll das Wetter schlagen.
","['Und', 'mein', 'Bart', 'ist', 'auch', 'wieder', 'fingerslang', '–', 'Was', 'es', 'gibt', '?', '–', 'Was', 'wirds', 'geben', ',', 'du', 'Rabenaas', '?', '–', 'Der', 'Teufel', 'ist', 'los', ',', 'und', 'dich', 'soll', 'das', 'Wetter', 'schlagen', '.']"
174,miller,,,,,LS,Emotionale Bewegtheit,75373,CATMA_94898C21-F7AF-49C5-9BEC-93FE37B12ACB,33,Emotionale Bewegtheit,Emotionale Bewegtheit,75200,Emotionale Bewegtheit,"Über dich? Ja, blaues Donnermaul, und über wen anders? Heute früh mit deinem
              diabolischen Junker – Hab ichs nicht im Moment gesagt? – Der Wurm hat geplaudert.
","['Über', 'dich', '?', 'Ja', ',', 'blaues', 'Donnermaul', ',', 'und', 'über', 'wen', 'anders', '?', 'Heute', 'früh', 'mit', 'deinem', 'diabolischen', 'Junker', '–', 'Hab', 'ichs', 'nicht', 'im', 'Moment', 'gesagt', '?', '–', 'Der', 'Wurm', 'hat', 'geplaudert', '.']"
175,,,,,,LS,negativ,75572,CATMA_B9AA5E17-3D49-42F7-822C-4C29A01F1CED,5,Emotionen der Angst,negativ,75553,Verzweiflung,"Ich bin des Todes.
","['Ich', 'bin', 'des', 'Todes', '.']"
176,,,,,,LS,negativ,75818,CATMA_487C950C-E0B7-484A-8071-835151677E5D,28,Emotionen des Leids,negativ,75649,Leid,"Das
              hat seine Richtigkeit, wem der Teufel ein Ei in die Wirtschaft gelegt hat, dem wird
              eine hübsche Tochter geboren – Jetzt hab ichs blank!
","['Das', 'hat', 'seine', 'Richtigkeit', ',', 'wem', 'der', 'Teufel', 'ein', 'Ei', 'in', 'die', 'Wirtschaft', 'gelegt', 'hat', ',', 'dem', 'wird', 'eine', 'hübsche', 'Tochter', 'geboren', '–', 'Jetzt', 'hab', 'ichs', 'blank', '!']"
177,miller,,,,,LS,Emotionale Bewegtheit,76168,CATMA_CF268D1D-CF78-456A-A026-B64F62B75EB6_0,29,Emotionale Bewegtheit,Emotionale Bewegtheit,76005,Emotionale Bewegtheit,"Daß dich der Schwefelregen von Sodom! – Orchester! – Ja, wo du Kupplerin den Diskant
              wirst heulen, und mein blauer Hinterer den Konterbaß vorstellen.","['Daß', 'dich', 'der', 'Schwefelregen', 'von', 'Sodom', '!', '–', 'Orchester', '!', '–', 'Ja', ',', 'wo', 'du', 'Kupplerin', 'den', 'Diskant', 'wirst', 'heulen', ',', 'und', 'mein', 'blauer', 'Hinterer', 'den', 'Konterbaß', 'vorstellen', '.']"
178,miller,,,,,LS,Emotionale Bewegtheit,76230,CATMA_CF268D1D-CF78-456A-A026-B64F62B75EB6_1,4,Emotionale Bewegtheit,Emotionale Bewegtheit,76214,Emotionale Bewegtheit,"Gott im Himmel!
","['Gott', 'im', 'Himmel', '!']"
179,,,,,,LS,negativ,76318,CATMA_ED7E430D-0C59-42D2-816C-5361F0F919AE,12,Emotionen der Angst,negativ,76268,Angst,Mutter! Vater! Warum wird mir auf einmal so bange?,"['Mutter', '!', 'Vater', '!', 'Warum', 'wird', 'mir', 'auf', 'einmal', 'so', 'bange', '?']"
180,,,,,,LS,negativ,76788,CATMA_28540299-83E9-4BFA-871B-953F00F2CAF6,71,Emotionen der Ablehnung,negativ,76357,Ärger,"Aber soll mir der Dintenkleckser einmal in den Schuß laufen! – Soll er mir laufen! –
              Es sei in dieser oder in jener Welt – Wenn ich ihm nicht Leib und Seele breiweich
              zusammendresche, alle zehen Gebote und alle sieben Bitten im Vaterunser und alle
              Bücher Mosis und der Propheten aufs Leder schreibe, daß man die blaue Flecken bei der
              Auferstehung der Toten noch sehen soll –
","['Aber', 'soll', 'mir', 'der', 'Dintenkleckser', 'einmal', 'in', 'den', 'Schuß', 'laufen', '!', '–', 'Soll', 'er', 'mir', 'laufen', '!', '–', 'Es', 'sei', 'in', 'dieser', 'oder', 'in', 'jener', 'Welt', '–', 'Wenn', 'ich', 'ihm', 'nicht', 'Leib', 'und', 'Seele', 'breiweich', 'zusammendresche', ',', 'alle', 'zehen', 'Gebote', 'und', 'alle', 'sieben', 'Bitten', 'im', 'Vaterunser', 'und', 'alle', 'Bücher', 'Mosis', 'und', 'der', 'Propheten', 'aufs', 'Leder', 'schreibe', ',', 'daß', 'man', 'die', 'blaue', 'Flecken', 'bei', 'der', 'Auferstehung', 'der', 'Toten', 'noch', 'sehen', 'soll', '–']"
181,,,,,,LS,negativ,77607,CATMA_BEF1AF78-74C2-4F5A-94B4-C2188137505A,106,Emotionen der Ablehnung,negativ,77043,Ärger,"Auf der Stell zum Minister will ich. Ich zuerst will mein Maul auftun – Ich selbst
              will es angeben. Du hast es vor mir gewußt. Du hättest mir einen Wink geben können.
              Das Mädel hätt sich noch weisen lassen. Es wäre noch Zeit gewesen – aber nein! – Da
              hat sich was makeln lassen; da hat sich was fischen lassen! Da hast du noch Holz
              obendrein zugetragen! – Jetzt sorg auch für deinen Kuppelpelz. Friß aus, was du
              einbrocktest. Ich nehme meine Tochter in Arm, und marsch mit ihr über die Grenze.
","['Auf', 'der', 'Stell', 'zum', 'Minister', 'will', 'ich', '.', 'Ich', 'zuerst', 'will', 'mein', 'Maul', 'auftun', '–', 'Ich', 'selbst', 'will', 'es', 'angeben', '.', 'Du', 'hast', 'es', 'vor', 'mir', 'gewußt', '.', 'Du', 'hättest', 'mir', 'einen', 'Wink', 'geben', 'können', '.', 'Das', 'Mädel', 'hätt', 'sich', 'noch', 'weisen', 'lassen', '.', 'Es', 'wäre', 'noch', 'Zeit', 'gewesen', '–', 'aber', 'nein', '!', '–', 'Da', 'hat', 'sich', 'was', 'makeln', 'lassen', ';', 'da', 'hat', 'sich', 'was', 'fischen', 'lassen', '!', 'Da', 'hast', 'du', 'noch', 'Holz', 'obendrein', 'zugetragen', '!', '–', 'Jetzt', 'sorg', 'auch', 'für', 'deinen', 'Kuppelpelz', '.', 'Friß', 'aus', ',', 'was', 'du', 'einbrocktest', '.', 'Ich', 'nehme', 'meine', 'Tochter', 'in', 'Arm', ',', 'und', 'marsch', 'mit', 'ihr', 'über', 'die', 'Grenze', '.']"
182,luise,impliziter Autor,,,,LS,negativ,77764,CATMA_7AD1F576-A35C-4E5F-AA88-FED271FE3644,5,Emotionen der Angst,negativ,77739,Angst,"fährt mit Schrecken auf.
","['fährt', 'mit', 'Schrecken', 'auf', '.']"
183,luise,,,,,LS,negativ,77795,CATMA_A216FF77-D6BB-4CD8-A1D8-42D8E3AA9FA2,6,Emotionen der Angst,negativ,77764,Angst,"Sein Vater! Allmächtiger Gott!
","['Sein', 'Vater', '!', 'Allmächtiger', 'Gott', '!']"
184,millerin,,,,,LS,negativ,77873,CATMA_CB3B33F7-AB63-4A50-BB44-DAD76E8EF42A,9,Emotionen der Angst,negativ,77839,Angst,Der Präsident! Es ist aus mit uns!,"['Der', 'Präsident', '!', 'Es', 'ist', 'aus', 'mit', 'uns', '!']"
185,miller,,"['luise', 'miller', 'millerin']",,,LS,positiv,77952,CATMA_DA2E8AB7-D952-4552-9C20-E3CF90E89C0F,11,Emotionen der Freude,positiv,77902,Schadenfreude,"Gottlob! Gottlob! Da haben wir ja die Bescherung!
","['Gottlob', '!', 'Gottlob', '!', 'Da', 'haben', 'wir', 'ja', 'die', 'Bescherung', '!']"
186,ferdinand,,,,,LS,positiv,78077,CATMA_96AF908A-3B26-4354-8D46-86CE7F8DCF64,13,Emotionen der Zuneigung,positiv,78016,Liebe,"Mein
 bist du, und wärfen Höll und Himmel sich zwischen uns.
","['Mein', 'bist', 'du', ',', 'und', 'wärfen', 'Höll', 'und', 'Himmel', 'sich', 'zwischen', 'uns', '.']"
187,luise,,,,,LS,negativ,78104,CATMA_95D36CB6-FCAB-4E1E-B4BF-6C2E4ABFA7D6,4,Emotionen der Angst,negativ,78085,Verzweiflung,Mein Tod ist gewiß ,"['Mein', 'Tod', 'ist', 'gewiß']"
188,,,,,,LS,positiv,78390,CATMA_F78BF9BE-DD32-41D5-80EC-6964FE93EAA6,35,Emotionen der Zuneigung,positiv,78202,Liebe,"Nichts. Nichts. Es ist überstanden. Ich hab dich ja wieder.  Du hast
              mich ja wieder. O laß mich Atem schöpfen an dieser Brust. Es war eine schreckliche
              Stunde.
","['Nichts', '.', 'Nichts', '.', 'Es', 'ist', 'überstanden', '.', 'Ich', 'hab', 'dich', 'ja', 'wieder', '.', 'Du', 'hast', 'mich', 'ja', 'wieder', '.', 'O', 'laß', 'mich', 'Atem', 'schöpfen', 'an', 'dieser', 'Brust', '.', 'Es', 'war', 'eine', 'schreckliche', 'Stunde', '.']"
189,,,,,,LS,negativ,78422,CATMA_D0245FCF-0AD1-43D8-AEFE-07D101DD2545,6,Emotionen der Angst,negativ,78398,Verzweiflung,"Welche? Du tötest mich!
","['Welche', '?', 'Du', 'tötest', 'mich', '!']"
190,,,,,,LS,positiv,78693,CATMA_1BEEACEF-12DA-49A6-B79D-9E22B9EF559B,20,Emotionen der Zuneigung,positiv,78573,Liebe,"wo meine Liebe vor meinem Gewissen erblaßte – wo meine Luise aufhörte,
              ihrem Ferdinand alles
 zu sein – –
","['wo', 'meine', 'Liebe', 'vor', 'meinem', 'Gewissen', 'erblaßte', '–', 'wo', 'meine', 'Luise', 'aufhörte', ',', 'ihrem', 'Ferdinand', 'alles', 'zu', 'sein', '–', '–']"
191,,impliziter Autor,,,,LS,negativ,78750,CATMA_90757BC6-C080-4103-9D0A-8A73F1CCF8CF,10,Emotionen der Angst,negativ,78693,Verzweiflung,Luise sinkt mit verhülltem Gesicht auf den Sessel nieder.,"['Luise', 'sinkt', 'mit', 'verhülltem', 'Gesicht', 'auf', 'den', 'Sessel', 'nieder', '.']"
192,,,,,,LS,Emotionale Bewegtheit,79327,CATMA_46EBCDE4-335B-429F-8183-582F88CAED94,71,Emotionale Bewegtheit,Emotionale Bewegtheit,78903,Emotionale Bewegtheit,"Nein! Nimmermehr! Unmöglich, Lady! Zuviel
 verlangt! Ich kann dir diese
              Unschuld nicht opfern – Nein, beim unendlichen Gott! ich kann meinen Eid nicht
              verletzen, der mich laut wie des Himmels Donner aus diesem brechenden Auge mahnt –
              Lady, blick hieher
 – hieher
, du Rabenvater – Ich soll diesen
              Engel würgen? Die Hölle soll ich in diesen himmlischen Busen schütten? ","['Nein', '!', 'Nimmermehr', '!', 'Unmöglich', ',', 'Lady', '!', 'Zuviel', 'verlangt', '!', 'Ich', 'kann', 'dir', 'diese', 'Unschuld', 'nicht', 'opfern', '–', 'Nein', ',', 'beim', 'unendlichen', 'Gott', '!', 'ich', 'kann', 'meinen', 'Eid', 'nicht', 'verletzen', ',', 'der', 'mich', 'laut', 'wie', 'des', 'Himmels', 'Donner', 'aus', 'diesem', 'brechenden', 'Auge', 'mahnt', '–', 'Lady', ',', 'blick', 'hieher', '–', 'hieher', ',', 'du', 'Rabenvater', '–', 'Ich', 'soll', 'diesen', 'Engel', 'würgen', '?', 'Die', 'Hölle', 'soll', 'ich', 'in', 'diesen', 'himmlischen', 'Busen', 'schütten', '?']"
193,,,,,,LS,positiv,79495,CATMA_AAAF1B22-CF33-4ABB-B710-11864E591984,21,Emotionen der Zuneigung,positiv,79376,Liebe,"Ich will sie führen vor des Weltrichters Thron,
              und ob meine Liebe Verbrechen ist, soll der Ewige sagen. ","['Ich', 'will', 'sie', 'führen', 'vor', 'des', 'Weltrichters', 'Thron', ',', 'und', 'ob', 'meine', 'Liebe', 'Verbrechen', 'ist', ',', 'soll', 'der', 'Ewige', 'sagen', '.']"
194,,,,,,LS,positiv,79680,CATMA_B8A50853-C0B3-4E4D-9F19-FFFF8C1C8F31,21,Emotionen der Zuneigung,positiv,79562,Liebe,"Fasse Mut, meine Teuerste! – Du hast gewonnen.
              Als Sieger komm ich aus dem gefährlichsten Kampf zurück.
","['Fasse', 'Mut', ',', 'meine', 'Teuerste', '!', '–', 'Du', 'hast', 'gewonnen', '.', 'Als', 'Sieger', 'komm', 'ich', 'aus', 'dem', 'gefährlichsten', 'Kampf', 'zurück', '.']"
195,,,,,,LS,negativ,79906,CATMA_CDAD75B1-9C19-4779-B009-175C4C9ECC8F,40,Emotionen der Angst,negativ,79688,Verzweiflung,"Nein! Nein! Verhehle mir nichts! Sprich es aus, das entsetzliche Urteil. Deinen
                Vater
 nanntest du? Du nanntest die Lady
? – Schauer des
              Todes ergreifen mich – Man sagt, sie wird heiraten.","['Nein', '!', 'Nein', '!', 'Verhehle', 'mir', 'nichts', '!', 'Sprich', 'es', 'aus', ',', 'das', 'entsetzliche', 'Urteil', '.', 'Deinen', 'Vater', 'nanntest', 'du', '?', 'Du', 'nanntest', 'die', 'Lady', '?', '–', 'Schauer', 'des', 'Todes', 'ergreifen', 'mich', '–', 'Man', 'sagt', ',', 'sie', 'wird', 'heiraten', '.']"
196,ferdinand,impliziter Autor,,,,LS,negativ,79957,CATMA_0553EF14-D43E-47A6-A007-038D75345059,7,Emotionen des Leids,negativ,79918,Leid,stürzt betäubt zu Luisens Füßen nieder.,"['stürzt', 'betäubt', 'zu', 'Luisens', 'Füßen', 'nieder', '.']"
197,,,,,,LS,negativ,79980,CATMA_F23772D0-A9C8-4E3D-A01F-9A0886DAF094,4,Emotionen des Leids,negativ,79958,Leid,"Mich
, Unglückselige!
","['Mich', ',', 'Unglückselige', '!']"
198,luise,impliziter Autor,,,,LS,negativ,80055,CATMA_D8D401A0-598D-4000-9D4D-80E90FEAED59,13,Emotionen des Leids,negativ,79987,Leid,"nach einer Pause, mit stillem, bebendem Ton und schrecklicher Ruhe.
","['nach', 'einer', 'Pause', ',', 'mit', 'stillem', ',', 'bebendem', 'Ton', 'und', 'schrecklicher', 'Ruhe', '.']"
199,,,,,,LS,negativ,80180,CATMA_89D2D1DE-92D3-43EC-BE2E-54EDF87072B0_0,26,Emotionen des Leids,negativ,80055,Leid,"Nun – was erschreck ich denn? – Der alte Mann dort hat mirs ja oft gesagt – ich hab
              es ihm nie glauben wollen. ","['Nun', '–', 'was', 'erschreck', 'ich', 'denn', '?', '–', 'Der', 'alte', 'Mann', 'dort', 'hat', 'mirs', 'ja', 'oft', 'gesagt', '–', 'ich', 'hab', 'es', 'ihm', 'nie', 'glauben', 'wollen', '.']"
200,,,,,,LS,negativ,80451,CATMA_89D2D1DE-92D3-43EC-BE2E-54EDF87072B0_1,35,Emotionen des Leids,negativ,80257,Leid,"Vater, hier ist deine Tochter wieder – Verzeihung, Vater – Dein
              Kind kann ja nicht dafür, daß dieser Traum so schön war, und – – so fürchterlich jetzt
              das Erwachen –
","['Vater', ',', 'hier', 'ist', 'deine', 'Tochter', 'wieder', '–', 'Verzeihung', ',', 'Vater', '–', 'Dein', 'Kind', 'kann', 'ja', 'nicht', 'dafür', ',', 'daß', 'dieser', 'Traum', 'so', 'schön', 'war', ',', 'und', '–', '–', 'so', 'fürchterlich', 'jetzt', 'das', 'Erwachen', '–']"
201,miller,,,,,LS,negativ,80617,CATMA_7B35E641-E6B5-4177-927C-36BAB4D99CD1,35,Emotionen des Leids,negativ,80460,Mitleid,"Luise! Luise! – O Gott, sie ist von sich – Meine Tochter, mein armes Kind – Fluch
              über den Verführer! – Fluch über das Weib, das ihm kuppelte!
","['Luise', '!', 'Luise', '!', '–', 'O', 'Gott', ',', 'sie', 'ist', 'von', 'sich', '–', 'Meine', 'Tochter', ',', 'mein', 'armes', 'Kind', '–', 'Fluch', 'über', 'den', 'Verführer', '!', '–', 'Fluch', 'über', 'das', 'Weib', ',', 'das', 'ihm', 'kuppelte', '!']"
202,millerin,,,,,LS,negativ,80655,CATMA_5941EDF8-CBE9-4A93-9050-1577E60D60B1,6,Emotionen des Leids,negativ,80623,Mitleid,"wirft sich jammernd auf Luisen.
","['wirft', 'sich', 'jammernd', 'auf', 'Luisen', '.']"
203,,,,,,LS,negativ,80785,CATMA_5ECE0DE5-66E2-40E7-A5C3-FFC17C2A0530,25,Emotionen des Leids,negativ,80655,Mitleid,"Verdien ich diesen Fluch, meine  Tochter? Vergebs Ihnen Gott, Baron –
              Was hat dieses Lamm getan, daß Sie es würgen?
","['Verdien', 'ich', 'diesen', 'Fluch', ',', 'meine', 'Tochter', '?', 'Vergebs', 'Ihnen', 'Gott', ',', 'Baron', '–', 'Was', 'hat', 'dieses', 'Lamm', 'getan', ',', 'daß', 'Sie', 'es', 'würgen', '?']"
204,,,,,,LS,negativ,81077,CATMA_54C39738-4D72-4E28-A187-D71D6741C383,34,Emotionen der Ablehnung,negativ,80839,Abscheu,"Aber ich will seine Kabalen durchbohren – durchreißen will ich alle diese eiserne
              Ketten des Vorurteils – Frei wie ein Mann will ich wählen, daß diese Insektenseelen am
              Riesenwerk meiner Liebe hinaufschwindeln.","['Aber', 'ich', 'will', 'seine', 'Kabalen', 'durchbohren', '–', 'durchreißen', 'will', 'ich', 'alle', 'diese', 'eiserne', 'Ketten', 'des', 'Vorurteils', '–', 'Frei', 'wie', 'ein', 'Mann', 'will', 'ich', 'wählen', ',', 'daß', 'diese', 'Insektenseelen', 'am', 'Riesenwerk', 'meiner', 'Liebe', 'hinaufschwindeln', '.']"
