,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
192,JAKOB,,,,,ER,positiv,36322,CATMA_63AB421E-6875-41CB-A0CA-72E35D968325,34,Emotionen der Freude,positiv,36198,Freude,"O! jekes Herr Vater Papa, das Ding ist ein Spaß – da seh’ns nur einmal, was der alte Lümmel für Sprüng macht – ha! ha! ha!","['O', '!', 'jekes', 'Herr', 'Vater', 'Papa', ',', 'das', 'Ding', 'ist', 'ein', 'Spaß', '–', 'da', 'seh', '’', 'ns', 'nur', 'einmal', ',', 'was', 'der', 'alte', 'Lümmel', 'für', 'Sprüng', 'macht', '–', 'ha', '!', 'ha', '!', 'ha', '!']"
193,,,,,,ER,negativ,36421,CATMA_10EB4BB1-EB03-4021-AC9A-357022D04DCF,18,Emotionen des Leids,negativ,36338,Leid,Mais22 Monsieur Jack – so sind Sie nie vernünftig. Sie hauen mir ja die Beine wund!,"['Mais22', 'Monsieur', 'Jack', '–', 'so', 'sind', 'Sie', 'nie', 'vernünftig', '.', 'Sie', 'hauen', 'mir', 'ja', 'die', 'Beine', 'wund', '!']"
194,,,,,,ER,positiv,36515,CATMA_7A702F8D-108E-4E9F-82F5-F6EE82D387FE_0,25,Emotionen der Freude,positiv,36434,Freude, Ha! ha! ha! das ist eben meine Freude – wann ich Sie so hüpfen seh – ha! ha! ha!,"['Ha', '!', 'ha', '!', 'ha', '!', 'das', 'ist', 'eben', 'meine', 'Freude', '–', 'wann', 'ich', 'Sie', 'so', 'hüpfen', 'seh', '–', 'ha', '!', 'ha', '!', 'ha', '!']"
195,,,,,,ER,positiv,36583,CATMA_7A702F8D-108E-4E9F-82F5-F6EE82D387FE_1,6,Emotionen der Freude,positiv,36554,Freude, was er für Bocksprüng macht!,"['was', 'er', 'für', 'Bocksprüng', 'macht', '!']"
196,Herr_KATZENBALG,,,,,ER,negativ,36768,CATMA_52BB446F-F4E7-494C-AC06-730CA7DF34B5,32,Emotionen der Ablehnung,negativ,36607,Ärger,"Fi donc23 Jack! – was machst du wieder für tolles Zeug, wie wirfst du dich  weg, vergißt ganz deinen Adel – und treibsts wie ein gemeiner Gassenjunge! – ","['Fi', 'donc23', 'Jack', '!', '–', 'was', 'machst', 'du', 'wieder', 'für', 'tolles', 'Zeug', ',', 'wie', 'wirfst', 'du', 'dich', 'weg', ',', 'vergißt', 'ganz', 'deinen', 'Adel', '–', 'und', 'treibsts', 'wie', 'ein', 'gemeiner', 'Gassenjunge', '!', '–']"
197,,,,,,ER,positiv,36832,CATMA_F7565924-D94A-4832-A978-E34667298344_0,7,Emotionen der Freude,positiv,36806,Freude,"ich thu, was mich gefreut.","['ich', 'thu', ',', 'was', 'mich', 'gefreut', '.']"
198,,,,,,ER,positiv,37020,CATMA_F7565924-D94A-4832-A978-E34667298344_1,16,Emotionen der Freude,positiv,36949,Freude, Also tanzen’s Herr Hofmeister – tanzen’s gutwillig – oder ich hau zu,"['Also', 'tanzen', '’', 's', 'Herr', 'Hofmeister', '–', 'tanzen', '’', 's', 'gutwillig', '–', 'oder', 'ich', 'hau', 'zu']"
199,Herr_KATZENBALG,,,Ereignis,,ER,positiv,37473,CATMA_17038328-4DDF-41C9-9991-368E9BCAB952,12,Emotionen der Freude,positiv,37422,Freude, (der sich des Lachens nicht erwehren kann) Jack!! ,"['(', 'der', 'sich', 'des', 'Lachens', 'nicht', 'erwehren', 'kann', ')', 'Jack', '!', '!']"
200,,,,,,ER,positiv,37633,CATMA_529C009F-BAB3-4738-9D2D-9DFBC6C3C095,33,Emotionen der Freude,positiv,37486,Freude,"Ey was Vater, laßt den alten Narren nur Commotion machen – hi! hi! hi! (er schnalzt, und der Hofmeister muss springen, alle Umstehende lachen.) ","['Ey', 'was', 'Vater', ',', 'laßt', 'den', 'alten', 'Narren', 'nur', 'Commotion', 'machen', '–', 'hi', '!', 'hi', '!', 'hi', '!', '(', 'er', 'schnalzt', ',', 'und', 'der', 'Hofmeister', 'muss', 'springen', ',', 'alle', 'Umstehende', 'lachen', '.', ')']"
201,,,,,,ER,negativ,37872,CATMA_27F02C56-8360-4D42-AE54-C5AC1E39068A,29,Emotionen des Leids,negativ,37715,Mitleid," Mais mon Dieu25, was für Specktakul lassen Sie da treiben mon cher mari26 – der Knabe echauffirt sich ja, daß er eine hitzige Krankheit bekommen kann – ","['Mais', 'mon', 'Dieu25', ',', 'was', 'für', 'Specktakul', 'lassen', 'Sie', 'da', 'treiben', 'mon', 'cher', 'mari26', '–', 'der', 'Knabe', 'echauffirt', 'sich', 'ja', ',', 'daß', 'er', 'eine', 'hitzige', 'Krankheit', 'bekommen', 'kann', '–']"
202,Frau_KATZENBALG,,,,,ER,negativ,37933,CATMA_526D288C-D292-4876-BD6E-4E556139F778,11,Emotionen des Leids,negativ,37877,Mitleid,"Jakerl, liebes Jakerl – denk doch auf deine Gesundheit! ","['Jakerl', ',', 'liebes', 'Jakerl', '–', 'denk', 'doch', 'auf', 'deine', 'Gesundheit', '!']"
203,,,,,,ER,positiv,38114,CATMA_66349793-2DF3-4553-9F27-0EC58EAC7911,34,Emotionen der Freude,positiv,37966,Freude,"da hab ich meine größte Freud – wenn ich den Kerl so hüpfen sehe – allons marche27 – hi! ha! (er peitscht immer zu, und der Hofmeister muß tanzen)","['da', 'hab', 'ich', 'meine', 'größte', 'Freud', '–', 'wenn', 'ich', 'den', 'Kerl', 'so', 'hüpfen', 'sehe', '–', 'allons', 'marche27', '–', 'hi', '!', 'ha', '!', '(', 'er', 'peitscht', 'immer', 'zu', ',', 'und', 'der', 'Hofmeister', 'muß', 'tanzen', ')']"
204,,,,,,ER,negativ,38302,CATMA_B9BAB776-8C87-4F97-B352-4543B6668180,19,Emotionen des Leids,negativ,38205,Leid, Aber liebes Jakerl – so gieb doch auf deine Gesundheit acht – du wirst mir si-cher krank! – ,"['Aber', 'liebes', 'Jakerl', '–', 'so', 'gieb', 'doch', 'auf', 'deine', 'Gesundheit', 'acht', '–', 'du', 'wirst', 'mir', 'si-cher', 'krank', '!', '–']"
205,,,,,,ER,negativ,38366,CATMA_AE9007C2-D440-4CE6-95DD-9A1C437B223F,15,Emotionen der Ablehnung,negativ,38310,Ärger, Laß mich die Mutter geh’n – oder ich fang an zu weinen!,"['Laß', 'mich', 'die', 'Mutter', 'geh', '’', 'n', '–', 'oder', 'ich', 'fang', 'an', 'zu', 'weinen', '!']"
206,,,,,,ER,negativ,38588,CATMA_6DBE76E1-7CB5-414D-9F91-FB8236EDF589,40,Emotionen der Ablehnung,negativ,38392,Ärger,"Wie? was? du ehrvergessenes Kind – mich nennst du Mutter? – Mutter, wie ein Bauernjunge. Hab ich dir nicht schon hundertmal gesagt, daß Vater und Mutter in der großen Welt Ihro Gnaden heißen? ","['Wie', '?', 'was', '?', 'du', 'ehrvergessenes', 'Kind', '–', 'mich', 'nennst', 'du', 'Mutter', '?', '–', 'Mutter', ',', 'wie', 'ein', 'Bauernjunge', '.', 'Hab', 'ich', 'dir', 'nicht', 'schon', 'hundertmal', 'gesagt', ',', 'daß', 'Vater', 'und', 'Mutter', 'in', 'der', 'großen', 'Welt', 'Ihro', 'Gnaden', 'heißen', '?']"
207,Frau_KATZENBALG,,,,,ER,negativ,38802,CATMA_6B7AA043-1423-426F-9247-5DCB7F1E342F,15,Emotionen der Ablehnung,negativ,38723,Ärger,Gleich führt ihn auf sein Zimmer! (einige Domestiquen bemächtigen sich seiner.),"['Gleich', 'führt', 'ihn', 'auf', 'sein', 'Zimmer', '!', '(', 'einige', 'Domestiquen', 'bemächtigen', 'sich', 'seiner', '.', ')']"
208,,,,,,ER,negativ,39012,CATMA_E4D6EA0B-A5BD-4688-AB2F-B86B962725EE,46,Emotionen des Leids,negativ,38813,Leid," Was? – mich auf mein Zimmer – ich hab nichts gethan (er fängt an zu weinen) o jekes, ich mag nicht – ich will nicht – ich möchte spazieren fahren – ausfahren will ich – oder – ich henk mich auf! ","['Was', '?', '–', 'mich', 'auf', 'mein', 'Zimmer', '–', 'ich', 'hab', 'nichts', 'gethan', '(', 'er', 'fängt', 'an', 'zu', 'weinen', ')', 'o', 'jekes', ',', 'ich', 'mag', 'nicht', '–', 'ich', 'will', 'nicht', '–', 'ich', 'möchte', 'spazieren', 'fahren', '–', 'ausfahren', 'will', 'ich', '–', 'oder', '–', 'ich', 'henk', 'mich', 'auf', '!']"
209,Frau_KATZENBALG,,,,,ER,negativ,39444,CATMA_21EC0C11-81CB-4103-A0A1-991401091696,78,Emotionen des Leids,negativ,39064,Leid,"Daß Gott erbarm, was hat er gesagt? – aufhängen will er sich? – gehen Sie Hr. Bachstelz! – lauffen Sie – lassen Sie anspannen – führen Sie ihn spazieren – – bringen Sie ihm Zu-ckerwerk – thun Sie alles was er will, nur damit er sich nicht aufhängt – das wäre ja ein entsetzlicher Streich – der ganze Hochadeliche Stamm würde ja mit ihm aufgehängt – So lauffen Sie doch! – ","['Daß', 'Gott', 'erbarm', ',', 'was', 'hat', 'er', 'gesagt', '?', '–', 'aufhängen', 'will', 'er', 'sich', '?', '–', 'gehen', 'Sie', 'Hr', '.', 'Bachstelz', '!', '–', 'lauffen', 'Sie', '–', 'lassen', 'Sie', 'anspannen', '–', 'führen', 'Sie', 'ihn', 'spazieren', '–', '–', 'bringen', 'Sie', 'ihm', 'Zu-ckerwerk', '–', 'thun', 'Sie', 'alles', 'was', 'er', 'will', ',', 'nur', 'damit', 'er', 'sich', 'nicht', 'aufhängt', '–', 'das', 'wäre', 'ja', 'ein', 'entsetzlicher', 'Streich', '–', 'der', 'ganze', 'Hochadeliche', 'Stamm', 'würde', 'ja', 'mit', 'ihm', 'aufgehängt', '–', 'So', 'lauffen', 'Sie', 'doch', '!', '–']"
210,BACHSTELZ_Hofmeister,,,,,ER,negativ,39505,CATMA_AE8B2509-55C8-4F66-9810-975608AD1338,9,Emotionen der Ablehnung,negativ,39476,Abscheu,O! was ist das für eine Gans!,"['O', '!', 'was', 'ist', 'das', 'für', 'eine', 'Gans', '!']"
211,Frau_KATZENBALG,,,,,ER,negativ,40129,CATMA_D23C512B-A7FE-4C8D-BADD-0D3E7BE33D78,18,Emotionen des Leids,negativ,40042,Leid," O! du Herzensmännchen, du weist dich doch recht in die große Welt zu schi-cken! – ","['O', '!', 'du', 'Herzensmännchen', ',', 'du', 'weist', 'dich', 'doch', 'recht', 'in', 'die', 'große', 'Welt', 'zu', 'schi-cken', '!', '–']"
212,Herr_KATZENBALG,,,,,ER,negativ,40158,CATMA_35782025-116C-4F22-BA57-30BE4A76DB1B,2,Emotionen der Ablehnung,negativ,40153,Abscheu,Weib!,"['Weib', '!']"
213,,,Frau_KATZENBALG,,,ER,negativ,40275,CATMA_E88638F9-3AC5-4C40-9818-75A70133554D,18,Emotionen der Ablehnung,negativ,40186,Ärger,"es kostet mich auch Studium, jeden Schritt und Tritt so auszuzirkeln, daß es recht ist!","['es', 'kostet', 'mich', 'auch', 'Studium', ',', 'jeden', 'Schritt', 'und', 'Tritt', 'so', 'auszuzirkeln', ',', 'daß', 'es', 'recht', 'ist', '!']"
214,,,,,,ER,positiv,40389,CATMA_42427E03-2AD3-4F40-B20E-58DDCC5FD0B2,14,Emotionen der Zuneigung,positiv,40302,Liebe, Mein Schatz mir fällts gar nicht schwer – du sollst wahrlich deine Freude  haben,"['Mein', 'Schatz', 'mir', 'fällts', 'gar', 'nicht', 'schwer', '–', 'du', 'sollst', 'wahrlich', 'deine', 'Freude', 'haben']"
215,,,,,,ER,positiv,40709,CATMA_DF02CC3A-E60D-4EAC-BF5C-5D1A6816F814,21,Emotionen der Zuneigung,positiv,40591,Liebe,"Herzlich gerne liebes Närrchen, wenn du mir nur Ehre machst, von einer Milli-on lassen sich viele Ganirungen kaufen!","['Herzlich', 'gerne', 'liebes', 'Närrchen', ',', 'wenn', 'du', 'mir', 'nur', 'Ehre', 'machst', ',', 'von', 'einer', 'Milli-on', 'lassen', 'sich', 'viele', 'Ganirungen', 'kaufen', '!']"
216,Herr_KATZENBALG,,,,,ER,positiv,40768,CATMA_0B05924D-327A-4671-B3F4-0946888183B0,12,Emotionen der Freude,positiv,40712,Schadenfreude,"und wer weiß, ob nicht bald eine reiche Tante stirbt. ","['und', 'wer', 'weiß', ',', 'ob', 'nicht', 'bald', 'eine', 'reiche', 'Tante', 'stirbt', '.']"
217,,,,,,ER,negativ,41016,CATMA_30A9A1A3-4B17-4742-9F4E-BD95178692FC,16,Emotionen des Leids,negativ,40931,Leid," ein einziges Stück liegt mir am Her-zen, und verbittert mir all meine Freude! – ","['ein', 'einziges', 'Stück', 'liegt', 'mir', 'am', 'Her-zen', ',', 'und', 'verbittert', 'mir', 'all', 'meine', 'Freude', '!', '–']"
218,,,,,,ER,positiv,40974,CATMA_3857EF5E-B19C-4232-82C1-3245A4ABA824,8,Emotionen der Zuneigung,positiv,40932,Liebe,"ein einziges Stück liegt mir am Her-zen,","['ein', 'einziges', 'Stück', 'liegt', 'mir', 'am', 'Her-zen', ',']"
219,Frau_KATZENBALG,,,,,ER,negativ,41060,CATMA_2795B854-F4E3-4A5A-8654-50FD0D84377B,5,Emotionen des Leids,negativ,41038,Leid, O! stille lieber Mann,"['O', '!', 'stille', 'lieber', 'Mann']"
220,Frau_KATZENBALG,,,,,ER,negativ,41128,CATMA_B0941D7C-0519-475B-8B0E-2AA709397305,5,Emotionen des Leids,negativ,41080,Leid,unsere unglückliche Tochter die Kauf-mannsfrau,"['unsere', 'unglückliche', 'Tochter', 'die', 'Kauf-mannsfrau']"
221,,,,,,ER,negativ,41239,CATMA_A96EAFE5-D2F8-43DE-9B46-9BBF321D31EF,17,Emotionen der Ablehnung,negativ,41155,Abscheu,". O! was wollte ich geben, wenn ich sie von dem gemeinen Menschen loskaufen könnte","['.', 'O', '!', 'was', 'wollte', 'ich', 'geben', ',', 'wenn', 'ich', 'sie', 'von', 'dem', 'gemeinen', 'Menschen', 'loskaufen', 'könnte']"
222,,,,,,ER,positiv,41289,CATMA_D33F7430-D549-48C7-8EA0-DCDD7737E658,27,Emotionen der Zuneigung,positiv,41157,Liebe,"O! was wollte ich geben, wenn ich sie von dem gemeinen Menschen loskaufen könnte – ganz sicher müste sie mir eine Gräfin werden!! ","['O', '!', 'was', 'wollte', 'ich', 'geben', ',', 'wenn', 'ich', 'sie', 'von', 'dem', 'gemeinen', 'Menschen', 'loskaufen', 'könnte', '–', 'ganz', 'sicher', 'müste', 'sie', 'mir', 'eine', 'Gräfin', 'werden', '!', '!']"
223,,,,,,ER,negativ,41404,CATMA_87954B77-A832-4F43-B40E-C4DAAA27CAC7,18,Emotionen des Leids,negativ,41315,Mitleid," O! erinnere mich nicht daran, oder ich krieg dir gleich eine Ohnmacht – das arme Kind ","['O', '!', 'erinnere', 'mich', 'nicht', 'daran', ',', 'oder', 'ich', 'krieg', 'dir', 'gleich', 'eine', 'Ohnmacht', '–', 'das', 'arme', 'Kind']"
224,Herr_KATZENBALG,,,,,ER,negativ,41715,CATMA_0860378C-FEF5-468E-8A8A-46C9463D1044,14,Emotionen der Ablehnung,negativ,41645,Abscheu,Ihr Mann das dumme Thier – ist ja eifersüchtig wie ein Bauernlümmel! –,"['Ihr', 'Mann', 'das', 'dumme', 'Thier', '–', 'ist', 'ja', 'eifersüchtig', 'wie', 'ein', 'Bauernlümmel', '!', '–']"
225,,,unbekannt,,,ER,negativ,42064,CATMA_E1FDF7A5-F004-4D47-9CC4-A1DED603F96B,12,Emotionen der Ablehnung,negativ,42013,Ärger,Er muß zu Hause seyn – er hat mich rufen lassen! ,"['Er', 'muß', 'zu', 'Hause', 'seyn', '–', 'er', 'hat', 'mich', 'rufen', 'lassen', '!']"
226,,,,,,ER,negativ,42208,CATMA_8827A54B-495C-4799-95F4-298C782D17D4_0,21,Emotionen der Ablehnung,negativ,42122,Ärger," (reißt die Thüre auf). Ihr Tölpel, was soll denn das verfluchte Lügen, da sitzt er ja","['(', 'reißt', 'die', 'Thüre', 'auf', ')', '.', 'Ihr', 'Tölpel', ',', 'was', 'soll', 'denn', 'das', 'verfluchte', 'Lügen', ',', 'da', 'sitzt', 'er', 'ja']"
227,,,,,,ER,negativ,42362,CATMA_8827A54B-495C-4799-95F4-298C782D17D4_1,15,Emotionen der Ablehnung,negativ,42291,Ärger," und wie ich komm, so lassens mich nicht einmal zur Thür herein! – ","['und', 'wie', 'ich', 'komm', ',', 'so', 'lassens', 'mich', 'nicht', 'einmal', 'zur', 'Thür', 'herein', '!', '–']"
228,KASPAR,,,,,ER,negativ,42257,CATMA_0F679E97-5375-4C39-BA5B-95E03DB8FBB8,10,Emotionen der Ablehnung,negativ,42211,Abscheu," Da sehens nur, was das für ein Gesindl ist ","['Da', 'sehens', 'nur', ',', 'was', 'das', 'für', 'ein', 'Gesindl', 'ist']"
229,KASPAR,,,Ereignis,,ER,positiv,42853,CATMA_50C4F2FA-C385-4E28-AF66-07019CB1F6BF,5,Emotionen der Freude,positiv,42820,Freude, Sollen herrlich bedient werden! ,"['Sollen', 'herrlich', 'bedient', 'werden', '!']"
230,,,,,,ER,positiv,43708,CATMA_4CE3EF98-6101-4139-8FA1-951CF6E21384,6,Emotionen der Freude,positiv,43685,Freude, Das soll mich freuen!!,"['Das', 'soll', 'mich', 'freuen', '!', '!']"
231,,,,,,ER,positiv,44819,CATMA_3A90D6F1-0227-4BAF-BF18-202619D2943E_0,31,Emotionen der Freude,positiv,44704,Freude," ha! ha! nun ich sags ja – aber was gehts mich an, wenn’s mir nur einträgt, 100 Personen? – hm! eine hübsche Zech","['ha', '!', 'ha', '!', 'nun', 'ich', 'sags', 'ja', '–', 'aber', 'was', 'gehts', 'mich', 'an', ',', 'wenn', '’', 's', 'mir', 'nur', 'einträgt', ',', '100', 'Personen', '?', '–', 'hm', '!', 'eine', 'hübsche', 'Zech']"
232,,,,,,ER,positiv,44945,CATMA_3A90D6F1-0227-4BAF-BF18-202619D2943E_1,13,Emotionen der Freude,positiv,44893,Freude,ha! ha! ha! was das für ein einträgliches Gewerb ist,"['ha', '!', 'ha', '!', 'ha', '!', 'was', 'das', 'für', 'ein', 'einträgliches', 'Gewerb', 'ist']"
233,KASPAR,,,,,ER,positiv,44890,CATMA_74269AB8-D3A1-4B1E-B817-A9FA8AB552B1,14,Emotionen der Freude,positiv,44821,Schadenfreude, itzt aber erst mit dem Wein – da sollen ihnen die Augen übergehen!,"['itzt', 'aber', 'erst', 'mit', 'dem', 'Wein', '–', 'da', 'sollen', 'ihnen', 'die', 'Augen', 'übergehen', '!']"
234,,,,,,ER,Emotionale Bewegtheit,45235,CATMA_02FF5857-D90A-4E80-B683-7D6F3B205AA8,24,Emotionale Bewegtheit,Emotionale Bewegtheit,45101,Emotionale Bewegtheit,"Aber mein Herr, dieses ungestümme Betragen beleidiget den Wohlstand – Sie kennen mich nicht – und verfolgen mich bis in mein Zimmer!","['Aber', 'mein', 'Herr', ',', 'dieses', 'ungestümme', 'Betragen', 'beleidiget', 'den', 'Wohlstand', '–', 'Sie', 'kennen', 'mich', 'nicht', '–', 'und', 'verfolgen', 'mich', 'bis', 'in', 'mein', 'Zimmer', '!']"
235,,,,,,ER,positiv,45357,CATMA_D0DF6472-B77C-47F0-94E0-01D377B1F628,24,Emotionen der Zuneigung,positiv,45246,Liebe, Bis ins’s Grab will ich Sie verfolgen – und da die Ruhe suchen – die mir ihre Blicke auf immer geraubt haben,"['Bis', 'ins', '’', 's', 'Grab', 'will', 'ich', 'Sie', 'verfolgen', '–', 'und', 'da', 'die', 'Ruhe', 'suchen', '–', 'die', 'mir', 'ihre', 'Blicke', 'auf', 'immer', 'geraubt', 'haben']"
236,,,,,,ER,Emotionale Bewegtheit,45410,CATMA_94ADE8B4-2A7D-4C62-A8F5-2BA82496448A,9,Emotionale Bewegtheit,Emotionale Bewegtheit,45371,Emotionale Bewegtheit, Was verlangen Sie denn aber von mir? –,"['Was', 'verlangen', 'Sie', 'denn', 'aber', 'von', 'mir', '?', '–']"
237,WELLBACH_Lindenthal,,AMALIA_Blande,,,ER,positiv,45455,CATMA_6966AC60-6547-41ED-A235-223422DE48DD,11,Emotionen der Zuneigung,positiv,45421,Liebe, Liebe! – Liebe! – oder den Tod! –,"['Liebe', '!', '–', 'Liebe', '!', '–', 'oder', 'den', 'Tod', '!', '–']"
238,,,,,,ER,Emotionale Bewegtheit,45645,CATMA_4FD5F804-A4E8-4D2B-A720-B5244A629A8A,30,Emotionale Bewegtheit,Emotionale Bewegtheit,45472,Emotionale Bewegtheit,"Wahrlich, mein Herr, das nenn ich den Liebhaber auf eine sehr tragische Art spielen – und die Dame zwischen Mord und Selbstaufopferung in eine große Verlegenheit setzen. ","['Wahrlich', ',', 'mein', 'Herr', ',', 'das', 'nenn', 'ich', 'den', 'Liebhaber', 'auf', 'eine', 'sehr', 'tragische', 'Art', 'spielen', '–', 'und', 'die', 'Dame', 'zwischen', 'Mord', 'und', 'Selbstaufopferung', 'in', 'eine', 'große', 'Verlegenheit', 'setzen', '.']"
239,,WELLBACH_Lindenthal,WELLBACH_Lindenthal,,,ER,positiv,45799,CATMA_D3FB2A71-E74E-46E3-B2AF-33FC98143D46,7,Emotionen der Freude,positiv,45762,Schadenfreude, Scherzen Sie nur – spotten Sie meine,"['Scherzen', 'Sie', 'nur', '–', 'spotten', 'Sie', 'meine']"
240,,,,,,ER,positiv,46081,CATMA_286DBE56-985B-49F0-9B3D-269109AE8CE5,63,Emotionen der Zuneigung,positiv,45763,Liebe,"Scherzen Sie nur – spotten Sie meiner, nehmen Sie alles was Ihnen beliebt! – nur lassen Sie mich hoffen – nur einen Schatten von Hoffnung – denn ich schwör es Ihnen bey allem was heilig ist – Sie sind das erste Frauenzimmer, das mich so interessirt – daß michs ärgern konnte, von Ihnen nicht geliebt zu werden! –","['Scherzen', 'Sie', 'nur', '–', 'spotten', 'Sie', 'meiner', ',', 'nehmen', 'Sie', 'alles', 'was', 'Ihnen', 'beliebt', '!', '–', 'nur', 'lassen', 'Sie', 'mich', 'hoffen', '–', 'nur', 'einen', 'Schatten', 'von', 'Hoffnung', '–', 'denn', 'ich', 'schwör', 'es', 'Ihnen', 'bey', 'allem', 'was', 'heilig', 'ist', '–', 'Sie', 'sind', 'das', 'erste', 'Frauenzimmer', ',', 'das', 'mich', 'so', 'interessirt', '–', 'daß', 'michs', 'ärgern', 'konnte', ',', 'von', 'Ihnen', 'nicht', 'geliebt', 'zu', 'werden', '!', '–']"
241,,WELLBACH_Lindenthal,WELLBACH_Lindenthal,,,ER,positiv,46079,CATMA_B9EC04EC-F5A8-408D-A408-966C49A6510B,8,Emotionen der Zuneigung,positiv,46041,Liebe,", von Ihnen nicht geliebt zu werden!","[',', 'von', 'Ihnen', 'nicht', 'geliebt', 'zu', 'werden', '!']"
242,,,,,,ER,positiv,46266,CATMA_F7362454-AC31-4BC3-BF00-3BB666400DD8,22,Emotionen der Zuneigung,positiv,46169,Liebe,". Noch nie so glücklich, als itzt – wenn Sie das Wort Liebe, mir von Ihren Lippen thönen lassen! ","['.', 'Noch', 'nie', 'so', 'glücklich', ',', 'als', 'itzt', '–', 'wenn', 'Sie', 'das', 'Wort', 'Liebe', ',', 'mir', 'von', 'Ihren', 'Lippen', 'thönen', 'lassen', '!']"
243,AMALIA_Blande,,,,,ER,positiv,46395,CATMA_3C1CFB8D-56B3-4F0B-8932-A8FA5E0BB120,6,Emotionen der Zuneigung,positiv,46367,Verehrung, (macht ihm eine Verbeugung),"['(', 'macht', 'ihm', 'eine', 'Verbeugung', ')']"
244,,,,,,ER,positiv,46502,CATMA_67D4CEA9-2008-4056-B1D8-C5B35A55619B,17,Emotionen der Freude,positiv,46408,Freude,Sie sollen sich über mich lustig machen – wenn Sie ja dieser grausame Scherz belustigen kann –,"['Sie', 'sollen', 'sich', 'über', 'mich', 'lustig', 'machen', '–', 'wenn', 'Sie', 'ja', 'dieser', 'grausame', 'Scherz', 'belustigen', 'kann', '–']"
245,,,,,,ER,negativ,46617,CATMA_7D0A5066-029B-4947-A62F-943F7FA55407_0,20,Emotionen des Leids,negativ,46505,Leid,"nur entscheiden Sie mein Schicksal – es ist das erstemal in meinem  Leben, daß ich mit Unruhe darauf warte","['nur', 'entscheiden', 'Sie', 'mein', 'Schicksal', '–', 'es', 'ist', 'das', 'erstemal', 'in', 'meinem', 'Leben', ',', 'daß', 'ich', 'mit', 'Unruhe', 'darauf', 'warte']"
246,,,,,,ER,negativ,47023,CATMA_7D0A5066-029B-4947-A62F-943F7FA55407_1,52,Emotionen des Leids,negativ,46714,Leid,"ch bin eines von jenen Geschöpfen, die mit so vieler Empfind-lichkeit gestraft sind, daß Ihnen auch nicht der kleinste Witz entschlüpft – ich suchte die weite Welt durch, um für meine Wünsche Befriedigung zu finden, ward aber überall von einzelnen Schönhei-ten angezogen – aber noch von keiner gefesselt","['ch', 'bin', 'eines', 'von', 'jenen', 'Geschöpfen', ',', 'die', 'mit', 'so', 'vieler', 'Empfind-lichkeit', 'gestraft', 'sind', ',', 'daß', 'Ihnen', 'auch', 'nicht', 'der', 'kleinste', 'Witz', 'entschlüpft', '–', 'ich', 'suchte', 'die', 'weite', 'Welt', 'durch', ',', 'um', 'für', 'meine', 'Wünsche', 'Befriedigung', 'zu', 'finden', ',', 'ward', 'aber', 'überall', 'von', 'einzelnen', 'Schönhei-ten', 'angezogen', '–', 'aber', 'noch', 'von', 'keiner', 'gefesselt']"
247,WELLBACH_Lindenthal,,,,,ER,positiv,47061,CATMA_1A0A542C-B309-4F1C-87A8-50160512B416,7,Emotionen der Zuneigung,positiv,47025,Liebe, das konnte nur ein Blick von Ihnen ,"['das', 'konnte', 'nur', 'ein', 'Blick', 'von', 'Ihnen']"
248,,,,,,ER,Emotionale Bewegtheit,47291,CATMA_74631C15-EC98-4307-BACD-FFF1412C77D3,30,Emotionale Bewegtheit,Emotionale Bewegtheit,47155,Emotionale Bewegtheit," Was ich bereits schon weiß? – schon von Ihnen weiß? – Es spricht sich noch von der Erklä-rung, mit wem ich die Ehre habe zu sprechen?","['Was', 'ich', 'bereits', 'schon', 'weiß', '?', '–', 'schon', 'von', 'Ihnen', 'weiß', '?', '–', 'Es', 'spricht', 'sich', 'noch', 'von', 'der', 'Erklä-rung', ',', 'mit', 'wem', 'ich', 'die', 'Ehre', 'habe', 'zu', 'sprechen', '?']"
249,AMALIA_Blande,,,,,ER,Emotionale Bewegtheit,47448,CATMA_94995939-516B-49BC-8F5C-6C2BDA523272,4,Emotionale Bewegtheit,Emotionale Bewegtheit,47432,Emotionale Bewegtheit, An Ihren Brief?,"['An', 'Ihren', 'Brief', '?']"
250,AMALIA_Blande,,,,,ER,Emotionale Bewegtheit,47466,CATMA_7D26E080-7F9F-493F-B4E4-35623E92777E,3,Emotionale Bewegtheit,Emotionale Bewegtheit,47451,Emotionale Bewegtheit,an Ihren Freund,"['an', 'Ihren', 'Freund']"
251,,,,,,ER,Emotionale Bewegtheit,47587,CATMA_453CE9A4-C274-4FEF-A4EE-2EB1DC7D472A,6,Emotionale Bewegtheit,Emotionale Bewegtheit,47553,Emotionale Bewegtheit, Sie hätten mir also geschrieben? ,"['Sie', 'hätten', 'mir', 'also', 'geschrieben', '?']"
