,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
111,,impliziter Autor,,,,ER,Emotionale Bewegtheit,38118,CATMA_74671E6E-7ACE-408D-BB35-DFBC7B6878DD_0,9,Emotionale Bewegtheit,Emotionale Bewegtheit,38076,Emotionale Bewegtheit,"erwidert sie ein wenig verwirrt, für sich.","['erwidert', 'sie', 'ein', 'wenig', 'verwirrt', ',', 'für', 'sich', '.']"
112,,impliziter Autor,,,,ER,Emotionale Bewegtheit,38179,CATMA_74671E6E-7ACE-408D-BB35-DFBC7B6878DD_1,8,Emotionale Bewegtheit,Emotionale Bewegtheit,38144,Emotionale Bewegtheit,"Er wirft noch einen Blick auf sie.
","['Er', 'wirft', 'noch', 'einen', 'Blick', 'auf', 'sie', '.']"
113,der_major,,eulalia,,,ER,Emotionale Bewegtheit,38237,CATMA_A3535779-6565-4C05-B07A-7BB4BC61D3FA,10,Emotionale Bewegtheit,Emotionale Bewegtheit,38179,Emotionale Bewegtheit," Beim
              Henker, nein! und häßlich auch nicht.
","['Beim', 'Henker', ',', 'nein', '!', 'und', 'häßlich', 'auch', 'nicht', '.']"
114,,,,,,ER,positiv,38347,CATMA_BE508B43-2969-44C7-95FB-5B29AE4ECC46,15,Emotionen der Freude,positiv,38248,Freude,"ch freue mich, gnädiger Herr, in Ihnen den Bruder meiner Wohltäterin
              kennenzulernen.
","['ch', 'freue', 'mich', ',', 'gnädiger', 'Herr', ',', 'in', 'Ihnen', 'den', 'Bruder', 'meiner', 'Wohltäterin', 'kennenzulernen', '.']"
115,der_major,,,,,ER,positiv,38438,CATMA_A980DC7D-CAC7-481B-BDED-67301D3CD9D2,15,Emotionen der Zuneigung,positiv,38359,Verehrung,"Madam – jeder Titel ist kostbar, wenn er Anspruch auf Ihre Bekanntschaft gibt.
","['Madam', '–', 'jeder', 'Titel', 'ist', 'kostbar', ',', 'wenn', 'er', 'Anspruch', 'auf', 'Ihre', 'Bekanntschaft', 'gibt', '.']"
116,,eulalia,,,,ER,positiv,39158,CATMA_FAB54149-5FC0-4176-B995-5EA1E017D239,32,Emotionen der Freude,positiv,38937,Freude,"Der Graf ist ein liebenswürdiger Epikureer; immer gleichlaunicht, immer genießend
              jede Minute seines Lebens – tropfenweise, wie das erste Glas Rheinwein, welches der
              Arzt einem Kranken erlaubt.","['Der', 'Graf', 'ist', 'ein', 'liebenswürdiger', 'Epikureer', ';', 'immer', 'gleichlaunicht', ',', 'immer', 'genießend', 'jede', 'Minute', 'seines', 'Lebens', '–', 'tropfenweise', ',', 'wie', 'das', 'erste', 'Glas', 'Rheinwein', ',', 'welches', 'der', 'Arzt', 'einem', 'Kranken', 'erlaubt', '.']"
117,eulalia,,,,,ER,positiv,39555,CATMA_98B085CA-9D7E-4727-BA3F-84DC86FBCD7E,62,Emotionen der Freude,positiv,39159,Freude,"Aber gestehn Sie, Herr Major,  der Graf ist
              ein Schoßkind des Glücks. Nicht um Geburt und Reichtum, nein, um der gesunden Mischung
              seiner Säfte willen. Ein gesunder Körper ist gerne gepaart mit einer heitern Seele.
              Kranke Nerven, trägeschleichendes Blut, würden den Grafen elend machen, selbst in den
              Armen Ihrer liebenswürdigen Schwester.
","['Aber', 'gestehn', 'Sie', ',', 'Herr', 'Major', ',', 'der', 'Graf', 'ist', 'ein', 'Schoßkind', 'des', 'Glücks', '.', 'Nicht', 'um', 'Geburt', 'und', 'Reichtum', ',', 'nein', ',', 'um', 'der', 'gesunden', 'Mischung', 'seiner', 'Säfte', 'willen', '.', 'Ein', 'gesunder', 'Körper', 'ist', 'gerne', 'gepaart', 'mit', 'einer', 'heitern', 'Seele', '.', 'Kranke', 'Nerven', ',', 'trägeschleichendes', 'Blut', ',', 'würden', 'den', 'Grafen', 'elend', 'machen', ',', 'selbst', 'in', 'den', 'Armen', 'Ihrer', 'liebenswürdigen', 'Schwester', '.']"
118,,impliziter Autor,,,,ER,positiv,39677,CATMA_2E1B10CD-AE01-4278-9BC4-88F0A1794C56,16,Emotionen der Zuneigung,positiv,39566,Verehrung,"der immer sichtbarer betroffen wird, sowie Eulaliens Verstand sich mehr und mehr
              ihm entwickelt.
","['der', 'immer', 'sichtbarer', 'betroffen', 'wird', ',', 'sowie', 'Eulaliens', 'Verstand', 'sich', 'mehr', 'und', 'mehr', 'ihm', 'entwickelt', '.']"
119,der_major,,,,,ER,negativ,39974,CATMA_A0B21094-A4FD-430E-8264-031EB56B1B57,11,Emotionen des Leids,negativ,39919,Mitleid,"Wenn nur die Einsamkeit ihm nicht am Ende lästig wird.
","['Wenn', 'nur', 'die', 'Einsamkeit', 'ihm', 'nicht', 'am', 'Ende', 'lästig', 'wird', '.']"
120,der_major,,eulalia,,,ER,positiv,40205,CATMA_DFBC675F-C2D6-44FD-A029-EF9BD796822A,15,Emotionen der Zuneigung,positiv,40132,Verehrung,"Zum ersten Male hör' ich das Lob der Einsamkeit aus einem schönen Munde.
","['Zum', 'ersten', 'Male', 'hör', ""'"", 'ich', 'das', 'Lob', 'der', 'Einsamkeit', 'aus', 'einem', 'schönen', 'Munde', '.']"
121,,,,,,ER,positiv,40280,CATMA_6D11CCDD-EBE5-4D33-9390-574914A76739,11,Emotionen der Freude,positiv,40215,Freude,Sie sagen mir da eine Schmeichelei auf Kosten meines Geschlechts.,"['Sie', 'sagen', 'mir', 'da', 'eine', 'Schmeichelei', 'auf', 'Kosten', 'meines', 'Geschlechts', '.']"
122,,,,,,ER,positiv,40704,CATMA_CD5FCA75-5DF2-44C1-9A2C-4F5178466939,16,Emotionen der Zuneigung,positiv,40606,Verehrung,"Ihr
              erster Blick läßt keinen Zweifel übrig, zu welcher Klasse man Sie rechnen darf.
","['Ihr', 'erster', 'Blick', 'läßt', 'keinen', 'Zweifel', 'übrig', ',', 'zu', 'welcher', 'Klasse', 'man', 'Sie', 'rechnen', 'darf', '.']"
123,,,,,,ER,positiv,42802,CATMA_4B987061-A9EC-4DDB-9ABC-4735A8C0E446,223,Emotionen der Freude,positiv,41493,Freude,"O, Sie können nicht glauben, Herr Major, wie schnell die Zeit vorbeieilt, wenn eine
              gewisse Einförmigkeit in unserer Lebensart herrscht. Ein Tag, wie der andere; die
              heutige Morgenstunde, wie die gestrige; o, da fragt man sich so oft: haben wir heute
              schon Sonnabend? ist der Montag schon zu Ende? – Wenn ich an einem heitern Morgen mir
              den Kaffee auf den grünen Hofplatz hinaustragen lasse, dann ist mir das süße Bild der
              auflebenden Geschäftigkeit und Tätigkeit um mich her immer neu. Die Schwalben
              schwirren, die Enten und Gänse schnattern, das Vieh wird ausgetrieben, der Bauer zieht
              hinaus aufs Feld, und wünscht mir im Vorbeigehen einen freundlichen, guten Morgen,
              alles lebt und webt und ist froh. Wenn ich nun ein paar Stunden lang Zeuge dieses
              erquickenden Schauspiels gewesen bin, dann geh' ich an meine Geschäfte, und eins,
              zwei, drei, ist der Mittag da. Gegen Abend fang ich an herumzuschwärmen, aus dem
              Garten in den Park, aus dem Park auf die Wiesen. Ich füttere mein Federvieh, ich
              begieße meine Blumen, ich pflücke Erdbeeren, schüttle Kirschen von den Bäumen, oder
              ich sehe den Bauerknaben zu, wie sie spielen.
","['O', ',', 'Sie', 'können', 'nicht', 'glauben', ',', 'Herr', 'Major', ',', 'wie', 'schnell', 'die', 'Zeit', 'vorbeieilt', ',', 'wenn', 'eine', 'gewisse', 'Einförmigkeit', 'in', 'unserer', 'Lebensart', 'herrscht', '.', 'Ein', 'Tag', ',', 'wie', 'der', 'andere', ';', 'die', 'heutige', 'Morgenstunde', ',', 'wie', 'die', 'gestrige', ';', 'o', ',', 'da', 'fragt', 'man', 'sich', 'so', 'oft', ':', 'haben', 'wir', 'heute', 'schon', 'Sonnabend', '?', 'ist', 'der', 'Montag', 'schon', 'zu', 'Ende', '?', '–', 'Wenn', 'ich', 'an', 'einem', 'heitern', 'Morgen', 'mir', 'den', 'Kaffee', 'auf', 'den', 'grünen', 'Hofplatz', 'hinaustragen', 'lasse', ',', 'dann', 'ist', 'mir', 'das', 'süße', 'Bild', 'der', 'auflebenden', 'Geschäftigkeit', 'und', 'Tätigkeit', 'um', 'mich', 'her', 'immer', 'neu', '.', 'Die', 'Schwalben', 'schwirren', ',', 'die', 'Enten', 'und', 'Gänse', 'schnattern', ',', 'das', 'Vieh', 'wird', 'ausgetrieben', ',', 'der', 'Bauer', 'zieht', 'hinaus', 'aufs', 'Feld', ',', 'und', 'wünscht', 'mir', 'im', 'Vorbeigehen', 'einen', 'freundlichen', ',', 'guten', 'Morgen', ',', 'alles', 'lebt', 'und', 'webt', 'und', 'ist', 'froh', '.', 'Wenn', 'ich', 'nun', 'ein', 'paar', 'Stunden', 'lang', 'Zeuge', 'dieses', 'erquickenden', 'Schauspiels', 'gewesen', 'bin', ',', 'dann', 'geh', ""'"", 'ich', 'an', 'meine', 'Geschäfte', ',', 'und', 'eins', ',', 'zwei', ',', 'drei', ',', 'ist', 'der', 'Mittag', 'da', '.', 'Gegen', 'Abend', 'fang', 'ich', 'an', 'herumzuschwärmen', ',', 'aus', 'dem', 'Garten', 'in', 'den', 'Park', ',', 'aus', 'dem', 'Park', 'auf', 'die', 'Wiesen', '.', 'Ich', 'füttere', 'mein', 'Federvieh', ',', 'ich', 'begieße', 'meine', 'Blumen', ',', 'ich', 'pflücke', 'Erdbeeren', ',', 'schüttle', 'Kirschen', 'von', 'den', 'Bäumen', ',', 'oder', 'ich', 'sehe', 'den', 'Bauerknaben', 'zu', ',', 'wie', 'sie', 'spielen', '.']"
124,,,,,,ER,positiv,43547,CATMA_654F3A3C-88F4-43A9-ABA1-B37A0168EB9E,117,Emotionen der Freude,positiv,42889,Freude,"O, wer wird sich nun gerade den Winter immer denken, als einen Greis, in Pelz
              gehüllt, mit dem Muff in der Hand? Der Winter hat seine eigenen Freuden. Wenn draußen
              Schnee und Hagel an die Fenster stürmt, so tut einem schon der Gedanke so wohl: ich
              sitze hier am warmen Ofen. Und dann ist's Zeit, den Bücherschrank zu öffnen, durch
              Lesen die Seele zu erheitern, bis die Frühlingssonne wieder wärmer scheint. Oder ich
              lasse mir mein Klavier stimmen, so gut unser Schulmeister das versteht, und spiele mir
              selbst eine Sonate von Mozart, oder singe mir eine Arie von Paisiello.
","['O', ',', 'wer', 'wird', 'sich', 'nun', 'gerade', 'den', 'Winter', 'immer', 'denken', ',', 'als', 'einen', 'Greis', ',', 'in', 'Pelz', 'gehüllt', ',', 'mit', 'dem', 'Muff', 'in', 'der', 'Hand', '?', 'Der', 'Winter', 'hat', 'seine', 'eigenen', 'Freuden', '.', 'Wenn', 'draußen', 'Schnee', 'und', 'Hagel', 'an', 'die', 'Fenster', 'stürmt', ',', 'so', 'tut', 'einem', 'schon', 'der', 'Gedanke', 'so', 'wohl', ':', 'ich', 'sitze', 'hier', 'am', 'warmen', 'Ofen', '.', 'Und', 'dann', 'ist', ""'s"", 'Zeit', ',', 'den', 'Bücherschrank', 'zu', 'öffnen', ',', 'durch', 'Lesen', 'die', 'Seele', 'zu', 'erheitern', ',', 'bis', 'die', 'Frühlingssonne', 'wieder', 'wärmer', 'scheint', '.', 'Oder', 'ich', 'lasse', 'mir', 'mein', 'Klavier', 'stimmen', ',', 'so', 'gut', 'unser', 'Schulmeister', 'das', 'versteht', ',', 'und', 'spiele', 'mir', 'selbst', 'eine', 'Sonate', 'von', 'Mozart', ',', 'oder', 'singe', 'mir', 'eine', 'Arie', 'von', 'Paisiello', '.']"
125,der_major,,,,,ER,positiv,43660,CATMA_42261563-D950-48C0-93DE-6AD82EA9850A,16,Emotionen der Zuneigung,positiv,43559,Verehrung,"Selig, wer den Faden seiner Beschäftigungen so ganz aus sich selbst zu spinnen
              vermag!
","['Selig', ',', 'wer', 'den', 'Faden', 'seiner', 'Beschäftigungen', 'so', 'ganz', 'aus', 'sich', 'selbst', 'zu', 'spinnen', 'vermag', '!']"
126,eulalia,,,,,ER,positiv,43688,CATMA_A3649718-8662-4656-B27D-2DB775776A4B,5,Emotionen der Zuneigung,positiv,43670,Verehrung,"Und, lieber Gott! ","['Und', ',', 'lieber', 'Gott', '!']"
127,,,,,,ER,negativ,43887,CATMA_353D38DB-2C54-4F43-8F95-66C0B8FB3008,32,Emotionen der Ablehnung,negativ,43688,Abscheu,"wie unersättlich frißt das Stadtleben die kostbare Zeit! Da muß ich
              heute Visiten geben, morgen lästige Besuche empfangen., heute mir eine Haube  stecken, morgen mir ein Kleid garnieren","['wie', 'unersättlich', 'frißt', 'das', 'Stadtleben', 'die', 'kostbare', 'Zeit', '!', 'Da', 'muß', 'ich', 'heute', 'Visiten', 'geben', ',', 'morgen', 'lästige', 'Besuche', 'empfangen.', ',', 'heute', 'mir', 'eine', 'Haube', 'stecken', ',', 'morgen', 'mir', 'ein', 'Kleid', 'garnieren']"
128,eulalia,,,Zustand,,ER,positiv,44008,CATMA_2D0B3731-B759-4C8B-B586-8A904DE729A1,19,Emotionen der Freude,positiv,43889,Freude,"Hier fragt niemand damach; für die
              Frau Pastorin ist meine Haube noch immer nach dem neuesten Geschmack.
","['Hier', 'fragt', 'niemand', 'damach', ';', 'für', 'die', 'Frau', 'Pastorin', 'ist', 'meine', 'Haube', 'noch', 'immer', 'nach', 'dem', 'neuesten', 'Geschmack', '.']"
129,,,,,,ER,positiv,44815,CATMA_60BF9BA1-CAB9-49A4-8495-EDB09F3E8D44,101,Emotionen der Freude,positiv,44237,Freude,"Und dann hab' ich, außer dem
              Herrn Bittermann und seinem Peter, noch so eine ganz eigene Gesellschaft, die mich
              zuweilen herzlich belustiget, nämlich die Bauerweiber aus dem Dorfe. Die kommen im
              Winter mit ihren Spinnrädern; da setz' ich mich mitten unter sie, und da erzählen sie
              mir und belehren mich, über Flachs und Hanf, über Milch und Butter, und was
              dergleichen mehr ist. Die guten Seelen haben mich alle lieb, weil ich sie immer um Rat
              frage, und weil sie sich dabei so wichtig fühlen.
","['Und', 'dann', 'hab', ""'"", 'ich', ',', 'außer', 'dem', 'Herrn', 'Bittermann', 'und', 'seinem', 'Peter', ',', 'noch', 'so', 'eine', 'ganz', 'eigene', 'Gesellschaft', ',', 'die', 'mich', 'zuweilen', 'herzlich', 'belustiget', ',', 'nämlich', 'die', 'Bauerweiber', 'aus', 'dem', 'Dorfe', '.', 'Die', 'kommen', 'im', 'Winter', 'mit', 'ihren', 'Spinnrädern', ';', 'da', 'setz', ""'"", 'ich', 'mich', 'mitten', 'unter', 'sie', ',', 'und', 'da', 'erzählen', 'sie', 'mir', 'und', 'belehren', 'mich', ',', 'über', 'Flachs', 'und', 'Hanf', ',', 'über', 'Milch', 'und', 'Butter', ',', 'und', 'was', 'dergleichen', 'mehr', 'ist', '.', 'Die', 'guten', 'Seelen', 'haben', 'mich', 'alle', 'lieb', ',', 'weil', 'ich', 'sie', 'immer', 'um', 'Rat', 'frage', ',', 'und', 'weil', 'sie', 'sich', 'dabei', 'so', 'wichtig', 'fühlen', '.']"
130,der_major,,,,,ER,positiv,44939,CATMA_F9D1E017-987B-40C5-8064-ABC2E9CC96A2,23,Emotionen der Zuneigung,positiv,44827,Verehrung,"Gewiß, Madam, wenn jemand auf der Welt versteht, aus jeder Blume Honig zu saugen, so
              sind Sie es.
","['Gewiß', ',', 'Madam', ',', 'wenn', 'jemand', 'auf', 'der', 'Welt', 'versteht', ',', 'aus', 'jeder', 'Blume', 'Honig', 'zu', 'saugen', ',', 'so', 'sind', 'Sie', 'es', '.']"
131,,,,,,ER,negativ,45282,CATMA_368BEF88-DDF7-4F96-AAA1-5F13B1688181,27,Emotionen der Ablehnung,negativ,45143,Ärger,"Der alte Tobies. Hätten Sie mir erlaubt, den Sultan auf ihn zu hetzen; meiner Six! er
              wäre nicht über die Schwelle gekommen.
","['Der', 'alte', 'Tobies', '.', 'Hätten', 'Sie', 'mir', 'erlaubt', ',', 'den', 'Sultan', 'auf', 'ihn', 'zu', 'hetzen', ';', 'meiner', 'Six', '!', 'er', 'wäre', 'nicht', 'über', 'die', 'Schwelle', 'gekommen', '.']"
132,,,,,,ER,negativ,45282,CATMA_0593862A-0486-4F66-8977-A700CEF1C48E,27,Emotionen des Leids,negativ,45143,Mitleid,"Der alte Tobies. Hätten Sie mir erlaubt, den Sultan auf ihn zu hetzen; meiner Six! er
              wäre nicht über die Schwelle gekommen.
","['Der', 'alte', 'Tobies', '.', 'Hätten', 'Sie', 'mir', 'erlaubt', ',', 'den', 'Sultan', 'auf', 'ihn', 'zu', 'hetzen', ';', 'meiner', 'Six', '!', 'er', 'wäre', 'nicht', 'über', 'die', 'Schwelle', 'gekommen', '.']"
133,,,eulalia,,,ER,positiv,45628,CATMA_3E593095-EAE1-476B-A82C-D8A573D457CA,18,Emotionen der Zuneigung,positiv,45522,Verehrung,"Danken will ich! Empfangene Wohltaten sind ja auch eine Bürde, wenn man nicht danken
              darf.

","['Danken', 'will', 'ich', '!', 'Empfangene', 'Wohltaten', 'sind', 'ja', 'auch', 'eine', 'Bürde', ',', 'wenn', 'man', 'nicht', 'danken', 'darf', '.']"
134,,,,,,ER,positiv,45919,CATMA_FE567BD0-FE55-4BF4-B860-20EA353C0BE9,43,Emotionen der Zuneigung,positiv,45679,Verehrung,"Keine falsche Bescheidenheit, Madam! Erlauben Sie ihm, daß er seinem Herzen Luft
              mache, und gestatten Sie mir, Zeuge eines Auftritts zu bleiben, welche redender  als Ihr Gespräch mich belehrt, wie edel Sie Ihre Zeit zubringen.","['Keine', 'falsche', 'Bescheidenheit', ',', 'Madam', '!', 'Erlauben', 'Sie', 'ihm', ',', 'daß', 'er', 'seinem', 'Herzen', 'Luft', 'mache', ',', 'und', 'gestatten', 'Sie', 'mir', ',', 'Zeuge', 'eines', 'Auftritts', 'zu', 'bleiben', ',', 'welche', 'redender', 'als', 'Ihr', 'Gespräch', 'mich', 'belehrt', ',', 'wie', 'edel', 'Sie', 'Ihre', 'Zeit', 'zubringen', '.']"
135,greis,,,,,ER,positiv,46024,CATMA_B63597C3-9198-4F53-BEA5-B73CD37111AF,12,Emotionen der Zuneigung,positiv,45963,Verehrung,"O, daß jedes meiner Worte Segen auf Sie herunterbeten könnte!","['O', ',', 'daß', 'jedes', 'meiner', 'Worte', 'Segen', 'auf', 'Sie', 'herunterbeten', 'könnte', '!']"
136,,,,,,ER,negativ,46506,CATMA_D092F24F-F9CB-429E-B28F-7828A350396A,74,Emotionen des Leids,negativ,46027,Leid,"Verlassen lag ich in
              meiner Hütte, Fieberfrost klapperte mir in den Zähnen. Der Wind sauste durch die
              Spalten meiner zerfallenen Wohnung, und der Regen schlug durch die zerbrochenen
              Fenster. Da hatt' ich keine Decke, meine Füße dreinzuwickeln; nur mein alter treuer
              Hund wärmte mich und wedelte mir Trost zu. Aber nicht einmal ein Bissen Brot war mir
              übriggeblieben für den treuen Gefährten meiner alten Tage.","['Verlassen', 'lag', 'ich', 'in', 'meiner', 'Hütte', ',', 'Fieberfrost', 'klapperte', 'mir', 'in', 'den', 'Zähnen', '.', 'Der', 'Wind', 'sauste', 'durch', 'die', 'Spalten', 'meiner', 'zerfallenen', 'Wohnung', ',', 'und', 'der', 'Regen', 'schlug', 'durch', 'die', 'zerbrochenen', 'Fenster', '.', 'Da', 'hatt', ""'"", 'ich', 'keine', 'Decke', ',', 'meine', 'Füße', 'dreinzuwickeln', ';', 'nur', 'mein', 'alter', 'treuer', 'Hund', 'wärmte', 'mich', 'und', 'wedelte', 'mir', 'Trost', 'zu', '.', 'Aber', 'nicht', 'einmal', 'ein', 'Bissen', 'Brot', 'war', 'mir', 'übriggeblieben', 'für', 'den', 'treuen', 'Gefährten', 'meiner', 'alten', 'Tage', '.']"
137,,,,,,ER,positiv,47080,CATMA_81B324FB-AB82-46B2-ABDD-6B2E2A737F05,96,Emotionen der Zuneigung,positiv,46507,Verehrung,"Ach! da erschienen Sie mir
              in Gestalt eines Engels, reichten mir Arzeneien, und Ihre tröstende liebliche Stimme
              wirkte kräftiger, als Ihre Arzeneien, kräftiger als die Hühnerbrühen, die Sie mir
              täglich schickten, und der Wein, womit Sie mich labten. Ich bin genesen; ich habe
              heute zum ersten Male, im Angesicht der Sonne, Gott meinen Dank dargebracht, und nun
              komme ich zu Ihnen, edle Frau. Lassen Sie mich meine Tränen auf Ihre wohltätige Hand
              weinen! Lassen Sie mich Ihre Knie umfassen!","['Ach', '!', 'da', 'erschienen', 'Sie', 'mir', 'in', 'Gestalt', 'eines', 'Engels', ',', 'reichten', 'mir', 'Arzeneien', ',', 'und', 'Ihre', 'tröstende', 'liebliche', 'Stimme', 'wirkte', 'kräftiger', ',', 'als', 'Ihre', 'Arzeneien', ',', 'kräftiger', 'als', 'die', 'Hühnerbrühen', ',', 'die', 'Sie', 'mir', 'täglich', 'schickten', ',', 'und', 'der', 'Wein', ',', 'womit', 'Sie', 'mich', 'labten', '.', 'Ich', 'bin', 'genesen', ';', 'ich', 'habe', 'heute', 'zum', 'ersten', 'Male', ',', 'im', 'Angesicht', 'der', 'Sonne', ',', 'Gott', 'meinen', 'Dank', 'dargebracht', ',', 'und', 'nun', 'komme', 'ich', 'zu', 'Ihnen', ',', 'edle', 'Frau', '.', 'Lassen', 'Sie', 'mich', 'meine', 'Tränen', 'auf', 'Ihre', 'wohltätige', 'Hand', 'weinen', '!', 'Lassen', 'Sie', 'mich', 'Ihre', 'Knie', 'umfassen', '!']"
138,greis,,,,,ER,positiv,47188,CATMA_EF6ECA05-08B3-4282-B838-AF7BB198E684,8,Emotionen der Zuneigung,positiv,47143,Verehrung,Um Ihrentwillen hat Gott mein Alter gesegnet.,"['Um', 'Ihrentwillen', 'hat', 'Gott', 'mein', 'Alter', 'gesegnet', '.']"
139,,,,,,ER,positiv,47625,CATMA_F775F48C-951D-4A2D-AC10-80BF850F17BB,69,Emotionen der Freude,positiv,47189,Freude,"Der fremde
              Herr, der dort in meiner Nachbarschaft wohnt, hat mir heute einen Beutel mit Gold
              geschenkt, um meinen Hans loszukaufen. Ich bin auf dem Wege nach der Stadt; ich kaufe
              meinen Hans los; dann gibt er mir eine brave Schwiegertochter; dann schaukele ich
              vielleicht noch Enkel auf meinen Knien – und Sie, wenn Sie dann vor meiner glücklichen
              Hütte vorübergehen","['Der', 'fremde', 'Herr', ',', 'der', 'dort', 'in', 'meiner', 'Nachbarschaft', 'wohnt', ',', 'hat', 'mir', 'heute', 'einen', 'Beutel', 'mit', 'Gold', 'geschenkt', ',', 'um', 'meinen', 'Hans', 'loszukaufen', '.', 'Ich', 'bin', 'auf', 'dem', 'Wege', 'nach', 'der', 'Stadt', ';', 'ich', 'kaufe', 'meinen', 'Hans', 'los', ';', 'dann', 'gibt', 'er', 'mir', 'eine', 'brave', 'Schwiegertochter', ';', 'dann', 'schaukele', 'ich', 'vielleicht', 'noch', 'Enkel', 'auf', 'meinen', 'Knien', '–', 'und', 'Sie', ',', 'wenn', 'Sie', 'dann', 'vor', 'meiner', 'glücklichen', 'Hütte', 'vorübergehen']"
140,,greis,,,,ER,positiv,47718,CATMA_CB19C162-EEFD-4B1A-BAA1-9E0196F8126F,18,Emotionen der Freude,positiv,47628,Freude,"o wie wohl muß Ihnen zumute werden, wenn Sie sich sagen: das ist
              mein Werk!
","['o', 'wie', 'wohl', 'muß', 'Ihnen', 'zumute', 'werden', ',', 'wenn', 'Sie', 'sich', 'sagen', ':', 'das', 'ist', 'mein', 'Werk', '!']"
141,,,,,,ER,positiv,47966,CATMA_27FCE644-486B-4D73-8FF6-2FB4723DF126,38,Emotionen der Zuneigung,positiv,47766,Verehrung,"a wohl genug! denn ich kann's doch nicht so von mir geben, wie es hier in meinem
              Herzen geschrieben steht. Gott weiß das besser. Gott und Ihr Herz mögen es Ihnen
              vergelten!","['a', 'wohl', 'genug', '!', 'denn', 'ich', 'kann', ""'s"", 'doch', 'nicht', 'so', 'von', 'mir', 'geben', ',', 'wie', 'es', 'hier', 'in', 'meinem', 'Herzen', 'geschrieben', 'steht', '.', 'Gott', 'weiß', 'das', 'besser', '.', 'Gott', 'und', 'Ihr', 'Herz', 'mögen', 'es', 'Ihnen', 'vergelten', '!']"
142,,,,,,ER,negativ,58316,CATMA_C0A59033-5E42-457D-BA14-DEDD5A94B55F,29,Emotionen der Ablehnung,negativ,58172,Abscheu,"Ein artiges Zimmerchen? seht doch! hinten an der Treppe, gerade über dem Kuhstall.
              Fi! Da könnt' ich vor Gestank kein Auge zutun.
","['Ein', 'artiges', 'Zimmerchen', '?', 'seht', 'doch', '!', 'hinten', 'an', 'der', 'Treppe', ',', 'gerade', 'über', 'dem', 'Kuhstall', '.', 'Fi', '!', 'Da', 'könnt', ""'"", 'ich', 'vor', 'Gestank', 'kein', 'Auge', 'zutun', '.']"
143,,,,,,ER,negativ,59004,CATMA_7BC536B4-7BDF-4A60-9EE9-23C258F5A910,84,Emotionen der Ablehnung,negativ,58473,Abscheu,"Meine
              liebe Madam, es ist ein großer Unterschied zwischen gewissen Personen und gewissen
              Personen; es kommt gar viel darauf an, wie man es von Jugend auf gewohnt gewesen. Mein
              seliger Papa war Hofkutscher, und trug die Livree Sr. Durchlaucht. Gewisse Personen
              sind so aus der Luft heruntergeschneit, und mögen freilich wohl ihre Nasen von
              Kindheit auf an den Geruch von Kuhställen gewöhnt haben. – Ich dächte, Madam, Sie
              träten mir Ihr Zimmer ab.
","['Meine', 'liebe', 'Madam', ',', 'es', 'ist', 'ein', 'großer', 'Unterschied', 'zwischen', 'gewissen', 'Personen', 'und', 'gewissen', 'Personen', ';', 'es', 'kommt', 'gar', 'viel', 'darauf', 'an', ',', 'wie', 'man', 'es', 'von', 'Jugend', 'auf', 'gewohnt', 'gewesen', '.', 'Mein', 'seliger', 'Papa', 'war', 'Hofkutscher', ',', 'und', 'trug', 'die', 'Livree', 'Sr.', 'Durchlaucht', '.', 'Gewisse', 'Personen', 'sind', 'so', 'aus', 'der', 'Luft', 'heruntergeschneit', ',', 'und', 'mögen', 'freilich', 'wohl', 'ihre', 'Nasen', 'von', 'Kindheit', 'auf', 'an', 'den', 'Geruch', 'von', 'Kuhställen', 'gewöhnt', 'haben', '.', '–', 'Ich', 'dächte', ',', 'Madam', ',', 'Sie', 'träten', 'mir', 'Ihr', 'Zimmer', 'ab', '.']"
144,,,eulalia,,,ER,Emotionale Bewegtheit,59276,CATMA_2DC4F96D-BF88-4122-ACC6-29341FB705E0,33,Emotionale Bewegtheit,Emotionale Bewegtheit,59068,Emotionale Bewegtheit,"Wenn die Frau Gräfin es befiehlt? Seht doch! Wer wird denn hohe Herrschaften mit
              solchen Bagatellen überlaufen? Ich werde meinen Koffer dahin bringen lassen, wohin es
              mir beliebt.
","['Wenn', 'die', 'Frau', 'Gräfin', 'es', 'befiehlt', '?', 'Seht', 'doch', '!', 'Wer', 'wird', 'denn', 'hohe', 'Herrschaften', 'mit', 'solchen', 'Bagatellen', 'überlaufen', '?', 'Ich', 'werde', 'meinen', 'Koffer', 'dahin', 'bringen', 'lassen', ',', 'wohin', 'es', 'mir', 'beliebt', '.']"
145,eulalia,,,,,ER,negativ,59332,CATMA_67EF6F4F-5D33-4CE1-A480-9CA9B6E164CE,11,Emotionen der Ablehnung,negativ,59286,Ärger,"Das mögen Sie tun; nur nicht auf mein Zimmer.
","['Das', 'mögen', 'Sie', 'tun', ';', 'nur', 'nicht', 'auf', 'mein', 'Zimmer', '.']"
146,,,,,,ER,negativ,59519,CATMA_D86547EE-0F00-460C-A156-41F662FA7132_0,2,Emotionen der Ablehnung,negativ,59510,Ärger,Verdammt!,"['Verdammt', '!']"
