,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
375,fraeulein_amalie,,frau_von_tiefenborn,,,ER,positiv,77760,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_1,4,Emotionen der Freude,positiv,77745,Schadenfreude,"ächelnd.
Nein.
","['ächelnd', '.', 'Nein', '.']"
376,fraeulein_amalie,,frau_von_tiefenborn,,,ER,positiv,77865,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_2,3,Emotionen der Freude,positiv,77853,Schadenfreude,"ächelnd.
Je ","['ächelnd', '.', 'Je']"
377,,,,,,ER,negativ,77957,CATMA_92DD8CB4-960D-4128-8E23-6D2EE2F8D39F,10,Emotionen der Ablehnung,negativ,77911,Ärger,"Was wette ich! du hast ihn bestellen lassen.

","['Was', 'wette', 'ich', '!', 'du', 'hast', 'ihn', 'bestellen', 'lassen', '.']"
378,fraeulein_karoline,,,,,ER,negativ,78280,CATMA_6B36C35D-A578-4B99-A27D-10F44783E3AD,20,Emotionen der Ablehnung,negativ,78159,Abscheu,"Weil er eine wüste, wilde Hummel ist und aus einer jeden Kleinigkeit gleich ein
              großes Lärmen machen kann.
","['Weil', 'er', 'eine', 'wüste', ',', 'wilde', 'Hummel', 'ist', 'und', 'aus', 'einer', 'jeden', 'Kleinigkeit', 'gleich', 'ein', 'großes', 'Lärmen', 'machen', 'kann', '.']"
379,,fraeulein_amalie,,,,ER,positiv,78456,CATMA_7B3C7BCB-027F-4FDC-99C3-52F4420571D9,14,Emotionen der Freude,positiv,78370,Freude,"es würde der
              Oberstin angenehm sein, wenn er sie heute besuchen wollte?
","['es', 'würde', 'der', 'Oberstin', 'angenehm', 'sein', ',', 'wenn', 'er', 'sie', 'heute', 'besuchen', 'wollte', '?']"
380,,,,,,ER,positiv,78797,CATMA_5665C9A9-41C5-469E-A21E-5724DBEFBB9C,21,Emotionen der Zuneigung,positiv,78685,Liebe,"So wird er glauben, daß du dich auch in ihn verliebt hast und dich ohne ihn nicht
              behelfen kannst:","['So', 'wird', 'er', 'glauben', ',', 'daß', 'du', 'dich', 'auch', 'in', 'ihn', 'verliebt', 'hast', 'und', 'dich', 'ohne', 'ihn', 'nicht', 'behelfen', 'kannst', ':']"
381,,,,,,ER,positiv,78886,CATMA_B73158F2-A2EF-4531-97DD-F3FCAB42CBC7,14,Emotionen der Zuneigung,positiv,78798,Liebe,"denn er glaubt ohnedies, daß sich alles Frauenzimmer in ihn verliebt
              hat.
","['denn', 'er', 'glaubt', 'ohnedies', ',', 'daß', 'sich', 'alles', 'Frauenzimmer', 'in', 'ihn', 'verliebt', 'hat', '.']"
382,,,,,,ER,negativ,79138,CATMA_F6C5AF0C-4A93-4358-BD89-989ED315AACE,44,Emotionen der Ablehnung,negativ,78903,Ärger,"höhnisch.
Ach! aus dem Irrtume werde ich ihm bald helfen! Ich werde es ihm gleich sagen, daß
              uns allen damit gedient sei, daß die Frau Muhme heute zu Hause bleibe, und daß ich ihn
              darum herbestellen lassen.
","['höhnisch', '.', 'Ach', '!', 'aus', 'dem', 'Irrtume', 'werde', 'ich', 'ihm', 'bald', 'helfen', '!', 'Ich', 'werde', 'es', 'ihm', 'gleich', 'sagen', ',', 'daß', 'uns', 'allen', 'damit', 'gedient', 'sei', ',', 'daß', 'die', 'Frau', 'Muhme', 'heute', 'zu', 'Hause', 'bleibe', ',', 'und', 'daß', 'ich', 'ihn', 'darum', 'herbestellen', 'lassen', '.']"
383,fraeulein_amalie,,,,,ER,negativ,79401,CATMA_E163FD7C-9BA6-4E4D-AFE9-E2CE36F79E5C,14,Emotionen der Ablehnung,negativ,79335,Ärger,"höhnisch.
Es denken nicht alle Leute so liebreich von uns als du.
","['höhnisch', '.', 'Es', 'denken', 'nicht', 'alle', 'Leute', 'so', 'liebreich', 'von', 'uns', 'als', 'du', '.']"
384,,,,,,ER,negativ,79738,CATMA_2C9C01C5-3A83-491C-BEFE-1BB0B18B70A5,21,Emotionen der Ablehnung,negativ,79615,Ärger,"spöttisch.
Du bist wohl sehr großmütig, daß du wir sagst und nicht allen Eigennutz auf mich
              allein schiebst.
","['spöttisch', '.', 'Du', 'bist', 'wohl', 'sehr', 'großmütig', ',', 'daß', 'du', 'wir', 'sagst', 'und', 'nicht', 'allen', 'Eigennutz', 'auf', 'mich', 'allein', 'schiebst', '.']"
385,,,,,,ER,negativ,80265,CATMA_A3EB689D-2CF3-4FA9-A851-C6A2E721570F,22,Emotionen des Leids,negativ,80160,Leid,"Ja, wie ein Kind im Hause. Ich habe alles, was mir gegeben wird und was ich erbetteln
              muß.
","['Ja', ',', 'wie', 'ein', 'Kind', 'im', 'Hause', '.', 'Ich', 'habe', 'alles', ',', 'was', 'mir', 'gegeben', 'wird', 'und', 'was', 'ich', 'erbetteln', 'muß', '.']"
386,,,,,,ER,positiv,80440,CATMA_9001D4F4-4FE6-40D8-9B9B-899DAA280922,14,Emotionen der Zuneigung,positiv,80335,Verehrung,"Mich dünkt, die Frau Muhme ist mit
              ihren Wohltaten unserm Bitten meistenteils zuvorgekommen","['Mich', 'dünkt', ',', 'die', 'Frau', 'Muhme', 'ist', 'mit', 'ihren', 'Wohltaten', 'unserm', 'Bitten', 'meistenteils', 'zuvorgekommen']"
387,fraeulein_amalie,,,,,ER,positiv,81080,CATMA_1069D131-0C25-411D-9136-739764047F78,9,Emotionen der Freude,positiv,81046,Freude,"lächelnd.
Nun? Wenn das nun wäre?
","['lächelnd', '.', 'Nun', '?', 'Wenn', 'das', 'nun', 'wäre', '?']"
388,fraeulein_karoline,,,,,ER,positiv,81275,CATMA_21E89B93-AE57-47B6-B32A-2CC0349612F3_0,32,Emotionen der Freude,positiv,81099,Freude,"lacht.
Oh! das schöne Glück, der Hauptmann von Wagehals! den tollen, ungezogenen,
              lüderlichen Menschen, den Säufer, den Spieler, den Freimäurer noch obendrein zu
","['lacht', '.', 'Oh', '!', 'das', 'schöne', 'Glück', ',', 'der', 'Hauptmann', 'von', 'Wagehals', '!', 'den', 'tollen', ',', 'ungezogenen', ',', 'lüderlichen', 'Menschen', ',', 'den', 'Säufer', ',', 'den', 'Spieler', ',', 'den', 'Freimäurer', 'noch', 'obendrein', 'zu']"
389,fraeulein_karoline,,,,,ER,positiv,81299,CATMA_21E89B93-AE57-47B6-B32A-2CC0349612F3_1,2,Emotionen der Freude,positiv,81288,Freude," heiraten!
","['heiraten', '!']"
390,fraeulein_amalie,,,Ereignis,,ER,positiv,81323,CATMA_8F648BC4-8D85-486E-B533-1BCA97AA4EF9,2,Emotionen der Freude,positiv,81316,Freude,"lacht.
","['lacht', '.']"
391,,,,,,ER,positiv,81463,CATMA_C8AE775E-77AB-4B93-8CE3-4567B071EE17,15,Emotionen der Zuneigung,positiv,81401,Verehrung,"lächelnd.
Wer hat dir's denn gesagt, daß ich ihn nehmen will?
","['lächelnd', '.', 'Wer', 'hat', 'dir', ""'s"", 'denn', 'gesagt', ',', 'daß', 'ich', 'ihn', 'nehmen', 'will', '?']"
392,,,,,,ER,negativ,81774,CATMA_6BAC16F1-8A18-4F81-BA99-B61506233AAF,17,Emotionen der Ablehnung,negativ,81706,Ärger,"spöttisch.
Es ist mir leid, daß ich sehe, daß du auch irren kannst.
","['spöttisch', '.', 'Es', 'ist', 'mir', 'leid', ',', 'daß', 'ich', 'sehe', ',', 'daß', 'du', 'auch', 'irren', 'kannst', '.']"
393,fraeulein_amalie,,fraeulein_karoline,,,ER,negativ,82126,CATMA_AA2066EB-0E4A-4A14-9391-56135D5F6960,12,Emotionen der Ablehnung,negativ,82061,Ärger,"hitzig.
Muß denn die Oberstin keine Zeugen zum Testamente haben?
","['hitzig', '.', 'Muß', 'denn', 'die', 'Oberstin', 'keine', 'Zeugen', 'zum', 'Testamente', 'haben', '?']"
394,,,,,,ER,positiv,82579,CATMA_DEBA0977-4997-4ECA-9DF1-910EC3F14B9C,27,Emotionen der Zuneigung,positiv,82432,Verehrung,"Aber er ist auch brav eigennützig, und ich prophezeie dir, wofern die Oberstin dir
              nicht recht viel vermacht, so nimmt er dich nicht.","['Aber', 'er', 'ist', 'auch', 'brav', 'eigennützig', ',', 'und', 'ich', 'prophezeie', 'dir', ',', 'wofern', 'die', 'Oberstin', 'dir', 'nicht', 'recht', 'viel', 'vermacht', ',', 'so', 'nimmt', 'er', 'dich', 'nicht', '.']"
395,fraeulein_karoline,,,,,ER,Emotionale Bewegtheit,82914,CATMA_D8CF0EFD-A8A0-47F0-9DBF-06A74514DFDE,48,Emotionale Bewegtheit,Emotionale Bewegtheit,82666,Emotionale Bewegtheit,"erschrickt.
Wie? Du schreibst ihm ja bei aller Gelegenheit Briefe, du bestellst ihn her, du gehst
              ihm immer nach, du wirst feuerrot, wenn er mit einer andern redet: und du bist noch
              nicht gewiß, ob du ihn nehmen willst?
","['erschrickt', '.', 'Wie', '?', 'Du', 'schreibst', 'ihm', 'ja', 'bei', 'aller', 'Gelegenheit', 'Briefe', ',', 'du', 'bestellst', 'ihn', 'her', ',', 'du', 'gehst', 'ihm', 'immer', 'nach', ',', 'du', 'wirst', 'feuerrot', ',', 'wenn', 'er', 'mit', 'einer', 'andern', 'redet', ':', 'und', 'du', 'bist', 'noch', 'nicht', 'gewiß', ',', 'ob', 'du', 'ihn', 'nehmen', 'willst', '?']"
396,,,,,,ER,negativ,83068,CATMA_2C1BBB0F-2FCC-4203-A0DC-A49DD6B0B57D,24,Emotionen der Ablehnung,negativ,82931,Ärger,"halb böse.
Gewiß, ich spiele hier eine sehr närrische Rolle! Du bist weder meine Mutter noch
              meine Hofmeisterin, Karoline.
","['halb', 'böse', '.', 'Gewiß', ',', 'ich', 'spiele', 'hier', 'eine', 'sehr', 'närrische', 'Rolle', '!', 'Du', 'bist', 'weder', 'meine', 'Mutter', 'noch', 'meine', 'Hofmeisterin', ',', 'Karoline', '.']"
397,fraeulein_karoline,,fraeulein_amalie,,,ER,negativ,83322,CATMA_B4A41B8C-D40C-490F-8C51-80FD03875480,8,Emotionen der Ablehnung,negativ,83282,Abscheu,"schüttelt den Kopf.
Welch ein Charakter!","['schüttelt', 'den', 'Kopf', '.', 'Welch', 'ein', 'Charakter', '!']"
398,,,,,,ER,negativ,83688,CATMA_70E086EF-917A-4AB6-8211-C549F1DADDA4,45,Emotionen des Leids,negativ,83436,Leid,"kömmt matt gegangen, setzt sich auf einen Armsessel und stöhnt.
Ich gäbe tausend Taler drum, daß der heutige Tag  einmal vorbei wäre. Es
              ist nicht anders, als wenn sich alles verschworen hätte, mich zu plagen und zu
              ärgern.
","['kömmt', 'matt', 'gegangen', ',', 'setzt', 'sich', 'auf', 'einen', 'Armsessel', 'und', 'stöhnt', '.', 'Ich', 'gäbe', 'tausend', 'Taler', 'drum', ',', 'daß', 'der', 'heutige', 'Tag', 'einmal', 'vorbei', 'wäre', '.', 'Es', 'ist', 'nicht', 'anders', ',', 'als', 'wenn', 'sich', 'alles', 'verschworen', 'hätte', ',', 'mich', 'zu', 'plagen', 'und', 'zu', 'ärgern', '.']"
399,fraeulein_amalie,,,,,ER,positiv,83808,CATMA_E519A2F2-16FC-4A07-823A-171BB8322C9E,11,Emotionen der Zuneigung,positiv,83744,Verehrung,"schmeichelnd.
Was ist Ihnen geschehen, allerliebste Frau Muhme?
","['schmeichelnd', '.', 'Was', 'ist', 'Ihnen', 'geschehen', ',', 'allerliebste', 'Frau', 'Muhme', '?']"
400,,,,,,ER,negativ,83900,CATMA_86FF638D-B07F-46A1-941E-9256EEB3CB11_0,13,Emotionen des Leids,negativ,83830,Leid,"Alles, was mir verdrießlich ist, wird mir heute auf einmal vorgebracht","['Alles', ',', 'was', 'mir', 'verdrießlich', 'ist', ',', 'wird', 'mir', 'heute', 'auf', 'einmal', 'vorgebracht']"
401,,,,,,ER,negativ,84051,CATMA_86FF638D-B07F-46A1-941E-9256EEB3CB11_1,23,Emotionen des Leids,negativ,83901,Leid," Da kömmt der
              Wagenmeister und hat die Frechheit, mir zu sagen: daß nicht eine einzige von meinen
              Kutschen brauchbar ist.
","['Da', 'kömmt', 'der', 'Wagenmeister', 'und', 'hat', 'die', 'Frechheit', ',', 'mir', 'zu', 'sagen', ':', 'daß', 'nicht', 'eine', 'einzige', 'von', 'meinen', 'Kutschen', 'brauchbar', 'ist', '.']"
402,fraeulein_amalie,,unbekannt,,,ER,negativ,84121,CATMA_20F8ED11-DA1E-4894-99EA-B9FF6E3BA593,9,Emotionen der Ablehnung,negativ,84069,Ärger,"Das ist ja entsetzlich nachlässig von dem Menschen!
","['Das', 'ist', 'ja', 'entsetzlich', 'nachlässig', 'von', 'dem', 'Menschen', '!']"
403,,,,,,ER,negativ,84182,CATMA_14E21B7D-B6AE-4869-AD0D-32D8297A3A64,9,Emotionen der Ablehnung,negativ,84143,Ärger,"Wofür gebe ich dem Kerl Lohn und Brot?
","['Wofür', 'gebe', 'ich', 'dem', 'Kerl', 'Lohn', 'und', 'Brot', '?']"
404,frau_von_tiefenborn,,,,,ER,negativ,84464,CATMA_77869C49-BA55-4E1F-B0DB-42004367F5E0,15,Emotionen der Ablehnung,negativ,84390,Ärger,"verdrießlich.
Nun, er spricht, es hielte kein Rad tausend Schritte weit.

","['verdrießlich', '.', 'Nun', ',', 'er', 'spricht', ',', 'es', 'hielte', 'kein', 'Rad', 'tausend', 'Schritte', 'weit', '.']"
405,frau_von_tiefenborn,,,,,ER,negativ,85077,CATMA_79850148-DE7C-4F66-A3AE-57C420FE1A0B,15,Emotionen der Ablehnung,negativ,84975,Ärger,"das gehört sich für einen solchen jungen
              Menschen. Er hausiert ohnedem genug damit herum","['das', 'gehört', 'sich', 'für', 'einen', 'solchen', 'jungen', 'Menschen', '.', 'Er', 'hausiert', 'ohnedem', 'genug', 'damit', 'herum']"
406,,,,,,ER,negativ,85356,CATMA_EE0D23EF-BF31-439E-BAE4-97196654BEEC,46,Emotionen des Leids,negativ,85079,Leid,"Allein, da ich dem Wagenmeister
              befehle, er solle also einen Kutscher oder Vorreuter auf ein Pferd werfen und einen
              Schmied holen lassen: so muß ich hören, daß die Pferde alle miteinander nichts taugen.
                Sie hält sich den Kopf.
 Ach!
","['Allein', ',', 'da', 'ich', 'dem', 'Wagenmeister', 'befehle', ',', 'er', 'solle', 'also', 'einen', 'Kutscher', 'oder', 'Vorreuter', 'auf', 'ein', 'Pferd', 'werfen', 'und', 'einen', 'Schmied', 'holen', 'lassen', ':', 'so', 'muß', 'ich', 'hören', ',', 'daß', 'die', 'Pferde', 'alle', 'miteinander', 'nichts', 'taugen', '.', 'Sie', 'hält', 'sich', 'den', 'Kopf', '.', 'Ach', '!']"
407,fraeulein_amalie,,,Ereignis,,ER,negativ,85397,CATMA_D727B9A4-9338-4BD1-8861-CBAAB2BCDCBC,5,Emotionen der Ablehnung,negativ,85374,Abscheu,Das ist ja abscheulich!,"['Das', 'ist', 'ja', 'abscheulich', '!']"
408,,,,,,ER,negativ,85659,CATMA_0AEDC021-A907-4563-9D18-B5CD0439FC87,35,Emotionen des Leids,negativ,85480,Leid,"Eins ist lahm, eins ist krank, eins hat einen Speckhals, und wie der Plunder alles
              heißt! Und mein schöner neuer Schimmelzug, der ist gar vernagelt. Ich möchte! ...
","['Eins', 'ist', 'lahm', ',', 'eins', 'ist', 'krank', ',', 'eins', 'hat', 'einen', 'Speckhals', ',', 'und', 'wie', 'der', 'Plunder', 'alles', 'heißt', '!', 'Und', 'mein', 'schöner', 'neuer', 'Schimmelzug', ',', 'der', 'ist', 'gar', 'vernagelt', '.', 'Ich', 'möchte', '!', '...']"
409,,,,,,ER,negativ,86213,CATMA_1209638E-4F8C-4D44-A7EE-887A758F8CEA,58,Emotionen des Leids,negativ,85877,Leid,"stöhnend.
Ach! was ist eine Witwe nicht für eine geplagte Frau! In solchen Dingen, die
              eigentlich nur für Mannsleute gehören, muß man sich von allen Bedienten weismachen
              lassen, was sie wollen. O wie ordentlich hielt mein seliger Gemahl nicht seinen Stall!
              Wenn er das sehen sollte! Sie weint.
","['stöhnend', '.', 'Ach', '!', 'was', 'ist', 'eine', 'Witwe', 'nicht', 'für', 'eine', 'geplagte', 'Frau', '!', 'In', 'solchen', 'Dingen', ',', 'die', 'eigentlich', 'nur', 'für', 'Mannsleute', 'gehören', ',', 'muß', 'man', 'sich', 'von', 'allen', 'Bedienten', 'weismachen', 'lassen', ',', 'was', 'sie', 'wollen', '.', 'O', 'wie', 'ordentlich', 'hielt', 'mein', 'seliger', 'Gemahl', 'nicht', 'seinen', 'Stall', '!', 'Wenn', 'er', 'das', 'sehen', 'sollte', '!', 'Sie', 'weint', '.']"
410,,,fraeulein_amalie,,,ER,negativ,87156,CATMA_B0E2519D-F595-446B-8B47-5FBE40F8C4AD,37,Emotionen der Ablehnung,negativ,86939,Ärger,"böse.
Nun, so habe ich einen andern Anschlag, der nicht ungereimt ist. Lassen Sie, Frau
              Muhme, den ältesten Kutscher vor sich kommen und drohen Sie ihm mit einem
              augenblicklichen Abschiede,","['böse', '.', 'Nun', ',', 'so', 'habe', 'ich', 'einen', 'andern', 'Anschlag', ',', 'der', 'nicht', 'ungereimt', 'ist', '.', 'Lassen', 'Sie', ',', 'Frau', 'Muhme', ',', 'den', 'ältesten', 'Kutscher', 'vor', 'sich', 'kommen', 'und', 'drohen', 'Sie', 'ihm', 'mit', 'einem', 'augenblicklichen', 'Abschiede', ',']"
411,,,,,,ER,Emotionale Bewegtheit,87201,CATMA_511CF765-2CE5-42A8-B3A7-199C6A29BD01,7,Emotionale Bewegtheit,Emotionale Bewegtheit,87157,Emotionale Bewegtheit,"Amalie erschrickt sehr und winkt Karolinen.
","['Amalie', 'erschrickt', 'sehr', 'und', 'winkt', 'Karolinen', '.']"
412,,,,,,ER,negativ,87476,CATMA_BC5D91F8-74B3-413A-ABFB-BF11E7DE8F6E,28,Emotionen der Ablehnung,negativ,87301,Ärger,"Karoline, du mußt wohl ein steinern Herz haben, daß du mir zumuten kannst, mich in
              meinem kränklichen Zustande mit den Kutschern und Stallknechten herumzukeifen.","['Karoline', ',', 'du', 'mußt', 'wohl', 'ein', 'steinern', 'Herz', 'haben', ',', 'daß', 'du', 'mir', 'zumuten', 'kannst', ',', 'mich', 'in', 'meinem', 'kränklichen', 'Zustande', 'mit', 'den', 'Kutschern', 'und', 'Stallknechten', 'herumzukeifen', '.']"
413,fraeulein_amalie,,fraeulein_karoline,,,ER,negativ,87699,CATMA_E0B6C4ED-4C44-4932-9F12-0BE5CE3C1299,15,Emotionen der Ablehnung,negativ,87631,Ärger,"droht ihr.
Schweige doch! und ärgere die Frau Muhme nicht noch mehr!","['droht', 'ihr', '.', 'Schweige', 'doch', '!', 'und', 'ärgere', 'die', 'Frau', 'Muhme', 'nicht', 'noch', 'mehr', '!']"
414,fraeulein_amalie,,,,,ER,positiv,87797,CATMA_E6C0E4F0-2959-4C44-911B-E15FCAA2B730,13,Emotionen der Zuneigung,positiv,87700,Verehrung,"Ist Ihnen denn sonst noch
              was Verdrießliches vorgefallen, allerliebste Frau Muhme?
","['Ist', 'Ihnen', 'denn', 'sonst', 'noch', 'was', 'Verdrießliches', 'vorgefallen', ',', 'allerliebste', 'Frau', 'Muhme', '?']"
415,frau_von_tiefenborn,,,,,ER,negativ,88151,CATMA_204DA15C-EA6D-4F2B-B3C4-1500203BEA07,54,Emotionen des Leids,negativ,87818,Leid,"stöhnend.
Freilich! da führt der Geier meinen Verwalter, Zaunstrauch, her. Der bringt mir einen
              Sack voll Pachtbriefe und Schuldsachen. Den Plunder soll ich in drei Tagen nachsehen,
              ehe die Zeit verflossen ist. Als wenn der Geck nicht schon vor einem Monate damit
              hätte hervorkommen können?
","['stöhnend', '.', 'Freilich', '!', 'da', 'führt', 'der', 'Geier', 'meinen', 'Verwalter', ',', 'Zaunstrauch', ',', 'her', '.', 'Der', 'bringt', 'mir', 'einen', 'Sack', 'voll', 'Pachtbriefe', 'und', 'Schuldsachen', '.', 'Den', 'Plunder', 'soll', 'ich', 'in', 'drei', 'Tagen', 'nachsehen', ',', 'ehe', 'die', 'Zeit', 'verflossen', 'ist', '.', 'Als', 'wenn', 'der', 'Geck', 'nicht', 'schon', 'vor', 'einem', 'Monate', 'damit', 'hätte', 'hervorkommen', 'können', '?']"
416,fraeulein_amalie,,frau_von_tiefenborn,,,ER,negativ,88266,CATMA_58100B31-0856-46AF-AE13-C7CBB2B82171,7,Emotionen des Leids,negativ,88230,Mitleid,"Das ist ja ein rechter Unglückstag!
","['Das', 'ist', 'ja', 'ein', 'rechter', 'Unglückstag', '!']"
417,,,,,,ER,negativ,88398,CATMA_D767CE69-0F16-4A7D-A16D-03E69D6F4F27,19,Emotionen des Leids,negativ,88288,Leid,"Und zuletzt läßt sich gar der von Wagehals melden. Was soll ich mit dem Phantasten
              heute machen?","['Und', 'zuletzt', 'läßt', 'sich', 'gar', 'der', 'von', 'Wagehals', 'melden', '.', 'Was', 'soll', 'ich', 'mit', 'dem', 'Phantasten', 'heute', 'machen', '?']"
418,fraeulein_karoline,,fraeulein_amalie,,,ER,positiv,88526,CATMA_B384D1E7-7EE1-414F-858D-9610BBE47E9C,8,Emotionen der Freude,positiv,88486,Schadenfreude,"Hätten Sie's ihm nur abschlagen lassen.
","['Hätten', 'Sie', ""'s"", 'ihm', 'nur', 'abschlagen', 'lassen', '.']"
419,,,,,,ER,negativ,88556,CATMA_40A881F4-641C-487D-A2A5-66E3D0A71AC2,5,Emotionen der Ablehnung,negativ,88526,Ärger,"Amalie droht ihr erschrocken.
","['Amalie', 'droht', 'ihr', 'erschrocken', '.']"
420,fraeulein_amalie,,,,,ER,Emotionale Bewegtheit,88674,CATMA_D8C41F05-D563-41FC-9F0A-6D4E4F430746,10,Emotionale Bewegtheit,Emotionale Bewegtheit,88620,Emotionale Bewegtheit,"sehr erschrocken.
Sie haben es ihm abschlagen lassen?
","['sehr', 'erschrocken', '.', 'Sie', 'haben', 'es', 'ihm', 'abschlagen', 'lassen', '?']"
421,,fraeulein_amalie,,,,ER,negativ,88797,CATMA_609F0029-FD44-4524-875A-5F7E9FEF9D99,13,Emotionen der Ablehnung,negativ,88727,Ärger,"Er ist aber sehr ungestüm und wird Ihnen das ungemein übel aufnehmen.
","['Er', 'ist', 'aber', 'sehr', 'ungestüm', 'und', 'wird', 'Ihnen', 'das', 'ungemein', 'übel', 'aufnehmen', '.']"
422,,,,,,ER,negativ,89038,CATMA_845A8B91-71B1-4C8B-AD94-DE718773519D,28,Emotionen des Leids,negativ,88905,Leid,"tut, als wenn ihr die Nase blutete, und geht eilig ab, indem sie mit dem Kopfe
              winkt, als wenn sie ein Vorhaben hätte.
","['tut', ',', 'als', 'wenn', 'ihr', 'die', 'Nase', 'blutete', ',', 'und', 'geht', 'eilig', 'ab', ',', 'indem', 'sie', 'mit', 'dem', 'Kopfe', 'winkt', ',', 'als', 'wenn', 'sie', 'ein', 'Vorhaben', 'hätte', '.']"
423,fraeulein_karoline,,,,,ER,positiv,89285,CATMA_56205184-220C-4394-80C2-1A68D64E9006,6,Emotionen der Zuneigung,positiv,89257,Verehrung,"Was befehlen Sie, Frau Muhme","['Was', 'befehlen', 'Sie', ',', 'Frau', 'Muhme']"
424,,,,,,ER,positiv,89539,CATMA_061A7FC4-CAF0-429A-A83C-903813BAA5BD,27,Emotionen der Zuneigung,positiv,89392,Verehrung,"Gnädige Frau Muhme, ich habe schon so oft einen unglücklichen Versuch damit gemacht,
              daß ich's fast verredet habe, es mehr zu wagen?
","['Gnädige', 'Frau', 'Muhme', ',', 'ich', 'habe', 'schon', 'so', 'oft', 'einen', 'unglücklichen', 'Versuch', 'damit', 'gemacht', ',', 'daß', 'ich', ""'s"", 'fast', 'verredet', 'habe', ',', 'es', 'mehr', 'zu', 'wagen', '?']"
425,,,,,,ER,positiv,89758,CATMA_D24FCCFE-22D4-43C6-B73E-2312E11B9113,24,Emotionen der Freude,positiv,89617,Freude,"Das ist ja eine glückliche Stunde für mich! Da werde ich einmal meiner Meinung
              nachkommen können, und Sie doch nicht erzürnen.
","['Das', 'ist', 'ja', 'eine', 'glückliche', 'Stunde', 'für', 'mich', '!', 'Da', 'werde', 'ich', 'einmal', 'meiner', 'Meinung', 'nachkommen', 'können', ',', 'und', 'Sie', 'doch', 'nicht', 'erzürnen', '.']"
426,,,,,,ER,positiv,90162,CATMA_667AF1FE-9DA0-4884-AA25-15FEEB1FEF9F,9,Emotionen der Freude,positiv,90115,Freude,"Lächelnd.
 Ich hätte selber gern einen Freier.
","['Lächelnd', '.', 'Ich', 'hätte', 'selber', 'gern', 'einen', 'Freier', '.']"
427,frau_von_tiefenborn,,,,,ER,Emotionale Bewegtheit,90221,CATMA_B09B6C83-F75E-4D3B-8C78-FDBBC754B7E6,10,Emotionale Bewegtheit,Emotionale Bewegtheit,90184,Emotionale Bewegtheit,"Du? Und das sagst du so frei heraus?
","['Du', '?', 'Und', 'das', 'sagst', 'du', 'so', 'frei', 'heraus', '?']"
428,,,,,,ER,positiv,90401,CATMA_E5F0944F-5B53-45D4-A1F2-4DEF4622FE22,31,Emotionen der Freude,positiv,90241,Freude,"Ja. Wenn einer käme, der mich haben wollte und mir erst gefiele, hernach auch der
              gnädigen Frau Muhme anstünde: so würde es mir eine Freude sein.
","['Ja', '.', 'Wenn', 'einer', 'käme', ',', 'der', 'mich', 'haben', 'wollte', 'und', 'mir', 'erst', 'gefiele', ',', 'hernach', 'auch', 'der', 'gnädigen', 'Frau', 'Muhme', 'anstünde', ':', 'so', 'würde', 'es', 'mir', 'eine', 'Freude', 'sein', '.']"
429,frau_von_tiefenborn,,fraeulein_amalie,,,ER,negativ,90922,CATMA_AA800A6D-F78A-41B8-83B6-CBE355E42593,11,Emotionen der Ablehnung,negativ,90875,Ärger,"droht ihr.
Nicht wahr? Sie wünscht meinen Tod?
","['droht', 'ihr', '.', 'Nicht', 'wahr', '?', 'Sie', 'wünscht', 'meinen', 'Tod', '?']"
430,,,,,,ER,negativ,91211,CATMA_56C68340-8C27-46C8-AB4E-183E117254DD,17,Emotionen der Ablehnung,negativ,91141,Ärger,"droht ihr.
Ei! du hast mir ja versprochen, mir die Wahrheit zu sagen!
","['droht', 'ihr', '.', 'Ei', '!', 'du', 'hast', 'mir', 'ja', 'versprochen', ',', 'mir', 'die', 'Wahrheit', 'zu', 'sagen', '!']"
431,,frau_von_tiefenborn,,,,ER,positiv,91397,CATMA_423D58D1-3AFE-4F7B-9241-8E944C2AF151,14,Emotionen der Zuneigung,positiv,91321,Liebe,Karoline! Karoline! du nimmst dich deiner Schwester hinter ihrem Rücken an: ,"['Karoline', '!', 'Karoline', '!', 'du', 'nimmst', 'dich', 'deiner', 'Schwester', 'hinter', 'ihrem', 'Rücken', 'an', ':']"
432,,,,,,ER,negativ,91783,CATMA_9A2A8E67-F459-4DEC-A4D5-31C36E5B2411,30,Emotionen der Ablehnung,negativ,91607,Abscheu,"Denn eine Schwester, die von der andern hinter ihrem Rücken
              Übels redet, die halte ich für ein Ungeheuer, das ich in meinem Leben nicht kennen
              mag.
","['Denn', 'eine', 'Schwester', ',', 'die', 'von', 'der', 'andern', 'hinter', 'ihrem', 'Rücken', 'Übels', 'redet', ',', 'die', 'halte', 'ich', 'für', 'ein', 'Ungeheuer', ',', 'das', 'ich', 'in', 'meinem', 'Leben', 'nicht', 'kennen', 'mag', '.']"
