,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
307,534,,,,,,,VH,negativ,226707.0,CATMA_60990DC2-C6DD-44A2-BF1F-D2255425CE3D,5,Emotionen des Leids,negativ,226683.0,Leid,Wir haben viel gelitten:,"['Wir', 'haben', 'viel', 'gelitten', ':']"
308,535,,,,,,,VH,negativ,226773.0,CATMA_0048F797-AE5F-416B-9F48-1B479B601DC2,13,Emotionen der Ablehnung,negativ,226708.0,Ärger,"Doch wer uns mehr Gedult abfodert / der zwinget uns zur Raserey.
","['Doch', 'wer', 'uns', 'mehr', 'Gedult', 'abfodert', '/', 'der', 'zwinget', 'uns', 'zur', 'Raserey', '.']"
309,537,,,,,,,VH,negativ,227300.0,CATMA_4AF9324F-4927-41ED-95D0-CC328360763A,26,Emotionen der Ablehnung,negativ,227161.0,Ärger,"Und weil ich Königlicher Stallmeister bin / so hat er gar übel empfunden / daß ich die Königliche Pferde so bald nicht habe folgen lassen.
","['Und', 'weil', 'ich', 'Königlicher', 'Stallmeister', 'bin', '/', 'so', 'hat', 'er', 'gar', 'übel', 'empfunden', '/', 'daß', 'ich', 'die', 'Königliche', 'Pferde', 'so', 'bald', 'nicht', 'habe', 'folgen', 'lassen', '.']"
310,538,,,,,,,VH,negativ,227503.0,CATMA_CE4289E3-D5BE-4EA7-B787-C12CAB73E449,12,Emotionen des Leids,negativ,227428.0,Leid,Ach! ihr ExcELLENtz gedencken doch ob ein Hertzog dergleichen erfahren hatl,"['Ach', '!', 'ihr', 'ExcELLENtz', 'gedencken', 'doch', 'ob', 'ein', 'Hertzog', 'dergleichen', 'erfahren', 'hatl']"
311,541,,,,,,,ER,positiv,1619.0,CATMA_144D64C9-2435-4277-B90B-90C0DBE4992F,25,Emotionen der Freude,positiv,1488.0,Freude,"SO scheinet heute neues Glücke / Das Gestern wunder-günstig war: Ach ja wir grüssen diese Blicke / Und stellen uns zum Dancke dar.
","['SO', 'scheinet', 'heute', 'neues', 'Glücke', '/', 'Das', 'Gestern', 'wunder-günstig', 'war', ':', 'Ach', 'ja', 'wir', 'grüssen', 'diese', 'Blicke', '/', 'Und', 'stellen', 'uns', 'zum', 'Dancke', 'dar', '.']"
312,545,,unbekannt,,,,,ER,negativ,2391.0,CATMA_B2FEE8F9-49A6-43A8-98E5-A3CDD8BB9AF2,7,Emotionen der Ablehnung,negativ,2352.0,Ärger,"Hier trotzt ein Fischer seinen Herren:
","['Hier', 'trotzt', 'ein', 'Fischer', 'seinen', 'Herren', ':']"
313,547,unbekannt,,,,,,ER,positiv,2621.0,CATMA_3DF5C916-90D4-44C8-BDEA-9B18DBF829BC,8,Emotionen der Freude,positiv,2583.0,Freude,"Wie Recht und Macht den Platz behilt.
","['Wie', 'Recht', 'und', 'Macht', 'den', 'Platz', 'behilt', '.']"
314,548,unbekannt,chorus,,,,,ER,positiv,2905.0,CATMA_11B0222B-B3E9-4E64-9D13-34DE8748316F,22,Emotionen der Freude,positiv,2775.0,Freude,"Und stralet mit einer beständigen Gunst. So werden die blöden Gemüther gezwungen / Und opfern sich selbsten in danckbarer Brunst.
","['Und', 'stralet', 'mit', 'einer', 'beständigen', 'Gunst', '.', 'So', 'werden', 'die', 'blöden', 'Gemüther', 'gezwungen', '/', 'Und', 'opfern', 'sich', 'selbsten', 'in', 'danckbarer', 'Brunst', '.']"
315,549,roderigo,,,,,,ER,negativ,3031.0,CATMA_4DB681E3-BA46-4788-9DE5-0E506F6E01CF,10,Emotionen der Angst,negativ,2970.0,Angst,Es ist eine Furcht / die von Weiblicher Schwachheit entstehet,"['Es', 'ist', 'eine', 'Furcht', '/', 'die', 'von', 'Weiblicher', 'Schwachheit', 'entstehet']"
316,551,,,,,,,ER,negativ,3518.0,CATMA_1716544B-15B0-4AD0-800F-F44E4FAB9D6F,63,Emotionen der Angst,negativ,3155.0,Angst,"Ich wolte wünschen / daß meine Furcht aus Weiblicher Schwachheit entstanden wäre; allein / ich höre solche Zeitung / darüber ich vor Angst zerspringen möchte: ach wer wil dem rasenden Volcke wiederstehen! Ist uns und unserer Familie der unglückselige Tod zu Neapolis bestirnt / und sollen wir das jenige / was andere verschuldet haben / mit unserm Blute büssen ?
","['Ich', 'wolte', 'wünschen', '/', 'daß', 'meine', 'Furcht', 'aus', 'Weiblicher', 'Schwachheit', 'entstanden', 'wäre', ';', 'allein', '/', 'ich', 'höre', 'solche', 'Zeitung', '/', 'darüber', 'ich', 'vor', 'Angst', 'zerspringen', 'möchte', ':', 'ach', 'wer', 'wil', 'dem', 'rasenden', 'Volcke', 'wiederstehen', '!', 'Ist', 'uns', 'und', 'unserer', 'Familie', 'der', 'unglückselige', 'Tod', 'zu', 'Neapolis', 'bestirnt', '/', 'und', 'sollen', 'wir', 'das', 'jenige', '/', 'was', 'andere', 'verschuldet', 'haben', '/', 'mit', 'unserm', 'Blute', 'büssen', '?']"
317,553,,,,,,,ER,negativ,4035.0,CATMA_8D385A6D-329C-4BB6-B6E8-8D3399B481E0,80,Emotionen der Angst,negativ,3594.0,Angst,"Ihr Liebden halten mir es zu Gnaden / daß ich spreche / die Furcht sey etwas langsam: Ach! ich sehe mein Verderben schon vor Augen! und weil doch so viel hundert tausend Menschen nach unserm Blute durstig sind / so gebe doch der barmhertzige Himmel / daß ich zu erst einen tödlichen Stoß bekommen möge / ehe ich den Tod meiner hertzliebsten Kinder / und so dan auch das euserste Unglück meines Hertzgeliebtesten Ehe-Gemahls anschauen müsse.
","['Ihr', 'Liebden', 'halten', 'mir', 'es', 'zu', 'Gnaden', '/', 'daß', 'ich', 'spreche', '/', 'die', 'Furcht', 'sey', 'etwas', 'langsam', ':', 'Ach', '!', 'ich', 'sehe', 'mein', 'Verderben', 'schon', 'vor', 'Augen', '!', 'und', 'weil', 'doch', 'so', 'viel', 'hundert', 'tausend', 'Menschen', 'nach', 'unserm', 'Blute', 'durstig', 'sind', '/', 'so', 'gebe', 'doch', 'der', 'barmhertzige', 'Himmel', '/', 'daß', 'ich', 'zu', 'erst', 'einen', 'tödlichen', 'Stoß', 'bekommen', 'möge', '/', 'ehe', 'ich', 'den', 'Tod', 'meiner', 'hertzliebsten', 'Kinder', '/', 'und', 'so', 'dan', 'auch', 'das', 'euserste', 'Unglück', 'meines', 'Hertzgeliebtesten', 'Ehe-Gemahls', 'anschauen', 'müsse', '.']"
318,555,,,,,,,ER,negativ,4311.0,CATMA_339E1FBF-CB5A-48E2-B138-B29095C67CD6,18,Emotionen der Angst,negativ,4206.0,Verzweiflung,Ich sehe bey dem gegenwärtigen Zustande nichts / als einen geschwinden Tod / oder ein dienstbares Leben. ,"['Ich', 'sehe', 'bey', 'dem', 'gegenwärtigen', 'Zustande', 'nichts', '/', 'als', 'einen', 'geschwinden', 'Tod', '/', 'oder', 'ein', 'dienstbares', 'Leben', '.']"
319,556,,,,,,,ER,positiv,4470.0,CATMA_82623DB2-AECF-4572-B84F-73C1FD4D2389,27,Emotionen der Zuneigung,positiv,4311.0,Liebe,"Nun weiß ich wohl / wie mein Stand / meine Ehre und meine inbrünstige Liebe gegen den Hertzgeliebtesten Ehegemahl aus zweyen Übeln das geringste erwehlen sol.
","['Nun', 'weiß', 'ich', 'wohl', '/', 'wie', 'mein', 'Stand', '/', 'meine', 'Ehre', 'und', 'meine', 'inbrünstige', 'Liebe', 'gegen', 'den', 'Hertzgeliebtesten', 'Ehegemahl', 'aus', 'zweyen', 'Übeln', 'das', 'geringste', 'erwehlen', 'sol', '.']"
320,557,roderigo,,,,,,ER,negativ,4642.0,CATMA_EEA852F2-F688-4307-9A74-2E52EB0C432E,22,Emotionen der Ablehnung,negativ,4526.0,Abscheu," und wenn es zum eusersten komt / so wird dem Volcke viel versprochen / das man hernach desto weniger halten darff.
","['und', 'wenn', 'es', 'zum', 'eusersten', 'komt', '/', 'so', 'wird', 'dem', 'Volcke', 'viel', 'versprochen', '/', 'das', 'man', 'hernach', 'desto', 'weniger', 'halten', 'darff', '.']"
321,558,,,,,,,ER,negativ,5023.0,CATMA_9F54BE25-F178-4DA1-B1FC-0DB907EE04FA,67,Emotionen der Angst,negativ,4653.0,Angst,"Eben dieses besorge ich / das Volck werde sich ins künfftige mit solchen Versprechungen nicht abweisen lassen. Es ist wahr / wir haben unsern Leuthen zu viel nachgesehen; wir haben dem Volcke manche unnöthige Last auf dem Rücken gelassen / nun wird die Rache zugleich auf uns hereinstürmen / und so werden wir so wohl die eigene / als die fremde Schuld ertragen müssen.
","['Eben', 'dieses', 'besorge', 'ich', '/', 'das', 'Volck', 'werde', 'sich', 'ins', 'künfftige', 'mit', 'solchen', 'Versprechungen', 'nicht', 'abweisen', 'lassen', '.', 'Es', 'ist', 'wahr', '/', 'wir', 'haben', 'unsern', 'Leuthen', 'zu', 'viel', 'nachgesehen', ';', 'wir', 'haben', 'dem', 'Volcke', 'manche', 'unnöthige', 'Last', 'auf', 'dem', 'Rücken', 'gelassen', '/', 'nun', 'wird', 'die', 'Rache', 'zugleich', 'auf', 'uns', 'hereinstürmen', '/', 'und', 'so', 'werden', 'wir', 'so', 'wohl', 'die', 'eigene', '/', 'als', 'die', 'fremde', 'Schuld', 'ertragen', 'müssen', '.']"
322,559,leonisse,,,,,,ER,negativ,5479.0,CATMA_2A8501A2-52DC-4F1A-BE37-D8115004E4AB,23,Emotionen der Angst,negativ,5364.0,Angst,"Desto schlimmer ist es vor uns / wenn uns die Canaille so weit bringt / daß wir von derselben Gnade bitten müssen.
","['Desto', 'schlimmer', 'ist', 'es', 'vor', 'uns', '/', 'wenn', 'uns', 'die', 'Canaille', 'so', 'weit', 'bringt', '/', 'daß', 'wir', 'von', 'derselben', 'Gnade', 'bitten', 'müssen', '.']"
323,560,leonisse,,,,,,ER,negativ,5916.0,CATMA_C27108B5-EE47-4F66-9516-28D995B34999,35,Emotionen der Angst,negativ,5729.0,Angst,"Auch dieser Platz wird uns zu keiner steten Sicherheit dienlich seyn: Doch wo das Wasser schon biß an die Seele gehet / da müssen die nähesten und die möglichsten Mittel die besten seyn.
","['Auch', 'dieser', 'Platz', 'wird', 'uns', 'zu', 'keiner', 'steten', 'Sicherheit', 'dienlich', 'seyn', ':', 'Doch', 'wo', 'das', 'Wasser', 'schon', 'biß', 'an', 'die', 'Seele', 'gehet', '/', 'da', 'müssen', 'die', 'nähesten', 'und', 'die', 'möglichsten', 'Mittel', 'die', 'besten', 'seyn', '.']"
324,561,roderigo,,,,,,ER,Emotionale Bewegtheit,6018.0,CATMA_7AE27C7D-C5E5-4E6C-981A-0349D436584A,6,Emotionale Bewegtheit,Emotionale Bewegtheit,5977.0,Emotionale Bewegtheit,Doch was bringet unser Marckt-Hauptmann ?,"['Doch', 'was', 'bringet', 'unser', 'Marckt-Hauptmann', '?']"
325,562,,,,,,,ER,positiv,6164.0,CATMA_485713A8-36A2-42A2-A438-BEC62ECBCF4B,15,Emotionen der Zuneigung,positiv,6087.0,Verehrung,Ihr ExcELLENtz halten mir es zu Gnaden / daß ich so unverschämt herein gehe: ,"['Ihr', 'ExcELLENtz', 'halten', 'mir', 'es', 'zu', 'Gnaden', '/', 'daß', 'ich', 'so', 'unverschämt', 'herein', 'gehe', ':']"
326,563,,,,,,,ER,negativ,6208.0,CATMA_B0AD2AD8-E592-4B99-B5C0-5E1E25854B91,8,Emotionen der Angst,negativ,6163.0,Verzweiflung," Ich begehre meines Amptes erlassen zu seyn.
","['Ich', 'begehre', 'meines', 'Amptes', 'erlassen', 'zu', 'seyn', '.']"
327,564,roderigo,,,,,,ER,Emotionale Bewegtheit,6323.0,CATMA_3ED216DD-0384-4632-89F7-ED62DCD10647,19,Emotionale Bewegtheit,Emotionale Bewegtheit,6219.0,Emotionale Bewegtheit,"Und warum dieses? sind unsere Dienste nunmehr zu geringe / daß sie euch nicht weiter vergnügen können?

","['Und', 'warum', 'dieses', '?', 'sind', 'unsere', 'Dienste', 'nunmehr', 'zu', 'geringe', '/', 'daß', 'sie', 'euch', 'nicht', 'weiter', 'vergnügen', 'können', '?']"
328,568,,anaclerio,,,,"['Experiencer', 'nur auf Sprachebene']",ER,negativ,7590.0,CATMA_FBC814A5-188F-40F7-B325-84A3FF9AC95A,25,Emotionen der Ablehnung,negativ,7472.0,Abscheu,Ihr ExCELLENtz / es ist kein Fürst / aber er ist ein Fischer / der sich rühmt / er wolle den Fürsten die Hälse brechen,"['Ihr', 'ExCELLENtz', '/', 'es', 'ist', 'kein', 'Fürst', '/', 'aber', 'er', 'ist', 'ein', 'Fischer', '/', 'der', 'sich', 'rühmt', '/', 'er', 'wolle', 'den', 'Fürsten', 'die', 'Hälse', 'brechen']"
329,569,anaclerio,,,,,,ER,negativ,8027.0,CATMA_80A4600B-5970-440C-9AA6-ED058B26D7AD,72,Emotionen der Ablehnung,negativ,7592.0,Abscheu,"Er hat unlängst ein Possen-Spiel mit Kindern angefangen / welche die wohlfeyle Zeit in der Stadt ausruffen solten. Nun stehet er auff dem Marckte gleich als ein Quacksalber auff einem erhabenen Tische / und wil das gesamte Volck bereden; gleich wie Petrus der Fischer die Stadt Rom aus der Geistlichen Dienstbarkeit gerissen hat: also wolte er als ein Fischer die berühmte Stadt Neapolis von der unerträglichen Dienstbarkeit befreyen.
","['Er', 'hat', 'unlängst', 'ein', 'Possen-Spiel', 'mit', 'Kindern', 'angefangen', '/', 'welche', 'die', 'wohlfeyle', 'Zeit', 'in', 'der', 'Stadt', 'ausruffen', 'solten', '.', 'Nun', 'stehet', 'er', 'auff', 'dem', 'Marckte', 'gleich', 'als', 'ein', 'Quacksalber', 'auff', 'einem', 'erhabenen', 'Tische', '/', 'und', 'wil', 'das', 'gesamte', 'Volck', 'bereden', ';', 'gleich', 'wie', 'Petrus', 'der', 'Fischer', 'die', 'Stadt', 'Rom', 'aus', 'der', 'Geistlichen', 'Dienstbarkeit', 'gerissen', 'hat', ':', 'also', 'wolte', 'er', 'als', 'ein', 'Fischer', 'die', 'berühmte', 'Stadt', 'Neapolis', 'von', 'der', 'unerträglichen', 'Dienstbarkeit', 'befreyen', '.']"
330,571,,anaclerio,,,,,ER,positiv,8376.0,CATMA_62B1223B-E647-45F9-B855-5BE7FC74E86F,12,Emotionen der Freude,positiv,8297.0,Freude," und wie das Volck über seiner unverhofften Kühnheit gleichsam entzücket wird.
","['und', 'wie', 'das', 'Volck', 'über', 'seiner', 'unverhofften', 'Kühnheit', 'gleichsam', 'entzücket', 'wird', '.']"
331,572,roderigo,,masaniello,,,,ER,negativ,8464.0,CATMA_5F920FFC-0BFB-4B59-9EC5-60EE5AD459B6,11,Emotionen der Ablehnung,negativ,8387.0,Abscheu,Unsre Mußquetirer sollen dieser Entzückung gar bald abhelffliche Masse geben.,"['Unsre', 'Mußquetirer', 'sollen', 'dieser', 'Entzückung', 'gar', 'bald', 'abhelffliche', 'Masse', 'geben', '.']"
332,573,,,roderigo,,,,ER,positiv,8970.0,CATMA_49BDFA81-B241-4847-A66B-A2D5D688A424,4,Emotionen der Zuneigung,positiv,8952.0,Verehrung,"Ich bin gehorsam.
","['Ich', 'bin', 'gehorsam', '.']"
333,574,,,,,,,ER,negativ,9623.0,CATMA_DCEC703D-69B3-4FD9-B491-60D4EC8F405A,71,Emotionen der Angst,negativ,9180.0,Angst,Ich sehe wohl / was vor ein Ungewitter über diese Stadt aufziehen wil / und was der Marggraff von Velez in Sicilien hat erfahren müssen / solches möchte mir auch durch eine verwirrte Tragcedie begegnen. Allein je besorglicher die Sache scheinet / desto hertzhafitiger müssen meine Anschläge seyn / weil ich sonst meine getreuesten Freunde verliehren / und vielleicht bey der allgemeinen Furcht ihre Partie meinen Widersachern zuführen möchte. ,"['Ich', 'sehe', 'wohl', '/', 'was', 'vor', 'ein', 'Ungewitter', 'über', 'diese', 'Stadt', 'aufziehen', 'wil', '/', 'und', 'was', 'der', 'Marggraff', 'von', 'Velez', 'in', 'Sicilien', 'hat', 'erfahren', 'müssen', '/', 'solches', 'möchte', 'mir', 'auch', 'durch', 'eine', 'verwirrte', 'Tragcedie', 'begegnen', '.', 'Allein', 'je', 'besorglicher', 'die', 'Sache', 'scheinet', '/', 'desto', 'hertzhafitiger', 'müssen', 'meine', 'Anschläge', 'seyn', '/', 'weil', 'ich', 'sonst', 'meine', 'getreuesten', 'Freunde', 'verliehren', '/', 'und', 'vielleicht', 'bey', 'der', 'allgemeinen', 'Furcht', 'ihre', 'Partie', 'meinen', 'Widersachern', 'zuführen', 'möchte', '.']"
334,578,ferrante,,,,,,ER,negativ,10458.0,CATMA_7195732C-2F74-4E34-B49B-F78CE0698CD4,39,Emotionen der Angst,negativ,10231.0,Angst,"Immittels wolle sich ihr ExcELLENtz dero hohen Person versichern. Es ist dem unbändigen Gesinde gar ein leichtes / so geht der gantze Sturm auff den Pallast dergestalt loß / dabey wir alle das euserste Unglück erwarten müsten.
","['Immittels', 'wolle', 'sich', 'ihr', 'ExcELLENtz', 'dero', 'hohen', 'Person', 'versichern', '.', 'Es', 'ist', 'dem', 'unbändigen', 'Gesinde', 'gar', 'ein', 'leichtes', '/', 'so', 'geht', 'der', 'gantze', 'Sturm', 'auff', 'den', 'Pallast', 'dergestalt', 'loß', '/', 'dabey', 'wir', 'alle', 'das', 'euserste', 'Unglück', 'erwarten', 'müsten', '.']"
335,579,,,,,,,ER,negativ,10690.0,CATMA_9290A236-509C-4B9E-AA1D-CD83412408EC,28,Emotionen des Leids,negativ,10550.0,Leid," Es stünde mir auch übel an / aus der Stadt in ein Castel zu weichen / da mein Befehl und meine Gegenwart noch das meiste operiren müssen.

","['Es', 'stünde', 'mir', 'auch', 'übel', 'an', '/', 'aus', 'der', 'Stadt', 'in', 'ein', 'Castel', 'zu', 'weichen', '/', 'da', 'mein', 'Befehl', 'und', 'meine', 'Gegenwart', 'noch', 'das', 'meiste', 'operiren', 'müssen', '.']"
336,580,ferrante,,roderigo,,,,ER,positiv,10850.0,CATMA_95CEB572-611C-4FD0-BCD6-206E7A37A9C3,28,Emotionen der Zuneigung,positiv,10700.0,Verehrung,"Die Sonne operiret von dem Firmament biß in die Unter-Welt: Und ein Vice-Roy kan von dem neuen Castel seine Gegenwart biß in die Stadt bekant machen.
","['Die', 'Sonne', 'operiret', 'von', 'dem', 'Firmament', 'biß', 'in', 'die', 'Unter-Welt', ':', 'Und', 'ein', 'Vice-Roy', 'kan', 'von', 'dem', 'neuen', 'Castel', 'seine', 'Gegenwart', 'biß', 'in', 'die', 'Stadt', 'bekant', 'machen', '.']"
337,581,,roderigo,,,,,ER,positiv,10921.0,CATMA_70F08FC6-33BD-405F-B8B5-1E327614271C,10,Emotionen der Freude,positiv,10861.0,Schadenfreude,Unterdessen würde doch unsere Flucht den Pöbel kühne machen.,"['Unterdessen', 'würde', 'doch', 'unsere', 'Flucht', 'den', 'Pöbel', 'kühne', 'machen', '.']"
338,583,,torrecuso,,,,,ER,negativ,12396.0,CATMA_25494763-8B3D-4109-9398-705207F91D2C,27,Emotionen der Angst,negativ,12246.0,Angst,Wenn es in der Nacht einem furchtsamen Menschen begegnete / so würde er das Creutze vor sich schlagen; denn es siehet einen Gespenste nicht unähnlich.,"['Wenn', 'es', 'in', 'der', 'Nacht', 'einem', 'furchtsamen', 'Menschen', 'begegnete', '/', 'so', 'würde', 'er', 'das', 'Creutze', 'vor', 'sich', 'schlagen', ';', 'denn', 'es', 'siehet', 'einen', 'Gespenste', 'nicht', 'unähnlich', '.']"
339,584,,,,,,,ER,negativ,12489.0,CATMA_2B21C46E-B83F-4578-BC3A-DBB431F8DF8D,13,Emotionen der Ablehnung,negativ,12408.0,Ärger,Ich wil gleichwol darhinter kommen / was der unzeitige Muthwillen zu bedeuten hat,"['Ich', 'wil', 'gleichwol', 'darhinter', 'kommen', '/', 'was', 'der', 'unzeitige', 'Muthwillen', 'zu', 'bedeuten', 'hat']"
340,585,,,,,,,ER,negativ,12823.0,CATMA_F438A09B-AB65-4889-B77C-54A01B3148A2,37,Emotionen der Ablehnung,negativ,12604.0,Ärger,Ehrvergeßner Ertz-Bube / hastu noch Zeit solche Possen anzufangen / da es immer an Dienern gebrechen wil / welche das Einpacken beschleunigen: Weiche mir aus dem Gesichte / oder ich wil dich TRACTiren als einen Rebellen,"['Ehrvergeßner', 'Ertz-Bube', '/', 'hastu', 'noch', 'Zeit', 'solche', 'Possen', 'anzufangen', '/', 'da', 'es', 'immer', 'an', 'Dienern', 'gebrechen', 'wil', '/', 'welche', 'das', 'Einpacken', 'beschleunigen', ':', 'Weiche', 'mir', 'aus', 'dem', 'Gesichte', '/', 'oder', 'ich', 'wil', 'dich', 'TRACTiren', 'als', 'einen', 'Rebellen']"
341,586,torrecuso,,allegro,,,,ER,negativ,13146.0,CATMA_A6B8B930-5644-496B-9890-32CCF980A6D7,34,Emotionen der Ablehnung,negativ,12968.0,Ärger,"Ein schöner Beruffs-Weg / der in den Sack hinein geht. Wir hätten die Wege besser finden wollen / wenn der Sack mit dem unnützen Fleische wäre in das Wasser ge- schicket worden.
","['Ein', 'schöner', 'Beruffs-Weg', '/', 'der', 'in', 'den', 'Sack', 'hinein', 'geht', '.', 'Wir', 'hätten', 'die', 'Wege', 'besser', 'finden', 'wollen', '/', 'wenn', 'der', 'Sack', 'mit', 'dem', 'unnützen', 'Fleische', 'wäre', 'in', 'das', 'Wasser', 'ge-', 'schicket', 'worden', '.']"
342,587,roccella,,,,,,ER,Emotionale Bewegtheit,13237.0,CATMA_A2D7AA80-CD0D-44A5-B858-BADBF48094F9,6,Emotionale Bewegtheit,Emotionale Bewegtheit,13205.0,Emotionale Bewegtheit," Aber was bedeutet dieser Sack?
","['Aber', 'was', 'bedeutet', 'dieser', 'Sack', '?']"
343,589,,,,,,,ER,negativ,13865.0,CATMA_6B5AD22D-0A64-4A70-9504-E0DF5CA6580C,24,Emotionen der Ablehnung,negativ,13740.0,Abscheu,"Ich schone dieses heiligen Ortes / sonst wäre deine Boßheit schon gestraffet worden.
(Er stellt sich als mit er ihn schlagen.","['Ich', 'schone', 'dieses', 'heiligen', 'Ortes', '/', 'sonst', 'wäre', 'deine', 'Boßheit', 'schon', 'gestraffet', 'worden', '.', '(', 'Er', 'stellt', 'sich', 'als', 'mit', 'er', 'ihn', 'schlagen', '.']"
344,590,,,,,,,ER,negativ,14210.0,CATMA_C63360BA-8FC1-4569-B9F6-B8253801AA38,10,Emotionen der Ablehnung,negativ,14168.0,Ärger,"Nun merck ich erst / daß du rasende bist.
","['Nun', 'merck', 'ich', 'erst', '/', 'daß', 'du', 'rasende', 'bist', '.']"
345,592,allegro,,,,,,ER,negativ,14434.0,CATMA_3E3FB77F-047B-4063-9C6D-52242108E477,32,Emotionen der Ablehnung,negativ,14264.0,Abscheu,"Ach wer das Werck mit den hohen Zöllen etwas niedriger ge- spannet hätte / der dürffte sich nicht in das Castell / als wie eine arme Bestie in ihr Fuchsloch verkriechen.
","['Ach', 'wer', 'das', 'Werck', 'mit', 'den', 'hohen', 'Zöllen', 'etwas', 'niedriger', 'ge-', 'spannet', 'hätte', '/', 'der', 'dürffte', 'sich', 'nicht', 'in', 'das', 'Castell', '/', 'als', 'wie', 'eine', 'arme', 'Bestie', 'in', 'ihr', 'Fuchsloch', 'verkriechen', '.']"
346,594,roccella,,,,,,ER,negativ,14826.0,CATMA_BB8C0A3C-B4A3-4951-8E9B-B5F7EB40D999,14,Emotionen der Angst,negativ,14748.0,Angst,"Der Kerl ist besessen: Ein Außländischer Geist redet fremde Sprachen aus ihm.
","['Der', 'Kerl', 'ist', 'besessen', ':', 'Ein', 'Außländischer', 'Geist', 'redet', 'fremde', 'Sprachen', 'aus', 'ihm', '.']"
347,601,roccella,,,,,,ER,positiv,16174.0,CATMA_501E5C6F-1F04-4535-BF36-B759100BBB14,12,Emotionen der Zuneigung,positiv,16092.0,Verehrung,Den Herrn Vater wird seine Tapfferkeit und seine beywohnende Autorität beschützen;,"['Den', 'Herrn', 'Vater', 'wird', 'seine', 'Tapfferkeit', 'und', 'seine', 'beywohnende', 'Autorität', 'beschützen', ';']"
348,602,,,,,,,ER,positiv,16965.0,CATMA_0625ECBB-9518-49CC-8EA9-7B41FADD8C2C,35,Emotionen der Freude,positiv,16790.0,Freude,/ denn daß ich einmahl so frey mit ihm reden kan / solches giebt mir die Confusion in dem Pallaste an die Hand / da wir nicht anders als blinde Leute wieder einander lauffen; ,"['/', 'denn', 'daß', 'ich', 'einmahl', 'so', 'frey', 'mit', 'ihm', 'reden', 'kan', '/', 'solches', 'giebt', 'mir', 'die', 'Confusion', 'in', 'dem', 'Pallaste', 'an', 'die', 'Hand', '/', 'da', 'wir', 'nicht', 'anders', 'als', 'blinde', 'Leute', 'wieder', 'einander', 'lauffen', ';']"
349,603,,,,,,,ER,positiv,17159.0,CATMA_2F227A3B-1F6A-48B8-B588-9E59523A91FA,22,Emotionen der Zuneigung,positiv,17039.0,Liebe,Genung / daß ich die Kammer meines Hertzens an keine andere vermieten darff / und also wil ich dennoch unverrathen seyn.,"['Genung', '/', 'daß', 'ich', 'die', 'Kammer', 'meines', 'Hertzens', 'an', 'keine', 'andere', 'vermieten', 'darff', '/', 'und', 'also', 'wil', 'ich', 'dennoch', 'unverrathen', 'seyn', '.']"
350,604,arcos,,,,,,ER,negativ,17313.0,CATMA_ACC5BF01-0016-4005-A347-C4BD23A4D277,19,Emotionen der Angst,negativ,17227.0,Angst,Ach! ist es nun gewiß / daß uns die bösen Leute in dem Pallaste wollen todt schlagen ?,"['Ach', '!', 'ist', 'es', 'nun', 'gewiß', '/', 'daß', 'uns', 'die', 'bösen', 'Leute', 'in', 'dem', 'Pallaste', 'wollen', 'todt', 'schlagen', '?']"
351,605,,,,,,,ER,negativ,17556.0,CATMA_1BB0458D-4567-43DA-A3AC-EFF3E1CD9E70,29,Emotionen des Leids,negativ,17414.0,Leid,"Ich müste nicht sehen / wie meine Frau Mutter die Hände windet / wie sie weinet / und wie sie mich etliche mahl so gar sehnlich geküsset hat.
","['Ich', 'müste', 'nicht', 'sehen', '/', 'wie', 'meine', 'Frau', 'Mutter', 'die', 'Hände', 'windet', '/', 'wie', 'sie', 'weinet', '/', 'und', 'wie', 'sie', 'mich', 'etliche', 'mahl', 'so', 'gar', 'sehnlich', 'geküsset', 'hat', '.']"
352,606,torrecuso,,,,,,ER,negativ,18255.0,CATMA_A4A4378F-304F-4AF4-BCC0-6E36408DD551,36,Emotionen des Leids,negativ,18063.0,Leid,"Vor kurtzer Zeit haben wir die Warheit von einem Narren gehöret / itzt muß ein kleines Kind den Dis curs coNTiNuiren : Ach! unglückselige Zeit / da solche Per sonen über uns urtheilen müssen.
","['Vor', 'kurtzer', 'Zeit', 'haben', 'wir', 'die', 'Warheit', 'von', 'einem', 'Narren', 'gehöret', '/', 'itzt', 'muß', 'ein', 'kleines', 'Kind', 'den', 'Dis', 'curs', 'coNTiNuiren', ':', 'Ach', '!', 'unglückselige', 'Zeit', '/', 'da', 'solche', 'Per', 'sonen', 'über', 'uns', 'urtheilen', 'müssen', '.']"
