,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
142,264,,,,,,,ER,positiv,53533.0,CATMA_6AB02C75-EF1C-4F3E-9B59-C49CA8E5BCC7,39,Emotionen der Zuneigung,positiv,53308.0,Liebe,"Schönste Celinda, Königin meiner Seele, die ihr Tag und Nacht meinen Hertzen tödtliche Wunden verursachet, ein eintziger Blick eurer Augen hat mich getödtet, ein eintziges Wort von euren Lippen kan mir das Leben wiedergeben.
","['Schönste', 'Celinda', ',', 'Königin', 'meiner', 'Seele', ',', 'die', 'ihr', 'Tag', 'und', 'Nacht', 'meinen', 'Hertzen', 'tödtliche', 'Wunden', 'verursachet', ',', 'ein', 'eintziger', 'Blick', 'eurer', 'Augen', 'hat', 'mich', 'getödtet', ',', 'ein', 'eintziges', 'Wort', 'von', 'euren', 'Lippen', 'kan', 'mir', 'das', 'Leben', 'wiedergeben', '.']"
143,266,,,,,,,ER,positiv,53732.0,CATMA_CFC76E22-3665-4160-8105-68E9182BEB0B,20,Emotionen der Zuneigung,positiv,53633.0,Liebe,"so kan ich euch doch weder schaden noch helffen, weil uns der Himmel gar zu gleich erschaffen hat.
","['so', 'kan', 'ich', 'euch', 'doch', 'weder', 'schaden', 'noch', 'helffen', ',', 'weil', 'uns', 'der', 'Himmel', 'gar', 'zu', 'gleich', 'erschaffen', 'hat', '.']"
144,267,erastus,,,,,,ER,negativ,53878.0,CATMA_86CF63B6-AEBE-4EB7-8973-2B58F8EECB47,4,Emotionen des Leids,negativ,53855.0,Leid,"Ach grausamme Celinda!
","['Ach', 'grausamme', 'Celinda', '!']"
145,272,erastus,,,,,,ER,negativ,55039.0,CATMA_12CCEB1D-6D74-4EB9-8245-601A4D5242CF,19,Emotionen des Leids,negativ,54926.0,Leid,"obschon eure dunckle Wörter mein Hertz in Zweÿfel stöken laßen, und mein schmertzliches Anliegen klärer machen. S","['obschon', 'eure', 'dunckle', 'Wörter', 'mein', 'Hertz', 'in', 'Zweÿfel', 'stöken', 'laßen', ',', 'und', 'mein', 'schmertzliches', 'Anliegen', 'klärer', 'machen', '.', 'S']"
146,273,,,,,,,ER,positiv,55166.0,CATMA_4877A7B2-982C-419C-B50D-C6457710E85B,7,Emotionen der Zuneigung,positiv,55129.0,Liebe,"Vieleicht liebt ihr mich nicht mehr.
","['Vieleicht', 'liebt', 'ihr', 'mich', 'nicht', 'mehr', '.']"
147,274,,,erastus,,,,ER,positiv,55204.0,CATMA_BCDCA775-EABB-42D4-B883-F9445FEFC8FA,6,Emotionen der Zuneigung,positiv,55179.0,Liebe,"So sehr als mich selbst.
","['So', 'sehr', 'als', 'mich', 'selbst', '.']"
148,275,,,ptolomaeus,,,,ER,positiv,55320.0,CATMA_B0607FD7-E067-4F22-9557-B83E6E312EE4,5,Emotionen der Zuneigung,positiv,55297.0,Liebe,"Reichet mir eure Hand.
","['Reichet', 'mir', 'eure', 'Hand', '.']"
149,276,ptolomaeus,,erastus,,,,ER,positiv,55360.0,CATMA_A433725E-8B96-4A15-BFC5-C13A4911D74C,7,Emotionen der Zuneigung,positiv,55333.0,Liebe,Und mit der Hand das Hertz.,"['Und', 'mit', 'der', 'Hand', 'das', 'Hertz', '.']"
150,277,,,ptolomaeus,,,,ER,positiv,55396.0,CATMA_3E0B13C6-3FB3-48BD-8D0B-3561D5027DAA,5,Emotionen der Zuneigung,positiv,55371.0,Liebe,Schwöret mir ewige Treue.,"['Schwöret', 'mir', 'ewige', 'Treue', '.']"
151,278,ptolomaeus,,erastus,,,,ER,positiv,55432.0,CATMA_2DC237E5-D9CB-4AAE-9789-A5527E494E10,5,Emotionen der Zuneigung,positiv,55410.0,Liebe,"Ewige Treu und Liebe.
","['Ewige', 'Treu', 'und', 'Liebe', '.']"
152,279,,,,Ereignis,,,ER,positiv,55478.0,CATMA_6FE69CC7-3A4A-44C6-B8C3-1F67A6F6DAC5,7,Emotionen der Freude,positiv,55442.0,Freude,"Auf solche Weise bin ich vergnüget.
","['Auf', 'solche', 'Weise', 'bin', 'ich', 'vergnüget', '.']"
153,280,,,,,,,ER,positiv,55738.0,CATMA_7CA6EE43-ACF9-4396-A4EB-633F4A9D5CF0,19,Emotionen der Zuneigung,positiv,55637.0,Liebe,"Adio Celinda, und woferne Ihr mich liebet und hochachtet, so erinnert euch offt der gegebenen Treue.
","['Adio', 'Celinda', ',', 'und', 'woferne', 'Ihr', 'mich', 'liebet', 'und', 'hochachtet', ',', 'so', 'erinnert', 'euch', 'offt', 'der', 'gegebenen', 'Treue', '.']"
154,283,ptolomaeus,,,,,,ER,negativ,56881.0,CATMA_407FF24A-12A0-40AC-B0FB-9F765328CC04,30,Emotionen des Leids,negativ,56708.0,Leid,"Mäßige deinen Grim, du unbarmhertzige liebe, mein betrug ist dir schon genugsam offenbahr, du hast ein Weibliches Hertz verwunden wollen, und hast ein Männliches getroffen.
","['Mäßige', 'deinen', 'Grim', ',', 'du', 'unbarmhertzige', 'liebe', ',', 'mein', 'betrug', 'ist', 'dir', 'schon', 'genugsam', 'offenbahr', ',', 'du', 'hast', 'ein', 'Weibliches', 'Hertz', 'verwunden', 'wollen', ',', 'und', 'hast', 'ein', 'Männliches', 'getroffen', '.']"
155,284,,,,,,,ER,Emotionale Bewegtheit,57537.0,CATMA_44A3FC1A-1D2F-46CC-B227-DDCBF9752107,108,Emotionale Bewegtheit,Emotionale Bewegtheit,56992.0,Emotionale Bewegtheit," Vernunfft was sagstu mir, was ist eure Meÿnung, ihr Sinnen? soll ich den betrug eröffnen oder verbergen? Ein Weg ist unsicher, und der andere nicht rathsamm, die Flucht ist liederlich, der liebe gewehrt zu werden unmüglich; die That ist heimlich, aber die Gefahr gewiß. Was vor grausammen Versuchungen unterwerffen sich die Affecten? was meinen die Sinnen, was vor Rath giebt mir die Vernunfft? zeige mir, o Himmel! den besten Weg; wofern der Rath Schluß der Götter nicht zu wieder ist, daß Persien der Doris, und Egÿpten dem Ptolomaeus diene.
","['Vernunfft', 'was', 'sagstu', 'mir', ',', 'was', 'ist', 'eure', 'Meÿnung', ',', 'ihr', 'Sinnen', '?', 'soll', 'ich', 'den', 'betrug', 'eröffnen', 'oder', 'verbergen', '?', 'Ein', 'Weg', 'ist', 'unsicher', ',', 'und', 'der', 'andere', 'nicht', 'rathsamm', ',', 'die', 'Flucht', 'ist', 'liederlich', ',', 'der', 'liebe', 'gewehrt', 'zu', 'werden', 'unmüglich', ';', 'die', 'That', 'ist', 'heimlich', ',', 'aber', 'die', 'Gefahr', 'gewiß', '.', 'Was', 'vor', 'grausammen', 'Versuchungen', 'unterwerffen', 'sich', 'die', 'Affecten', '?', 'was', 'meinen', 'die', 'Sinnen', ',', 'was', 'vor', 'Rath', 'giebt', 'mir', 'die', 'Vernunfft', '?', 'zeige', 'mir', ',', 'o', 'Himmel', '!', 'den', 'besten', 'Weg', ';', 'wofern', 'der', 'Rath', 'Schluß', 'der', 'Götter', 'nicht', 'zu', 'wieder', 'ist', ',', 'daß', 'Persien', 'der', 'Doris', ',', 'und', 'Egÿpten', 'dem', 'Ptolomaeus', 'diene', '.']"
156,285,orontes,,doris,,,,ER,positiv,57717.0,CATMA_F2799E08-566A-405D-862E-BE26172B4B3F,15,Emotionen der Zuneigung,positiv,57634.0,Liebe,"Mein Hertz ist nicht mächtig genug, den Gegenstandt der alten Liebe zu überwinden.
","['Mein', 'Hertz', 'ist', 'nicht', 'mächtig', 'genug', ',', 'den', 'Gegenstandt', 'der', 'alten', 'Liebe', 'zu', 'überwinden', '.']"
157,286,,,,,,,ER,positiv,57838.0,CATMA_5E171F69-F66B-4BCB-92D0-F1CBDC971A74,8,Emotionen der Zuneigung,positiv,57802.0,Liebe, weil ich sie doch nicht lieben kan?,"['weil', 'ich', 'sie', 'doch', 'nicht', 'lieben', 'kan', '?']"
158,287,,,,,,,ER,positiv,58856.0,CATMA_49383CD7-35C5-4EEF-B984-492F2222AA33,28,Emotionen der Zuneigung,positiv,58701.0,Liebe,"Wie hurtig ist doch dieser Hali, seine Tugendt und Adeliches Herkommen scheinet aus seinen lebhafften Augen hervor, ich liebe ihn, aber weiß nicht warumb.
","['Wie', 'hurtig', 'ist', 'doch', 'dieser', 'Hali', ',', 'seine', 'Tugendt', 'und', 'Adeliches', 'Herkommen', 'scheinet', 'aus', 'seinen', 'lebhafften', 'Augen', 'hervor', ',', 'ich', 'liebe', 'ihn', ',', 'aber', 'weiß', 'nicht', 'warumb', '.']"
159,288,,,,,,,ER,positiv,58896.0,CATMA_9D812AFD-87FC-468F-AC58-79A0C104BA3E,6,Emotionen der Zuneigung,positiv,58864.0,Verehrung,"Ich bin bereit Gnädigster Herr.
","['Ich', 'bin', 'bereit', 'Gnädigster', 'Herr', '.']"
160,290,,,,,,,ER,negativ,58989.0,CATMA_7ACF8DFD-3098-4E2D-A377-0A79890F556B,8,Emotionen des Leids,negativ,58961.0,Leid,"O ihr Götter! Was höre ich?
","['O', 'ihr', 'Götter', '!', 'Was', 'höre', 'ich', '?']"
161,291,,,,,,,ER,positiv,59147.0,CATMA_A182F8E9-A739-4184-91DF-F9C1E9121CA9,28,Emotionen der Zuneigung,positiv,58999.0,Liebe,"Ich liebe euch von Hertzen meine Schöne, und durch euren getreuen Hali, überschicke ich euch diese wenige Zeilen, als Bothen meiner Ehre und Liebe.
","['Ich', 'liebe', 'euch', 'von', 'Hertzen', 'meine', 'Schöne', ',', 'und', 'durch', 'euren', 'getreuen', 'Hali', ',', 'überschicke', 'ich', 'euch', 'diese', 'wenige', 'Zeilen', ',', 'als', 'Bothen', 'meiner', 'Ehre', 'und', 'Liebe', '.']"
162,292,,,,Ereignis,,,ER,negativ,59187.0,CATMA_7E8B23A7-4FB4-4A91-895A-C4147EFC9E1E,7,Emotionen des Leids,negativ,59155.0,Leid,"Narrische Doris, was thuest du?
","['Narrische', 'Doris', ',', 'was', 'thuest', 'du', '?']"
163,293,,,,,,,ER,positiv,59283.0,CATMA_6D795682-D3A0-4599-8ABF-AA0CBD88ECDB,14,Emotionen der Zuneigung,positiv,59197.0,Liebe,"Ich schwöhre euch ewige Beständigkeit, und mache mich zum leibeigenen eures Hertzens.
","['Ich', 'schwöhre', 'euch', 'ewige', 'Beständigkeit', ',', 'und', 'mache', 'mich', 'zum', 'leibeigenen', 'eures', 'Hertzens', '.']"
164,295,,,arsinoe,,,,ER,positiv,59461.0,CATMA_4B47C1E5-C392-4AB4-BFCD-67D6CBBAC8DF,22,Emotionen der Zuneigung,positiv,59334.0,Liebe,"Wann eure Schönheit, diesen mit Dinte geschriebenen Buchstaben nicht glauben will, so will ich es mit meinen Blute verrichten.
","['Wann', 'eure', 'Schönheit', ',', 'diesen', 'mit', 'Dinte', 'geschriebenen', 'Buchstaben', 'nicht', 'glauben', 'will', ',', 'so', 'will', 'ich', 'es', 'mit', 'meinen', 'Blute', 'verrichten', '.']"
165,296,,,,,,,ER,negativ,59481.0,CATMA_15CFE0C6-E79C-4B6B-A7F1-E7F9B5132F90,4,Emotionen des Leids,negativ,59469.0,Leid,Ach! Wehe mi,"['Ach', '!', 'Wehe', 'mi']"
166,297,,,,,,,ER,positiv,59583.0,CATMA_DC8286BE-8456-48C3-BC39-CFDE2AEC1552,16,Emotionen der Zuneigung,positiv,59494.0,Liebe,"Ich bin bereit meine Adern zu eröffnen, deßen versichert euch euer Diener und Bräutigam.
","['Ich', 'bin', 'bereit', 'meine', 'Adern', 'zu', 'eröffnen', ',', 'deßen', 'versichert', 'euch', 'euer', 'Diener', 'und', 'Bräutigam', '.']"
167,298,,,,,,,ER,Emotionale Bewegtheit,59682.0,CATMA_DFF8BB4E-B3DA-402F-85A2-4A7508E127E5,7,Emotionale Bewegtheit,Emotionale Bewegtheit,59658.0,Emotionale Bewegtheit,"O Himmel! Was sehe ich?
","['O', 'Himmel', '!', 'Was', 'sehe', 'ich', '?']"
168,300,,,,,,,ER,Emotionale Bewegtheit,59763.0,CATMA_3BE9EF98-EF53-43F0-8583-981ACF221C52,4,Emotionale Bewegtheit,Emotionale Bewegtheit,59740.0,Emotionale Bewegtheit,Schlaffe oder wache ich,"['Schlaffe', 'oder', 'wache', 'ich']"
169,301,doris,,,,,,ER,positiv,59845.0,CATMA_F8376D22-2702-4918-940B-A07CC2091EBE,3,Emotionen der Zuneigung,positiv,59828.0,Verehrung,"Gnädigster Herr.
","['Gnädigster', 'Herr', '.']"
170,315,,,,,,,ER,negativ,64515.0,CATMA_CA40318B-37BD-448B-9F62-544AF53011DB,28,Emotionen der Ablehnung,negativ,64374.0,Ärger,"r gab mir einen stummen Abschied, mit so einen zornigen Gesichte, alß ob er mich mit den Augen durchstechen wolte. Sagte aber weiter nichts.
","['r', 'gab', 'mir', 'einen', 'stummen', 'Abschied', ',', 'mit', 'so', 'einen', 'zornigen', 'Gesichte', ',', 'alß', 'ob', 'er', 'mich', 'mit', 'den', 'Augen', 'durchstechen', 'wolte', '.', 'Sagte', 'aber', 'weiter', 'nichts', '.']"
171,318,arsinoe,,,,,,ER,negativ,64970.0,CATMA_2F6F17B7-E799-4AFA-B9A3-D08AA2970C23,16,Emotionen der Angst,negativ,64866.0,Verzweiflung,"Welch ein unglückseeliger Liebes Stern, der den Lauf meines tödtlichen Jammers niehmahls verändern kan.
","['Welch', 'ein', 'unglückseeliger', 'Liebes', 'Stern', ',', 'der', 'den', 'Lauf', 'meines', 'tödtlichen', 'Jammers', 'niehmahls', 'verändern', 'kan', '.']"
172,332,orontes,ptolomaeus,arsinoe,,,,ER,negativ,67543.0,CATMA_8276DBC0-7A0F-4A66-97A0-AEFF9E9AC6B9,5,Emotionen der Ablehnung,negativ,67513.0,Abscheu,"Zähmet euren grausammen Zorn.
","['Zähmet', 'euren', 'grausammen', 'Zorn', '.']"
173,333,orontes,,,,,,ER,negativ,67713.0,CATMA_BF34B16C-2BB5-44F0-94AA-705555E13704,6,Emotionen der Ablehnung,negativ,67681.0,Abscheu,"Der Arsinoë das Leben benehmen.
","['Der', 'Arsinoë', 'das', 'Leben', 'benehmen', '.']"
174,334,,,ptolomaeus,,,,ER,positiv,67825.0,CATMA_95C75EA7-3832-4BDB-9FE3-35BA56EC0D26,6,Emotionen der Zuneigung,positiv,67789.0,Liebe,"Dieß werd ich nimmermehr gestatten.
","['Dieß', 'werd', 'ich', 'nimmermehr', 'gestatten', '.']"
175,335,,,,,,,ER,negativ,68030.0,CATMA_F5EF88C9-37F2-4CF3-9495-9F0FF886414E,36,Emotionen der Ablehnung,negativ,67838.0,Abscheu,"Vergebens bemühet ihr euch diese Schöne Brust zu verletzen.Wirft den Weiber Rock ab, und ziehet den Degen aus.
Wan ihr mich, Ptolomaeum den Printzen von Egÿpten am ersten aus dem Wege räumet.
","['Vergebens', 'bemühet', 'ihr', 'euch', 'diese', 'Schöne', 'Brust', 'zu', 'verletzen.Wirft', 'den', 'Weiber', 'Rock', 'ab', ',', 'und', 'ziehet', 'den', 'Degen', 'aus', '.', 'Wan', 'ihr', 'mich', ',', 'Ptolomaeum', 'den', 'Printzen', 'von', 'Egÿpten', 'am', 'ersten', 'aus', 'dem', 'Wege', 'räumet', '.']"
176,336,orontes,,,,,,ER,negativ,68067.0,CATMA_4F918CD1-5E0C-4C4D-BC6D-D4C0558A2087,5,Emotionen der Ablehnung,negativ,68040.0,Abscheu,Du solst sterben verräther.,"['Du', 'solst', 'sterben', 'verräther', '.']"
177,337,ptolomaeus,,,,,,ER,negativ,68329.0,CATMA_4423E46C-BC7D-4AD8-A42F-0822AC7F431B,5,Emotionen der Ablehnung,negativ,68297.0,Abscheu,Welch ein unbarmhertziger König.,"['Welch', 'ein', 'unbarmhertziger', 'König', '.']"
178,346,,dirce,,,,,ER,negativ,73164.0,CATMA_343FFB40-9E02-4152-9886-2855082E35D2,7,Emotionen des Leids,negativ,73132.0,Leid," Er ists, und scheinet zu weinen","['Er', 'ists', ',', 'und', 'scheinet', 'zu', 'weinen']"
179,348,dirce,,,,,,ER,positiv,73267.0,CATMA_91746205-A660-4EE0-9D18-23393142952A,6,Emotionen der Zuneigung,positiv,73234.0,Verehrung," Ach welche eine schöne Gestalt!
","['Ach', 'welche', 'eine', 'schöne', 'Gestalt', '!']"
180,349,doris,,,,,,ER,negativ,73512.0,CATMA_1B2C7C94-D1DB-4E8D-A93A-80675FBC727C,41,Emotionen der Angst,negativ,73300.0,Verzweiflung,"Wer Freÿheit wünscht zu haben,
Der bitte nur dem Todt,
Der selbe strenge Gott
Ist reich von solchen Gaben.
Wer stets geplagt muß seÿn,
Kan niehmahls Freud erwerben
Bereite sich zum sterben
So weichet alle Pein.

","['Wer', 'Freÿheit', 'wünscht', 'zu', 'haben', ',', 'Der', 'bitte', 'nur', 'dem', 'Todt', ',', 'Der', 'selbe', 'strenge', 'Gott', 'Ist', 'reich', 'von', 'solchen', 'Gaben', '.', 'Wer', 'stets', 'geplagt', 'muß', 'seÿn', ',', 'Kan', 'niehmahls', 'Freud', 'erwerben', 'Bereite', 'sich', 'zum', 'sterben', 'So', 'weichet', 'alle', 'Pein', '.']"
181,350,,,,,,,ER,negativ,73601.0,CATMA_DB92B0F4-5445-4EA3-A9C9-C9C69E173EC0,15,Emotionen des Leids,negativ,73520.0,Mitleid,"Wie siehet er so barmhertzig aus! Er beweget mir alle Gliedmaßen zum Mittleiden.
","['Wie', 'siehet', 'er', 'so', 'barmhertzig', 'aus', '!', 'Er', 'beweget', 'mir', 'alle', 'Gliedmaßen', 'zum', 'Mittleiden', '.']"
182,352,,,,,,,ER,negativ,74291.0,CATMA_EF816D28-14BE-4E4D-8B53-D4EAE90CB536,61,Emotionen der Angst,negativ,73934.0,Verzweiflung,"Siehe Egÿptische Doris, du unglückseelige Sclavin des Glücks und der Liebe, siehe das vorgesetzte Ziehl deiner Marter. Du köstlicher Extract, du kräfftiger Safft, du tödtlich Krancken zum Leben zu bringen,  in wenig Augenblücken wirstu dich mit meinem Blut vermischen, meine Affecten verlachen und mich in die Eliseischen Felder ziehen, o tödtliches Gifft.
","['Siehe', 'Egÿptische', 'Doris', ',', 'du', 'unglückseelige', 'Sclavin', 'des', 'Glücks', 'und', 'der', 'Liebe', ',', 'siehe', 'das', 'vorgesetzte', 'Ziehl', 'deiner', 'Marter', '.', 'Du', 'köstlicher', 'Extract', ',', 'du', 'kräfftiger', 'Safft', ',', 'du', 'tödtlich', 'Krancken', 'zum', 'Leben', 'zu', 'bringen', ',', 'in', 'wenig', 'Augenblücken', 'wirstu', 'dich', 'mit', 'meinem', 'Blut', 'vermischen', ',', 'meine', 'Affecten', 'verlachen', 'und', 'mich', 'in', 'die', 'Eliseischen', 'Felder', 'ziehen', ',', 'o', 'tödtliches', 'Gifft', '.']"
183,355,,,doris,,,,ER,negativ,74814.0,CATMA_0F955DC3-71D0-4B44-9218-4B6BA3485C4D,8,Emotionen des Leids,negativ,74773.0,Mitleid,"Das Hertz will mir im Leibe zerspringen.
","['Das', 'Hertz', 'will', 'mir', 'im', 'Leibe', 'zerspringen', '.']"
184,361,,,,,,,ER,positiv,78825.0,CATMA_616B42C7-C927-42E1-9D3D-9A8620B5CF3F,15,Emotionen der Zuneigung,positiv,78738.0,Verehrung,"Ich bin bereit allerliebste Printzeßin, euch zu dienen, und nach Möglichkeit zu helffen","['Ich', 'bin', 'bereit', 'allerliebste', 'Printzeßin', ',', 'euch', 'zu', 'dienen', ',', 'und', 'nach', 'Möglichkeit', 'zu', 'helffen']"
185,364,,,,,,,ER,positiv,80516.0,CATMA_99DF1CC4-37EB-4EC3-A468-84018705A31E,27,Emotionen der Zuneigung,positiv,80361.0,Verehrung,"Großer Printz von Egÿpten, Arsinoë meine Gnädigste Printzeßin, welche kurtz zuvor in denen Armen des Todtes Ohnmächtig lag, schicket mich zu eurer Hoheit.
","['Großer', 'Printz', 'von', 'Egÿpten', ',', 'Arsinoë', 'meine', 'Gnädigste', 'Printzeßin', ',', 'welche', 'kurtz', 'zuvor', 'in', 'denen', 'Armen', 'des', 'Todtes', 'Ohnmächtig', 'lag', ',', 'schicket', 'mich', 'zu', 'eurer', 'Hoheit', '.']"
186,365,ptolomaeus,,,,,,ER,positiv,80557.0,CATMA_5086EB53-FFE2-4F63-8E70-4E21FD476E0E,5,Emotionen der Zuneigung,positiv,80529.0,Liebe,Arsinoë! Ach liebste Arsinoë,"['Arsinoë', '!', 'Ach', 'liebste', 'Arsinoë']"
187,366,,bagoas,,,,,ER,positiv,80784.0,CATMA_2FDC91A0-7408-4E5E-AC0D-26FBF4599049,35,Emotionen der Zuneigung,positiv,80608.0,Verehrung,"Sie bekennet, daß sie das Leben von eurer kühnen Hand empfangen habe, sie ehret euch als einen Printzen, und auf ihren Knien betet sie euch an alß einen von ihren Schutz Götter","['Sie', 'bekennet', ',', 'daß', 'sie', 'das', 'Leben', 'von', 'eurer', 'kühnen', 'Hand', 'empfangen', 'habe', ',', 'sie', 'ehret', 'euch', 'als', 'einen', 'Printzen', ',', 'und', 'auf', 'ihren', 'Knien', 'betet', 'sie', 'euch', 'an', 'alß', 'einen', 'von', 'ihren', 'Schutz', 'Götter']"
188,367,,,,,,,ER,positiv,80934.0,CATMA_4C038527-0B2E-4BB8-AECA-8F351CF6A89C,19,Emotionen der Zuneigung,positiv,80821.0,Verehrung,"Im übrigen schückt sie euch durch mich, von gerechter Liebe angetrieben, ihr danckbahres und aufrichtiges Hertz.
","['Im', 'übrigen', 'schückt', 'sie', 'euch', 'durch', 'mich', ',', 'von', 'gerechter', 'Liebe', 'angetrieben', ',', 'ihr', 'danckbahres', 'und', 'aufrichtiges', 'Hertz', '.']"
189,368,,,,,,,ER,positiv,81482.0,CATMA_6CC5FD69-665C-41B8-87CA-A99ED8727BD3,96,Emotionen der Zuneigung,positiv,80947.0,Liebe,"Gehe Bagoas, eÿle wieder dahin wo die Beherrscherin meiner Seelen sich befindet, sage ihr, daß ich zu ihren Beschirmer gegen alle Anläuffe der Persier wüntsche erwehlet zu werden, die Waffen von Egÿpten sollen ihr zu dienen, in steter Bereitschafft stehen, und ehe ich zugeben will, daß jemand sie beleÿdige, sollen beÿde Ptolomaeus und Orontes das Leben darüber verliehren; Setze auch dieses hinzu, daß ich auf das Wincken ihrer schönsten Augen mit Ehrerbiethigkeit warte, welche der Anfang und das Ende, aller meiner Gedancken seÿn.
","['Gehe', 'Bagoas', ',', 'eÿle', 'wieder', 'dahin', 'wo', 'die', 'Beherrscherin', 'meiner', 'Seelen', 'sich', 'befindet', ',', 'sage', 'ihr', ',', 'daß', 'ich', 'zu', 'ihren', 'Beschirmer', 'gegen', 'alle', 'Anläuffe', 'der', 'Persier', 'wüntsche', 'erwehlet', 'zu', 'werden', ',', 'die', 'Waffen', 'von', 'Egÿpten', 'sollen', 'ihr', 'zu', 'dienen', ',', 'in', 'steter', 'Bereitschafft', 'stehen', ',', 'und', 'ehe', 'ich', 'zugeben', 'will', ',', 'daß', 'jemand', 'sie', 'beleÿdige', ',', 'sollen', 'beÿde', 'Ptolomaeus', 'und', 'Orontes', 'das', 'Leben', 'darüber', 'verliehren', ';', 'Setze', 'auch', 'dieses', 'hinzu', ',', 'daß', 'ich', 'auf', 'das', 'Wincken', 'ihrer', 'schönsten', 'Augen', 'mit', 'Ehrerbiethigkeit', 'warte', ',', 'welche', 'der', 'Anfang', 'und', 'das', 'Ende', ',', 'aller', 'meiner', 'Gedancken', 'seÿn', '.']"
190,371,,,,,,,ER,negativ,82714.0,CATMA_C3B98FB0-7072-4D1A-BF0A-63B8F6441A07,39,Emotionen der Angst,negativ,82501.0,Verzweiflung,"Hali läst sich nicht mehr sehen, Bagoas komt nicht wieder, Ptolomaeus ist weit von mir abgesondert, Orontes verstößet mich, der Hoff verläßet mich, alle Hoffnung ist verlohren, die unmenschliche Angst tödtet mich;","['Hali', 'läst', 'sich', 'nicht', 'mehr', 'sehen', ',', 'Bagoas', 'komt', 'nicht', 'wieder', ',', 'Ptolomaeus', 'ist', 'weit', 'von', 'mir', 'abgesondert', ',', 'Orontes', 'verstößet', 'mich', ',', 'der', 'Hoff', 'verläßet', 'mich', ',', 'alle', 'Hoffnung', 'ist', 'verlohren', ',', 'die', 'unmenschliche', 'Angst', 'tödtet', 'mich', ';']"
191,372,,artaxerxes,,,,,ER,negativ,82965.0,CATMA_AF95E0E5-00D8-4C2F-BF35-DBCB03612996,24,Emotionen des Leids,negativ,82819.0,Leid,"Was vor ein Sturm der Bekümmernuß, schönste Printzeßin, was vor eine neblichte Decke der Traurigkeit hat den Himmel eures Angesichts verdunckelt?
","['Was', 'vor', 'ein', 'Sturm', 'der', 'Bekümmernuß', ',', 'schönste', 'Printzeßin', ',', 'was', 'vor', 'eine', 'neblichte', 'Decke', 'der', 'Traurigkeit', 'hat', 'den', 'Himmel', 'eures', 'Angesichts', 'verdunckelt', '?']"
192,374,,,,,,,ER,negativ,83835.0,CATMA_17405013-4FE7-4FA3-B45F-62735E7E6A6E,8,Emotionen der Ablehnung,negativ,83798.0,Abscheu,"Der König hat einen Abscheu vor mir.
","['Der', 'König', 'hat', 'einen', 'Abscheu', 'vor', 'mir', '.']"
193,375,,,,,,,ER,negativ,84825.0,CATMA_4B293FAE-FCA7-4D1E-914F-D9810562D911,7,Emotionen der Ablehnung,negativ,84789.0,Abscheu,"Ich will, daß Arsinoë getödtet werde","['Ich', 'will', ',', 'daß', 'Arsinoë', 'getödtet', 'werde']"
194,376,,,,,,,ER,negativ,84904.0,CATMA_ACB57F02-EEDE-4CF7-9C0A-DECC1BE32A48,6,Emotionen der Ablehnung,negativ,84873.0,Abscheu,"ch erklähre sie vor unzüchtig.
","['ch', 'erklähre', 'sie', 'vor', 'unzüchtig', '.']"
195,377,artaxerxes,,,,,,ER,negativ,85423.0,CATMA_A3901D26-3B40-4538-B2FF-380CD7F764EE,37,Emotionen der Ablehnung,negativ,85225.0,Abscheu,"Schweigt Tÿrann, und führet euch zu Gemüthe, was der weiße Satraper, welcher euer Vater, und mein leiblicher Bruder gewesen, die Heurath und das Reich betreffend, verordnet, und unterschrieben hat.
","['Schweigt', 'Tÿrann', ',', 'und', 'führet', 'euch', 'zu', 'Gemüthe', ',', 'was', 'der', 'weiße', 'Satraper', ',', 'welcher', 'euer', 'Vater', ',', 'und', 'mein', 'leiblicher', 'Bruder', 'gewesen', ',', 'die', 'Heurath', 'und', 'das', 'Reich', 'betreffend', ',', 'verordnet', ',', 'und', 'unterschrieben', 'hat', '.']"
196,379,,,,,,,ER,negativ,86173.0,CATMA_F57CD0F1-5A32-4572-B631-2A66794A33F7,20,Emotionen der Ablehnung,negativ,86078.0,Abscheu,"Folget mir alle nach. Und ihr unwürdiger bleibet da, ohne Ehr ohne Braut und ohne König Reich.
","['Folget', 'mir', 'alle', 'nach', '.', 'Und', 'ihr', 'unwürdiger', 'bleibet', 'da', ',', 'ohne', 'Ehr', 'ohne', 'Braut', 'und', 'ohne', 'König', 'Reich', '.']"
