,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
349,739,,,,,,LS,Emotionale Bewegtheit,189704.0,CATMA_14D81F8D-B962-484F-8A5A-5030749B0987_0,10,Emotionale Bewegtheit,Emotionale Bewegtheit,189661.0,Emotionale Bewegtheit,"Bei Gott! Bei dem fürchterlich wahren! Ja!
","['Bei', 'Gott', '!', 'Bei', 'dem', 'fürchterlich', 'wahren', '!', 'Ja', '!']"
350,742,,,,,,LS,Emotionale Bewegtheit,190620.0,CATMA_989F4448-DB6C-4741-A21E-FBB895323E18,30,Emotionale Bewegtheit,Emotionale Bewegtheit,190483.0,Emotionale Bewegtheit,"Gut! gut! Ich bin ja ruhig – ruhig, sagt man ja, ist auch der schaudernde Strich
              Landes, worüber die Pest ging – ich bins. ","['Gut', '!', 'gut', '!', 'Ich', 'bin', 'ja', 'ruhig', '–', 'ruhig', ',', 'sagt', 'man', 'ja', ',', 'ist', 'auch', 'der', 'schaudernde', 'Strich', 'Landes', ',', 'worüber', 'die', 'Pest', 'ging', '–', 'ich', 'bins', '.']"
351,743,ferdinand,,,,,LS,negativ,190729.0,CATMA_3194848E-2314-4593-9432-33202CB9735A,6,Emotionen des Leids,negativ,190697.0,Leid,Mein Kopf brennt so fieberisch. ,"['Mein', 'Kopf', 'brennt', 'so', 'fieberisch', '.']"
352,744,,,,,,LS,Emotionale Bewegtheit,190990.0,CATMA_29776016-F31B-4DE7-8BBB-A3AB6A8B2542,22,Emotionale Bewegtheit,Emotionale Bewegtheit,190865.0,Emotionale Bewegtheit,"Beide gehen, ohne ein Wort zu reden, einige Pausen lang auf den entgegengesetzten
            Seiten des Zimmers auf und ab.
","['Beide', 'gehen', ',', 'ohne', 'ein', 'Wort', 'zu', 'reden', ',', 'einige', 'Pausen', 'lang', 'auf', 'den', 'entgegengesetzten', 'Seiten', 'des', 'Zimmers', 'auf', 'und', 'ab', '.']"
353,746,,,,,,LS,Emotionale Bewegtheit,191350.0,CATMA_17E941A6-F1FD-4C91-9BF7-79BC94F81C72_0,32,Emotionale Bewegtheit,Emotionale Bewegtheit,191198.0,Emotionale Bewegtheit,"Laß Er es gut sein, Miller. Wieder einige Schritte.
 Miller, ich weiß
              nur kaum noch, wie ich in Sein Haus kam – Was war die Veranlassung?
","['Laß', 'Er', 'es', 'gut', 'sein', ',', 'Miller', '.', 'Wieder', 'einige', 'Schritte', '.', 'Miller', ',', 'ich', 'weiß', 'nur', 'kaum', 'noch', ',', 'wie', 'ich', 'in', 'Sein', 'Haus', 'kam', '–', 'Was', 'war', 'die', 'Veranlassung', '?']"
354,749,,,,,,LS,Emotionale Bewegtheit,192962.0,CATMA_17E941A6-F1FD-4C91-9BF7-79BC94F81C72_3,44,Emotionale Bewegtheit,Emotionale Bewegtheit,192733.0,Emotionale Bewegtheit,"Es eilt nicht, lieber Miller Vor sich hinmurmelnd.
 zumal für den Vater
              nicht – Bleib Er nur – Was hatt ich doch fragen wollen? – Ja! – Ist Luise Seine
              einzige Tochter? Sonst hat Er keine Kinder mehr?
","['Es', 'eilt', 'nicht', ',', 'lieber', 'Miller', 'Vor', 'sich', 'hinmurmelnd', '.', 'zumal', 'für', 'den', 'Vater', 'nicht', '–', 'Bleib', 'Er', 'nur', '–', 'Was', 'hatt', 'ich', 'doch', 'fragen', 'wollen', '?', '–', 'Ja', '!', '–', 'Ist', 'Luise', 'Seine', 'einzige', 'Tochter', '?', 'Sonst', 'hat', 'Er', 'keine', 'Kinder', 'mehr', '?']"
355,750,,,,,,LS,Emotionale Bewegtheit,193317.0,CATMA_17E941A6-F1FD-4C91-9BF7-79BC94F81C72_4,22,Emotionale Bewegtheit,Emotionale Bewegtheit,193208.0,Emotionale Bewegtheit,"heftig erschüttert.
Ha! – – Seh Er doch lieber nach dem Trank, guter Miller. Miller geht
                ab.
","['heftig', 'erschüttert', '.', 'Ha', '!', '–', '–', 'Seh', 'Er', 'doch', 'lieber', 'nach', 'dem', 'Trank', ',', 'guter', 'Miller', '.', 'Miller', 'geht', 'ab', '.']"
356,753,,,,,,LS,positiv,193197.0,CATMA_4D9D13BA-B898-4531-89F7-F718CDCBCB19,39,Emotionen der Zuneigung,positiv,192970.0,Liebe,"warm.
Habe sonst keins mehr, Baron – wünsch mir auch keins mehr. Das Mädel ist just so
              recht, mein ganzes Vaterherz einzustecken – hab meine ganze Barschaft von Liebe an der
              Tochter schon zugesetzt.
","['warm', '.', 'Habe', 'sonst', 'keins', 'mehr', ',', 'Baron', '–', 'wünsch', 'mir', 'auch', 'keins', 'mehr', '.', 'Das', 'Mädel', 'ist', 'just', 'so', 'recht', ',', 'mein', 'ganzes', 'Vaterherz', 'einzustecken', '–', 'hab', 'meine', 'ganze', 'Barschaft', 'von', 'Liebe', 'an', 'der', 'Tochter', 'schon', 'zugesetzt', '.']"
357,759,,miller,,,,LS,negativ,194948.0,CATMA_F05F9079-A558-4D5C-B7E3-48DCEAF6F324,12,Emotionen des Leids,negativ,194875.0,Leid," Draußen sitzt das arme Ding und will sich zu
              Tode weinen. ","['Draußen', 'sitzt', 'das', 'arme', 'Ding', 'und', 'will', 'sich', 'zu', 'Tode', 'weinen', '.']"
358,760,,,,,,LS,Emotionale Bewegtheit,195394.0,CATMA_2224AA8A-C8C2-4C8C-B9F4-A6FEEC0E6763,44,Emotionale Bewegtheit,Emotionale Bewegtheit,195182.0,Emotionale Bewegtheit,"Wie? Was? Gehen Sie mir, Baron! Wofür halten Sie mich? Das steht ja in guter Hand,
              tun Sie mir doch den Schimpf nicht an, und sind wir ja, wills Gott! nicht das
              letztemal beieinander.
","['Wie', '?', 'Was', '?', 'Gehen', 'Sie', 'mir', ',', 'Baron', '!', 'Wofür', 'halten', 'Sie', 'mich', '?', 'Das', 'steht', 'ja', 'in', 'guter', 'Hand', ',', 'tun', 'Sie', 'mir', 'doch', 'den', 'Schimpf', 'nicht', 'an', ',', 'und', 'sind', 'wir', 'ja', ',', 'wills', 'Gott', '!', 'nicht', 'das', 'letztemal', 'beieinander', '.']"
359,761,,,,,,LS,positiv,195572.0,CATMA_A1ED3FAE-9D9A-4C69-9925-FB5C3B2D7CF4,20,Emotionen der Freude,positiv,195478.0,Freude,"lachend.
O deswegen, Baron! Auf den
 Fall, denk ich, kann mans wagen bei
              Ihnen.
","['lachend', '.', 'O', 'deswegen', ',', 'Baron', '!', 'Auf', 'den', 'Fall', ',', 'denk', 'ich', ',', 'kann', 'mans', 'wagen', 'bei', 'Ihnen', '.']"
360,762,,ferdinand,,,,LS,negativ,195751.0,CATMA_774F7BE9-8879-43F3-966C-AC2A7D1D5895,23,Emotionen des Leids,negativ,195605.0,Leid,"Hat Er nie gehört, daß Jünglinge gefallen sind – Mädchen und
              Jünglinge, die Kinder der Hoffnung, die Luftschlösser betrogener Väter ","['Hat', 'Er', 'nie', 'gehört', ',', 'daß', 'Jünglinge', 'gefallen', 'sind', '–', 'Mädchen', 'und', 'Jünglinge', ',', 'die', 'Kinder', 'der', 'Hoffnung', ',', 'die', 'Luftschlösser', 'betrogener', 'Väter']"
361,768,,,,,,LS,Emotionale Bewegtheit,197901.0,CATMA_588AE0EC-EF07-4648-9D15-F5AED85D7411,34,Emotionale Bewegtheit,Emotionale Bewegtheit,197719.0,Emotionale Bewegtheit,"bewegt.
Sei Er ganz getrost, lieber Miller. Das Geld hat Er längst verdient, und Gott bewahre
              mich, daß ich mich mit Seinem guten Gewissen dafür bezahlt machen sollte.
","['bewegt', '.', 'Sei', 'Er', 'ganz', 'getrost', ',', 'lieber', 'Miller', '.', 'Das', 'Geld', 'hat', 'Er', 'längst', 'verdient', ',', 'und', 'Gott', 'bewahre', 'mich', ',', 'daß', 'ich', 'mich', 'mit', 'Seinem', 'guten', 'Gewissen', 'dafür', 'bezahlt', 'machen', 'sollte', '.']"
362,774,,,,,,LS,positiv,200745.0,CATMA_61269A15-C789-40E4-A87C-229B444EFC74_1,51,Emotionen der Freude,positiv,200428.0,Freude,"Und soll mir Französisch lernen aus dem Fundament, und Menuettanzen und Singen, daß
              mans in den Zeitungen lesen soll; und eine Haube soll sie tragen wie die
              Hofratstöchter und einen Kidebarri, wie sies heißen, und von der Geigerstochter soll
              man reden auf vier Meilen weit –
","['Und', 'soll', 'mir', 'Französisch', 'lernen', 'aus', 'dem', 'Fundament', ',', 'und', 'Menuettanzen', 'und', 'Singen', ',', 'daß', 'mans', 'in', 'den', 'Zeitungen', 'lesen', 'soll', ';', 'und', 'eine', 'Haube', 'soll', 'sie', 'tragen', 'wie', 'die', 'Hofratstöchter', 'und', 'einen', 'Kidebarri', ',', 'wie', 'sies', 'heißen', ',', 'und', 'von', 'der', 'Geigerstochter', 'soll', 'man', 'reden', 'auf', 'vier', 'Meilen', 'weit', '–']"
363,776,luise,,,,,LS,negativ,201208.0,CATMA_2E7741B4-D90E-40E0-BDAF-279A7CD6815D,28,Emotionen des Leids,negativ,201048.0,Leid,"mit rotgeweinten Augen und zitternder Stimme, indem sie dem Major das Glas auf
              einem Teller bringt.
Sie befehlen, wenn sie nicht stark genug ist?
","['mit', 'rotgeweinten', 'Augen', 'und', 'zitternder', 'Stimme', ',', 'indem', 'sie', 'dem', 'Major', 'das', 'Glas', 'auf', 'einem', 'Teller', 'bringt', '.', 'Sie', 'befehlen', ',', 'wenn', 'sie', 'nicht', 'stark', 'genug', 'ist', '?']"
364,778,,,,Ereignis,,LS,negativ,201770.0,CATMA_0E14FC5C-5A36-49E8-A499-00B4403DBD1A,13,Emotionen der Angst,negativ,201709.0,Angst,"erschrickt und fällt schnell ein.
Den Gang kann ja ich
 tun.
","['erschrickt', 'und', 'fällt', 'schnell', 'ein', '.', 'Den', 'Gang', 'kann', 'ja', 'ich', 'tun', '.']"
365,779,,,,Ereignis,,LS,negativ,202092.0,CATMA_0EEE0F94-8072-4B61-BBD9-319759E7216A,11,Emotionen der Angst,negativ,202036.0,Angst,"sehr ängstlich.
Kann denn ich
 das nicht auch besorgen?
","['sehr', 'ängstlich', '.', 'Kann', 'denn', 'ich', 'das', 'nicht', 'auch', 'besorgen', '?']"
366,782,,,,,,LS,Emotionale Bewegtheit,203267.0,CATMA_61A122EC-6BE8-479C-B53E-610BB200DA92,13,Emotionale Bewegtheit,Emotionale Bewegtheit,203192.0,Emotionale Bewegtheit,"Er steht auf der andern Seite und
            sieht starr vor sich hinaus.
","['Er', 'steht', 'auf', 'der', 'andern', 'Seite', 'und', 'sieht', 'starr', 'vor', 'sich', 'hinaus', '.']"
367,783,,,,Ereignis,,LS,negativ,203438.0,CATMA_CA08E7DD-8942-4831-814F-6B0D3D0DC69E_0,18,Emotionen der Angst,negativ,203333.0,Angst,"Wollen Sie mich akkompagnieren, Herr von Walter, so mach ich einen Gang auf dem
              Fortepiano.","['Wollen', 'Sie', 'mich', 'akkompagnieren', ',', 'Herr', 'von', 'Walter', ',', 'so', 'mach', 'ich', 'einen', 'Gang', 'auf', 'dem', 'Fortepiano', '.']"
368,784,,,,Ereignis,,LS,negativ,203632.0,CATMA_CA08E7DD-8942-4831-814F-6B0D3D0DC69E_1,20,Emotionen der Angst,negativ,203515.0,Angst,"Sie sind mir auch noch Revanche auf dem Schachbrett schuldig. Wollen wir eine Partie,
              Herr von Walter?
","['Sie', 'sind', 'mir', 'auch', 'noch', 'Revanche', 'auf', 'dem', 'Schachbrett', 'schuldig', '.', 'Wollen', 'wir', 'eine', 'Partie', ',', 'Herr', 'von', 'Walter', '?']"
369,785,,,,Ereignis,,LS,negativ,203814.0,CATMA_CA08E7DD-8942-4831-814F-6B0D3D0DC69E_2,27,Emotionen der Angst,negativ,203657.0,Angst,"Herr von Walter, die Brieftasche, die ich Ihnen einmal zu sticken versprochen – Ich
              habe sie angefangen – Wollen Sie das Dessin nicht besehen?
","['Herr', 'von', 'Walter', ',', 'die', 'Brieftasche', ',', 'die', 'ich', 'Ihnen', 'einmal', 'zu', 'sticken', 'versprochen', '–', 'Ich', 'habe', 'sie', 'angefangen', '–', 'Wollen', 'Sie', 'das', 'Dessin', 'nicht', 'besehen', '?']"
370,787,ferdinand,,,,,LS,Emotionale Bewegtheit,203507.0,CATMA_18210769-8691-4D82-BB9C-C605EC772312_0,7,Emotionale Bewegtheit,Emotionale Bewegtheit,203476.0,Emotionale Bewegtheit,"gibt ihr keine Antwort.
Pause.
","['gibt', 'ihr', 'keine', 'Antwort', '.', 'Pause', '.']"
371,788,ferdinand,,,,,LS,Emotionale Bewegtheit,203649.0,CATMA_18210769-8691-4D82-BB9C-C605EC772312_1,4,Emotionale Bewegtheit,Emotionale Bewegtheit,203632.0,Emotionale Bewegtheit,"Eine neue Pause.
","['Eine', 'neue', 'Pause', '.']"
372,789,ferdinand,,,,,LS,Emotionale Bewegtheit,203833.0,CATMA_18210769-8691-4D82-BB9C-C605EC772312_2,4,Emotionale Bewegtheit,Emotionale Bewegtheit,203814.0,Emotionale Bewegtheit,"Wieder eine Pause.
","['Wieder', 'eine', 'Pause', '.']"
373,791,,,,,,LS,Emotionale Bewegtheit,204625.0,CATMA_538AD4A2-6F2B-4018-B0F2-345513AE9E88_0,9,Emotionale Bewegtheit,Emotionale Bewegtheit,204585.0,Emotionale Bewegtheit,"sieht ihn stutzend an.
Herr von Walter?
","['sieht', 'ihn', 'stutzend', 'an', '.', 'Herr', 'von', 'Walter', '?']"
374,792,,,,,,LS,Emotionale Bewegtheit,204946.0,CATMA_538AD4A2-6F2B-4018-B0F2-345513AE9E88_1,8,Emotionale Bewegtheit,Emotionale Bewegtheit,204908.0,Emotionale Bewegtheit,"Sie sind aufgeräumt, Herr von Walter?
","['Sie', 'sind', 'aufgeräumt', ',', 'Herr', 'von', 'Walter', '?']"
375,795,ferdinand,,,,,LS,positiv,204900.0,CATMA_5786C4D4-081A-49DB-AF9E-E6F6A4521A5C,13,Emotionen der Freude,positiv,204814.0,Schadenfreude,"und
              rächen uns mit Hilfe gewisser Galanterien an den Grillen der Liebe.
","['und', 'rächen', 'uns', 'mit', 'Hilfe', 'gewisser', 'Galanterien', 'an', 'den', 'Grillen', 'der', 'Liebe', '.']"
376,797,,,,,,LS,negativ,205965.0,CATMA_5A1024FE-499B-4426-A58B-859C06F76777,104,Emotionen des Leids,negativ,205280.0,Leid,"Topp, Luise! Ich bin dabei – Wir hüpfen von Roman zu Romane,
              wälzen uns von Schlamme zu Schlamm – Du dahin – Ich dorthin – Vielleicht, daß meine
              verlorene Ruhe sich in einem Bordell wiederfinden läßt – Vielleicht, daß wir dann nach
              dem lustigen Wettlauf, zwei modernde Gerippe, mit der angenehmsten Überraschung von
              der Welt zum zweitenmal aufeinanderstoßen, daß wir uns da an dem gemeinschaftlichen
              Familienzug, den kein Kind dieser Mutter verleugnet, wie in Komödien wiedererkennen,
              daß Ekel und Scham noch eine Harmonie veranstalten, die der zärtlichsten Liebe
              unmöglich gewesen ist.
","['Topp', ',', 'Luise', '!', 'Ich', 'bin', 'dabei', '–', 'Wir', 'hüpfen', 'von', 'Roman', 'zu', 'Romane', ',', 'wälzen', 'uns', 'von', 'Schlamme', 'zu', 'Schlamm', '–', 'Du', 'dahin', '–', 'Ich', 'dorthin', '–', 'Vielleicht', ',', 'daß', 'meine', 'verlorene', 'Ruhe', 'sich', 'in', 'einem', 'Bordell', 'wiederfinden', 'läßt', '–', 'Vielleicht', ',', 'daß', 'wir', 'dann', 'nach', 'dem', 'lustigen', 'Wettlauf', ',', 'zwei', 'modernde', 'Gerippe', ',', 'mit', 'der', 'angenehmsten', 'Überraschung', 'von', 'der', 'Welt', 'zum', 'zweitenmal', 'aufeinanderstoßen', ',', 'daß', 'wir', 'uns', 'da', 'an', 'dem', 'gemeinschaftlichen', 'Familienzug', ',', 'den', 'kein', 'Kind', 'dieser', 'Mutter', 'verleugnet', ',', 'wie', 'in', 'Komödien', 'wiedererkennen', ',', 'daß', 'Ekel', 'und', 'Scham', 'noch', 'eine', 'Harmonie', 'veranstalten', ',', 'die', 'der', 'zärtlichsten', 'Liebe', 'unmöglich', 'gewesen', 'ist', '.']"
377,798,,luise,,,,LS,negativ,206020.0,CATMA_2367231A-FC25-4513-B93A-C11323ECC23F,4,Emotionen des Leids,negativ,205995.0,Leid,Unglücklich bist du schon,"['Unglücklich', 'bist', 'du', 'schon']"
378,802,,,,,,LS,negativ,207166.0,CATMA_03FEDF24-7170-41CE-88DB-8A70D86D6F4D_0,3,Emotionen des Leids,negativ,207145.0,Leid,Ferdinand wendet sich,"['Ferdinand', 'wendet', 'sich']"
379,803,,,,,,LS,negativ,207257.0,CATMA_03FEDF24-7170-41CE-88DB-8A70D86D6F4D_1,5,Emotionen des Leids,negativ,207207.0,Leid,"mit einer
              plötzlichen Erblassung weg","['mit', 'einer', 'plötzlichen', 'Erblassung', 'weg']"
380,804,ferdinand,,,,,LS,negativ,207409.0,CATMA_FB932C1D-E1F0-44FA-BE0D-DD75995ED807,11,Emotionen des Leids,negativ,207348.0,Leid,"ohne sich umzukehren, von Schauer geschüttelt.
Wohl bekomms!
","['ohne', 'sich', 'umzukehren', ',', 'von', 'Schauer', 'geschüttelt', '.', 'Wohl', 'bekomms', '!']"
381,805,luise,,,,,LS,negativ,207515.0,CATMA_0C3BA56F-768D-419F-92E1-851E0E926315,14,Emotionen des Leids,negativ,207446.0,Leid,"O wenn Sie wüßten, Walter, wie ungeheuer Sie meine Seele beleidigen.
","['O', 'wenn', 'Sie', 'wüßten', ',', 'Walter', ',', 'wie', 'ungeheuer', 'Sie', 'meine', 'Seele', 'beleidigen', '.']"
382,806,luise,,,,,LS,negativ,207575.0,CATMA_2FB8DB8B-7300-4119-8EAF-509CE3555D0F_0,8,Emotionen des Leids,negativ,207540.0,Mitleid,"Es wird eine Zeit kommen, Walter –
","['Es', 'wird', 'eine', 'Zeit', 'kommen', ',', 'Walter', '–']"
383,808,,,,,,LS,Emotionale Bewegtheit,207859.0,CATMA_82357757-9B81-4C8A-AA89-BE4033831562_0,24,Emotionale Bewegtheit,Emotionale Bewegtheit,207722.0,Emotionale Bewegtheit,"fängt an stärker zu gehen und beunruhigter zu werden, indem er Schärpe und Degen
              von sich wirft.
Gute Nacht, Herrendienst!
","['fängt', 'an', 'stärker', 'zu', 'gehen', 'und', 'beunruhigter', 'zu', 'werden', ',', 'indem', 'er', 'Schärpe', 'und', 'Degen', 'von', 'sich', 'wirft', '.', 'Gute', 'Nacht', ',', 'Herrendienst', '!']"
384,809,,,,,,LS,Emotionale Bewegtheit,207949.0,CATMA_82357757-9B81-4C8A-AA89-BE4033831562_1,9,Emotionale Bewegtheit,Emotionale Bewegtheit,207906.0,Emotionale Bewegtheit,"Heiß und enge – Will mirs bequemer machen.
","['Heiß', 'und', 'enge', '–', 'Will', 'mirs', 'bequemer', 'machen', '.']"
385,811,luise,,,,,LS,negativ,208010.0,CATMA_33B74C1F-26C8-490F-BEA1-E9B9D76EDD3A_1,12,Emotionen des Leids,negativ,207957.0,Mitleid,"Trinken Sie! Trinken Sie! Der Trank wird Sie kühlen.
","['Trinken', 'Sie', '!', 'Trinken', 'Sie', '!', 'Der', 'Trank', 'wird', 'Sie', 'kühlen', '.']"
386,814,luise,,,,,LS,negativ,210094.0,CATMA_33B74C1F-26C8-490F-BEA1-E9B9D76EDD3A_4,19,Emotionen des Leids,negativ,209979.0,Mitleid,"O des frevelhaften Eigensinns! Ehe er sich eine Übereilung gestände, greift er lieber
              den Himmel an.
","['O', 'des', 'frevelhaften', 'Eigensinns', '!', 'Ehe', 'er', 'sich', 'eine', 'Übereilung', 'gestände', ',', 'greift', 'er', 'lieber', 'den', 'Himmel', 'an', '.']"
387,816,ferdinand,,,,,LS,negativ,208098.0,CATMA_8F73BD6D-08D8-46B6-8965-58D0B9706BC3,11,Emotionen der Ablehnung,negativ,208052.0,Ärger,"Die Metze ist gutherzig, doch! das sind alle!
","['Die', 'Metze', 'ist', 'gutherzig', ',', 'doch', '!', 'das', 'sind', 'alle', '!']"
388,817,,,,,,LS,positiv,208192.0,CATMA_C73B4275-9187-4F73-A0D0-BD319E603979,18,Emotionen der Zuneigung,positiv,208105.0,Liebe,"mit dem vollen Ausdruck der Liebe ihm in die Arme eilend.
Das deiner Luise, Ferdinand?
","['mit', 'dem', 'vollen', 'Ausdruck', 'der', 'Liebe', 'ihm', 'in', 'die', 'Arme', 'eilend', '.', 'Das', 'deiner', 'Luise', ',', 'Ferdinand', '?']"
389,831,,,,,,LS,negativ,212248.0,CATMA_587317C6-6AE9-4580-9C8C-01EFE21E78BE,25,Emotionen des Leids,negativ,212090.0,Leid,"aber
              das harte Verhängnis band meine Zunge wie meine Liebe, und dulden muß ichs, wenn du
              mich wie eine gemeine Metze mißhandelst.
","['aber', 'das', 'harte', 'Verhängnis', 'band', 'meine', 'Zunge', 'wie', 'meine', 'Liebe', ',', 'und', 'dulden', 'muß', 'ichs', ',', 'wenn', 'du', 'mich', 'wie', 'eine', 'gemeine', 'Metze', 'mißhandelst', '.']"
390,832,,,,,,LS,Emotionale Bewegtheit,212314.0,CATMA_4A06F52C-CF56-4BA7-A069-2C4743C72734_0,4,Emotionale Bewegtheit,Emotionale Bewegtheit,212296.0,Emotionale Bewegtheit,"Wozu diese Frage?
","['Wozu', 'diese', 'Frage', '?']"
391,834,,,,,,LS,negativ,212362.0,CATMA_C2A42C1E-57CE-4723-A142-FB159CFC3725,8,Emotionen des Leids,negativ,212326.0,Mitleid,"Sonst sollte mirs leid um dich tun, ","['Sonst', 'sollte', 'mirs', 'leid', 'um', 'dich', 'tun', ',']"
392,846,ferdinand,,,,,LS,Emotionale Bewegtheit,214767.0,CATMA_CEF7DD75-EF82-422C-A650-7337B95941C4,21,Emotionale Bewegtheit,Emotionale Bewegtheit,214655.0,Emotionale Bewegtheit,"erschrocken.
Was sagt sie da? – Eine Lüge pflegt man doch sonst nicht auf diese
 Reise
              zu nehmen?
","['erschrocken', '.', 'Was', 'sagt', 'sie', 'da', '?', '–', 'Eine', 'Lüge', 'pflegt', 'man', 'doch', 'sonst', 'nicht', 'auf', 'diese', 'Reise', 'zu', 'nehmen', '?']"
393,848,,,,,,LS,negativ,215742.0,CATMA_35BD4906-FA12-4E4C-A6EF-6B3B41FE3E82_0,20,Emotionen der Ablehnung,negativ,215624.0,Abscheu,"schrecklich emporgeworfen.
Gelobet sei Gott! Noch spür ich den Gift nicht. Er reißt den Degen
                heraus.
","['schrecklich', 'emporgeworfen', '.', 'Gelobet', 'sei', 'Gott', '!', 'Noch', 'spür', 'ich', 'den', 'Gift', 'nicht', '.', 'Er', 'reißt', 'den', 'Degen', 'heraus', '.']"
394,850,luise,,,,,LS,positiv,216056.0,CATMA_6A56B979-C8E4-4F77-B52F-91A4EDC76DC3,11,Emotionen der Zuneigung,positiv,216002.0,Verehrung,Sterbend vergab mein Erlöser – Heil über dich und ihn.,"['Sterbend', 'vergab', 'mein', 'Erlöser', '–', 'Heil', 'über', 'dich', 'und', 'ihn', '.']"
395,854,,,,,,LS,Emotionale Bewegtheit,216903.0,CATMA_F11DE3A4-00EC-45FD-848B-8ED9B24024CD,25,Emotionale Bewegtheit,Emotionale Bewegtheit,216769.0,Emotionale Bewegtheit,"Aber wie? Warum fühl ich nichts? Will die Kraft meiner Jugend mich
              retten? Undankbare Mühe! Das ist meine Meinung nicht.","['Aber', 'wie', '?', 'Warum', 'fühl', 'ich', 'nichts', '?', 'Will', 'die', 'Kraft', 'meiner', 'Jugend', 'mich', 'retten', '?', 'Undankbare', 'Mühe', '!', 'Das', 'ist', 'meine', 'Meinung', 'nicht', '.']"
396,855,,,,,,LS,negativ,217065.0,CATMA_283079A1-D9CF-4040-8E3F-394E22DA4753,12,Emotionen der Angst,negativ,216988.0,Angst,"Wurm und Bediente, welche alle voll Schrecken ins Zimmer
            stürzen;","['Wurm', 'und', 'Bediente', ',', 'welche', 'alle', 'voll', 'Schrecken', 'ins', 'Zimmer', 'stürzen', ';']"
397,856,,,,,,LS,negativ,217309.0,CATMA_5488CC38-C822-43F5-B886-430BD6FB884F_0,5,Emotionen der Ablehnung,negativ,217291.0,Abscheu,"So sieh
, Mörder!
","['So', 'sieh', ',', 'Mörder', '!']"
398,857,,,,,,LS,negativ,217862.0,CATMA_5488CC38-C822-43F5-B886-430BD6FB884F_1,68,Emotionen der Ablehnung,negativ,217453.0,Abscheu,"O ja freilich! Ich hätte den Staatsmann erst hören sollen, ob der Streich auch zu
              seinen Karten passe? – Fein und bewundernswert, ich gestehs, war die Finte, den Bund
              unsrer Herzen zu zerreißen durch Eifersucht – Die Rechnung hatte ein Meister gemacht,
              aber schade nur, daß die zürnende Liebe dem Draht nicht so gehorsam blieb wie deine
              hölzerne Puppe.
","['O', 'ja', 'freilich', '!', 'Ich', 'hätte', 'den', 'Staatsmann', 'erst', 'hören', 'sollen', ',', 'ob', 'der', 'Streich', 'auch', 'zu', 'seinen', 'Karten', 'passe', '?', '–', 'Fein', 'und', 'bewundernswert', ',', 'ich', 'gestehs', ',', 'war', 'die', 'Finte', ',', 'den', 'Bund', 'unsrer', 'Herzen', 'zu', 'zerreißen', 'durch', 'Eifersucht', '–', 'Die', 'Rechnung', 'hatte', 'ein', 'Meister', 'gemacht', ',', 'aber', 'schade', 'nur', ',', 'daß', 'die', 'zürnende', 'Liebe', 'dem', 'Draht', 'nicht', 'so', 'gehorsam', 'blieb', 'wie', 'deine', 'hölzerne', 'Puppe', '.']"
399,861,,,,,,LS,Emotionale Bewegtheit,218059.0,CATMA_7294A2A5-F61F-4D24-9B46-0C0F2C34E997,16,Emotionale Bewegtheit,Emotionale Bewegtheit,217987.0,Emotionale Bewegtheit,"hinter der Szene rufend.
Laßt mich hinein! Um Gottes willen! Laßt mich!
","['hinter', 'der', 'Szene', 'rufend', '.', 'Laßt', 'mich', 'hinein', '!', 'Um', 'Gottes', 'willen', '!', 'Laßt', 'mich', '!']"
400,865,,,,,,LS,negativ,218702.0,CATMA_D05DE5DC-CE1F-4F92-B3E6-8D9D942C096E_0,27,Emotionen der Ablehnung,negativ,218561.0,Abscheu,"In wenig Worten, Vater – sie fangen an, mir kostbar zu werden – Ich bin bübisch um
              mein Leben bestohlen, bestohlen durch Sie
. ","['In', 'wenig', 'Worten', ',', 'Vater', '–', 'sie', 'fangen', 'an', ',', 'mir', 'kostbar', 'zu', 'werden', '–', 'Ich', 'bin', 'bübisch', 'um', 'mein', 'Leben', 'bestohlen', ',', 'bestohlen', 'durch', 'Sie', '.']"
401,867,,,,,,LS,negativ,219205.0,CATMA_D05DE5DC-CE1F-4F92-B3E6-8D9D942C096E_2,40,Emotionen der Ablehnung,negativ,218955.0,Abscheu,"einen Mord, den du
 mir nicht
              zumuten wirst, allein
 vor den Richter der Welt hinzuschleppen, feierlich
              wälz ich dir hier die größte, gräßlichste Hälfte zu, wie du damit zurechtkommen magst,
              siehe du selber! ","['einen', 'Mord', ',', 'den', 'du', 'mir', 'nicht', 'zumuten', 'wirst', ',', 'allein', 'vor', 'den', 'Richter', 'der', 'Welt', 'hinzuschleppen', ',', 'feierlich', 'wälz', 'ich', 'dir', 'hier', 'die', 'größte', ',', 'gräßlichste', 'Hälfte', 'zu', ',', 'wie', 'du', 'damit', 'zurechtkommen', 'magst', ',', 'siehe', 'du', 'selber', '!']"
