,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
353,1341,,,,,,,VH,positiv,119238.0,CATMA_B82531A8-3338-4421-8859-20145C121F89,18,Emotionen der Freude,positiv,119150.0,Freude,"Jezt sehe ich, das ihr ein wackhere Noble zichtige, frome, vnd Tugendhaffte Fraw seith.
","['Jezt', 'sehe', 'ich', ',', 'das', 'ihr', 'ein', 'wackhere', 'Noble', 'zichtige', ',', 'frome', ',', 'vnd', 'Tugendhaffte', 'Fraw', 'seith', '.']"
354,1346,,,,,,,VH,negativ,122504.0,CATMA_92B0005F-6FE1-4AC9-8D1A-CC58534E9107_1,19,Emotionen der Ablehnung,negativ,122394.0,Abscheu,"Er mus der erste die schärffe dises dolches versuchen, welchen mein gemahl zu ermordung des Attila mir gegeben","['Er', 'mus', 'der', 'erste', 'die', 'schärffe', 'dises', 'dolches', 'versuchen', ',', 'welchen', 'mein', 'gemahl', 'zu', 'ermordung', 'des', 'Attila', 'mir', 'gegeben']"
355,1347,,,,,,,VH,negativ,122649.0,CATMA_92B0005F-6FE1-4AC9-8D1A-CC58534E9107_2,23,Emotionen der Ablehnung,negativ,122530.0,Abscheu,"Eröffnet euch wan ihr könt ihr lebens=lose augen, vnd sehet die rache an, welche ich an ewren Mörder vollziehen werde.
","['Eröffnet', 'euch', 'wan', 'ihr', 'könt', 'ihr', 'lebens=lose', 'augen', ',', 'vnd', 'sehet', 'die', 'rache', 'an', ',', 'welche', 'ich', 'an', 'ewren', 'Mörder', 'vollziehen', 'werde', '.']"
356,1348,irene,,,,,,VH,negativ,123139.0,CATMA_8901AC34-2321-4682-BF7D-EC786FD06885,13,Emotionen der Ablehnung,negativ,123056.0,Abscheu,"Deinen Todt Betrüglicher Tÿrann, sterbe derowegen.
Will auf Valentinianum stossen.
","['Deinen', 'Todt', 'Betrüglicher', 'Tÿrann', ',', 'sterbe', 'derowegen', '.', 'Will', 'auf', 'Valentinianum', 'stossen', '.']"
357,1350,irene,,,,,,VH,negativ,123615.0,CATMA_8B98BECA-C47C-447D-8FE9-96BEC154C7C7,12,Emotionen der Ablehnung,negativ,123551.0,Abscheu,"Ja in der ewigkeit, wohin du meineÿdiger sie bekleitten sollst.
","['Ja', 'in', 'der', 'ewigkeit', ',', 'wohin', 'du', 'meineÿdiger', 'sie', 'bekleitten', 'sollst', '.']"
358,1351,,,,,,,VH,positiv,123965.0,CATMA_96AF7EC9-3655-4EDC-82B1-5F7C9E96974F,32,Emotionen der Freude,positiv,123826.0,Freude,"Ach gemahl! ach Sohn! ach kaÿser! waß sehe ich, was höre ich? wer hat ewer leben errettet, wer hat in dise frembde kleidung euch gebracht?
","['Ach', 'gemahl', '!', 'ach', 'Sohn', '!', 'ach', 'kaÿser', '!', 'waß', 'sehe', 'ich', ',', 'was', 'höre', 'ich', '?', 'wer', 'hat', 'ewer', 'leben', 'errettet', ',', 'wer', 'hat', 'in', 'dise', 'frembde', 'kleidung', 'euch', 'gebracht', '?']"
359,1352,,,,,,,VH,positiv,125065.0,CATMA_5D297B35-E361-401D-AF34-45779DDE25A5,28,Emotionen der Zuneigung,positiv,124920.0,Freundschaft,"Mann mus derowegen mit seinen Todt eÿlen vnd vmb den Vnsrigen zu verhüetten, kommet mit mir ô könig, damit ihr nicht gesehen vnd erkennet werdet.","['Mann', 'mus', 'derowegen', 'mit', 'seinen', 'Todt', 'eÿlen', 'vnd', 'vmb', 'den', 'Vnsrigen', 'zu', 'verhüetten', ',', 'kommet', 'mit', 'mir', 'ô', 'könig', ',', 'damit', 'ihr', 'nicht', 'gesehen', 'vnd', 'erkennet', 'werdet', '.']"
360,1353,,,,,,,VH,positiv,125161.0,CATMA_62C807C4-2329-43CD-A85E-1739A339F290,11,Emotionen der Zuneigung,positiv,125108.0,Liebe,"Lebet wohl meine gemahlin, lebet wol mein ander ich.
","['Lebet', 'wohl', 'meine', 'gemahlin', ',', 'lebet', 'wol', 'mein', 'ander', 'ich', '.']"
361,1354,irene,,,,,,VH,positiv,125212.0,CATMA_B778EE6F-B5CD-43ED-8A47-769F3F901242,6,Emotionen der Zuneigung,positiv,125169.0,Liebe,"Fahret wohl mein angebettener Theodoricus.
","['Fahret', 'wohl', 'mein', 'angebettener', 'Theodoricus', '.']"
362,1356,,,,,,,VH,negativ,126016.0,CATMA_0F0B45EE-40E4-4331-9544-E32A976B164E,24,Emotionen des Leids,negativ,125875.0,Leid,"Ach Sohn verlanget nicht, das ich euch das ienige entdeckhe welches zu wissen euch ohne gleichheit mehr schmertzen als frewden bringen wurde;","['Ach', 'Sohn', 'verlanget', 'nicht', ',', 'das', 'ich', 'euch', 'das', 'ienige', 'entdeckhe', 'welches', 'zu', 'wissen', 'euch', 'ohne', 'gleichheit', 'mehr', 'schmertzen', 'als', 'frewden', 'bringen', 'wurde', ';']"
363,1359,honoria,,,,,,VH,negativ,127419.0,CATMA_71895968-8938-4DD8-B27D-1DFA19533BC6,24,Emotionen der Ablehnung,negativ,127277.0,Abscheu,"Vnd wer hat disen vngerechten befell dir ertheillet, sonder zweiffel würd es die verstellte Honoria des Attila brauth vnd deine liebste sein.
","['Vnd', 'wer', 'hat', 'disen', 'vngerechten', 'befell', 'dir', 'ertheillet', ',', 'sonder', 'zweiffel', 'würd', 'es', 'die', 'verstellte', 'Honoria', 'des', 'Attila', 'brauth', 'vnd', 'deine', 'liebste', 'sein', '.']"
364,1360,honoria,,,,,,VH,negativ,127510.0,CATMA_367C91B1-0010-48FF-8059-0914D0B9AA6B,9,Emotionen der Ablehnung,negativ,127457.0,Ärger,"Ja Trewlosser oder wilstu es villeicht noch laugnen?
","['Ja', 'Trewlosser', 'oder', 'wilstu', 'es', 'villeicht', 'noch', 'laugnen', '?']"
365,1361,,,,,,,VH,positiv,127737.0,CATMA_26B39DEE-6DAA-4D88-A13B-15F012870845,41,Emotionen der Zuneigung,positiv,127523.0,Liebe,"Ich bekenne es, das ich die vnendlich zu lieben dürch die gesäze der natur, vnd des himmels schuldig bin, aber glaubet nicht, ô schönste, das dise liebe der euch geschwornen Trewe den geringsten nachtheill bringe.
","['Ich', 'bekenne', 'es', ',', 'das', 'ich', 'die', 'vnendlich', 'zu', 'lieben', 'dürch', 'die', 'gesäze', 'der', 'natur', ',', 'vnd', 'des', 'himmels', 'schuldig', 'bin', ',', 'aber', 'glaubet', 'nicht', ',', 'ô', 'schönste', ',', 'das', 'dise', 'liebe', 'der', 'euch', 'geschwornen', 'Trewe', 'den', 'geringsten', 'nachtheill', 'bringe', '.']"
366,1362,,,,,,,VH,negativ,127999.0,CATMA_78360029-20A0-4A38-AF89-64E2B031DA47,39,Emotionen des Leids,negativ,127788.0,Mitleid,"ch sage es, vnd bekräfftige es mit einen aÿdschwur. Ach dringet nicht ferner in mich, weill dises geheimnuß euch zu offenbahren noch nicht Zeit ist, vnd ihr solches villeicht in wenigen stunden erfahren werdet.
","['ch', 'sage', 'es', ',', 'vnd', 'bekräfftige', 'es', 'mit', 'einen', 'aÿdschwur', '.', 'Ach', 'dringet', 'nicht', 'ferner', 'in', 'mich', ',', 'weill', 'dises', 'geheimnuß', 'euch', 'zu', 'offenbahren', 'noch', 'nicht', 'Zeit', 'ist', ',', 'vnd', 'ihr', 'solches', 'villeicht', 'in', 'wenigen', 'stunden', 'erfahren', 'werdet', '.']"
367,1364,,,,,,,VH,positiv,128237.0,CATMA_EA0ABB17-71A1-4EAA-8BAB-ECC33956EDF5,15,Emotionen der Zuneigung,positiv,128169.0,Liebe,Ich werde sie auch bis in den Todt lieben aber nicht als ihr gemahl.,"['Ich', 'werde', 'sie', 'auch', 'bis', 'in', 'den', 'Todt', 'lieben', 'aber', 'nicht', 'als', 'ihr', 'gemahl', '.']"
368,1365,,,,,,,VH,positiv,128427.0,CATMA_181678DA-6D23-4794-AA6A-4ABF10F2628C,18,Emotionen der Zuneigung,positiv,128326.0,Liebe,"Indessen lebet versichert, das ich die euch geschworne Trew auch in dem grab Vnuersehrt halten werde.","['Indessen', 'lebet', 'versichert', ',', 'das', 'ich', 'die', 'euch', 'geschworne', 'Trew', 'auch', 'in', 'dem', 'grab', 'Vnuersehrt', 'halten', 'werde', '.']"
369,1372,,,,,,,VH,negativ,129761.0,CATMA_18B37A41-3E90-446C-AD5F-A002B0EF22FE,33,Emotionen der Ablehnung,negativ,129584.0,Abscheu,"Halte ein Vnmenschlicher, ich verlange zwar, das du deine Vntrew zu bezahlen sterbest, aber meine rache ist nicht vergnüget, wan es durch eines andern als meine hand beschihet.
","['Halte', 'ein', 'Vnmenschlicher', ',', 'ich', 'verlange', 'zwar', ',', 'das', 'du', 'deine', 'Vntrew', 'zu', 'bezahlen', 'sterbest', ',', 'aber', 'meine', 'rache', 'ist', 'nicht', 'vergnüget', ',', 'wan', 'es', 'durch', 'eines', 'andern', 'als', 'meine', 'hand', 'beschihet', '.']"
370,1373,,,,,,,VH,positiv,129946.0,CATMA_9F902880-8372-46CA-A540-2EF9BBA20A14,31,Emotionen der Zuneigung,positiv,129774.0,Liebe,"Wohl angebettene Honoria, hier ist der Tolch, rächet euch damit,  die sterbens=wunden werden mir süß sein, wan solche von ewren schönen händen ihren Vrsprung haben werden.
","['Wohl', 'angebettene', 'Honoria', ',', 'hier', 'ist', 'der', 'Tolch', ',', 'rächet', 'euch', 'damit', ',', 'die', 'sterbens=wunden', 'werden', 'mir', 'süß', 'sein', ',', 'wan', 'solche', 'von', 'ewren', 'schönen', 'händen', 'ihren', 'Vrsprung', 'haben', 'werden', '.']"
371,1374,,,,,,,VH,negativ,130388.0,CATMA_907877D1-2E12-4861-BED3-8A327B34E47F,74,Emotionen der Ablehnung,negativ,129977.0,Ärger,"So soll dan Attila durch frawen=list erligen? Soll den der so vill reich ersiegt, ein weib besiegen? Ehe würd das fewer kalt, der tag ohn klarheits=schein, die nacht ohn finsternuß, die See ohn wasser sein. In stückhen mit euch ihr Betrügliche Buchstaben, die ihr mit Übel gegründeter forcht meine ruhe zu verstöhren suchet, ich verwerffe dise von einen verweibten argwohn vnd müstrawen entsprungenen warnungen.","['So', 'soll', 'dan', 'Attila', 'durch', 'frawen=list', 'erligen', '?', 'Soll', 'den', 'der', 'so', 'vill', 'reich', 'ersiegt', ',', 'ein', 'weib', 'besiegen', '?', 'Ehe', 'würd', 'das', 'fewer', 'kalt', ',', 'der', 'tag', 'ohn', 'klarheits=schein', ',', 'die', 'nacht', 'ohn', 'finsternuß', ',', 'die', 'See', 'ohn', 'wasser', 'sein', '.', 'In', 'stückhen', 'mit', 'euch', 'ihr', 'Betrügliche', 'Buchstaben', ',', 'die', 'ihr', 'mit', 'Übel', 'gegründeter', 'forcht', 'meine', 'ruhe', 'zu', 'verstöhren', 'suchet', ',', 'ich', 'verwerffe', 'dise', 'von', 'einen', 'verweibten', 'argwohn', 'vnd', 'müstrawen', 'entsprungenen', 'warnungen', '.']"
372,1376,torismondo,,,,,,VH,positiv,130623.0,CATMA_ADDEFCCF-BE1C-49C4-A0AE-59087A9E8DD3,3,Emotionen der Zuneigung,positiv,130603.0,Liebe,Bleibe ô liebbariste,"['Bleibe', 'ô', 'liebbariste']"
373,1377,,,,,,,VH,negativ,130743.0,CATMA_5B7E4F7D-01E8-4FB4-9B09-21DEBFC9BC76,26,Emotionen der Angst,negativ,130626.0,Angst,"aber ô sterne, wen sehe ich hier? den Attila? ich fliche von hinnen, damit er zu meinen Vnglickh mich nicht erkenne.
","['aber', 'ô', 'sterne', ',', 'wen', 'sehe', 'ich', 'hier', '?', 'den', 'Attila', '?', 'ich', 'fliche', 'von', 'hinnen', ',', 'damit', 'er', 'zu', 'meinen', 'Vnglickh', 'mich', 'nicht', 'erkenne', '.']"
374,1378,attila,,,,,,VH,negativ,131648.0,CATMA_985AD8AB-B1A7-4956-9151-44A56A9F70FD,7,Emotionen der Ablehnung,negativ,131600.0,Ärger,"O vndanckhbahres, vnd rachgieriges weibes=bild!
","['O', 'vndanckhbahres', ',', 'vnd', 'rachgieriges', 'weibes=bild', '!']"
375,1380,,,,,,,VH,positiv,132788.0,CATMA_498E43DD-4E7F-4AEE-9AF7-6F2588946A98,34,Emotionen der Zuneigung,positiv,132572.0,Freundschaft,"Hierdurch habt ihr Vnsere ewige gnade an euch erkaufft, vnd Vns zu vnsterblicher danckhbahrkeit verpflichtet. Wür machen euch hiermit zu Vnseren krieges=rath vnd beschenckhen euch mit der ehren stelle eines obristen.","['Hierdurch', 'habt', 'ihr', 'Vnsere', 'ewige', 'gnade', 'an', 'euch', 'erkaufft', ',', 'vnd', 'Vns', 'zu', 'vnsterblicher', 'danckhbahrkeit', 'verpflichtet', '.', 'Wür', 'machen', 'euch', 'hiermit', 'zu', 'Vnseren', 'krieges=rath', 'vnd', 'beschenckhen', 'euch', 'mit', 'der', 'ehren', 'stelle', 'eines', 'obristen', '.']"
376,1381,,,,,,,VH,positiv,133079.0,CATMA_879B357B-575F-439B-8F68-4C2357A58C96,21,Emotionen der Freude,positiv,132942.0,Freude,"Bedanckhe gegen ewer Maÿestät mich vnterthänigst für die mir vnverdient ertheilte gnaden, vnd gehe den befehl euer Maÿestät nachzuleben.
","['Bedanckhe', 'gegen', 'ewer', 'Maÿestät', 'mich', 'vnterthänigst', 'für', 'die', 'mir', 'vnverdient', 'ertheilte', 'gnaden', ',', 'vnd', 'gehe', 'den', 'befehl', 'euer', 'Maÿestät', 'nachzuleben', '.']"
377,1382,,,,,,,VH,positiv,134029.0,CATMA_E832118E-FCCB-41FD-AEBC-BB1D0CBA9BB9,22,Emotionen der Freude,positiv,133890.0,Freude,"Woher, gnädigster Herr kombt mir vnglickhseeligen Verstossenen dises glickh, das ewer Maÿestät vor dero gegenworth zu kommen mir erlauben?
","['Woher', ',', 'gnädigster', 'Herr', 'kombt', 'mir', 'vnglickhseeligen', 'Verstossenen', 'dises', 'glickh', ',', 'das', 'ewer', 'Maÿestät', 'vor', 'dero', 'gegenworth', 'zu', 'kommen', 'mir', 'erlauben', '?']"
378,1383,lerianna,,,,,,VH,positiv,134234.0,CATMA_CAC22CBF-D6AF-4B12-AC0E-93543E83C7F5,23,Emotionen der Zuneigung,positiv,134099.0,Liebe,"Können ewer Maÿestät wol noch daran zweiffeln, da sie doch meine brinstigst zu ihnen Tragende liebe bis hiehero satsam erkennet haben.
","['Können', 'ewer', 'Maÿestät', 'wol', 'noch', 'daran', 'zweiffeln', ',', 'da', 'sie', 'doch', 'meine', 'brinstigst', 'zu', 'ihnen', 'Tragende', 'liebe', 'bis', 'hiehero', 'satsam', 'erkennet', 'haben', '.']"
379,1384,,,,,,,VH,positiv,134415.0,CATMA_08CB9595-9DE6-4EAC-A184-21BB52BE3EAA,33,Emotionen der Freude,positiv,134243.0,Schadenfreude,"Woll weill ihr mich dan so inbrinstig liebet, vnd meine gegenwarth euch solche Vergnügnus bringet, so solt ihr das glückh haben, so lang ihr lebet der ienigen zu genüssen.
","['Woll', 'weill', 'ihr', 'mich', 'dan', 'so', 'inbrinstig', 'liebet', ',', 'vnd', 'meine', 'gegenwarth', 'euch', 'solche', 'Vergnügnus', 'bringet', ',', 'so', 'solt', 'ihr', 'das', 'glückh', 'haben', ',', 'so', 'lang', 'ihr', 'lebet', 'der', 'ienigen', 'zu', 'genüssen', '.']"
380,1385,,,,,,,VH,positiv,134465.0,CATMA_0B1A712A-ABC1-4FAB-8F37-DAFAD2CD9508_0,6,Emotionen der Freude,positiv,134426.0,Freude,"Versprechen mir ewer Maÿestät solches?
","['Versprechen', 'mir', 'ewer', 'Maÿestät', 'solches', '?']"
381,1386,,,,,,,VH,positiv,134535.0,CATMA_0B1A712A-ABC1-4FAB-8F37-DAFAD2CD9508_1,4,Emotionen der Freude,positiv,134507.0,Freude,"O allzubeglickhte Lerianna!
","['O', 'allzubeglickhte', 'Lerianna', '!']"
382,1391,,,,,,,VH,positiv,135712.0,CATMA_42E1B131-CF0C-487F-8779-DA6978A6C56E,40,Emotionen der Freude,positiv,135510.0,Schadenfreude,"Wol weill ich dan gegen alle welt Tÿrannisch verfahre,  So will ich doch gegen dir mich gerecht erzeigen, in dem ich dir das ienige zueigne, was du für mich bestimmet hast. Hier empfange disen trunckh.
","['Wol', 'weill', 'ich', 'dan', 'gegen', 'alle', 'welt', 'Tÿrannisch', 'verfahre', ',', 'So', 'will', 'ich', 'doch', 'gegen', 'dir', 'mich', 'gerecht', 'erzeigen', ',', 'in', 'dem', 'ich', 'dir', 'das', 'ienige', 'zueigne', ',', 'was', 'du', 'für', 'mich', 'bestimmet', 'hast', '.', 'Hier', 'empfange', 'disen', 'trunckh', '.']"
383,1394,,,attila,,,,VH,negativ,136385.0,CATMA_19BC0C85-B384-48D2-B852-58A2673F9F8B,31,Emotionen der Ablehnung,negativ,136237.0,Abscheu,"Ja ich weiß sie, aber nimmer mehr werde ich einigen von ihnen kundt machen, weill ich selbst in dero zahl bin, vnd als deine gröste feindin sterbe.
","['Ja', 'ich', 'weiß', 'sie', ',', 'aber', 'nimmer', 'mehr', 'werde', 'ich', 'einigen', 'von', 'ihnen', 'kundt', 'machen', ',', 'weill', 'ich', 'selbst', 'in', 'dero', 'zahl', 'bin', ',', 'vnd', 'als', 'deine', 'gröste', 'feindin', 'sterbe', '.']"
384,1395,attila,,,,,,VH,negativ,136463.0,CATMA_FAA5330D-8DCC-417C-8B2E-B63202F344F2,11,Emotionen der Angst,negativ,136394.0,Angst,Meine dapfferkeit ist mir eine genugsame schuzwehr wider alle feinde;,"['Meine', 'dapfferkeit', 'ist', 'mir', 'eine', 'genugsame', 'schuzwehr', 'wider', 'alle', 'feinde', ';']"
385,1396,,,,,,,VH,negativ,137032.0,CATMA_55359232-FC13-44C9-9939-426839D2D75F,20,Emotionen der Angst,negativ,136917.0,Angst,"Die störne verhütten es, das Lerianna nicht auch mich als ein Mitglid der Verräthereÿ wider den Attila offenbahre.
","['Die', 'störne', 'verhütten', 'es', ',', 'das', 'Lerianna', 'nicht', 'auch', 'mich', 'als', 'ein', 'Mitglid', 'der', 'Verräthereÿ', 'wider', 'den', 'Attila', 'offenbahre', '.']"
386,1397,attila,,lerianna,,,,VH,positiv,137552.0,CATMA_9A383ABC-D519-47F8-8864-450799512340,16,Emotionen der Freude,positiv,137469.0,Schadenfreude,"Also soll es allen den ergehen, welche Vnsern leben nach zu stellen sich erkhünen.
","['Also', 'soll', 'es', 'allen', 'den', 'ergehen', ',', 'welche', 'Vnsern', 'leben', 'nach', 'zu', 'stellen', 'sich', 'erkhünen', '.']"
387,1398,,,,,,,VH,negativ,137826.0,CATMA_6EE44695-32A0-41CE-826B-9384449A9119,50,Emotionen der Ablehnung,negativ,137580.0,Ärger,"Die königin soll dis auch nicht thuen, das sie einen ehrlichen kerl als ich bin so vexiret. Ich suche sie schon überall, kunte ich sie nur finden ich wolt ihr ein Capitel geben, das sie ihr lebetag darauff soll gedenckhen. Ich wolt sie lernen...
","['Die', 'königin', 'soll', 'dis', 'auch', 'nicht', 'thuen', ',', 'das', 'sie', 'einen', 'ehrlichen', 'kerl', 'als', 'ich', 'bin', 'so', 'vexiret', '.', 'Ich', 'suche', 'sie', 'schon', 'überall', ',', 'kunte', 'ich', 'sie', 'nur', 'finden', 'ich', 'wolt', 'ihr', 'ein', 'Capitel', 'geben', ',', 'das', 'sie', 'ihr', 'lebetag', 'darauff', 'soll', 'gedenckhen', '.', 'Ich', 'wolt', 'sie', 'lernen', '...']"
388,1399,,,,,,,VH,negativ,137899.0,CATMA_4F5CA09F-9431-40F1-8DFB-D09F6CA6FEAD,13,Emotionen der Ablehnung,negativ,137834.0,Ärger,"Was woltestu ihr für ein Capitel geben, waß woltestu ihr lernen?
","['Was', 'woltestu', 'ihr', 'für', 'ein', 'Capitel', 'geben', ',', 'waß', 'woltestu', 'ihr', 'lernen', '?']"
389,1403,liso,,,,,,VH,negativ,139115.0,CATMA_B15C40B9-6188-4EA0-905C-B6DD945E06ED_0,8,Emotionen der Ablehnung,negativ,139077.0,Ärger,"Habt ihr auch waß darbeÿ zu sprechen?
","['Habt', 'ihr', 'auch', 'waß', 'darbeÿ', 'zu', 'sprechen', '?']"
390,1404,liso,,,,,,VH,negativ,139276.0,CATMA_B15C40B9-6188-4EA0-905C-B6DD945E06ED_1,25,Emotionen der Ablehnung,negativ,139160.0,Ärger,"Ist er ein kaÿser, so bleibt er ein kaÿser, vnd lege sich nicht in einen ieden pfifferling, der ihm nichts angehet.
","['Ist', 'er', 'ein', 'kaÿser', ',', 'so', 'bleibt', 'er', 'ein', 'kaÿser', ',', 'vnd', 'lege', 'sich', 'nicht', 'in', 'einen', 'ieden', 'pfifferling', ',', 'der', 'ihm', 'nichts', 'angehet', '.']"
391,1405,attila,,,,,,VH,negativ,139394.0,CATMA_529C9AC2-D129-436D-B7FD-7EB7B9A63BF7_0,23,Emotionen der Ablehnung,negativ,139285.0,Ärger,"Schelm, wann du so grob reden wirst, so würstu anstatt eines ringes an die hand einen an den fueß bekhommen.
","['Schelm', ',', 'wann', 'du', 'so', 'grob', 'reden', 'wirst', ',', 'so', 'würstu', 'anstatt', 'eines', 'ringes', 'an', 'die', 'hand', 'einen', 'an', 'den', 'fueß', 'bekhommen', '.']"
392,1406,attila,,,,,,VH,negativ,139530.0,CATMA_529C9AC2-D129-436D-B7FD-7EB7B9A63BF7_1,4,Emotionen der Ablehnung,negativ,139512.0,Ärger,"So schweige dann.
","['So', 'schweige', 'dann', '.']"
393,1407,,,,,,,VH,negativ,140009.0,CATMA_54AB0487-94B8-4B2F-B0F8-9D2A02DE69C5,15,Emotionen der Angst,negativ,139926.0,Angst,"Die vnter den schutz des Attila lebet, hat keiner nachstellung sich zu beförchten.
","['Die', 'vnter', 'den', 'schutz', 'des', 'Attila', 'lebet', ',', 'hat', 'keiner', 'nachstellung', 'sich', 'zu', 'beförchten', '.']"
394,1408,,,,,,,VH,negativ,140479.0,CATMA_3DFA9C28-1EF5-4C16-B991-CF23FD210146,29,Emotionen des Leids,negativ,140334.0,Leid,"Ich hab blueth schlechtes glückh zu den ringen, ich hab in einen Tag 2 zuschenckhen bekhomen, vnd komme an eben selben Tag vmb alle beÿde wider.
","['Ich', 'hab', 'blueth', 'schlechtes', 'glückh', 'zu', 'den', 'ringen', ',', 'ich', 'hab', 'in', 'einen', 'Tag', '2', 'zuschenckhen', 'bekhomen', ',', 'vnd', 'komme', 'an', 'eben', 'selben', 'Tag', 'vmb', 'alle', 'beÿde', 'wider', '.']"
395,1409,,,,,,,VH,positiv,140572.0,CATMA_0ED9E00B-2591-4E65-A5F4-7FF733CA2F4E,15,Emotionen der Freude,positiv,140488.0,Freude,"Nun lebet Attila in voller sicherheit.
Weill Leriannen Todt ihn der gefahr befrewt.
","['Nun', 'lebet', 'Attila', 'in', 'voller', 'sicherheit', '.', 'Weill', 'Leriannen', 'Todt', 'ihn', 'der', 'gefahr', 'befrewt', '.']"
396,1410,irene,,,,,,VH,negativ,140635.0,CATMA_53B8C926-E77B-4BC2-94FC-C2C8DB486E58,10,Emotionen der Ablehnung,negativ,140581.0,Abscheu,"Nein wüttrich dein gefahr wachst mehr vnd mehr heran.
","['Nein', 'wüttrich', 'dein', 'gefahr', 'wachst', 'mehr', 'vnd', 'mehr', 'heran', '.']"
397,1411,valentinianus,,,,,,VH,negativ,140711.0,CATMA_3886E533-9D12-49A9-A10F-1F7E039DCCE5,8,Emotionen der Ablehnung,negativ,140660.0,Abscheu,"Heut solstu lehrnen gehn die bittre sterbens=bahn.
","['Heut', 'solstu', 'lehrnen', 'gehn', 'die', 'bittre', 'sterbens=bahn', '.']"
398,1412,honoria,,,,,,VH,negativ,141137.0,CATMA_E0BB23A9-CCD8-49AE-9585-C8978E165A81,34,Emotionen der Ablehnung,negativ,140961.0,Abscheu,"Nein Attila soll durch mich leben vmb an meinen beleidigern vnd feinden mich zu rächen. Es mus die Betrügliche Brauth des Attila, es mus Torismondo, es mus der kaÿser sterben.
","['Nein', 'Attila', 'soll', 'durch', 'mich', 'leben', 'vmb', 'an', 'meinen', 'beleidigern', 'vnd', 'feinden', 'mich', 'zu', 'rächen', '.', 'Es', 'mus', 'die', 'Betrügliche', 'Brauth', 'des', 'Attila', ',', 'es', 'mus', 'Torismondo', ',', 'es', 'mus', 'der', 'kaÿser', 'sterben', '.']"
399,1415,,,,,,,VH,positiv,142759.0,CATMA_4BD48348-746E-4042-8575-7CC71EDAB395,11,Emotionen der Freude,positiv,142701.0,Freude,"Vor frewden ô schönste schliesse ich euch in meine armen.
","['Vor', 'frewden', 'ô', 'schönste', 'schliesse', 'ich', 'euch', 'in', 'meine', 'armen', '.']"
400,1416,,,,,,,VH,positiv,142825.0,CATMA_EE57ED28-9F3E-4389-899D-5C4CDAE1A0D1,11,Emotionen der Freude,positiv,142769.0,Freude,"Vor vergnügung ô könig druckhe ich euch an meine brust.
","['Vor', 'vergnügung', 'ô', 'könig', 'druckhe', 'ich', 'euch', 'an', 'meine', 'brust', '.']"
401,1418,,,,,,,VH,positiv,142944.0,CATMA_69D09CD0-4247-40AA-B003-2B64F0A6C130,8,Emotionen der Zuneigung,positiv,142912.0,Liebe,"Vnd euch vnd mir ô Fraw Mutter.
","['Vnd', 'euch', 'vnd', 'mir', 'ô', 'Fraw', 'Mutter', '.']"
402,1420,,,,,,,VH,positiv,143174.0,CATMA_8AEC6241-AB2E-465A-8B92-5B86F97A924D,13,Emotionen der Zuneigung,positiv,143115.0,Liebe,"Ich liebe sie Irene, aber nicht anderst, als eine Tochter.
","['Ich', 'liebe', 'sie', 'Irene', ',', 'aber', 'nicht', 'anderst', ',', 'als', 'eine', 'Tochter', '.']"
403,1422,,,,,,,VH,negativ,143663.0,CATMA_0A42F61A-0058-4815-B8EE-D406BF9321CE,66,Emotionen der Ablehnung,negativ,143303.0,Abscheu,"so hat dan meine eÿfersucht mich betrogen, verzeichet mir wertiste Honoria, das ich ewre Tugend bishero also verargwohnet, vnd ewren Todt gesuchet hab, in dem ihr mir entdeckhet, das ewer liebster in Franckreich vnd zwar königlich gebohren, konte ich mir nichts anders einbilden, als das es mein ehegemahl seÿ. Weill ich von meines Sohns hirsein nichts wuste.
","['so', 'hat', 'dan', 'meine', 'eÿfersucht', 'mich', 'betrogen', ',', 'verzeichet', 'mir', 'wertiste', 'Honoria', ',', 'das', 'ich', 'ewre', 'Tugend', 'bishero', 'also', 'verargwohnet', ',', 'vnd', 'ewren', 'Todt', 'gesuchet', 'hab', ',', 'in', 'dem', 'ihr', 'mir', 'entdeckhet', ',', 'das', 'ewer', 'liebster', 'in', 'Franckreich', 'vnd', 'zwar', 'königlich', 'gebohren', ',', 'konte', 'ich', 'mir', 'nichts', 'anders', 'einbilden', ',', 'als', 'das', 'es', 'mein', 'ehegemahl', 'seÿ', '.', 'Weill', 'ich', 'von', 'meines', 'Sohns', 'hirsein', 'nichts', 'wuste', '.']"
404,1425,irene,,,,,,VH,positiv,143908.0,CATMA_265508C6-785E-434A-80E6-0F30D25147D4,20,Emotionen der Freude,positiv,143805.0,Freude,"Es seÿ also, nun merckhe ich, warumb er so saumbseelig euch auf meinen befehl zu ermorden sich erzeiget","['Es', 'seÿ', 'also', ',', 'nun', 'merckhe', 'ich', ',', 'warumb', 'er', 'so', 'saumbseelig', 'euch', 'auf', 'meinen', 'befehl', 'zu', 'ermorden', 'sich', 'erzeiget']"
