,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
137,47,,salome,,,,,LSch,positiv,25438.0,CATMA_4127C7FB-2DC1-496E-A893-B70BAA410D36,38,Emotionen der Freude,positiv,25228.0,Freude,"Doch / wie wenn jtzt der Grimm der Winter sich gelegt /
Der harte Dornenstrauch erneute Rosen trägt;
So wird / wenn nun der Sturm deß Jammers wird verschwinden
Auch jhre Majestet gewündtscht' erquickung finden.","['Doch', '/', 'wie', 'wenn', 'jtzt', 'der', 'Grimm', 'der', 'Winter', 'sich', 'gelegt', '/', 'Der', 'harte', 'Dornenstrauch', 'erneute', 'Rosen', 'trägt', ';', 'So', 'wird', '/', 'wenn', 'nun', 'der', 'Sturm', 'deß', 'Jammers', 'wird', 'verschwinden', 'Auch', 'jhre', 'Majestet', 'gewündtscht', ""'"", 'erquickung', 'finden', '.']"
138,49,catharina,salome,,,,,LSch,positiv,25794.0,CATMA_A45CDDC4-58EE-42C3-A2ED-0679F5ADFCD8,6,Emotionen der Freude,positiv,25768.0,Freude,Diß zeigt was frölichs an.,"['Diß', 'zeigt', 'was', 'frölichs', 'an', '.']"
139,51,,,,,,,LSch,negativ,26097.0,CATMA_84F6FC9F-6073-4AEE-8038-D68A7F2E9E2F_0,19,Emotionen der Angst,negativ,25983.0,Angst,"ich fühlt
Daß die besteinte Cron die mich vor disem schmückte
Diß mein geängstet Haupt mehr als gewöhnlich drückte","['ich', 'fühlt', 'Daß', 'die', 'besteinte', 'Cron', 'die', 'mich', 'vor', 'disem', 'schmückte', 'Diß', 'mein', 'geängstet', 'Haupt', 'mehr', 'als', 'gewöhnlich', 'drückte']"
140,53,,,,,,,LSch,negativ,26463.0,CATMA_46B2EA9C-CAE2-4415-B44F-A62F6D117B92,6,Emotionen des Leids,negativ,26414.0,Mitleid,Vil suchten mir vmbsonst mitleidend beyzuspringen,"['Vil', 'suchten', 'mir', 'vmbsonst', 'mitleidend', 'beyzuspringen']"
141,54,,,,,,,LSch,positiv,27036.0,CATMA_609D6241-72F7-447E-8C31-203F8F0D1936,76,Emotionen der Freude,positiv,26648.0,Freude,"Doch als die Furcht vergangen:
Fand ich mich Salome! O mit was Lust! vmbfangen.
Weit schöner als wenn ich in höchster Zirat ging /
Weit höher als da ich Gurgistans Cron empfing.
Mein weisses Kleid schaut ich von Diamanten schüttern
Chach Abas voll von Furcht vor disen Füssen zittern
Ein jeder rieff: Glück zu! der Die so groß gemacht
Biß das Geschrey den Schlaff vns auß den Augen bracht","['Doch', 'als', 'die', 'Furcht', 'vergangen', ':', 'Fand', 'ich', 'mich', 'Salome', '!', 'O', 'mit', 'was', 'Lust', '!', 'vmbfangen', '.', 'Weit', 'schöner', 'als', 'wenn', 'ich', 'in', 'höchster', 'Zirat', 'ging', '/', 'Weit', 'höher', 'als', 'da', 'ich', 'Gurgistans', 'Cron', 'empfing', '.', 'Mein', 'weisses', 'Kleid', 'schaut', 'ich', 'von', 'Diamanten', 'schüttern', 'Chach', 'Abas', 'voll', 'von', 'Furcht', 'vor', 'disen', 'Füssen', 'zittern', 'Ein', 'jeder', 'rieff', ':', 'Glück', 'zu', '!', 'der', 'Die', 'so', 'groß', 'gemacht', 'Biß', 'das', 'Geschrey', 'den', 'Schlaff', 'vns', 'auß', 'den', 'Augen', 'bracht']"
142,55,chach abas,catharina,catharina,,,,LSch,negativ,26931.0,CATMA_276325C7-5A6A-4BB2-B670-7C768FA504F4,9,Emotionen der Angst,negativ,26880.0,Angst,Chach Abas voll von Furcht vor disen Füssen zittern,"['Chach', 'Abas', 'voll', 'von', 'Furcht', 'vor', 'disen', 'Füssen', 'zittern']"
143,56,,salome,,,,,LSch,negativ,27168.0,CATMA_184AF518-F733-4695-AD36-9D3B154C1FE8,22,Emotionen des Leids,negativ,27048.0,Leid,"Wenn man bedachtsam wil das Elend überschlagen
Das jhre Majestet auch mit der Cron getragen /
Was sie biß noch versucht;","['Wenn', 'man', 'bedachtsam', 'wil', 'das', 'Elend', 'überschlagen', 'Das', 'jhre', 'Majestet', 'auch', 'mit', 'der', 'Cron', 'getragen', '/', 'Was', 'sie', 'biß', 'noch', 'versucht', ';']"
144,57,,,,,,,LSch,positiv,27344.0,CATMA_1AA1B24E-AFC6-4074-9216-5A68B86253CB,32,Emotionen der Freude,positiv,27168.0,Freude," ist nur der Traum zu war
Doch diß Gesichte macht die Hülff jhr offenbar /
Die Freyheit rufft vns heim! kan Salome sich zwingen
So unverhoffte Lust nicht eylends vorzubringen?
","['ist', 'nur', 'der', 'Traum', 'zu', 'war', 'Doch', 'diß', 'Gesichte', 'macht', 'die', 'Hülff', 'jhr', 'offenbar', '/', 'Die', 'Freyheit', 'rufft', 'vns', 'heim', '!', 'kan', 'Salome', 'sich', 'zwingen', 'So', 'unverhoffte', 'Lust', 'nicht', 'eylends', 'vorzubringen', '?']"
145,58,catharina,,salome,,,,LSch,Emotionale Bewegtheit,27381.0,CATMA_0218ED0C-A51B-47C4-8621-151DA7E1B7AF_0,3,Emotionale Bewegtheit,Emotionale Bewegtheit,27372.0,Emotionale Bewegtheit,Was ists?,"['Was', 'ists', '?']"
146,59,catharina,,salome,,,,LSch,Emotionale Bewegtheit,27411.0,CATMA_0218ED0C-A51B-47C4-8621-151DA7E1B7AF_1,1,Emotionale Bewegtheit,Emotionale Bewegtheit,27408.0,Emotionale Bewegtheit,Was,['Was']
147,60,catharina,,salome,,,,LSch,Emotionale Bewegtheit,27452.0,CATMA_0218ED0C-A51B-47C4-8621-151DA7E1B7AF_2,3,Emotionale Bewegtheit,Emotionale Bewegtheit,27445.0,Emotionale Bewegtheit,sag an.,"['sag', 'an', '.']"
148,61,catharina,,,Ereignis,,,LSch,Emotionale Bewegtheit,27491.0,CATMA_AD2493CD-7E38-4860-9CA5-962408D1D783_0,2,Emotionale Bewegtheit,Emotionale Bewegtheit,27483.0,Emotionale Bewegtheit,Tamaras?,"['Tamaras', '?']"
149,62,catharina,,,Ereignis,,,LSch,Emotionale Bewegtheit,27548.0,CATMA_AD2493CD-7E38-4860-9CA5-962408D1D783_1,3,Emotionale Bewegtheit,Emotionale Bewegtheit,27538.0,Emotionale Bewegtheit,Mein Kind?,"['Mein', 'Kind', '?']"
150,63,catharina,,,,,,LSch,positiv,27633.0,CATMA_E1DD8355-75A0-4262-89F4-C583EF6AC972_0,3,Emotionen der Freude,positiv,27620.0,Freude,Mein Tamaras!,"['Mein', 'Tamaras', '!']"
151,64,catharina,,,,,,LSch,positiv,27751.0,CATMA_E1DD8355-75A0-4262-89F4-C583EF6AC972_1,4,Emotionen der Freude,positiv,27737.0,Freude,Ach mein Sohn!,"['Ach', 'mein', 'Sohn', '!']"
152,68,salome,,,,,,LSch,positiv,27780.0,CATMA_295353E1-6135-4D09-BE93-54FD1B83950F,4,Emotionen der Zuneigung,positiv,27761.0,Verehrung,Auff meine Königin!,"['Auff', 'meine', 'Königin', '!']"
153,69,,salome,,,,,LSch,positiv,27833.0,CATMA_E12A6510-FC59-49F6-ADAB-8BDEC313A14B,15,Emotionen der Freude,positiv,27761.0,Freude,"Auff meine Königin! dies ist die schöne Cron
Die jhr die Nacht gezeigt.
","['Auff', 'meine', 'Königin', '!', 'dies', 'ist', 'die', 'schöne', 'Cron', 'Die', 'jhr', 'die', 'Nacht', 'gezeigt', '.']"
154,71,,,,,gemischt,,LSch,positiv,28227.0,CATMA_539F0D68-FD99-4FDC-BCD4-AD8E0879AAFF,46,Emotionen der Freude,gemischt,28018.0,Freude,"mein Sohn! wenn dich allein
Der Blitz nicht hat berührt! mein Sohn nu du entgangen!
Mein Sohn! nu du regirst nun bin ich nicht Gefangen!
O Wanckelbare Freud! ich glaube was ich wil /
Vnd leider! sonder Grund!
","['mein', 'Sohn', '!', 'wenn', 'dich', 'allein', 'Der', 'Blitz', 'nicht', 'hat', 'berührt', '!', 'mein', 'Sohn', 'nu', 'du', 'entgangen', '!', 'Mein', 'Sohn', '!', 'nu', 'du', 'regirst', 'nun', 'bin', 'ich', 'nicht', 'Gefangen', '!', 'O', 'Wanckelbare', 'Freud', '!', 'ich', 'glaube', 'was', 'ich', 'wil', '/', 'Vnd', 'leider', '!', 'sonder', 'Grund', '!']"
155,73,,salome,,,,,LSch,positiv,28678.0,CATMA_0047998F-10C5-4132-93D7-62731140F0F5,10,Emotionen der Zuneigung,positiv,28627.0,Liebe,"was solt jhm mehr belieben
Als seiner Mutter Heil.
","['was', 'solt', 'jhm', 'mehr', 'belieben', 'Als', 'seiner', 'Mutter', 'Heil', '.']"
156,74,catharina,,,Ereignis,,,LSch,positiv,28714.0,CATMA_4F307934-526D-407B-B718-8FBF0A70D6D9,5,Emotionen der Freude,positiv,28691.0,Freude,O Himmel kans geschehn!,"['O', 'Himmel', 'kans', 'geschehn', '!']"
157,75,catharina,,,,,,LSch,Emotionale Bewegtheit,28788.0,CATMA_7B84CECE-7ED8-4FC4-AAF2-BC2D53180630,2,Emotionale Bewegtheit,Emotionale Bewegtheit,28778.0,Emotionale Bewegtheit,Gesandten?,"['Gesandten', '?']"
158,76,catharina,,,,,,LSch,Emotionale Bewegtheit,28951.0,CATMA_DA9A5D64-A39F-42A0-B030-A6128F0F29AD,12,Emotionale Bewegtheit,Emotionale Bewegtheit,28904.0,Emotionale Bewegtheit,"Wie hast du sie erkennt? wie kamen sie zu dir?
","['Wie', 'hast', 'du', 'sie', 'erkennt', '?', 'wie', 'kamen', 'sie', 'zu', 'dir', '?']"
159,77,catharina,,,,,,LSch,negativ,29150.0,CATMA_4B9BC693-93E2-4FB6-8049-B455522D6D5D,6,Emotionen der Angst,negativ,29120.0,Angst,"Sind sie denn nicht entdeckt.
","['Sind', 'sie', 'denn', 'nicht', 'entdeckt', '.']"
160,79,,,,,,,LSch,negativ,29969.0,CATMA_2C3EBDCC-434C-46AB-AFF5-9123B3A70667_0,89,Emotionen des Leids,negativ,29533.0,Leid,"Geh' hin. O höchster Fürst du schlägst vnd heilst die Wunde /
Du senckest vns in Pein / doch beutest du die Hand
Wenn aller Menschen Rath vnd hoffen sich gewand.
Wolan! ich wil das Joch der Plagen
Daß du auff meinen Hals gelegt
Mit vnverzagtem Mutt' ertragen
Nach dem mein Weinen dich bewegt.
Nun du / in dem ich hir verstricket
Mein Reich vnd Kind hast angeblicket.
Nu klag ich nicht was ich verlohren /
Weil du diß Pfand erhalten hast","['Geh', ""'"", 'hin', '.', 'O', 'höchster', 'Fürst', 'du', 'schlägst', 'vnd', 'heilst', 'die', 'Wunde', '/', 'Du', 'senckest', 'vns', 'in', 'Pein', '/', 'doch', 'beutest', 'du', 'die', 'Hand', 'Wenn', 'aller', 'Menschen', 'Rath', 'vnd', 'hoffen', 'sich', 'gewand', '.', 'Wolan', '!', 'ich', 'wil', 'das', 'Joch', 'der', 'Plagen', 'Daß', 'du', 'auff', 'meinen', 'Hals', 'gelegt', 'Mit', 'vnverzagtem', 'Mutt', ""'"", 'ertragen', 'Nach', 'dem', 'mein', 'Weinen', 'dich', 'bewegt', '.', 'Nun', 'du', '/', 'in', 'dem', 'ich', 'hir', 'verstricket', 'Mein', 'Reich', 'vnd', 'Kind', 'hast', 'angeblicket', '.', 'Nu', 'klag', 'ich', 'nicht', 'was', 'ich', 'verlohren', '/', 'Weil', 'du', 'diß', 'Pfand', 'erhalten', 'hast']"
161,80,,,,,,,LSch,negativ,30103.0,CATMA_2C3EBDCC-434C-46AB-AFF5-9123B3A70667_1,14,Emotionen des Leids,negativ,30036.0,Leid,"Ich wil diß Sorgen volle Leben
Für Reich vnd Sohn dir willig geben.","['Ich', 'wil', 'diß', 'Sorgen', 'volle', 'Leben', 'Für', 'Reich', 'vnd', 'Sohn', 'dir', 'willig', 'geben', '.']"
162,81,,,,,,,LSch,negativ,30035.0,CATMA_3EA7B13A-7985-484F-A8A6-A64CF170EDBB,13,Emotionen des Leids,negativ,29972.0,Leid,"Mir ist als wenn ich Neu gebohren
Ich fühle keiner Kummer Last.","['Mir', 'ist', 'als', 'wenn', 'ich', 'Neu', 'gebohren', 'Ich', 'fühle', 'keiner', 'Kummer', 'Last', '.']"
163,82,,demetrius,,,,,LSch,positiv,30200.0,CATMA_7DF6921A-5800-4D0A-BC8E-333225EB5477_0,8,Emotionen der Zuneigung,positiv,30151.0,Verehrung,Durchlauchtigste / die je der Erden Kreiß geehret,"['Durchlauchtigste', '/', 'die', 'je', 'der', 'Erden', 'Kreiß', 'geehret']"
164,89,,demetrius,,,,,LSch,negativ,30534.0,CATMA_15CBD68B-97B6-4A78-9F99-6BA97769642D,16,Emotionen des Leids,negativ,30442.0,Mitleid,"Verzeihet eurem Sohn der vnauffhörlich klagt
Vnd für sein eigen hält die Bürde die jhr tragt","['Verzeihet', 'eurem', 'Sohn', 'der', 'vnauffhörlich', 'klagt', 'Vnd', 'für', 'sein', 'eigen', 'hält', 'die', 'Bürde', 'die', 'jhr', 'tragt']"
165,90,,demetrius,,,,,LSch,negativ,31180.0,CATMA_94D1A430-01CF-49CD-AD1B-7F7D81F4440E_0,75,Emotionen des Leids,negativ,30773.0,Leid,"Mit euch gewündtschte Sonne
Deß hart bestürmten Reichs / verlohr sich Lust vnd Wonne!
Wie lang hat vns die Nacht der Dinstbarkeit erschreckt!
Wie offt ward vnser Land mit eignem Blut befleckt;
Nach eurem Vntergang! wie offt fil auff die Leichen
Der Mutter / jhre Frucht? die Schwester must erbleichen
Ins Brudern kalten Arm / der Strom floß gantz gefärbt
Von Edlen die das Schwerdt der Persen hat verderbt.
","['Mit', 'euch', 'gewündtschte', 'Sonne', 'Deß', 'hart', 'bestürmten', 'Reichs', '/', 'verlohr', 'sich', 'Lust', 'vnd', 'Wonne', '!', 'Wie', 'lang', 'hat', 'vns', 'die', 'Nacht', 'der', 'Dinstbarkeit', 'erschreckt', '!', 'Wie', 'offt', 'ward', 'vnser', 'Land', 'mit', 'eignem', 'Blut', 'befleckt', ';', 'Nach', 'eurem', 'Vntergang', '!', 'wie', 'offt', 'fil', 'auff', 'die', 'Leichen', 'Der', 'Mutter', '/', 'jhre', 'Frucht', '?', 'die', 'Schwester', 'must', 'erbleichen', 'Ins', 'Brudern', 'kalten', 'Arm', '/', 'der', 'Strom', 'floß', 'gantz', 'gefärbt', 'Von', 'Edlen', 'die', 'das', 'Schwerdt', 'der', 'Persen', 'hat', 'verderbt', '.']"
166,92,,demetrius,,,,,LSch,negativ,31682.0,CATMA_94D1A430-01CF-49CD-AD1B-7F7D81F4440E_2,18,Emotionen des Leids,negativ,31586.0,Leid,"Doch nun gibt Reussen selbst Georgien die Hände /
Vnd sucht in Abas Hoff deß langen Kummers Ende","['Doch', 'nun', 'gibt', 'Reussen', 'selbst', 'Georgien', 'die', 'Hände', '/', 'Vnd', 'sucht', 'in', 'Abas', 'Hoff', 'deß', 'langen', 'Kummers', 'Ende']"
167,93,,,,,,,LSch,negativ,32127.0,CATMA_64CD487C-D319-4F13-B4BF-94D02808C4FC_0,25,Emotionen des Leids,negativ,31998.0,Leid,"Der Sinn den vnser Reich biß jtzt noch zu vns träget /
Erleichtert dises Creutz das der vns auffgeleget
Der Cronen gibt vnd nimt.","['Der', 'Sinn', 'den', 'vnser', 'Reich', 'biß', 'jtzt', 'noch', 'zu', 'vns', 'träget', '/', 'Erleichtert', 'dises', 'Creutz', 'das', 'der', 'vns', 'auffgeleget', 'Der', 'Cronen', 'gibt', 'vnd', 'nimt', '.']"
168,94,,,,,,,LSch,negativ,32815.0,CATMA_64CD487C-D319-4F13-B4BF-94D02808C4FC_1,31,Emotionen des Leids,negativ,32676.0,Leid,"Sol vns der Tod hir finden /
Der Tod / der stündlich vns durch lange Marter plagt /
Vnd vor dem Sterben kränckt; hir sind wir / seine Magd.","['Sol', 'vns', 'der', 'Tod', 'hir', 'finden', '/', 'Der', 'Tod', '/', 'der', 'stündlich', 'vns', 'durch', 'lange', 'Marter', 'plagt', '/', 'Vnd', 'vor', 'dem', 'Sterben', 'kränckt', ';', 'hir', 'sind', 'wir', '/', 'seine', 'Magd', '.']"
169,95,,,,,,,LSch,positiv,32675.0,CATMA_1A1E44A1-5113-4587-A1B7-040204B45931_0,114,Emotionen der Freude,positiv,32128.0,Freude,"Wir haben diß vollbracht
Was eine Fürstin sol / was eine Fraw in Macht
Vnd Mutter hat in Trew erbötig noch zu wagen:
(Da euch diß helffen mag) die Glieder die wir tragen /
Die Seele / die sich noch in disen Brüsten regt /
Das Blut das in vns wall't vnd durch die Adern schlägt.
Die Freyheit die man vns zu geben unterfangen
Ist ja der Menschen Lust vnd euserstes Verlangen /
Vnd wird von vns gesucht; doch / wenn es dem gefält
Der vns in dise Band' vns zu bewehren stelt.
Da aller Printzen Printz vns willens zu entbinden;
Vmbfangen wir sein Heil.","['Wir', 'haben', 'diß', 'vollbracht', 'Was', 'eine', 'Fürstin', 'sol', '/', 'was', 'eine', 'Fraw', 'in', 'Macht', 'Vnd', 'Mutter', 'hat', 'in', 'Trew', 'erbötig', 'noch', 'zu', 'wagen', ':', '(', 'Da', 'euch', 'diß', 'helffen', 'mag', ')', 'die', 'Glieder', 'die', 'wir', 'tragen', '/', 'Die', 'Seele', '/', 'die', 'sich', 'noch', 'in', 'disen', 'Brüsten', 'regt', '/', 'Das', 'Blut', 'das', 'in', 'vns', ""wall't"", 'vnd', 'durch', 'die', 'Adern', 'schlägt', '.', 'Die', 'Freyheit', 'die', 'man', 'vns', 'zu', 'geben', 'unterfangen', 'Ist', 'ja', 'der', 'Menschen', 'Lust', 'vnd', 'euserstes', 'Verlangen', '/', 'Vnd', 'wird', 'von', 'vns', 'gesucht', ';', 'doch', '/', 'wenn', 'es', 'dem', 'gefält', 'Der', 'vns', 'in', 'dise', 'Band', ""'"", 'vns', 'zu', 'bewehren', 'stelt', '.', 'Da', 'aller', 'Printzen', 'Printz', 'vns', 'willens', 'zu', 'entbinden', ';', 'Vmbfangen', 'wir', 'sein', 'Heil', '.']"
170,96,,,,,,,LSch,positiv,32941.0,CATMA_1A1E44A1-5113-4587-A1B7-040204B45931_1,26,Emotionen der Freude,positiv,32816.0,Freude,"Es ist vns schon genung daß wir von euch vernommen
Daß vnser Reich in Ruh; vnd der ins Reich einkommen
Den diser Leib gebahr.","['Es', 'ist', 'vns', 'schon', 'genung', 'daß', 'wir', 'von', 'euch', 'vernommen', 'Daß', 'vnser', 'Reich', 'in', 'Ruh', ';', 'vnd', 'der', 'ins', 'Reich', 'einkommen', 'Den', 'diser', 'Leib', 'gebahr', '.']"
171,97,,,,,,,LSch,positiv,33022.0,CATMA_E1DD65C0-F4EC-45EC-BEE2-517DFC3AF3C6,16,Emotionen der Freude,positiv,32942.0,Freude,"Dem wündtschen wir Verstand /
Vnd besser Glück als vns / vnd Heil dem Vaterland.","['Dem', 'wündtschen', 'wir', 'Verstand', '/', 'Vnd', 'besser', 'Glück', 'als', 'vns', '/', 'vnd', 'Heil', 'dem', 'Vaterland', '.']"
172,100,,demetrius,,,,,LSch,negativ,33191.0,CATMA_AC1DAA22-8027-42A0-A1F3-3E5066D6691D,18,Emotionen des Leids,negativ,33090.0,Leid,"Wird auch das werthe Pfand nach dem wir außgeschicket /
Nicht Ewig lassen stehn in frembder Tyranney.","['Wird', 'auch', 'das', 'werthe', 'Pfand', 'nach', 'dem', 'wir', 'außgeschicket', '/', 'Nicht', 'Ewig', 'lassen', 'stehn', 'in', 'frembder', 'Tyranney', '.']"
173,101,catharina,,,,,,LSch,positiv,33228.0,CATMA_5C2CB258-E7FB-4572-95F8-AF8A6414EB17,6,Emotionen der Freude,positiv,33205.0,Freude,Diß was Er wil gescheh!,"['Diß', 'was', 'Er', 'wil', 'gescheh', '!']"
174,104,,,,Ereignis,,,LSch,negativ,33685.0,CATMA_A3D1535F-71B4-4D2D-BEDC-0E9A412E22F9,6,Emotionen des Leids,negativ,33662.0,Leid,"Vns leider nur zu vil.
","['Vns', 'leider', 'nur', 'zu', 'vil', '.']"
175,106,,,,,,,LSch,negativ,34202.0,CATMA_1F2935DC-7741-4B43-B9A4-C1138B93399A,60,Emotionen des Leids,negativ,33883.0,Mitleid,"Weh mir! da Alovas durch schwartze Gifft vmbkommen!
Da Meurab hat den Wahn der Persen angenommen!
Da Meurabs Fraw von Chach in Meurabs Angesicht
So freventlich entehrt! O blitzt der Himmel nicht!
Da Meurabs zarter Sohn vnd Tochter diß erlitten
Was angeborne Recht' auch stummen Vieh verbitten!
Vnd Meurab schaut es an!
","['Weh', 'mir', '!', 'da', 'Alovas', 'durch', 'schwartze', 'Gifft', 'vmbkommen', '!', 'Da', 'Meurab', 'hat', 'den', 'Wahn', 'der', 'Persen', 'angenommen', '!', 'Da', 'Meurabs', 'Fraw', 'von', 'Chach', 'in', 'Meurabs', 'Angesicht', 'So', 'freventlich', 'entehrt', '!', 'O', 'blitzt', 'der', 'Himmel', 'nicht', '!', 'Da', 'Meurabs', 'zarter', 'Sohn', 'vnd', 'Tochter', 'diß', 'erlitten', 'Was', 'angeborne', 'Recht', ""'"", 'auch', 'stummen', 'Vieh', 'verbitten', '!', 'Vnd', 'Meurab', 'schaut', 'es', 'an', '!']"
176,112,,demetrius,,,,,LSch,negativ,34379.0,CATMA_4ECB36E0-67A4-4263-B4DE-079C44BC13CE,28,Emotionen der Angst,negativ,34215.0,Angst,"vnd sparte sich der Zeit
Die eh der Jahre Rest stürtzt in die Sterbligkeit /
Ihm nach getrotzter Angst das Rach-Schwerdt solt anbitten /
Welch auch nicht aussenblib","['vnd', 'sparte', 'sich', 'der', 'Zeit', 'Die', 'eh', 'der', 'Jahre', 'Rest', 'stürtzt', 'in', 'die', 'Sterbligkeit', '/', 'Ihm', 'nach', 'getrotzter', 'Angst', 'das', 'Rach-Schwerdt', 'solt', 'anbitten', '/', 'Welch', 'auch', 'nicht', 'aussenblib']"
177,113,,demetrius,,,,,LSch,negativ,34513.0,CATMA_6F01117D-4D64-41BD-9CC2-C01CAE93AE05,10,Emotionen des Leids,negativ,34464.0,Leid,Daß der betrübte Mann Platz sich zu rächen krigt.,"['Daß', 'der', 'betrübte', 'Mann', 'Platz', 'sich', 'zu', 'rächen', 'krigt', '.']"
178,114,,demetrius,,,,,LSch,negativ,34867.0,CATMA_3B2F8ECF-B2A4-4966-A2F8-14C9CADE7824,14,Emotionen des Leids,negativ,34793.0,Leid,"Es hat sich Zeit gefunden
Die der bestürtzten Welt sol darthun in der That","['Es', 'hat', 'sich', 'Zeit', 'gefunden', 'Die', 'der', 'bestürtzten', 'Welt', 'sol', 'darthun', 'in', 'der', 'That']"
179,115,,demetrius,,,,,LSch,positiv,34925.0,CATMA_3F1CC845-846C-4FEE-8914-364D06CEBEAA,12,Emotionen der Freude,positiv,34870.0,Freude,Wie glücklich der; der steh't vnd bau't auff Abas Rath.,"['Wie', 'glücklich', 'der', ';', 'der', ""steh't"", 'vnd', ""bau't"", 'auff', 'Abas', 'Rath', '.']"
180,117,catharina,,,,,,LSch,negativ,35630.0,CATMA_48BD21C8-8F1A-4667-A484-62713D02613A,9,Emotionen der Ablehnung,negativ,35582.0,Abscheu,Wen hatte der Tyrann auff vnsern Thron gesetzet?,"['Wen', 'hatte', 'der', 'Tyrann', 'auff', 'vnsern', 'Thron', 'gesetzet', '?']"
181,119,catharina,,,,,,LSch,negativ,36806.0,CATMA_B1A95060-FFF8-488C-8AE8-167DBB7577F0,7,Emotionen der Ablehnung,negativ,36779.0,Abscheu,So ehrt Chach die jhm trew!,"['So', 'ehrt', 'Chach', 'die', 'jhm', 'trew', '!']"
182,120,,demetrius,,,,,LSch,negativ,37136.0,CATMA_65872102-5FCE-45F6-80EC-6B35943505BB,58,Emotionen der Angst,negativ,36819.0,Angst,"Als vns der Ruff entdeckt
Deß Meurabs Wiederkunfft; ward jderman erschreckt
Durch so gehäuffte Macht. Doch liß nicht einer mercken
Die jnner' Hertzens Angst. Vil schöpfften auß den Wercken
Die er vorhin bey vns mit höchstem Ruhm verricht
Was Hoffnung in der Furcht / vil trauten ferner nicht
Dem der Gott vntrew wurd!","['Als', 'vns', 'der', 'Ruff', 'entdeckt', 'Deß', 'Meurabs', 'Wiederkunfft', ';', 'ward', 'jderman', 'erschreckt', 'Durch', 'so', 'gehäuffte', 'Macht', '.', 'Doch', 'liß', 'nicht', 'einer', 'mercken', 'Die', 'jnner', ""'"", 'Hertzens', 'Angst', '.', 'Vil', 'schöpfften', 'auß', 'den', 'Wercken', 'Die', 'er', 'vorhin', 'bey', 'vns', 'mit', 'höchstem', 'Ruhm', 'verricht', 'Was', 'Hoffnung', 'in', 'der', 'Furcht', '/', 'vil', 'trauten', 'ferner', 'nicht', 'Dem', 'der', 'Gott', 'vntrew', 'wurd', '!']"
183,121,,demetrius,,,,,LSch,positiv,37717.0,CATMA_6974952C-2AE5-4D02-858C-6B0BEE5FC9DE,84,Emotionen der Freude,positiv,37308.0,Freude,"Man hört' jhn überlaut bey Seel vnd Eyd versprechen
Er wolte seinem Land vnd vns das Joch ab-brechen
Vnd schützen Sitt' vnd Recht. Er schwur vns; daß sein Heer
Der Braut zu Ruhm / dem Reich zu Nutz' ankommen wär /
Daß auß der Heyrath würd' ein stetes Wolergehen
Vnd jmmer süsse Lust vnd steiffer Fried entstehen /

Daß jedem er vor sich / vnd allen in gemein /
Wo möglich in der That gewogen wolte Seinelcan.
","['Man', 'hört', ""'"", 'jhn', 'überlaut', 'bey', 'Seel', 'vnd', 'Eyd', 'versprechen', 'Er', 'wolte', 'seinem', 'Land', 'vnd', 'vns', 'das', 'Joch', 'ab-brechen', 'Vnd', 'schützen', 'Sitt', ""'"", 'vnd', 'Recht', '.', 'Er', 'schwur', 'vns', ';', 'daß', 'sein', 'Heer', 'Der', 'Braut', 'zu', 'Ruhm', '/', 'dem', 'Reich', 'zu', 'Nutz', ""'"", 'ankommen', 'wär', '/', 'Daß', 'auß', 'der', 'Heyrath', 'würd', ""'"", 'ein', 'stetes', 'Wolergehen', 'Vnd', 'jmmer', 'süsse', 'Lust', 'vnd', 'steiffer', 'Fried', 'entstehen', '/', 'Daß', 'jedem', 'er', 'vor', 'sich', '/', 'vnd', 'allen', 'in', 'gemein', '/', 'Wo', 'möglich', 'in', 'der', 'That', 'gewogen', 'wolte', 'Seinelcan', '.']"
184,127,,demetrius,,,,,LSch,negativ,40673.0,CATMA_FC412B6A-56A7-4DAA-9117-64F70EEEC442_1,24,Emotionen des Leids,negativ,40567.0,Leid,"Hir wil ich (Himmel hilff!) die nunmehr grauen Har
Frey / vnd nicht Knecht vertrau'n der freyen Todtenbar.","['Hir', 'wil', 'ich', '(', 'Himmel', 'hilff', '!', ')', 'die', 'nunmehr', 'grauen', 'Har', 'Frey', '/', 'vnd', 'nicht', 'Knecht', 'vertrau', ""'"", 'n', 'der', 'freyen', 'Todtenbar', '.']"
185,128,,"['demetrius', 'unbekannt']",,,,,LSch,negativ,40968.0,CATMA_A5B1FF13-A013-4C5D-80D4-AED5784E9FDC,15,Emotionen des Leids,negativ,40887.0,Leid,"Die Thränen nützen nichts. Wofern jhr die beklaget
Die nächst mein Volck erwürgt;","['Die', 'Thränen', 'nützen', 'nichts', '.', 'Wofern', 'jhr', 'die', 'beklaget', 'Die', 'nächst', 'mein', 'Volck', 'erwürgt', ';']"
