,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
35,942,942,TextGrid/-Perseus.xml,"
                                       ergreifft Lurco beym Arm vnd führet jhn hinzu.",0,86,stage_direction,3,22,speech_part,,,4.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
36,943,943,TextGrid/-Perseus.xml, Schauwe doch mein Lurco / der Narr hat sich auffgehencket / ich habe jhn gefraget / warumb / so wil er mir nicht ein eintziges wort antworten / ey mein Lurco frage du jhn doch.,0,177,character_speech,3,22,,HANS,HANS,4.0,UNKNOWN,anger,tragedy,,,negative,emotions of rejection
37,944,944,TextGrid/-Perseus.xml, Ey du Geck / packe dich hinein / waß soll er viel antworten / du sichst ja wol das er todt ist.,0,96,character_speech,3,22,,LURCO.,LURCO.,5.0,UNKNOWN,anger,tragedy,,,negative,emotions of rejection
38,945,945,TextGrid/-Perseus.xml, Ja / ja / ja ist er todt / davon habe ich nichts gewust.,0,57,character_speech,3,22,,HANS.,HANS.,6.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
39,946,946,TextGrid/-Perseus.xml, Halt Hans ich will jhn abschneiden.,0,36,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,anger,tragedy,,,negative,emotions of rejection
40,947,947,TextGrid/-Perseus.xml,"
                                       Hans helt jhn.",0,54,stage_direction,3,22,speech_part,,,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
41,948,948,TextGrid/-Perseus.xml,"
                                       
                                          
Lurco.",0,90,stage_direction,3,22,speech_part,,,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
42,949,949,TextGrid/-Perseus.xml,Schneidet ab / vnd treget jhn mit Hansen der wunderliche ceremonien dabey machet hinein / Hierauff fehet sich an gahr eine traurige vnd klägliche Musica / vnd gehet auff / Perseus / verstellet sein Gesichte greulich / gehet ein zeitlangk ohne alles reden / vnter der Music in hefftiger Melancoley / hat seltzame vnd fast vnsinnige gebehrden / reisset all gemehlich die Kleider vom Leibe / fehet an endlich ex abrupto an mit einer grausamen stimme.,91,538,stage_direction,3,22,speech_part,,,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
43,950,950,TextGrid/-Perseus.xml,O Mars du gestrenger Krieges Gott / du gewaltiger Patron aller Ritterlichen Hertzen / was hat dich doch jmmermehr bewogen vnd verursachet / das du mich deinen allergetrewsten Diener vnnd Favoriten in diese grosse Noht / angst vnd verzweifelung lassest gerahten?,0,261,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,despair,tragedy,,,negative,emotions of anxiety
44,951,951,TextGrid/-Perseus.xml,Ach wehe mir / wehe mir / daß ich / da ich vermeinete die höchste Spitze der Glückseligkeit zu erlangen / in die euserste Vnglückseligkeit vnd endliche disperation bin gestürtzet!,262,441,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
45,952,952,TextGrid/-Perseus.xml,Ach was fühle ich vnerhörte Pein / Qual vnnd Schmertzen / in meinem elenden vnd sehr geplagten hertzen!,442,545,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
46,953,953,TextGrid/-Perseus.xml,kein Hencker oder Tyrann / wann er gleich tausendterley grausahmkeiten / erdencket kan oder mag vergliechen werden dem erschrecklichen Peiniger / meines höchstbeängsteten gewissens!,546,727,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,fear,tragedy,,,negative,emotions of anxiety
47,954,954,TextGrid/-Perseus.xml,Kein torment kan auch bey den allergrimmigsten Barbaris vnnd Menschenfresseren erfunden werden / welches nicht dieser nagende vnd beissende Wurm weit weit mit seiner vnaußsprechlichen Marter thut übertreffen.,728,936,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,abhorrence,tragedy,,,negative,emotions of rejection
48,955,955,TextGrid/-Perseus.xml,Jch sehe es vor augen: Alle Götter im Himmel beissen gleich vor Grimm jhre Zähnen zu sammen / die hüpfende Feldt vnd Waldgeister verfolgen mich mit grossem Geschrey / mich vnsehligen zu zerreissen / vnd das Marck auß meinen Gebeinen zu saugen; Alle hellische furien fallen mich an / mich zu sich in die Hellische Gluht zu ziehen.,937,1266,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
49,956,956,TextGrid/-Perseus.xml,Die wilde vnnd grimmigste Thier in den Wälderen brüllen über mich / vnd tragen verlangen mit meinem Blute jhren Durst zu leschen / die Raubvögel vnter dem Himmel fliegen zusammen meine Augen vnd Gedärme zu verschlucken.,1267,1486,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
50,957,957,TextGrid/-Perseus.xml,"Die Sonne vnd Mond mit allen jhren Sternlein vnd Planeten / wollen 
mir jhren Schein nicht mehr gönnen / die Erde so doch sonst aller anderen erschaffenen dinge Mutter vnd ernehrerin ist / will mich nicht mehr tragen / der Abgrundt des Brausendes Mehres begehret mich zuverschlingen: Die rasselende Fewerflammen wollen mich verzehren: Die Lufft will nicht mehr in meinem verfluchten Cörper wohnen: Alle Creaturen / insonderheit aber alle Menschen schreyen rach / ach vnd wehe vber mich / wegen der greulichen verbrachten Mörderey vnd vnerhörten bößheit / ein jeder speyet mich an / vnd ruffet mich auß vor einen Vater vnd Bruder-Mörder / so da wehrt / daß er des allerschrecklichsten todes sterbe.",1487,2184,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
51,958,958,TextGrid/-Perseus.xml,"Der bößhaffte Verrähter Didas, der mich zu den greulichsten Missethaten verleitet hat / ist mit ach vnd wehe dahin gefahren / jtz / jtz will ich jhm folgen / vnd die grausahmste Marter von den hellischen Geisteren / alse eine Rechtmessige belohnung meiner Thaten empfahen.",0,272,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
52,959,959,TextGrid/-Perseus.xml,Ach weh / ach weh wie erbärmlich werde ich von den Geistern derjenigen / die ich so grimmiglich ermordet / alle Augenblick gequelet / ja Tag vnd Nacht schweben sie vor meinen Augen.,273,454,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
53,960,960,TextGrid/-Perseus.xml,Jn dehm Perseus diese Wohrt redet / kommen geschwinde herauß sieben Gespenster der vmgebrachten Personen / hatten in einer Handt / ein jeder eine brennende Fackel / in der andern die Jnstrumenta / mit welchen sie erwürget / alse Poris ein blossen Dolch / Eudocia ein Glaß mit Gifft / Alexander ein Schwert / Phillippus ein Schwert / Demetrius ein Schwert / Antigonus eine Pistole / vnd Didas ein Strick / von diesen Gespensteren wird nun Perseus gantz vnd gar vmbringet / darob er gleich gar von Sinnen kompt / vermeinet doch endlich zu entlauffen / aber er kehre sich auch wohin er wolle / so komt jhme allezeit gahr geschwinde eines der Gespenster entgegen / vnd helt jhme vor die Augen das Jnstrumenet damit er erwürget / alsdann stürtzet Perseus wieder zu rücke / ruffet vnd schreyet.,455,1243,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,being moved,tragedy,,,being moved,being moved
54,961,961,TextGrid/-Perseus.xml,"O wehe wehe über alles 
weh / O lasset ab mich zu quelen / Zu Alexandro.",1244,1316,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
55,962,962,TextGrid/-Perseus.xml,O Alexander weiche doch / O greulicher Alexander / Zur Eudocia.,1317,1380,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
56,963,963,TextGrid/-Perseus.xml,Ach wehe wehe über alles wehe / O grimmige Eudocia Zum Demetrio.,1381,1445,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,abhorrence,tragedy,,,negative,emotions of rejection
57,964,964,TextGrid/-Perseus.xml,O erschrecklicher Bruder / bleibe doch in deinem Grabe / vnd laß ab mich zu tormentiren Zu Philippo.,1446,1546,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,fear,tragedy,,,negative,emotions of anxiety
58,965,965,TextGrid/-Perseus.xml,ach vnversöhnlicher Vater / weichet ab / weichet ab / Zum Antigono.,1547,1614,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
59,966,966,TextGrid/-Perseus.xml,"O vnerbittlicher Geist Antigoni, höre auff mich zu quehlen Zum Dida.",1615,1683,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
60,967,967,TextGrid/-Perseus.xml,O du Verrähter fliehe hinweg von mir zu deiner Hellischen qual / jtz jtz wil ich dich begleiten / Hier auff verzweifelt er nun gantz gar / schreyent.,1684,1833,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,despair,tragedy,,,negative,emotions of anxiety
61,968,968,TextGrid/-Perseus.xml,O jhr erschröckliche Geister / die jhr nichtes als rach vnd Marter suchet / dieses meines Cörpers / ey wolan nehmet hin dieses blutige Opfer / welches ich in Grim / Zorn / rachgier / Tyranney / vnd Verzweifflung euch præsentire / vnd lasset selbiges vor meine Missethaten genug sein.,1834,2117,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,abhorrence,tragedy,,,negative,emotions of rejection
62,969,969,TextGrid/-Perseus.xml,Nun verfluche ich euch alle Himlische vnd Hellische Götter / dich Fortunam verfluche ich: Verfluchet müssen sein alle Menschen verfluchet müssen sein alle Creaturen / so viel deren vnter dem Himmel / auff dem Erdbodem / vnd in der Tieffe vnd Abgrund seyn.,2118,2373,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,abhorrence,tragedy,,,negative,emotions of rejection
63,970,970,TextGrid/-Perseus.xml,Nun so tretet zusammen / vnmenschliche grausamigkeit / grimmige Bößheit / vnd endliche verzweiffelung erwürget mich geschwinde / brich Hertz / verfluchtes Hertz / Adjeu ich fahr dahin.,2374,2558,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,abhorrence,tragedy,,,negative,emotions of rejection
64,971,971,TextGrid/-Perseus.xml,Fellet in sein eigen Schwert.,2559,2588,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
65,972,972,TextGrid/-Perseus.xml,Die Gespenster lauffen geschwinde noch einmahl ümb den todten Cörper / vnd verschwinden alsdan alle zugleich.,2589,2698,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
66,973,973,TextGrid/-Perseus.xml,Hierauff fangt sich abermahl eine sehr traurige Musica an / vnd kommen die Trabanten / vnd tragen den todten Cörper hinein.,2699,2822,character_speech,3,22,,LURCO.,LURCO.,7.0,UNKNOWN,suffering,tragedy,,,negative,emotions of suffering and empathy
67,974,974,TextGrid/-Perseus.xml,"
                                       Finis.",0,46,stage_direction,3,22,speech_part,,,7.0,UNKNOWN,no_annotation,tragedy,,,no_annotation,no_annotation
0,3597,3597,GerDracor/grabbe-napoleon.xml,Blachfeld auf der anderen Seite des Hauses Belle Alliance.,0,58,stage_direction,5,7,pre_speech,,,,,no_annotation,tragedy,,,no_annotation,no_annotation
1,3598,3598,GerDracor/grabbe-napoleon.xml,"Napoleon, mit Bertrand und Offizieren, zu Fuß, – zwei Schwadrone der
            Gardegrenadiere in geschlossener Ordnung zur Bedeckung um sie, und Cambronne mit dem
            Überbleibsel der Granitkolonne von Marengo hinter ihnen.",0,234,stage_direction,5,7,pre_speech,,,,,no_annotation,tragedy,,,no_annotation,no_annotation
2,3599,3599,GerDracor/grabbe-napoleon.xml,"Wir müssen hier mitten durch das Feld zurück, – die Chaussee ist zerfahren und
              überdem von den Preußen erstürmt – – Der Abend wird kalt – Meinen Mantel und mein
              Pferd.",0,195,character_speech,5,7,,NAPOLEON.,#napoleon,1735.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
3,3600,3600,GerDracor/grabbe-napoleon.xml,"Bertrand hängt ihm den Mantel um, – ein Pferd wird vorgeführt.",0,62,stage_direction,5,7,speech_part,,#napoleon,1735.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
4,3601,3601,GerDracor/grabbe-napoleon.xml,"Solch eine Flucht kennt die Geschichte nicht – Verräterei, Zufall und Mißgeschick
              machen das tapferste Heer furchtsamer als ein Kind – Es ist aus – Wir haben seit Elba
              etwa hundert Tage groß geträumt.",0,228,character_speech,5,7,,NAPOLEON.,#napoleon,1735.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
5,3602,3602,GerDracor/grabbe-napoleon.xml,"– – Bertrand, was ist?",229,251,character_speech,5,7,,NAPOLEON.,#napoleon,1735.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
6,3603,3603,GerDracor/grabbe-napoleon.xml,Du schweigst?,252,265,character_speech,5,7,,NAPOLEON.,#napoleon,1735.0,MALE,anger,tragedy,,,negative,emotions of rejection
7,3604,3604,GerDracor/grabbe-napoleon.xml,Sire – sprechen – jetzt – – – o Gott!,0,37,character_speech,5,7,,BERTRAND.,#bertrand,1736.0,MALE,being moved,tragedy,,,being moved,being moved
8,3605,3605,GerDracor/grabbe-napoleon.xml,"– Sieh diese Gardegrenadiere – Congreven lodern
              in ihren Reihen, und sie schweigen doch!",38,140,character_speech,5,7,,BERTRAND.,#bertrand,1736.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
9,3606,3606,GerDracor/grabbe-napoleon.xml,"– – Nur eines, du in dessen Ruhmesglanz ich
              einzig lebte, sei billig, laß mich auch auf ewig dein künftiges Unglück teilen.",141,278,character_speech,5,7,,BERTRAND.,#bertrand,1736.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
10,3607,3607,GerDracor/grabbe-napoleon.xml,Er fällt dem Kaiser zu Füßen.,0,29,stage_direction,5,7,speech_part,,#bertrand,1736.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
11,3608,3608,GerDracor/grabbe-napoleon.xml,Steh auf – du brichst mit mir das Brot des Elendes.,0,51,character_speech,5,7,,NAPOLEON.,#napoleon,1737.0,MALE,abhorrence,tragedy,,,negative,emotions of rejection
12,3609,3609,GerDracor/grabbe-napoleon.xml,– Aber deine Frau?,52,70,character_speech,5,7,,NAPOLEON.,#napoleon,1737.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
13,3610,3610,GerDracor/grabbe-napoleon.xml,"Sire, sie wird dir in Tränen danken wie ich!",0,44,character_speech,5,7,,BERTRAND.,#bertrand,1738.0,MALE,joy,tragedy,,,positive,emotions of pleasure
14,3611,3611,GerDracor/grabbe-napoleon.xml,zurückblickend.,0,15,stage_direction,5,7,speech_part,,#napoleon,1739.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
15,3612,3612,GerDracor/grabbe-napoleon.xml,"Da stürzen die feindlichen Truppen siegjubelnd heran, wähnen die Tyrannei vertrieben,
              den ewigen Frieden erobert, die goldne Zeit rückgeführt zu haben – Die Armen!",0,177,character_speech,5,7,,NAPOLEON,#napoleon,1739.0,MALE,compassion,tragedy,,,negative,emotions of suffering and empathy
16,3613,3613,GerDracor/grabbe-napoleon.xml,"Statt
              eines großen Tyrannen, wie sie mich zu nennen belieben, werden sie bald tausend kleine
              besitzen, – statt ihnen ewigen Frieden zu geben, wird man sie in einen ewigen
              Geistesschlaf einzulullen versuchen, – statt der goldnen Zeit, wird eine sehr irdene,
              zerbröckliche kommen, voll Halbheit, albernen Lugs und Tandes, – von gewaltigen
              Schlachttaten und Heroen wird man freilich nichts hören, desto mehr aber von
              diplomatischen Assembléen, Konvenienzbesuchen hoher Häupter, von Komödianten,
              Geigenspielern und Opernhuren – – bis der  Weltgeist ersteht, an die
              Schleusen rührt, hinter denen die Wogen der Revolution und meines Kaisertumes lauern,
              und sie von ihnen aufbrechen läßt, daß die Lücke gefüllt werde, welche nach meinem
              Austritt zurückbleibt.",178,1070,character_speech,5,7,,NAPOLEON,#napoleon,1739.0,MALE,abhorrence,tragedy,,,negative,emotions of rejection
17,3614,3614,GerDracor/grabbe-napoleon.xml,"Mein Kaiser, gegenüber nahen die Engländer, seitwärts die Preußen – Es ist Zeit, daß
              du fliehest, oder daß –",0,122,character_speech,5,7,,CAMBRONNE.,#cambronne,1740.0,MALE,fear,tragedy,,,negative,emotions of anxiety
18,3615,3615,GerDracor/grabbe-napoleon.xml,Oder?,0,5,character_speech,5,7,,NAPOLEON.,#napoleon,1741.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
19,3616,3616,GerDracor/grabbe-napoleon.xml,"Imperator, falle!",0,17,character_speech,5,7,,CAMBRONNE.,#cambronne,1742.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
20,3617,3617,GerDracor/grabbe-napoleon.xml,"General, mein Glück fällt – Ich falle nicht.",0,44,character_speech,5,7,,NAPOLEON.,#napoleon,1743.0,MALE,joy,tragedy,,,positive,emotions of pleasure
21,3618,3618,GerDracor/grabbe-napoleon.xml,"Verzeihung, Kaiser!",0,19,character_speech,5,7,,CAMBRONNE.,#cambronne,1744.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
22,3619,3619,GerDracor/grabbe-napoleon.xml,Du hast recht!,20,34,character_speech,5,7,,CAMBRONNE.,#cambronne,1744.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
23,3620,3620,GerDracor/grabbe-napoleon.xml,Den Mantel mir fester zugemacht.,0,32,character_speech,5,7,,NAPOLEON.,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
24,3621,3621,GerDracor/grabbe-napoleon.xml,– Es regnet immer stärker.,33,59,character_speech,5,7,,NAPOLEON.,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
25,3622,3622,GerDracor/grabbe-napoleon.xml,"– – Bertrand, besteig ein
              Pferd, – tun Sie ebenso meine Herren Offiziere.",60,147,character_speech,5,7,,NAPOLEON.,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
26,3623,3623,GerDracor/grabbe-napoleon.xml,"– Reitende Gardegrenadiere, bahnt uns
              den Weg!",148,208,character_speech,5,7,,NAPOLEON.,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
27,3624,3624,GerDracor/grabbe-napoleon.xml,"– Granitkolonne, lebe wohl!",209,236,character_speech,5,7,,NAPOLEON.,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
28,3625,3625,GerDracor/grabbe-napoleon.xml,"Er, Bertrand, die ihn begleitenden Offiziere sind zu Pferd gestiegen und reiten
              mit den Gardegrenadieren fort.",0,124,stage_direction,5,7,speech_part,,#napoleon,1745.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
29,3626,3626,GerDracor/grabbe-napoleon.xml,"Er ist fort – Was will der andere Dreck, den man Erde, Stern oder Sonne nennt, noch
              bedeuten?",0,107,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,abhorrence,tragedy,,,negative,emotions of rejection
30,3627,3627,GerDracor/grabbe-napoleon.xml,"– Er hat uns »lebe wohl« gesagt, und leicht das Auge gewischt – Das heißt:
              sterbt meiner würdig, es geht nicht anders.",108,240,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
31,3628,3628,GerDracor/grabbe-napoleon.xml,"– Also, Kameraden, die Schnurrbärte hübsch
              zurechtgedreht – bald sind wir im Himmel oder in der Hölle, und ein braver Franzose
              erscheint im Himmel wie in der Hölle geputzt!",241,441,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
32,3629,3629,GerDracor/grabbe-napoleon.xml,Englische und preußische Reiterei von allen Seiten.,0,51,stage_direction,5,7,speech_part,,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
33,3630,3630,GerDracor/grabbe-napoleon.xml,"Seht ihr, wie unsere Spediteure uns umdrängen!",0,46,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
34,3631,3631,GerDracor/grabbe-napoleon.xml,"– Also, Tambour, tüchtig auf dein
              Kalbsfell geschlagen – Bedenke, von all den hunderttausend Trommeln, die in den
              glorreichen Feldzügen des Kaisers erklangen, ist die deinige die letzte!",47,261,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
35,3632,3632,GerDracor/grabbe-napoleon.xml,"– Und schlage
                lustig, – auch dazu hast du Grund, – du quälst dich mit Trommelschlag
              fortan nicht wieder!",262,396,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
36,3633,3633,GerDracor/grabbe-napoleon.xml,Der Tambour trommelt ununterbrochen laut und kräftig darauf los.,0,64,stage_direction,5,7,speech_part,,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
37,3634,3634,GerDracor/grabbe-napoleon.xml,Schießt!,0,8,character_speech,5,7,,CAMBRONNE.,#cambronne,1746.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
38,3635,3635,GerDracor/grabbe-napoleon.xml,"Unsinnige, laßt das Schießen –",0,30,character_speech,5,7,,EIN ENGLISCHER DRAGONEROFFIZIER.,#ein_englischer_dragoneroffizier,1747.0,MALE,anger,tragedy,,,negative,emotions of rejection
39,3636,3636,GerDracor/grabbe-napoleon.xml,Schießt!,0,8,character_speech,5,7,,CAMBRONNE.,#cambronne,1748.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
40,3637,3637,GerDracor/grabbe-napoleon.xml,– ihr entkommt doch nicht –,0,27,character_speech,5,7,,DER DRAGONEROFFIZIER.,#ein_englischer_dragoneroffizier,1749.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
41,3638,3638,GerDracor/grabbe-napoleon.xml,Schießt!,0,8,character_speech,5,7,,CAMBRONNE.,#cambronne,1750.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
42,3639,3639,GerDracor/grabbe-napoleon.xml,Wahnsinniges Volk – Ergebt euch!,0,32,character_speech,5,7,,DER DRAGONEROFFIZIER.,#ein_englischer_dragoneroffizier,1751.0,MALE,despair,tragedy,,,negative,emotions of anxiety
43,3640,3640,GerDracor/grabbe-napoleon.xml,"Laffe, die Garde stirbt, aber sie ergibt sich nicht!",0,52,character_speech,5,7,,CAMBRONNE.,#cambronne,1752.0,MALE,despair,tragedy,,,negative,emotions of anxiety
44,3641,3641,GerDracor/grabbe-napoleon.xml,– Schießt solang ihr atmet!,53,80,character_speech,5,7,,CAMBRONNE.,#cambronne,1752.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
45,3642,3642,GerDracor/grabbe-napoleon.xml,einhauend.,0,10,stage_direction,5,7,speech_part,,#englische_und_preussische_reiterei,1753.0,MALE,anger,tragedy,,,negative,emotions of rejection
46,3643,3643,GerDracor/grabbe-napoleon.xml,Nieder die grauen Trabanten des Tyrannen!,0,41,character_speech,5,7,,ENGLISCHE UND PREUSSISCHE REITEREI,#englische_und_preussische_reiterei,1753.0,MALE,abhorrence,tragedy,,,negative,emotions of rejection
47,3644,3644,GerDracor/grabbe-napoleon.xml,Nieder –?,0,9,character_speech,5,7,,CAMBRONNE.,#cambronne,1754.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
48,3645,3645,GerDracor/grabbe-napoleon.xml,"Granitkolonne, hoch und stolz wie die Sonne, und gefallen herrlich wie
              sie!",10,99,character_speech,5,7,,CAMBRONNE.,#cambronne,1754.0,MALE,"admiration, reverence",tragedy,,,positive,emotions of affection
49,3646,3646,GerDracor/grabbe-napoleon.xml,Schon gut – sieh nur –,0,22,character_speech,5,7,,DIE GRANITKOLONNE.,#die_granitkolonne,1755.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
50,3647,3647,GerDracor/grabbe-napoleon.xml,Die Granitkolonne samt Cambronne wird nach verzweifeltem Kampfe zusammengehauen.,0,80,stage_direction,5,7,speech_part,,#die_granitkolonne,1755.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
51,3648,3648,GerDracor/grabbe-napoleon.xml,"Die alliierte Reiterei rückt weiter, andere englische und preußische Truppen
              gleichfalls.",95,198,stage_direction,5,7,speech_part,,#die_granitkolonne,1755.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
52,3649,3649,GerDracor/grabbe-napoleon.xml,mit Gneisenau und Gefolge heransprengend.,0,41,stage_direction,5,7,speech_part,,#bluecher,1756.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
53,3650,3650,GerDracor/grabbe-napoleon.xml,Wo mein großer Waffenbruder von Saint Jean?,0,43,character_speech,5,7,,BLÜCHER,#bluecher,1756.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
54,3651,3651,GerDracor/grabbe-napoleon.xml,Da kommt er!,0,12,character_speech,5,7,,GNEISENAU.,#gneisenau,1757.0,MALE,fear,tragedy,,,negative,emotions of anxiety
55,3652,3652,GerDracor/grabbe-napoleon.xml,heransprengend.,0,15,stage_direction,5,7,speech_part,,#herzog_von_wellington,1758.0,MALE,fear,tragedy,,,negative,emotions of anxiety
56,3653,3653,GerDracor/grabbe-napoleon.xml,"Guten Abend, Feldmarschall!",0,27,character_speech,5,7,,HERZOG VON WELLINGTON,#herzog_von_wellington,1758.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
57,3654,3654,GerDracor/grabbe-napoleon.xml,"Herzog, der Abend ist des Tages wert!",0,37,character_speech,5,7,,BLÜCHER.,#bluecher,1759.0,MALE,joy,tragedy,,,positive,emotions of pleasure
58,3655,3655,GerDracor/grabbe-napoleon.xml,"Die Hand her, Helfer in der Not!",0,32,character_speech,5,7,,HERZOG VON WELLINGTON.,#herzog_von_wellington,1760.0,MALE,compassion,tragedy,,,negative,emotions of suffering and empathy
59,3656,3656,GerDracor/grabbe-napoleon.xml,"Zum »schönen Bunde«, wie der Ort hier heißt!",0,44,character_speech,5,7,,BLÜCHER.,#bluecher,1761.0,MALE,joy,tragedy,,,positive,emotions of pleasure
60,3657,3657,GerDracor/grabbe-napoleon.xml,"– – Engländer, Preußen, Gemeine,
              Generale, Unteroffiziere – ich kann nicht weiterrücken bis ich mir die Brust gelüftet,
              meine Feldmütze abgezogen, und euch gesagt habe: ihr alle, alle seid meine
              hochachtbaren Waffengefährten, gleich brav in Glück und Not – Wird die Zukunft eurer
              würdig – Heil dann!",45,400,character_speech,5,7,,BLÜCHER.,#bluecher,1761.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
61,3658,3658,GerDracor/grabbe-napoleon.xml,"– Wird sie es nicht, dann tröstet euch damit, daß eure Aufopferung
              eine bessere verdiente!",401,505,character_speech,5,7,,BLÜCHER.,#bluecher,1761.0,MALE,no_annotation,tragedy,,,no_annotation,no_annotation
