,file,genre,bp_negative_abs,bp_positive_abs,bp_em1_abs,bp_negative_per,bp_positive_per,bp_em1_per,mec_suffering_abs,mec_rejection_abs,mec_affection_abs,mec_joy_abs,mec_fear_abs,mec_em2_abs,mec_suffering_per,mec_rejection_per,mec_affection_per,mec_joy_per,mec_fear_per,mec_em2_per,tt_suffering_abs,tt_love_abs,tt_fear_abs,tt_joy_abs,tt_hate_abs,tt_admiration_abs,tt_schadenfreude_abs,tt_em3_abs,tt_friendship_abs,tt_despair_abs,tt_desire_abs,tt_compassion_abs,tt_anger_abs,tt_suffering_per,tt_love_per,tt_fear_per,tt_joy_per,tt_hate_per,tt_admiration_per,tt_schadenfreude_per,tt_em3_per,tt_friendship_per,tt_despair_per,tt_desire_per,tt_compassion_per,tt_anger_per
49,GerDracor/beer-der-paria.xml,tragedy,411,162,77,0.6323076923076923,0.24923076923076923,0.11846153846153847,129,158,104,54,126,79,0.19846153846153847,0.24307692307692308,0.16,0.08307692307692308,0.19384615384615383,0.12153846153846154,104,57,83,67,91,19,3,118,12,37,0,19,40,0.16,0.0876923076923077,0.1276923076923077,0.10307692307692308,0.14,0.02923076923076923,0.004615384615384616,0.18153846153846154,0.018461538461538463,0.05692307692307692,0,0.02923076923076923,0.06153846153846154
50,GerDracor/heine-almansor.xml,tragedy,507,353,115,0.52,0.36205128205128206,0.11794871794871795,232,199,169,171,87,117,0.23794871794871794,0.2041025641025641,0.17333333333333334,0.1753846153846154,0.08923076923076922,0.12,227,101,54,169,84,50,18,149,6,29,0,19,69,0.23282051282051283,0.10358974358974359,0.055384615384615386,0.17333333333333334,0.08615384615384615,0.05128205128205128,0.018461538461538463,0.15282051282051282,0.006153846153846154,0.029743589743589743,0,0.019487179487179488,0.07076923076923076
51,GerDracor/grillparzer-der-gastfreund.xml,tragedy,327,141,77,0.6,0.25871559633027524,0.14128440366972478,63,168,80,60,79,95,0.11559633027522936,0.30825688073394497,0.14678899082568808,0.11009174311926606,0.14495412844036698,0.1743119266055046,45,31,56,54,54,33,10,129,11,16,0,9,97,0.08256880733944955,0.05688073394495413,0.10275229357798166,0.09908256880733946,0.09908256880733946,0.060550458715596334,0.01834862385321101,0.23669724770642203,0.02018348623853211,0.029357798165137616,0,0.01651376146788991,0.1779816513761468
52,GerDracor/ayrenhoff-virginia.xml,tragedy,1075,466,171,0.6279205607476636,0.272196261682243,0.09988317757009346,270,581,312,167,183,199,0.15771028037383178,0.33936915887850466,0.1822429906542056,0.09754672897196262,0.10689252336448599,0.11623831775700935,216,144,136,145,213,113,16,330,50,52,0,48,249,0.1261682242990654,0.08411214953271028,0.0794392523364486,0.084696261682243,0.1244158878504673,0.06600467289719626,0.009345794392523364,0.1927570093457944,0.029205607476635514,0.030373831775700934,0,0.028037383177570093,0.14544392523364486
53,GerDracor/kannengiesser-die-vierbeinigten-philosophen.xml,tragedy,165,35,21,0.746606334841629,0.1583710407239819,0.09502262443438914,19,124,9,28,13,28,0.08597285067873303,0.5610859728506787,0.04072398190045249,0.12669683257918551,0.058823529411764705,0.12669683257918551,15,0,6,11,29,7,10,42,0,6,0,4,91,0.06787330316742081,0.0,0.027149321266968326,0.049773755656108594,0.13122171945701358,0.03167420814479638,0.04524886877828054,0.19004524886877827,0.0,0.027149321266968326,0,0.01809954751131222,0.4117647058823529
54,GerDracor/pfeil-lucie-woodvil.xml,tragedy,1225,681,247,0.568973525313516,0.31630283325592196,0.114723641430562,518,508,449,214,195,269,0.24059451927542963,0.23594983743613562,0.20854621458430098,0.09939619136089178,0.09057129586623316,0.12494194147700882,428,325,112,214,232,114,10,377,37,57,0,88,159,0.19879238272178357,0.15095215977705528,0.052020436600092895,0.09939619136089178,0.107756618671621,0.05294937296795169,0.004644681839294009,0.1751045053413841,0.017185322805387832,0.026474686483975846,0,0.04087320018578727,0.07385044124477473
55,TextGrid/-Epicharis.xml,tragedy,2240,1479,536,0.5264394829612221,0.3475910693301998,0.12596944770857815,667,1266,450,890,180,802,0.15675675675675677,0.29753231492361926,0.10575793184488837,0.209165687426557,0.04230317273795535,0.18848413631022326,718,114,135,296,544,334,64,1505,23,56,0,35,431,0.16874265569917743,0.026792009400705055,0.03172737955346651,0.06956521739130435,0.12784958871915394,0.07849588719153937,0.015041128084606345,0.3537015276145711,0.005405405405405406,0.013160987074030552,0,0.008225616921269096,0.10129259694477086
56,GerDracor/lessing-emilia-galotti.xml,tragedy,1245,581,524,0.5297872340425532,0.24723404255319148,0.2229787234042553,359,596,309,283,181,622,0.15276595744680851,0.25361702127659574,0.13148936170212766,0.12042553191489362,0.07702127659574468,0.26468085106382977,297,148,156,239,123,100,19,839,21,17,0,39,352,0.12638297872340426,0.06297872340425532,0.06638297872340425,0.10170212765957447,0.0523404255319149,0.0425531914893617,0.008085106382978723,0.3570212765957447,0.008936170212765958,0.00723404255319149,0,0.016595744680851062,0.1497872340425532
57,TextGrid/-Masaniello.xml,tragedy,1707,818,170,0.6333951762523191,0.30352504638218925,0.06307977736549165,442,1013,395,464,169,212,0.1640074211502783,0.3758812615955473,0.14656771799628943,0.17217068645640074,0.062708719851577,0.07866419294990723,416,70,150,336,278,302,121,376,44,19,0,76,507,0.15435992578849722,0.025974025974025976,0.055658627087198514,0.12467532467532468,0.10315398886827458,0.11205936920222634,0.044897959183673466,0.13951762523191094,0.0163265306122449,0.007050092764378479,0,0.028200371057513916,0.18812615955473097
58,GerDracor/kleist-die-familie-schroffenstein.xml,tragedy,1576,604,579,0.5712214570496557,0.21891989851395433,0.20985864443639,409,699,336,295,289,731,0.14824211670895251,0.2533526640086988,0.12178325480246466,0.10692279811525915,0.10474809713664371,0.2649510692279812,384,155,186,236,219,71,37,816,42,50,0,68,495,0.13918086263138818,0.056179775280898875,0.06741573033707865,0.08553823849220732,0.07937658571946357,0.02573396158028271,0.013410656034795215,0.2957593330916999,0.015222906850308082,0.01812250815512867,0,0.02464661109097499,0.17941283073577383
59,GerDracor/lessing-miss-sara-sampson.xml,tragedy,1119,512,364,0.5609022556390978,0.25664160401002506,0.1824561403508772,402,495,321,168,169,440,0.20150375939849624,0.24812030075187969,0.16090225563909774,0.08421052631578947,0.08471177944862156,0.22055137844611528,344,196,118,157,142,74,16,570,25,35,0,67,251,0.1724310776942356,0.09824561403508772,0.05914786967418546,0.0786967418546366,0.07117794486215538,0.037092731829573934,0.008020050125313283,0.2857142857142857,0.012531328320802004,0.017543859649122806,0,0.033583959899749376,0.12581453634085213
60,GerDracor/goethe-clavigo.xml,tragedy,656,370,202,0.5342019543973942,0.30130293159609123,0.16449511400651465,226,278,189,162,129,244,0.18403908794788273,0.2263843648208469,0.15390879478827363,0.13192182410423453,0.10504885993485343,0.1986970684039088,178,98,75,156,78,46,20,319,17,21,0,38,182,0.1449511400651466,0.07980456026058631,0.061074918566775244,0.1270358306188925,0.06351791530944625,0.03745928338762215,0.016286644951140065,0.25977198697068404,0.013843648208469055,0.01710097719869707,0,0.030944625407166124,0.1482084690553746
61,GerDracor/goethe-faust-der-tragoedie-zweiter-teil.xml,tragedy,2009,1495,384,0.5167181069958847,0.3845164609053498,0.09876543209876543,578,1010,687,835,356,422,0.14866255144032922,0.25977366255144035,0.17669753086419754,0.2147633744855967,0.09156378600823045,0.10853909465020577,615,215,232,756,344,374,75,667,25,36,0,41,508,0.15817901234567902,0.05529835390946502,0.059670781893004114,0.19444444444444445,0.08847736625514403,0.09619341563786009,0.019290123456790122,0.17155349794238683,0.006430041152263375,0.009259259259259259,0,0.010545267489711935,0.13065843621399176
62,TextGrid/-D._Faust.xml,tragedy,89,17,36,0.6267605633802817,0.11971830985915492,0.2535211267605634,18,56,6,15,6,41,0.1267605633802817,0.39436619718309857,0.04225352112676056,0.1056338028169014,0.04225352112676056,0.2887323943661972,12,0,2,8,27,3,1,64,2,0,0,2,21,0.08450704225352113,0.0,0.014084507042253521,0.056338028169014086,0.19014084507042253,0.02112676056338028,0.007042253521126761,0.4507042253521127,0.014084507042253521,0.0,0,0.014084507042253521,0.14788732394366197
63,GerDracor/grillparzer-die-argonauten.xml,tragedy,1331,481,329,0.6216721158337225,0.22466137319009807,0.15366651097617937,328,562,263,200,374,414,0.15319943951424567,0.26249416160672584,0.12283979448855675,0.09341429238673517,0.17468472676319477,0.1933675852405418,292,166,308,178,168,54,28,537,34,51,0,33,292,0.13638486688463336,0.07753386268099019,0.14385801027557216,0.0831387202241943,0.07846800560485755,0.025221858944418495,0.013078000934142924,0.2508173750583839,0.015880429705744978,0.02382064455861747,0,0.015413358243811303,0.13638486688463336
64,TextGrid/-Cleopatra.xml,tragedy,2931,3017,724,0.4392985611510791,0.45218824940047964,0.10851318944844125,1086,1501,746,1818,282,1239,0.16276978417266186,0.22497002398081534,0.111810551558753,0.27248201438848924,0.04226618705035971,0.18570143884892087,1314,253,191,454,483,509,60,2825,36,91,0,61,395,0.19694244604316546,0.03791966426858513,0.028627098321342925,0.06804556354916066,0.07239208633093525,0.07628896882494005,0.008992805755395683,0.4234112709832134,0.00539568345323741,0.013639088729016787,0,0.009142685851318945,0.05920263788968825
65,GerDracor/gottsched-der-sterbende-cato.xml,tragedy,818,440,200,0.5610425240054869,0.3017832647462277,0.13717421124828533,261,474,267,171,103,182,0.17901234567901234,0.32510288065843623,0.1831275720164609,0.11728395061728394,0.07064471879286695,0.12482853223593965,236,118,87,152,170,132,36,293,18,33,0,34,149,0.16186556927297668,0.08093278463648834,0.059670781893004114,0.10425240054869685,0.11659807956104253,0.09053497942386832,0.024691358024691357,0.200960219478738,0.012345679012345678,0.02263374485596708,0,0.023319615912208505,0.10219478737997256
66,GerDracor/brawe-brutus.xml,tragedy,866,321,113,0.6661538461538462,0.2469230769230769,0.08692307692307692,265,425,198,103,181,128,0.20384615384615384,0.3269230769230769,0.1523076923076923,0.07923076923076923,0.13923076923076924,0.09846153846153846,233,68,96,101,236,97,10,197,29,99,0,32,102,0.17923076923076922,0.052307692307692305,0.07384615384615385,0.07769230769230769,0.18153846153846154,0.07461538461538461,0.007692307692307693,0.15153846153846154,0.022307692307692306,0.07615384615384616,0,0.024615384615384615,0.07846153846153846
67,GerDracor/leisewitz-julius-von-tarent.xml,tragedy,645,390,159,0.5402010050251256,0.32663316582914576,0.13316582914572864,273,234,233,152,100,202,0.228643216080402,0.19597989949748743,0.19514237855946398,0.1273031825795645,0.08375209380234507,0.16917922948073702,238,141,59,141,67,50,7,267,18,30,0,35,141,0.19932998324958123,0.11809045226130653,0.049413735343383586,0.11809045226130653,0.05611390284757119,0.04187604690117253,0.005862646566164154,0.2236180904522613,0.01507537688442211,0.02512562814070352,0,0.02931323283082077,0.11809045226130653
68,GerDracor/gerstenberg-ugolino.xml,tragedy,1104,513,300,0.5758998435054773,0.2676056338028169,0.1564945226917058,415,446,243,259,216,338,0.21648408972352634,0.23265519040166927,0.1267605633802817,0.13510693792383932,0.11267605633802817,0.1763171622326552,384,129,121,256,134,73,15,461,11,42,0,77,214,0.20031298904538342,0.06729264475743349,0.06311945748565467,0.13354199269692227,0.06990088680229525,0.03808033385498174,0.00782472613458529,0.24047991653625456,0.005738132498695879,0.02190923317683881,0,0.040166927490871154,0.11163275952008346
69,GerDracor/eichendorff-der-letzte-held-von-marienburg.xml,tragedy,1435,558,430,0.5922410235245563,0.2302930251754024,0.17746595130004128,355,659,201,333,368,507,0.14651258770119685,0.2719768881551795,0.08295501444490301,0.13743293437886916,0.15187783739166322,0.2092447379281882,380,71,271,295,147,99,56,583,11,55,0,41,414,0.15683037556747834,0.029302517540239374,0.11184482047049113,0.12174989682212134,0.06066859265373504,0.04085843995047462,0.02311184482047049,0.24061081304168386,0.004539826661163846,0.02269913330581923,0,0.01692117210070161,0.17086256706562114
70,TextGrid/-Sophonisbe.xml,tragedy,2559,2952,626,0.416978979957634,0.4810167834446798,0.10200423659768616,851,1384,680,1733,270,1219,0.1386671011895063,0.22551735375590679,0.11080332409972299,0.2823855303894411,0.04399543751018413,0.1986312530552387,1173,272,146,463,450,420,66,2650,23,84,0,23,367,0.19113573407202217,0.0443213296398892,0.023790125468469935,0.07544402802672315,0.07332572918364022,0.0684373472380642,0.010754440280267232,0.4318070718592146,0.0037477594916082778,0.01368746944761284,0,0.0037477594916082778,0.05980120580087991
71,GerDracor/grabbe-kaiser-heinrich-der-sechste.xml,tragedy,1177,699,259,0.551288056206089,0.32740046838407494,0.12131147540983607,367,564,331,353,201,319,0.1718969555035129,0.2641686182669789,0.15503512880562062,0.16533957845433256,0.09414519906323185,0.14941451990632318,329,138,140,283,194,201,34,443,21,47,0,41,264,0.1540983606557377,0.06463700234192038,0.06557377049180328,0.1325526932084309,0.09086651053864168,0.09414519906323185,0.01592505854800937,0.20749414519906323,0.009836065573770493,0.022014051522248244,0,0.01920374707259953,0.12365339578454333
72,GerDracor/schiller-die-braut-von-messina.xml,tragedy,888,518,185,0.5581395348837209,0.32558139534883723,0.11627906976744186,320,309,303,209,224,226,0.2011313639220616,0.19421747328724073,0.19044626021370206,0.13136392206159647,0.14079195474544312,0.142049025769956,296,194,173,201,120,103,12,278,24,52,0,27,111,0.18604651162790697,0.12193588937774984,0.10873664362036455,0.12633563796354494,0.0754242614707731,0.06473915776241358,0.00754242614707731,0.17473287240729102,0.01508485229415462,0.03268384663733501,0,0.01697045883092395,0.06976744186046512
73,GerDracor/grabbe-herzog-theodor-von-gothland.xml,tragedy,2987,1114,719,0.6197095435684647,0.23112033195020748,0.1491701244813278,720,1486,424,584,707,899,0.14937759336099585,0.308298755186722,0.08796680497925312,0.12116182572614108,0.1466804979253112,0.18651452282157677,662,235,459,517,504,133,89,1149,49,184,0,104,735,0.13734439834024897,0.0487551867219917,0.09522821576763485,0.10726141078838174,0.1045643153526971,0.02759336099585062,0.018464730290456432,0.23838174273858923,0.01016597510373444,0.038174273858921165,0,0.021576763485477178,0.1524896265560166
74,TextGrid/-Papinianus.xml,tragedy,1714,580,161,0.6981670061099796,0.23625254582484725,0.06558044806517312,620,794,389,253,227,172,0.2525458248472505,0.3234215885947047,0.15845213849287168,0.10305498981670061,0.09246435845213849,0.07006109979633401,589,151,163,212,307,205,41,380,35,64,0,48,260,0.239918533604888,0.0615071283095723,0.06639511201629328,0.08635437881873727,0.125050916496945,0.0835030549898167,0.01670061099796334,0.15478615071283094,0.014256619144602852,0.026069246435845215,0,0.019551934826883912,0.10590631364562118
75,GerDracor/schiller-wallensteins-tod.xml,tragedy,1872,847,566,0.5698630136986301,0.2578386605783866,0.17229832572298326,521,885,513,284,433,649,0.15859969558599696,0.2694063926940639,0.15616438356164383,0.08645357686453577,0.13181126331811263,0.19756468797564689,468,184,323,285,233,190,34,866,79,71,0,71,481,0.14246575342465753,0.056012176560121765,0.09832572298325723,0.0867579908675799,0.07092846270928463,0.0578386605783866,0.010350076103500762,0.26362252663622526,0.024048706240487064,0.02161339421613394,0,0.02161339421613394,0.14642313546423136
76,GerDracor/goethe-egmont.xml,tragedy,1293,637,283,0.5842747401717127,0.2878445549028468,0.12788070492544057,345,669,360,286,216,337,0.15589697243560777,0.3023045639403525,0.16267510167193855,0.12923633077270674,0.09760506100316313,0.15228197017623135,286,122,197,267,138,143,32,431,47,45,0,44,461,0.12923633077270674,0.055128784455490284,0.08901943063714415,0.12065070040668775,0.06235878897424311,0.06461816538635337,0.014460009037505649,0.1947582467239042,0.021238138273836422,0.02033438770899232,0,0.019882512426570267,0.20831450519656575
77,GerDracor/schlegel-alarcos.xml,tragedy,403,201,30,0.6356466876971609,0.31703470031545744,0.0473186119873817,187,117,147,64,74,45,0.2949526813880126,0.18454258675078863,0.23186119873817035,0.10094637223974763,0.1167192429022082,0.07097791798107256,157,76,46,65,65,53,6,66,18,25,0,16,41,0.2476340694006309,0.11987381703470032,0.07255520504731862,0.10252365930599369,0.10252365930599369,0.083596214511041,0.00946372239747634,0.10410094637223975,0.028391167192429023,0.03943217665615142,0,0.025236593059936908,0.06466876971608833
78,GerDracor/cronegk-codrus.xml,tragedy,991,523,135,0.600970285021225,0.3171619163129169,0.0818677986658581,431,272,347,192,241,166,0.2613705275924803,0.16494845360824742,0.2104305639781686,0.11643420254699818,0.14614918132201335,0.10066707095209218,373,201,145,179,116,128,17,191,21,96,0,48,134,0.2261976955730746,0.12189205579138872,0.08793208004851426,0.10855063674954518,0.0703456640388114,0.07762280169799879,0.010309278350515464,0.11582777440873257,0.012734990903577926,0.05821710127349909,0,0.029108550636749546,0.08126137052759248
79,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,tragedy,1668,955,311,0.5685071574642127,0.32549420586230404,0.1059986366734833,680,550,495,446,330,433,0.23176550783912747,0.18745739604635311,0.1687116564417178,0.1520109066121336,0.11247443762781185,0.14758009543285616,584,267,213,466,209,147,47,510,31,82,0,86,292,0.19904567143830948,0.09100204498977506,0.07259713701431493,0.15882753919563736,0.07123381049761418,0.050102249488752554,0.016019086571233812,0.1738241308793456,0.010565780504430812,0.02794819359236537,0,0.02931152010906612,0.09952283571915474
80,GerDracor/tieck-ritter-blaubart.xml,tragedy,981,508,254,0.5628227194492255,0.291451520367183,0.1457257601835915,330,420,188,312,154,339,0.18932874354561102,0.24096385542168675,0.1078600114744693,0.17900172117039587,0.08835341365461848,0.1944922547332186,287,78,127,290,102,43,31,393,29,13,0,35,315,0.1646586345381526,0.04475043029259897,0.07286288009179576,0.1663798049340218,0.058519793459552494,0.024670109007458405,0.01778542742398164,0.22547332185886404,0.01663798049340218,0.007458405048766495,0,0.020080321285140562,0.18072289156626506
81,GerDracor/collin-coriolan.xml,tragedy,1444,691,262,0.6024196912807677,0.2882770129328327,0.10930329578639966,437,729,365,290,266,310,0.18231122236128494,0.3041301627033792,0.15227367542761786,0.12098456403838131,0.11097204839382561,0.12932832707551106,381,121,218,312,198,153,25,467,62,57,0,61,342,0.15894868585732166,0.05047976637463496,0.09094701710471423,0.13016270337922403,0.08260325406758448,0.06382978723404255,0.010429703796412181,0.19482686691697956,0.025865665415102213,0.023779724655819776,0,0.025448477263245724,0.14267834793491865
82,GerDracor/houwald-die-freistatt.xml,tragedy,271,141,55,0.5802997858672377,0.3019271948608137,0.11777301927194861,136,82,97,42,41,69,0.291220556745182,0.17558886509635974,0.20770877944325483,0.08993576017130621,0.08779443254817987,0.14775160599571735,124,50,34,41,23,13,1,94,26,8,0,11,42,0.26552462526766596,0.10706638115631692,0.0728051391862955,0.08779443254817987,0.04925053533190578,0.027837259100642397,0.0021413276231263384,0.2012847965738758,0.055674518201284794,0.017130620985010708,0,0.023554603854389723,0.08993576017130621
83,TextGrid/-Ibrahim.xml,tragedy,948,313,114,0.6894545454545454,0.22763636363636364,0.0829090909090909,350,439,188,123,114,161,0.2545454545454545,0.31927272727272726,0.13672727272727273,0.08945454545454545,0.0829090909090909,0.11709090909090909,330,83,69,113,188,105,31,265,15,32,0,27,117,0.24,0.06036363636363636,0.05018181818181818,0.08218181818181818,0.13672727272727273,0.07636363636363637,0.022545454545454546,0.19272727272727272,0.01090909090909091,0.02327272727272727,0,0.019636363636363636,0.08509090909090909
84,TextGrid/-Catharina_von_Georgien.xml,tragedy,1314,516,102,0.6801242236024845,0.2670807453416149,0.052795031055900624,533,492,324,285,163,135,0.275879917184265,0.2546583850931677,0.16770186335403728,0.14751552795031056,0.08436853002070394,0.06987577639751552,525,108,122,215,211,193,38,270,20,50,0,34,146,0.2717391304347826,0.055900621118012424,0.06314699792960662,0.11128364389233955,0.10921325051759834,0.09989648033126294,0.019668737060041408,0.13975155279503104,0.010351966873706004,0.025879917184265012,0,0.017598343685300208,0.07556935817805382
85,GerDracor/bueschel-die-neue-messaline.xml,tragedy,93,92,24,0.4449760765550239,0.44019138755980863,0.11483253588516747,40,48,39,33,5,44,0.19138755980861244,0.22966507177033493,0.18660287081339713,0.15789473684210525,0.023923444976076555,0.21052631578947367,29,19,3,30,15,20,3,59,0,4,0,1,26,0.13875598086124402,0.09090909090909091,0.014354066985645933,0.14354066985645933,0.07177033492822966,0.09569377990430622,0.014354066985645933,0.2822966507177033,0.0,0.019138755980861243,0,0.004784688995215311,0.12440191387559808
86,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",tragedy,1124,527,291,0.5787847579814624,0.2713697219361483,0.1498455200823893,297,565,267,240,204,369,0.1529351184346035,0.2909371781668383,0.13748712667353244,0.12358393408856849,0.10504634397528322,0.19001029866117405,307,87,136,242,112,102,56,426,35,26,0,41,372,0.1580844490216272,0.04479917610710608,0.07003089598352215,0.12461380020597322,0.057672502574665295,0.05252317198764161,0.028836251287332648,0.21936148300720906,0.018022657054582905,0.013388259526261586,0,0.021112255406797117,0.19155509783728114
87,GerDracor/grillparzer-die-ahnfrau.xml,tragedy,1159,471,292,0.6030176899063475,0.24505723204994798,0.15192507804370448,416,337,239,222,304,404,0.21644120707596254,0.1753381893860562,0.12434963579604578,0.11550468262226847,0.15816857440166493,0.21019771071800208,397,127,183,233,120,55,25,483,6,63,0,45,185,0.2065556711758585,0.06607700312174818,0.09521331945889698,0.12122788761706556,0.062434963579604576,0.02861602497398543,0.013007284079084287,0.2513007284079084,0.003121748178980229,0.032778355879292405,0,0.023413111342351717,0.09625390218522373
88,GerDracor/beer-struensee.xml,tragedy,1608,881,373,0.5618448637316562,0.30782669461914747,0.13032844164919635,445,728,481,354,356,498,0.1554856743535989,0.2543675751222921,0.16806429070580015,0.12368972746331237,0.1243885394828791,0.1740041928721174,474,160,255,315,209,249,35,603,53,73,0,49,387,0.16561844863731656,0.055904961565338925,0.08909853249475891,0.11006289308176101,0.07302585604472397,0.0870020964360587,0.01222921034241789,0.21069182389937108,0.018518518518518517,0.025506638714185886,0,0.017120894479385047,0.13522012578616352
89,GerDracor/grabbe-don-juan-und-faust.xml,tragedy,1142,606,237,0.5753148614609572,0.3052896725440806,0.11939546599496222,292,503,323,294,243,330,0.14710327455919395,0.2534005037783375,0.16272040302267002,0.14811083123425692,0.12241813602015113,0.16624685138539042,274,192,129,244,171,95,18,489,13,68,0,31,261,0.1380352644836272,0.09672544080604534,0.06498740554156171,0.12292191435768261,0.08614609571788413,0.04785894206549118,0.00906801007556675,0.24634760705289674,0.00654911838790932,0.03425692695214106,0,0.015617128463476071,0.13148614609571788
90,GerDracor/schiller-wallensteins-lager.xml,tragedy,426,283,84,0.5372005044136192,0.35687263556116017,0.10592686002522068,101,312,111,145,30,94,0.1273644388398487,0.39344262295081966,0.13997477931904162,0.1828499369482976,0.03783102143757881,0.11853720050441362,92,17,25,144,83,68,22,136,12,6,0,8,180,0.11601513240857503,0.021437578814627996,0.031525851197982346,0.18158890290037832,0.10466582597730138,0.08575031525851198,0.027742749054224466,0.17150063051702397,0.015132408575031526,0.007566204287515763,0,0.01008827238335435,0.22698612862547288
91,GerDracor/toerring-agnes-bernauerin.xml,tragedy,892,509,298,0.5250147145379636,0.29958799293702176,0.1753972925250147,229,502,304,163,166,335,0.1347851677457328,0.29546792230723956,0.1789287816362566,0.0959387875220718,0.09770453207769277,0.19717480871100648,223,171,108,137,80,104,22,453,32,34,0,20,315,0.1312536786344909,0.10064743967039436,0.06356680400235433,0.08063566804002355,0.047086521483225424,0.06121247792819305,0.012948793407886992,0.266627427898764,0.01883460859329017,0.020011771630370805,0,0.011771630370806356,0.18540317834020012
92,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,tragedy,655,264,137,0.6202651515151515,0.25,0.12973484848484848,178,362,138,121,74,183,0.16856060606060605,0.3428030303030303,0.13068181818181818,0.11458333333333333,0.07007575757575757,0.17329545454545456,150,77,44,108,97,56,33,217,15,27,0,17,215,0.14204545454545456,0.07291666666666667,0.041666666666666664,0.10227272727272728,0.09185606060606061,0.05303030303030303,0.03125,0.20549242424242425,0.014204545454545454,0.02556818181818182,0,0.016098484848484848,0.20359848484848486
93,GerDracor/schiller-maria-stuart.xml,tragedy,1589,755,337,0.5926892950391645,0.28161133905259234,0.12569936590824318,466,752,484,260,293,426,0.17381574039537487,0.2804923535994032,0.18052965311450953,0.0969787392763894,0.1092875792614696,0.1588959343528534,422,210,197,232,262,250,18,565,39,98,0,63,325,0.15740395374860128,0.0783289817232376,0.07348004475941813,0.0865348750466244,0.09772472957851548,0.09324878776575904,0.006713912719134651,0.21074226035061544,0.01454681089145841,0.03655352480417755,0,0.02349869451697128,0.12122342409548675
94,GerDracor/grillparzer-koenig-ottokars-glueck-und-ende.xml,tragedy,1560,876,449,0.5407279029462738,0.30363951473136913,0.15563258232235702,396,825,446,388,269,561,0.13726169844020797,0.28596187175043325,0.15459272097053725,0.13448873483535528,0.09324090121317158,0.19445407279029464,388,131,202,366,164,245,64,676,45,40,0,47,517,0.13448873483535528,0.04540727902946274,0.07001733102253033,0.1268630849220104,0.05684575389948007,0.08492201039861352,0.02218370883882149,0.234315424610052,0.01559792027729636,0.01386481802426343,0,0.016291161178509532,0.17920277296360484
95,GerDracor/uhland-ernst-herzog-von-schwaben.xml,tragedy,492,324,81,0.5484949832775919,0.3612040133779264,0.0903010033444816,183,192,199,124,114,85,0.2040133779264214,0.2140468227424749,0.221850613154961,0.13823857302118173,0.12709030100334448,0.0947603121516165,165,61,82,119,81,83,22,116,23,26,0,15,104,0.18394648829431437,0.06800445930880714,0.09141583054626533,0.1326644370122631,0.0903010033444816,0.09253065774804906,0.024526198439241916,0.12931995540691194,0.02564102564102564,0.028985507246376812,0,0.016722408026755852,0.11594202898550725
96,GerDracor/goethe-iphigenie-auf-tauris.xml,tragedy,586,372,75,0.5672797676669894,0.3601161665053243,0.07260406582768635,203,248,252,133,111,86,0.19651500484027107,0.24007744433688286,0.24394966118102615,0.1287512100677638,0.1074540174249758,0.08325266214908035,185,118,79,146,111,94,6,120,24,28,0,17,105,0.17909002904162633,0.11423039690222653,0.07647628267182963,0.14133591481122942,0.1074540174249758,0.0909970958373669,0.005808325266214908,0.11616650532429816,0.023233301064859633,0.027105517909002903,0,0.016456921587608905,0.10164569215876089
97,GerDracor/richter-eumenides-duester.xml,tragedy,275,147,43,0.5913978494623656,0.3161290322580645,0.09247311827956989,111,82,35,98,79,60,0.23870967741935484,0.17634408602150536,0.07526881720430108,0.210752688172043,0.16989247311827957,0.12903225806451613,108,27,43,88,38,11,4,71,3,14,0,8,50,0.23225806451612904,0.05806451612903226,0.09247311827956989,0.18924731182795698,0.08172043010752689,0.023655913978494623,0.008602150537634409,0.15268817204301074,0.0064516129032258064,0.030107526881720432,0,0.017204301075268817,0.10752688172043011
98,TextGrid/-Robert_Guiskard__Fragment_.xml,tragedy,211,115,49,0.5626666666666666,0.30666666666666664,0.13066666666666665,62,117,45,49,39,63,0.16533333333333333,0.312,0.12,0.13066666666666665,0.104,0.168,58,17,17,48,30,27,4,81,4,9,0,7,73,0.15466666666666667,0.04533333333333334,0.04533333333333334,0.128,0.08,0.072,0.010666666666666666,0.216,0.010666666666666666,0.024,0,0.018666666666666668,0.19466666666666665
99,GerDracor/voss-faust.xml,tragedy,840,495,171,0.5577689243027888,0.3286852589641434,0.11354581673306773,253,355,249,201,213,235,0.16799468791500663,0.2357237715803453,0.16533864541832669,0.13346613545816732,0.14143426294820718,0.15604249667994688,297,127,99,200,140,82,16,295,13,58,0,16,163,0.19721115537848605,0.08432934926958831,0.06573705179282868,0.13280212483399734,0.09296148738379814,0.05444887118193891,0.010624169986719787,0.19588313413014607,0.008632138114209827,0.03851261620185923,0,0.010624169986719787,0.10823373173970784
