,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
697,CATMA_DFF73D45-5231-4515-85D5-A188C4EF8C63,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Wer? wir,3,72137,72145,ER,Nicht-Charakter
698,CATMA_29DC26E6-005E-4CDE-91CE-503187C6F83C_0,CATMA_A9F4915E-08B4-4027-9CEB-44B3E24BC4DC,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_amalie,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ihr,1,72264,72267,ER,FEMALE
699,CATMA_29DC26E6-005E-4CDE-91CE-503187C6F83C_0,CATMA_A9F4915E-08B4-4027-9CEB-44B3E24BC4DC,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_kaltenbrunn,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ihr,1,72264,72267,ER,MALE
700,CATMA_A9F4915E-08B4-4027-9CEB-44B3E24BC4DC,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"chüttelt den Kopf.
Wahrhaftig! Ihr seid treffliche Leute! Hat die Oberstin das um euch verdient, daß ihr
              ihr alles Unglück an den Hals hexen wollt?
",30,72233,72395,ER,FEMALE
701,CATMA_8ADCF56D-6597-4401-A735-C5E1C3BAEC45,CATMA_01F20AAA-D65A-4FE4-806C-815210124174,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,das,1,72608,72611,ER,Nicht-Charakter
702,CATMA_01F20AAA-D65A-4FE4-806C-815210124174,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Warum aber das?
",4,72597,72613,ER,FEMALE
703,CATMA_A0DFF865-1E19-4E79-9570-C8A323271600_0,CATMA_5036AB17-A7C7-4359-A20C-895E3AA74AAD,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,72690,72693,ER,FEMALE
704,CATMA_4F55392E-B69F-4373-8678-C2070B6F0213_0,CATMA_5036AB17-A7C7-4359-A20C-895E3AA74AAD,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,du,1,72745,72747,ER,FEMALE
705,CATMA_6F430FFF-7322-4185-8469-1A6AB035AAFD,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,positiv,positiv,Emotionen der Freude,Freude,"lachend.
Wo sie will!

",6,72981,73004,ER,FEMALE
706,CATMA_0D8AA97A-A4CF-4375-9D29-A77A3EDFE0E3,CATMA_A4E48F01-F5AD-488E-9C65-580E63017353,Explizite_Source:_Experiencer,source,Experiencer,explicit,herr_von_kaltenbrunn,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Ich,1,73047,73050,ER,MALE
707,CATMA_27CFF8E5-2108-4A75-AEEB-C1D33354248C,CATMA_8F28DB86-0E9F-461A-9AE1-E3E3621B7962,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_amalie,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihr,1,73211,73214,ER,FEMALE
708,CATMA_27CFF8E5-2108-4A75-AEEB-C1D33354248C,CATMA_8F28DB86-0E9F-461A-9AE1-E3E3621B7962,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_kaltenbrunn,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihr,1,73211,73214,ER,MALE
709,CATMA_8F28DB86-0E9F-461A-9AE1-E3E3621B7962,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"schüttelt den Kopf.
Nun, gewiß! ihr seid unsinnig!
",12,73179,73230,ER,FEMALE
710,CATMA_3475EF5A-11B9-4734-A0B8-EECB15653094,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"höhnisch.
Ja! wir sind nun einmal so unsinnig, daß wir glauben, Familiensachen in Ordnung zu
              bringen, das sei was Wichtigers als Spazierenfahre",27,73247,73404,ER,FEMALE
711,CATMA_3475EF5A-11B9-4734-A0B8-EECB15653094,,Gemeintes_Target:_Charakter,target,Charakter,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"höhnisch.
Ja! wir sind nun einmal so unsinnig, daß wir glauben, Familiensachen in Ordnung zu
              bringen, das sei was Wichtigers als Spazierenfahre",27,73247,73404,ER,FEMALE
712,CATMA_FA7E9C6F-923E-48BD-AA8C-A3B0ABE49A1A,CATMA_EAF807DE-5E94-4C26-91F8-32DC5D728BB4,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Was soll das heißen?,5,73439,73459,ER,Nicht-Charakter
713,CATMA_A64B46E1-9720-426A-AF7D-24189883857C,CATMA_EAF807DE-5E94-4C26-91F8-32DC5D728BB4,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich ,1,73479,73483,ER,FEMALE
714,CATMA_7096B95D-EF69-49A2-A808-4304C0F13B27,CATMA_0E419F5B-D827-4B82-B633-6A6EA200151D,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Ich,1,73685,73688,ER,FEMALE
715,CATMA_FCA252C0-2870-4AFB-BB3C-E50DBDF798FD,CATMA_AB75771F-8890-4FE1-A2EC-FC7E07312742,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Ich,1,73898,73901,ER,FEMALE
716,CATMA_AB75771F-8890-4FE1-A2EC-FC7E07312742,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Ich?
",2,73898,73903,ER,Nicht-Charakter
717,CATMA_48BB27C9-7EFE-4876-8555-D821858501F6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"höhnisch.
Ja, es gibt gewisse Leute, die sich diesen Dienst von deiner schwesterlichen Liebe
              versprechen.
",19,73920,74040,ER,FEMALE
718,CATMA_48BB27C9-7EFE-4876-8555-D821858501F6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"höhnisch.
Ja, es gibt gewisse Leute, die sich diesen Dienst von deiner schwesterlichen Liebe
              versprechen.
",19,73920,74040,ER,FEMALE
719,CATMA_62AD02BC-C913-4BD0-854F-3812DDBCF0BA,CATMA_DD26291C-CD28-4A41-94E3-CF3767864795,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,74254,74257,ER,FEMALE
720,CATMA_DD26291C-CD28-4A41-94E3-CF3767864795,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen des Leids,Leid,Nein. Aber es ist mir recht leid.,9,74236,74269,ER,FEMALE
721,CATMA_E15ED959-341C-4375-99A1-00D198654A90_0,CATMA_7D2517A8-ABA1-4257-B98A-775062FDA0B8,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,74341,74344,ER,FEMALE
722,CATMA_6C382C75-B264-48EC-A283-34C83A6B1D2F,CATMA_7D2517A8-ABA1-4257-B98A-775062FDA0B8,Explizites_Target:_Charakter,target,Charakter,explicit,frau_von_tiefenborn,single,negativ,negativ,Emotionen des Leids,Leid,ihr,1,74366,74369,ER,FEMALE
723,CATMA_9513F20C-5F33-4E26-8979-02B66DB21AF1,CATMA_993580B0-AD10-488D-8C81-30327C8C8AA8,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Nichts Schlimmes geraten haben,4,74457,74487,ER,Nicht-Charakter
724,CATMA_E8895983-3F1A-44DD-A067-C4B1FF58F23F,CATMA_993580B0-AD10-488D-8C81-30327C8C8AA8,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie,1,74489,74492,ER,FEMALE
725,CATMA_3A63E8A2-228D-4AB8-9D83-1134BAF4295F,CATMA_4A1005AD-375F-467B-B0D5-B657B09CF785,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"ihr etwa aus dem Sinne redete, uns etwas zu
              vermachen?",12,74982,75050,ER,Nicht-Charakter
726,CATMA_4A1005AD-375F-467B-B0D5-B657B09CF785,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Wie? zu ihrer Schwester? daß die ihr etwa aus dem Sinne redete, uns etwas zu
              vermachen?",20,74949,75050,ER,FEMALE
727,CATMA_B55A971D-DEE0-42C7-9EB9-68BB5E65BA2D,CATMA_636F43A1-BED4-4DBD-A378-3C2C78A99C95,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"er
              Ziegendorfin ",2,75114,75144,ER,UNKNOWN
728,CATMA_636F43A1-BED4-4DBD-A378-3C2C78A99C95,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Kann auch wohl das lautere Gift der Muhme ungesünder sein als der
              Ziegendorfin ihr Haus",15,75051,75152,ER,FEMALE
729,CATMA_F067E72A-589C-4A07-8987-F5F4F68E345A_0,CATMA_EF72DC70-FD33-47C4-AA4C-A11CA0A6A086,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Wie,1,75637,75640,ER,Nicht-Charakter
730,CATMA_EF72DC70-FD33-47C4-AA4C-A11CA0A6A086,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"heftig.
Wie? Was? Herr Doktor?
",9,75629,75660,ER,FEMALE
731,CATMA_E016D9AA-F934-495F-828D-522D2299609D_0,CATMA_DA742887-6A73-45B6-BAEE-7B2FB6F2EF90,Explizites_Target:_Charakter,target,Charakter,explicit,dr_hippokras,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie,1,75716,75719,ER,MALE
732,CATMA_B778BB87-7161-4932-8BF9-44FCE79F0E04,CATMA_DA742887-6A73-45B6-BAEE-7B2FB6F2EF90,Explizite_Source:_Experiencer,source,Experiencer,explicit,herr_von_kaltenbrunn,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich,1,75804,75807,ER,MALE
733,CATMA_BFF5A277-8640-46A9-A5C9-CFC5DA07EC5C,CATMA_D277A178-85A5-4C70-8A5F-548BD3AB9C1D,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,75887,75890,ER,FEMALE
734,CATMA_0FFB4F59-33BB-42BF-BB5B-14ADD306B80C_0,CATMA_E89FBECB-6334-45FC-A157-4C8817C35B48,Explizite_Source:_Experiencer,source,Experiencer,explicit,dr_hippokras,single,negativ,negativ,Emotionen des Leids,Leid,mir's,2,75969,75974,ER,MALE
735,CATMA_4AFB39E8-CCDC-448F-98EA-179BDB1BEA88,CATMA_E89FBECB-6334-45FC-A157-4C8817C35B48,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Halte ich es mit einer Partei, so
              ist es der andern nicht recht: und halte ich es mit der andern, so verderbe ich es
              abermals.
",29,75986,76141,ER,Nicht-Charakter
736,CATMA_260A8072-551B-48A9-951D-5E537D130456,CATMA_77FB2C91-837F-4D90-9D82-D4FEE9347376,Explizite_Source:_Experiencer,source,Experiencer,explicit,herr_von_kaltenbrunn,single,positiv,positiv,Emotionen der Freude,Freude,Du,1,76640,76642,ER,MALE
737,CATMA_B6ABA621-ED80-4CBA-A93B-4640C17E3451,CATMA_77FB2C91-837F-4D90-9D82-D4FEE9347376,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"daß die Sache nicht möglich ist!
",7,76664,76697,ER,Nicht-Charakter
738,CATMA_77FB2C91-837F-4D90-9D82-D4FEE9347376,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,fraeulein_karoline,single,positiv,positiv,Emotionen der Freude,Freude,"lächelnd.
Du bist sehr glücklich, daß die Sache nicht möglich ist!

",14,76630,76698,ER,FEMALE
739,CATMA_6C77E768-FCE8-4A0E-BC3F-8AB2042C352D,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,herr_von_kaltenbrunn,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"sieht nach der Uhr und erschrickt.
Potztausend!",9,76719,76766,ER,MALE
740,CATMA_6C77E768-FCE8-4A0E-BC3F-8AB2042C352D,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"sieht nach der Uhr und erschrickt.
Potztausend!",9,76719,76766,ER,Nicht-Charakter
741,CATMA_B5F8FDCE-F021-4330-A708-6D93B1562849,CATMA_E68D86D9-98AD-4F8E-A5E3-BF989DE2F27C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit, soll er kommen,3,77544,77559,ER,Nicht-Charakter
742,CATMA_E68D86D9-98AD-4F8E-A5E3-BF989DE2F27C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Wieso? soll er kommen?
",6,77538,77561,ER,FEMALE
743,CATMA_E7944E76-1E36-43ED-AB40-87C84E319398_0,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"ihn bestellen lassen?
",4,77620,77642,ER,Nicht-Charakter
744,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Hat die Oberstin ihn bestellen lassen?

",7,77603,77643,ER,FEMALE
745,CATMA_E7944E76-1E36-43ED-AB40-87C84E319398_1,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_1,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,denn melden lassen,3,77707,77725,ER,Nicht-Charakter
746,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Hat er sich denn melden lassen,6,77695,77725,ER,FEMALE
747,CATMA_E7944E76-1E36-43ED-AB40-87C84E319398_2,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," kömmst du denn darauf, daß er herkommen sol",9,77788,77832,ER,Nicht-Charakter
748,CATMA_B2B68427-9661-4339-BF76-3AA3EB3D6B5C_2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Nun! wie kömmst du denn darauf, daß er herkommen soll?
",13,77780,77835,ER,FEMALE
749,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"lächelnd.
Nein.
",4,77659,77675,ER,FEMALE
750,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_0,,Gemeintes_Target:_Charakter,target,Charakter,implicit,frau_von_tiefenborn,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"lächelnd.
Nein.
",4,77659,77675,ER,FEMALE
751,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"ächelnd.
Nein.
",4,77745,77760,ER,FEMALE
752,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,frau_von_tiefenborn,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"ächelnd.
Nein.
",4,77745,77760,ER,FEMALE
753,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"ächelnd.
Je ",3,77853,77865,ER,FEMALE
754,CATMA_646F2DC3-C427-43A5-89FD-4A2EA25A3582_2,,Gemeintes_Target:_Charakter,target,Charakter,implicit,frau_von_tiefenborn,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"ächelnd.
Je ",3,77853,77865,ER,FEMALE
755,CATMA_6F073A24-9BD6-4A8E-81BC-E11853CB2038,CATMA_92DD8CB4-960D-4128-8E23-6D2EE2F8D39F,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,77921,77924,ER,FEMALE
756,CATMA_058AF8C5-BEAA-456C-9888-1215B2288CA7,CATMA_92DD8CB4-960D-4128-8E23-6D2EE2F8D39F,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,du,1,77926,77928,ER,FEMALE
757,CATMA_116962DE-8899-4AD1-9A34-A4FBBE6379DD_0,CATMA_6B36C35D-A578-4B99-A27D-10F44783E3AD,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_wagehals,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er,1,78164,78166,ER,MALE
758,CATMA_6B36C35D-A578-4B99-A27D-10F44783E3AD,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Weil er eine wüste, wilde Hummel ist und aus einer jeden Kleinigkeit gleich ein
              großes Lärmen machen kann.
",20,78159,78280,ER,FEMALE
759,CATMA_D883613C-651A-4D72-A3F8-6261A7F8891D_0,CATMA_7B3C7BCB-027F-4FDC-99C3-52F4420571D9,Explizite_Source:_Experiencer,source,Experiencer,explicit,frau_von_tiefenborn,single,positiv,positiv,Emotionen der Freude,Freude,"der
              Oberstin ",2,78379,78406,ER,FEMALE
760,CATMA_1C45BE21-9DA0-45EE-A7CC-806D75A8B976,CATMA_7B3C7BCB-027F-4FDC-99C3-52F4420571D9,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_wagehals,single,positiv,positiv,Emotionen der Freude,Freude,er,1,78426,78428,ER,MALE
761,CATMA_7B3C7BCB-027F-4FDC-99C3-52F4420571D9,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Freude,Freude,"es würde der
              Oberstin angenehm sein, wenn er sie heute besuchen wollte?
",14,78370,78456,ER,FEMALE
762,CATMA_44CF0C78-444F-44BF-B794-49B02DD7C7DD_0,CATMA_5665C9A9-41C5-469E-A21E-5724DBEFBB9C,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,herr_von_wagehals,single,positiv,positiv,Emotionen der Zuneigung,Liebe,er,1,78693,78695,ER,MALE
763,CATMA_B39383AB-B436-4805-A479-F2A929DE8946_0,CATMA_5665C9A9-41C5-469E-A21E-5724DBEFBB9C,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_wagehals,single,positiv,positiv,Emotionen der Zuneigung,Liebe,er,1,78693,78695,ER,MALE
764,CATMA_E8FD864C-FE93-4E4F-BDA3-59B289763B08_0,CATMA_5665C9A9-41C5-469E-A21E-5724DBEFBB9C,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,du,1,78709,78711,ER,FEMALE
765,CATMA_C2D97F55-4768-4C97-9840-902D4BA6FE92_0,CATMA_B73158F2-A2EF-4531-97DD-F3FCAB42CBC7,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_wagehals,single,positiv,positiv,Emotionen der Zuneigung,Liebe,er,1,78803,78805,ER,MALE
766,CATMA_BBFB16E5-53F9-4977-88B0-77C435FD1A2D_0,CATMA_B73158F2-A2EF-4531-97DD-F3FCAB42CBC7,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,herr_von_wagehals,single,positiv,positiv,Emotionen der Zuneigung,Liebe,er,1,78803,78805,ER,MALE
767,CATMA_4520C27C-FF2A-4C96-8FDC-37B2FDD544F1_0,CATMA_B73158F2-A2EF-4531-97DD-F3FCAB42CBC7,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sich,1,78827,78831,ER,unpersönlich
768,CATMA_4D56D7C1-2342-4392-A9D3-AD43B060FA43_0,CATMA_F6C5AF0C-4A93-4358-BD89-989ED315AACE,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,78940,78943,ER,FEMALE
769,CATMA_1D6338C3-31A9-4468-AA31-CCA88421C3CA_0,CATMA_F6C5AF0C-4A93-4358-BD89-989ED315AACE,Explizites_Target:_Charakter,target,Charakter,explicit,herr_von_wagehals,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ihm,1,78944,78947,ER,MALE
770,CATMA_E90704B9-2370-4C4C-B248-E663F22F5A31,CATMA_E163FD7C-9BA6-4E4D-AFE9-E2CE36F79E5C,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,du.,2,79397,79400,ER,FEMALE
771,CATMA_E163FD7C-9BA6-4E4D-AFE9-E2CE36F79E5C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"höhnisch.
Es denken nicht alle Leute so liebreich von uns als du.
",14,79335,79401,ER,FEMALE
772,CATMA_EC03B3BF-A67D-41BC-80DF-9218235B8D50_0,CATMA_2C9C01C5-3A83-491C-BEFE-1BB0B18B70A5,Explizites_Target:_Charakter,target,Charakter,explicit,fraeulein_karoline,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Du,1,79626,79628,ER,FEMALE
773,CATMA_79FAE5B0-6ADE-4353-96A2-2F1F0092C313,CATMA_2C9C01C5-3A83-491C-BEFE-1BB0B18B70A5,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mich,1,79702,79706,ER,FEMALE
774,CATMA_E3DBFA7F-E41E-42E9-8E62-95A77CC5CBE6_0,CATMA_A3EB689D-2CF3-4FA9-A851-C6A2E721570F,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,wie ein Kind im Hause,5,80164,80185,ER,Nicht-Charakter
775,CATMA_DB5D6188-9EE1-41C7-AFAB-C9A797897F08_0,CATMA_A3EB689D-2CF3-4FA9-A851-C6A2E721570F,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_amalie,single,negativ,negativ,Emotionen des Leids,Leid,Ich ,1,80187,80191,ER,FEMALE
776,CATMA_40A78339-D1A6-4587-A57D-F809687C9263,CATMA_9001D4F4-4FE6-40D8-9B9B-899DAA280922,Explizite_Source:_Experiencer,source,Experiencer,explicit,fraeulein_karoline,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Mich,1,80335,80339,ER,FEMALE
777,CATMA_664F8918-7871-46D7-ACE0-13305353890B,CATMA_9001D4F4-4FE6-40D8-9B9B-899DAA280922,Explizites_Target:_Charakter,target,Charakter,explicit,frau_von_tiefenborn,single,positiv,positiv,Emotionen der Zuneigung,Verehrung, die Frau Muhm,3,80346,80360,ER,FEMALE
778,CATMA_6FFF2A2B-79F2-40E4-8A64-5E68B583548F,CATMA_1069D131-0C25-411D-9136-739764047F78,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude," Wenn das nun wäre?
",5,81060,81080,ER,Nicht-Charakter
779,CATMA_1069D131-0C25-411D-9136-739764047F78,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_amalie,single,positiv,positiv,Emotionen der Freude,Freude,"lächelnd.
Nun? Wenn das nun wäre?
",9,81046,81080,ER,FEMALE
780,CATMA_21E89B93-AE57-47B6-B32A-2CC0349612F3_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,fraeulein_karoline,single,positiv,positiv,Emotionen der Freude,Freude,"lacht.
Oh! das schöne Glück, der Hauptmann von Wagehals! den tollen, ungezogenen,
              lüderlichen Menschen, den Säufer, den Spieler, den Freimäurer noch obendrein zu
",32,81099,81275,ER,FEMALE
